TempPlant2,TempPlant3,TempPlant4,Air_temp_loc,Humedity,air_temp,Ambient_1_4,Date
0.87,0.59,0.71,,-2.0462,3.25,-0.375,2020-02-26 00-00-12
0.83,0.63,0.59,,-2.0462,3.25,-0.375,2020-02-26 00-01-12
0.83,0.33,0.95,,-2.0462,3.187,-0.312,2020-02-26 00-02-12
0.95,0.79,0.75,,-2.0462,3.187,-0.312,2020-02-26 00-03-12
0.87,0.41,0.83,,-2.0462,3.125,-0.25,2020-02-26 00-04-12
0.71,0.55,1.17,,-2.0462,3.125,-0.25,2020-02-26 00-05-12
1.01,0.17,0.83,,-2.0462,3.062,-0.25,2020-02-26 00-06-12
0.67,0.25,0.79,,-2.0462,3.062,-0.25,2020-02-26 00-07-12
0.83,0.37,0.29,,-2.0462,3.062,-0.25,2020-02-26 00-08-12
0.83,0.43,0.55,,-2.0462,3,-0.187,2020-02-26 00-09-12
0.91,0.63,0.87,,-2.0462,3,-0.187,2020-02-26 00-10-12
0.55,0.63,0.87,,-2.0462,3,-0.187,2020-02-26 00-11-12
0.91,0.59,0.37,,-2.0462,3,-0.125,2020-02-26 00-12-12
0.75,0.33,0.63,,-2.0462,2.937,-0.125,2020-02-26 00-13-12
0.79,0.41,0.95,,-2.0462,2.937,-0.187,2020-02-26 00-14-12
0.87,0.37,0.59,,-2.0462,2.937,-0.25,2020-02-26 00-15-12
0.87,0.05,0.41,,-2.0462,2.937,-0.25,2020-02-26 00-16-12
0.95,0.33,0.05,,-2.0462,2.875,-0.312,2020-02-26 00-17-12
0.75,0.25,0.63,,-2.0462,2.875,-0.312,2020-02-26 00-18-12
0.59,0.41,0.29,,-2.0462,2.875,-0.375,2020-02-26 00-19-12
0.43,0.33,0.17,,-2.0462,2.875,-0.437,2020-02-26 00-20-12
0.33,0.13,0.47,,-2.0462,2.812,-0.437,2020-02-26 00-21-12
0.33,-0.4800000000000182,0.25,,-2.0462,2.812,-0.5,2020-02-26 00-22-12
0.29,0.47,-0.32000000000005,,-2.0462,2.812,-0.562,2020-02-26 00-23-12
0.41,0.25,0.29,,-2.0462,2.75,-0.562,2020-02-26 00-24-12
0.21,0.29,0.09,,-2.0462,2.75,-0.562,2020-02-26 00-25-12
-0.01999999999998181,-0.10000000000002274,0.25,,-2.0462,2.687,-0.562,2020-02-26 00-26-12
0.87,0.17,0.63,,-2.0462,2.687,-0.562,2020-02-26 00-27-12
0.33,0.13,0.21,,-2.0462,2.625,-0.625,2020-02-26 00-28-12
0.63,-0.06000000000005912,0.13,,-2.0462,2.625,-0.625,2020-02-26 00-29-12
0.33,0.43,0.41,,-2.0462,2.562,-0.625,2020-02-26 00-30-12
0.43,0.01,0.17,,-2.0462,2.5,-0.625,2020-02-26 00-31-12
0.37,0.17,0.17,,-2.0462,2.5,-0.625,2020-02-26 00-32-12
0.79,0.17,0.43,,-2.0462,2.437,-0.687,2020-02-26 00-33-12
0.47,0.17,0.01,,-2.0462,2.437,-0.687,2020-02-26 00-34-12
0.29,0.01,0.43,,-2.0462,2.375,-0.687,2020-02-26 00-35-12
0.05,0.01,0.41,,-2.0462,2.375,-0.687,2020-02-26 00-36-12
0.21,0.37,0.13,,-2.0462,2.312,-0.687,2020-02-26 00-37-12
0.95,-0.2799999999999727,0.29,,-2.0462,2.25,-0.75,2020-02-26 00-38-12
0.33,0.09,-0.06000000000005912,,-2.0462,2.25,-0.75,2020-02-26 00-39-12
0.47,0.17,0.17,,-2.0462,2.187,-0.75,2020-02-26 00-40-12
0.25,0.01,0.13,,-2.0462,2.125,-0.75,2020-02-26 00-41-12
0.33,0.43,0.13,,-2.0462,2.125,-0.687,2020-02-26 00-42-12
0.51,-0.01999999999998181,0.25,,-2.0462,2.062,-0.625,2020-02-26 00-43-12
0.51,0.41,-0.01999999999998181,,-2.0462,2.062,-0.625,2020-02-26 00-44-12
0.37,0.01,0.43,,-2.0462,2,-0.687,2020-02-26 00-45-12
-0.06000000000005912,0.09,-0.01999999999998181,,-2.0462,2,-0.75,2020-02-26 00-46-12
0.29,-0.01999999999998181,0.01,,-2.0462,1.937,-0.75,2020-02-26 00-47-12
0.51,0.29,-0.06000000000005912,,-2.0462,1.937,-0.812,2020-02-26 00-48-12
0.01,0.05,-0.10000000000002274,,-2.0462,1.937,-0.812,2020-02-26 00-49-12
0.41,0.05,-0.06000000000005912,,-2.0462,1.875,-0.812,2020-02-26 00-50-12
0.33,0.17,0.09,,-2.0462,1.812,-0.812,2020-02-26 00-51-12
0.17,0.05,-0.13999999999998636,,-2.0462,1.812,-0.875,2020-02-26 00-52-12
0.51,-0.06000000000005912,0.13,,-2.0462,1.812,-0.875,2020-02-26 00-53-12
0.59,0.09,0.09,,-2.0462,1.75,-0.812,2020-02-26 00-54-12
0.29,0.21,-0.06000000000005912,,-2.0462,1.75,-0.812,2020-02-26 00-55-12
0.33,-0.10000000000002274,0.09,,-2.0462,1.687,-0.812,2020-02-26 00-56-12
0.51,-0.10000000000002274,0.05,,-2.0462,1.75,-0.812,2020-02-26 00-57-12
-0.06000000000005912,0.21,0.25,,-2.0462,1.687,-0.875,2020-02-26 00-58-12
0.37,0.17,0.25,,-2.0462,1.687,-0.937,2020-02-26 00-59-12
0.25,0.13,-0.36000000000001364,,-2.0462,1.687,-0.937,2020-02-26 01-00-12
0.17,-0.18000000000006366,-0.18000000000006366,,-2.0462,1.625,-1,2020-02-26 01-01-12
0.17,0.21,0.17,,-2.0462,1.562,-0.937,2020-02-26 01-02-12
0.01,-0.06000000000005912,-0.01999999999998181,,-2.0462,1.562,-0.937,2020-02-26 01-03-12
0.13,-0.22000000000002728,0.05,,-2.0462,1.5,-0.875,2020-02-26 01-04-12
0.47,0.05,-0.32000000000005,,-2.0462,1.437,-0.937,2020-02-26 01-05-12
0.05,-0.18000000000006366,-0.39999999999997726,,-2.0462,1.437,-0.937,2020-02-26 01-06-12
-0.18000000000006366,-0.18000000000006366,-0.2599999999999909,,-2.0462,1.375,-0.937,2020-02-26 01-07-12
-0.06000000000005912,-0.01999999999998181,-0.2799999999999727,,-2.0462,1.375,-1,2020-02-26 01-08-12
-0.10000000000002274,-0.13999999999998636,-0.36000000000001364,,-2.0462,1.375,-1,2020-02-26 01-09-12
0.13,-0.10000000000002274,-0.22000000000002728,,-2.0462,1.312,-1,2020-02-26 01-10-12
