TempPlant3,TempPlant5,TempPlant6,Air_temp_loc,Humedity,air_temp,Ambient_1_6,Date
6.69,5.95,6.79,4.26,86.81283125000002,3.312,2.062,2020-02-22 00-00-17
6.93,5.37,6.03,4.06,86.5613792645,3.312,2.062,2020-02-22 00-01-17
6.83,5.45,6.39,3.84,86.78490490450001,3.312,2.062,2020-02-22 00-02-16
7.27,5.41,7.47,3.82,87.0640247645,3.375,2.062,2020-02-22 00-03-16
7.23,5.55,6.97,3.88,87.0919192,3.375,2,2020-02-22 00-04-16
7.15,5.55,6.65,3.83,87.1198104445,3.375,2,2020-02-22 00-05-17
6.65,4.97,6.25,3.72,87.2313435125,3.375,2,2020-02-22 00-06-17
6.75,5.45,6.51,3.59,87.6491378,3.375,1.937,2020-02-22 00-07-16
7.15,5.37,6.21,3.66,87.760428352,3.375,1.937,2020-02-22 00-08-16
6.65,5.33,6.83,3.66,87.7882430125,3.312,1.937,2020-02-22 00-09-16
7.15,5.29,6.91,3.74,87.73261050050002,3.375,1.937,2020-02-22 00-10-16
6.47,4.79,5.93,3.73,87.6491378,3.375,1.937,2020-02-22 00-11-17
6.83,5.29,6.35,3.66,87.67696522450001,3.312,2,2020-02-22 00-12-17
7.29,5.37,6.93,3.7,87.7882430125,3.312,2,2020-02-22 00-13-16
6.65,5.67,7.05,3.68,87.67696522450001,3.312,2,2020-02-22 00-14-16
7.19,5.81,6.91,3.56,87.760428352,3.25,2,2020-02-22 00-15-16
6.83,5.15,6.07,3.48,87.871667848,3.312,2.062,2020-02-22 00-16-16
6.87,5.19,6.29,3.38,87.98285628800001,3.25,2.062,2020-02-22 00-17-17
7.05,5.37,7.11,3.54,87.89946974450001,3.25,2,2020-02-22 00-18-17
6.75,5.99,6.93,3.65,87.50995281250002,3.25,2.062,2020-02-22 00-19-17
7.01,5.59,7.15,3.76,87.1755833605,3.25,2.062,2020-02-22 00-20-16
6.53,5.29,6.07,3.7,86.8965911405,3.25,2.062,2020-02-22 00-21-16
7.37,5.49,7.33,3.66,87.1198104445,3.312,2.125,2020-02-22 00-23-16
6.79,6.21,6.83,3.88,86.78490490450001,3.312,2.125,2020-02-22 00-25-17
6.65,5.55,5.85,3.85,86.64522531200001,3.312,2.062,2020-02-22 00-26-16
7.15,5.59,6.65,3.76,86.9524151125,3.375,2.062,2020-02-22 00-27-16
7.23,6.29,7.05,3.86,87.00822632050001,3.375,2.062,2020-02-22 00-28-16
7.27,6.75,6.61,4.02,86.81283125000002,3.375,2.062,2020-02-22 00-29-16
7.15,6.43,6.73,4.08,86.64522531200001,3.375,2.062,2020-02-22 00-30-17
6.87,6.61,6.97,4.1,86.47750449800002,3.437,2.125,2020-02-22 00-31-17
7.37,6.61,7.15,4.12,86.4495398605,3.437,2.187,2020-02-22 00-32-16
