TempPlant3,TempPlant4,TempPlant5,Air_temp_loc,Humedity,air_temp,Ambient_1,time
4.05,3.19,3.29,4.16,96.25696561250001,5.062,3.875,2020-02-09T00:00:00.0
4.23,2.77,3.71,4.24,95.74673639200002,5.062,3.937,2020-02-09T00:01:00.0
4.11,2.91,3.45,4.18,95.98856751250001,5.062,3.937,2020-02-09T00:02:00.0
3.93,2.99,3.45,4.12,96.04227266050002,5.062,3.937,2020-02-09T00:03:00.0
3.79,2.85,3.63,4.12,96.20331152050001,5.062,3.937,2020-02-09T00:04:00.0
3.93,2.88,3.48,4.18,96.0690805605,5.062,3.937,2020-02-09T00:05:00.0
4.07,2.91,3.33,4.24,95.9348496005,5.062,3.937,2020-02-09T00:06:00.0
3.75,3.49,3.45,4.23,95.98856751250001,5.062,3.937,2020-02-09T00:07:00.0
4.01,3.15,3.85,4.25,95.9348496005,5.062,3.937,2020-02-09T00:08:00.0
4.11,3.03,3.79,4.25,95.82737548450001,5.062,3.937,2020-02-09T00:09:00.0
4.11,3.37,3.33,4.2,95.98856751250001,5,3.875,2020-02-09T00:10:00.0
3.71,3.23,3.49,4.2,96.0959650445,5.062,3.875,2020-02-09T00:11:00.0
4.01,3.37,3.37,4.29,95.9348496005,5.062,3.875,2020-02-09T00:12:00.0
3.71,3.15,3.55,4.24,96.04227266050002,5.062,3.875,2020-02-09T00:13:00.0
4.07,3.19,3.55,4.24,96.04227266050002,5.062,3.875,2020-02-09T00:14:00.0
3.81,3.03,3.63,4.18,96.0959650445,5.062,3.812,2020-02-09T00:15:00.0
4.01,2.99,3.55,4.2,96.20331152050001,5,3.812,2020-02-09T00:16:00.0
3.53,2.91,3.67,4.2,96.14964466450002,5,3.812,2020-02-09T00:17:00.0
3.79,3.23,3.79,4.15,96.283787872,5,3.75,2020-02-09T00:18:00.0
3.55,3.29,3.55,4.13,96.44465441800001,5,3.687,2020-02-09T00:19:00.0
3.63,3.19,3.59,4.1,96.36423550450002,4.937,3.687,2020-02-09T00:20:00.0
4.01,3.19,3.29,4.04,96.391045,4.937,3.687,2020-02-09T00:21:00.0
3.85,3.03,3.71,3.96,96.95330728450001,4.875,3.625,2020-02-09T00:22:00.0
3.25,3.15,3.37,3.9,97.19384605,4.875,3.562,2020-02-09T00:23:00.0
3.55,3.19,3.63,3.82,97.35406163200001,4.812,3.5,2020-02-09T00:24:00.0
3.42,2.9,3.29,3.82,97.43411198500002,4.781000000000001,3.5,2020-02-09T00:25:00.0
3.29,2.61,2.95,3.82,97.514162338,4.75,3.5,2020-02-09T00:26:00.0
3.75,2.91,2.99,3.82,97.3273670125,4.75,3.5,2020-02-09T00:27:00.0
3.63,2.77,3.41,3.78,97.38075306050001,4.75,3.5,2020-02-09T00:28:00.0
3.45,2.77,3.07,3.74,97.38075306050001,4.687,3.5,2020-02-09T00:29:00.0
3.19,2.61,2.89,3.74,97.38075306050001,4.687,3.5,2020-02-09T00:30:00.0
3.07,2.43,3.41,3.59,97.64749184050001,4.687,3.437,2020-02-09T00:31:00.0
3.11,2.43,2.95,3.58,97.96715716450001,4.687,3.375,2020-02-09T00:32:00.0
3.25,2.55,2.89,3.56,98.0203900445,4.687,3.375,2020-02-09T00:33:00.0
3.11,2.35,2.69,3.55,98.07361016050001,4.687,3.375,2020-02-09T00:34:00.0
2.81,2.55,2.95,3.56,97.96715716450001,4.687,3.437,2020-02-09T00:35:00.0
3.23,2.31,3.41,3.67,97.75409800450001,4.687,3.5,2020-02-09T00:36:00.0
2.91,2.43,2.85,3.65,97.43412634450002,4.687,3.5,2020-02-09T00:37:00.0
2.81,2.21,2.77,3.56,97.40744129800001,4.687,3.562,2020-02-09T00:38:00.0
2.69,2.09,2.95,3.51,97.514162338,4.687,3.625,2020-02-09T00:39:00.0
2.95,2.43,2.61,3.62,97.7008013045,4.687,3.625,2020-02-09T00:40:00.0
3.23,2.13,3.19,3.83,97.30066920200001,4.75,3.687,2020-02-09T00:41:00.0
2.95,2.09,2.69,3.66,96.87307025800001,4.75,3.75,2020-02-09T00:42:00.0
3.37,2.27,2.35,3.68,97.00678268050001,4.812,3.812,2020-02-09T00:43:00.0
3.23,2.35,2.61,3.7,97.1136951805,4.812,3.812,2020-02-09T00:44:00.0
2.89,2.35,2.69,3.64,97.1136951805,4.875,3.812,2020-02-09T00:45:00.0
3.19,2.01,2.65,3.73,97.1136951805,4.875,3.812,2020-02-09T00:46:00.0
3.11,2.39,2.81,3.75,96.98004657800001,4.875,3.812,2020-02-09T00:47:00.0
3.55,2.61,2.89,3.78,96.95330728450001,4.937,3.875,2020-02-09T00:48:00.0
3.03,2.31,2.69,3.71,96.6321868645,4.937,3.937,2020-02-09T00:49:00.0
2.59,2.09,2.43,3.64,96.84631820050001,5,3.937,2020-02-09T00:50:00.0
3.23,2.21,2.61,3.68,97.1136951805,5.062,3.937,2020-02-09T00:51:00.0
2.81,2.09,1.85,3.65,96.79280451250001,5.062,4,2020-02-09T00:52:00.0
