TempPlant2,TempPlant5,TempPlant6,Air_temp_loc,Humedity,air_temp,Ambient_1,time
6.69,7.01,6.87,10.2,73.5416462605,8.75,7.562,2020-02-09T06:05:00.0
5.89,7.47,6.73,10.38,72.15621920000001,8.875,7.687,2020-02-09T06:06:00.0
5.63,7.65,6.87,10.38,71.38678448200001,9,7.625,2020-02-09T06:07:00.0
6.29,7.29,6.93,10.36,71.2385689645,9.062,7.562,2020-02-09T06:08:00.0
6.91,7.61,7.05,10.27,71.83095238450001,9.125,7.437,2020-02-09T06:09:00.0
6.57,7.23,6.73,10.38,71.030933218,9.187,7.687,2020-02-09T06:10:00.0
6.91,7.19,6.51,10.44,70.6449091445,9.187,7.625,2020-02-09T06:11:00.0
6.35,7.55,6.91,10.56,70.94189860450001,9.25,7.562,2020-02-09T06:12:00.0
7.47,7.79,7.45,10.99,70.70433256449999,9.312,7.937,2020-02-09T06:13:00.0
7.29,7.83,7.69,11.23,69.39406884050001,9.375,8.312,2020-02-09T06:14:00.0
7.15,7.69,7.73,11.2,68.4971652005,9.5,8.25,2020-02-09T06:15:00.0
7.19,8.19,7.41,11.23,68.9160776245,9.562,8.187,2020-02-09T06:16:00.0
7.59,7.95,7.55,11.41,67.95764450450001,9.687,8.437,2020-02-09T06:17:00.0
7.33,8.01,8.27,11.78,67.77757452050001,9.75,8.812,2020-02-09T06:18:00.0
7.87,8.29,8.15,12.11,66.66460451200001,9.875,9.062,2020-02-09T06:19:00.0
7.95,8.69,8.19,12.36,66.06118023200001,10.062,9.312,2020-02-09T06:20:00.0
8.13,8.61,8.19,12.64,65.3051049445,10.25,9.625,2020-02-09T06:21:00.0
8.05,8.93,8.87,12.82,64.36480180000001,10.5,9.812,2020-02-09T06:22:00.0
8.41,9.33,9.03,13.06,63.32997552200001,10.687,10.062,2020-02-09T06:23:00.0
8.41,9.43,8.47,13.28,62.658416392000014,10.812,10.187,2020-02-09T06:24:00.0
8.423333333333334,9.45,8.856666666666667,13.386666666666667,62.117020022833344,10.999666666666666,10.270333333333333,2020-02-09T06:25:00.0
8.436666666666667,9.469999999999999,9.243333333333334,13.493333333333334,61.575623653666675,11.187333333333333,10.353666666666667,2020-02-09T06:26:00.0
8.45,9.49,9.63,13.6,61.0342272845,11.375,10.437,2020-02-09T06:27:00.0
8.93,9.85,9.63,13.6,61.1571203125,11.5,10.437,2020-02-09T06:28:00.0
8.51,9.15,9.57,13.65,60.141725938000015,11.687,10.437,2020-02-09T06:29:00.0
8.75,9.49,9.29,13.63,60.0800752,11.75,10.437,2020-02-09T06:30:00.0
8.37,8.93,9.21,13.12,59.895046402,11.75,9.75,2020-02-09T06:31:00.0
7.45,8.79,8.87,12.8,60.572923712000005,11.687,9.375,2020-02-09T06:32:00.0
7.77,8.45,9.03,12.55,61.64818186450001,11.562,8.937,2020-02-09T06:33:00.0
7.51,8.33,8.97,12.28,61.98531281800001,11.375,8.687,2020-02-09T06:34:00.0
7.29,8.75,8.71,12.28,62.10781016200001,11.25,8.437,2020-02-09T06:35:00.0
7.59,8.55,8.87,12.3,62.536148800000014,11.125,8.312,2020-02-09T06:36:00.0
7.529999999999999,8.5,8.85,12.41,62.30666970625001,11.030999999999999,8.4995,2020-02-09T06:37:00.0
