Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-01-27 02-00-14,10,16,27626,,,,,,,,,1.5
2020-01-27 02-00-14,10,17,,75.12,116.74,122.15,,,,,,1.5
2020-01-27 02-00-14,10,18,,75.12,116.74,122.15,39.7,40.95,81.92,,,4.875
2020-01-27 02-00-14,11,16,4881,,,,,,,,,1.5
2020-01-27 02-00-14,11,17,,6.83,6.83,6.79,,,,,,1.5
2020-01-27 02-00-14,11,18,,6.83,6.83,6.79,6.57,6.75,6.73,,,4.875
2020-01-27 02-00-14,11,19,,6.83,6.83,6.79,6.57,6.75,6.73,3.59,106.88445490450002,4.875
2020-01-27 02-00-15,12,16,6417,,,,,,,,,1.5
2020-01-27 02-00-15,12,17,,3.37,6.65,6.51,,,,,,1.5
2020-01-27 02-00-15,12,18,,3.37,6.65,6.51,6.73,6.53,6.61,,,4.875
2020-01-27 02-00-15,12,19,,3.37,6.65,6.51,6.73,6.53,6.61,3.32,102.3942237805,4.875
2020-01-27 02-00-15,13,16,7387,,,,,,,,,1.5
2020-01-27 02-00-15,13,17,,7.01,6.57,6.79,,,,,,1.5
2020-01-27 02-00-15,13,18,,7.01,6.57,6.79,6.47,6.73,6.79,,,4.875
2020-01-27 02-00-15,13,19,,7.01,6.57,6.79,6.47,6.73,6.79,3.16,102.0809915125,4.875
2020-01-27 02-00-16,14,16,6199,,,,,,,,,1.5
2020-01-27 02-00-16,14,17,,6.51,6.75,6.73,,,,,,1.5
2020-01-27 02-00-16,14,18,,6.51,6.75,6.73,6.87,6.75,6.87,,,4.875
2020-01-27 02-00-16,14,19,,6.51,6.75,6.73,6.87,6.75,6.87,3.88,102.368138642,4.875
2020-01-27 02-00-16,15,16,0,,,,,,,,,1.5
2020-01-27 02-00-16,15,17,,-327.67,-327.67,-327.67,,,,,,1.5
2020-01-27 02-00-16,15,18,,-327.67,-327.67,-327.67,-327.67,-327.67,-327.67,,,4.875
2020-01-27 02-00-16,15,19,,-327.67,-327.67,-327.67,-327.67,-327.67,-327.67,0.0,-2.0462,4.875
2020-01-27 02-00-17,16,16,4855,,,,,,,,,1.5
2020-01-27 02-00-17,16,17,,2.69,2.99,3.03,,,,,,1.5
2020-01-27 02-00-17,16,18,,2.69,2.99,3.03,2.91,2.81,2.43,,,4.875
2020-01-27 02-00-17,16,19,,2.69,2.99,3.03,2.91,2.81,2.43,2.37,107.4962153125,4.875
2020-01-27 02-00-17,17,16,4833,,,,,,,,,1.5
2020-01-27 02-00-17,17,17,,2.51,3.03,3.03,,,,,,1.5
2020-01-27 02-00-17,17,18,,2.51,3.03,3.03,2.39,2.89,2.89,,,4.875
2020-01-27 02-00-17,17,19,,2.51,3.03,3.03,2.39,2.89,2.89,2.62,107.6488682245,4.875
2020-01-27 02-00-18,18,16,4798,,,,,,,,,1.5
2020-01-27 02-00-18,18,17,,2.35,2.61,2.43,,,,,,1.5
2020-01-27 02-00-18,18,18,,2.35,2.61,2.43,2.13,2.65,2.39,,,4.875
2020-01-27 02-00-18,18,19,,2.35,2.61,2.43,2.13,2.65,2.39,2.58,108.2583311125,4.875
2020-01-27 02-00-18,19,16,6444,,,,,,,,,1.5
2020-01-27 02-00-18,19,17,,2.91,2.89,2.61,,,,,,1.5
2020-01-27 02-00-18,19,18,,2.91,2.89,2.61,2.35,2.91,2.61,,,4.875
2020-01-27 02-00-18,19,19,,2.91,2.89,2.61,2.35,2.91,2.61,2.4,-2.0462,4.875
2020-01-27 02-00-19,20,16,28564,,,,,,,,,1.5
2020-01-27 02-00-19,20,17,,2.61,2.35,3.03,,,,,,1.5
2020-01-27 02-00-19,20,18,,2.61,2.35,3.03,2.09,3.45,2.69,,,4.875
2020-01-27 02-00-19,20,19,,2.61,2.35,3.03,2.09,3.45,2.69,2.56,108.1061377045,4.875
2020-01-27 02-00-19,21,16,7392,,,,,,,,,1.5
2020-01-27 02-00-19,21,17,,2.39,2.95,2.89,,,,,,1.5
2020-01-27 02-00-19,21,18,,2.39,2.95,2.89,2.95,2.25,2.05,,,4.875
2020-01-27 02-00-19,21,19,,2.39,2.95,2.89,2.95,2.25,2.05,46.68,121.4853206125,4.875
2020-01-27 02-00-20,22,16,6432,,,,,,,,,1.5
2020-01-27 02-00-20,22,17,,2.21,2.51,2.21,,,,,,1.5
2020-01-27 02-00-20,22,18,,2.21,2.51,2.21,1.43,2.77,2.59,,,4.875
2020-01-27 02-00-20,22,19,,2.21,2.51,2.21,1.43,2.77,2.59,2.65,92.3612462045,4.875
2020-01-27 02-00-20,23,16,4825,,,,,,,,,1.5
2020-01-27 02-00-20,23,17,,2.91,3.23,2.59,,,,,,1.5
2020-01-27 02-00-20,23,18,,2.91,3.23,2.59,2.59,2.99,2.27,,,4.875
2020-01-27 02-00-20,23,19,,2.91,3.23,2.59,2.59,2.99,2.27,2.42,106.37325052450001,4.875
2020-01-27 02-00-21,25,16,6429,,,,,,,,,1.5
2020-01-27 02-00-21,25,17,,2.21,3.15,2.73,,,,,,1.5
2020-01-27 02-00-21,25,18,,2.21,3.15,2.73,2.27,2.91,2.31,,,4.875
2020-01-27 02-00-21,25,19,,2.21,3.15,2.73,2.27,2.91,2.31,2.36,107.24153851250001,4.875
2020-01-27 02-01-14,10,16,27627,,,,,,,,,1.5
2020-01-27 02-01-14,10,17,,80.72,118.43,122.92,,,,,,1.5
2020-01-27 02-01-14,10,18,,80.72,118.43,122.92,39.67,40.95,81.92,,,4.875
2020-01-27 02-01-14,11,16,4882,,,,,,,,,1.5
2020-01-27 02-01-14,11,17,,6.35,6.73,6.21,,,,,,1.5
2020-01-27 02-01-14,11,18,,6.35,6.73,6.21,6.51,6.57,6.51,,,4.875
2020-01-27 02-01-14,11,19,,6.35,6.73,6.21,6.51,6.57,6.51,3.59,106.88445490450002,4.875
2020-01-27 02-01-15,12,16,6418,,,,,,,,,1.5
2020-01-27 02-01-15,12,17,,3.55,6.35,6.69,,,,,,1.5
2020-01-27 02-01-15,12,18,,3.55,6.35,6.69,6.53,6.35,6.35,,,4.875
2020-01-27 02-01-15,12,19,,3.55,6.35,6.69,6.53,6.35,6.35,3.35,102.368138642,4.875
2020-01-27 02-01-15,13,16,7388,,,,,,,,,1.5
2020-01-27 02-01-15,13,17,,6.43,6.17,6.35,,,,,,1.5
2020-01-27 02-01-15,13,18,,6.43,6.17,6.35,6.11,6.51,6.57,,,4.875
2020-01-27 02-01-15,13,19,,6.43,6.17,6.35,6.11,6.51,6.57,3.26,102.0809915125,4.875
2020-01-27 02-01-16,14,16,6200,,,,,,,,,1.5
2020-01-27 02-01-16,14,17,,6.47,6.47,6.39,,,,,,1.5
2020-01-27 02-01-16,14,18,,6.47,6.47,6.39,6.97,6.53,6.43,,,4.875
2020-01-27 02-01-16,14,19,,6.47,6.47,6.39,6.97,6.53,6.43,3.89,102.3942237805,4.875
