Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-01-27 21-00-07,10,16,28680,,,,,,,,,5.0
2020-01-27 21-00-07,10,17,,94.89,125.29,126.07,,,,,,5.0
2020-01-27 21-00-07,10,18,,94.89,125.29,126.07,43.68,40.95,40.96,,,6.187
2020-01-27 21-00-16,22,16,7430,,,,,,,,,5.0
2020-01-27 21-00-16,22,17,,5.51,5.49,5.29,,,,,,5.0
2020-01-27 21-00-16,22,18,,5.51,5.49,5.29,5.15,5.49,5.55,,,6.187
2020-01-27 21-00-16,22,19,,5.51,5.49,5.29,5.15,5.49,5.55,5.62,91.07540387200001,6.187
2020-01-27 21-00-17,14,16,7318,,,,,,,,,5.0
2020-01-27 21-00-17,14,17,,7.83,9.61,9.71,,,,,,5.0
2020-01-27 21-00-17,14,18,,7.83,9.61,9.71,9.91,8.19,9.89,,,6.187
2020-01-27 21-00-17,14,19,,7.83,9.61,9.71,9.91,8.19,9.89,6.96,93.7756666405,6.187
2020-01-27 21-00-18,11,16,834,,,,,,,,,5.0
2020-01-27 21-00-18,11,17,,7.11,7.51,8.87,,,,,,5.0
2020-01-27 21-00-18,11,18,,7.11,7.51,8.87,6.97,7.51,7.01,,,6.187
2020-01-27 21-00-18,11,19,,7.11,7.51,8.87,6.97,7.51,7.01,-39.389999999999986,-2.0462,6.187
2020-01-27 21-00-20,23,16,832,,,,,,,,,5.0
2020-01-27 21-00-20,23,17,,5.67,6.51,5.63,,,,,,5.0
2020-01-27 21-00-20,23,18,,5.67,6.51,5.63,5.55,5.85,5.29,,,6.187
2020-01-27 21-00-20,23,19,,5.67,6.51,5.63,5.55,5.85,5.29,5.92,101.34832926050001,6.187
2020-01-27 21-00-20,17,16,839,,,,,,,,,5.0
2020-01-27 21-00-20,17,17,,5.33,6.25,6.03,,,,,,5.0
2020-01-27 21-00-20,17,18,,5.33,6.25,6.03,5.07,5.67,5.93,,,6.187
2020-01-27 21-00-20,17,19,,5.33,6.25,6.03,5.07,5.67,5.93,6.08,101.9764786445,6.187
2020-01-27 21-01-15,10,16,28681,,,,,,,,,5.0
2020-01-27 21-01-15,10,17,,69.31,114.9,120.99,,,,,,5.0
2020-01-27 21-01-15,10,18,,69.31,114.9,120.99,43.76,40.95,40.96,,,6.187
2020-01-27 21-01-15,11,16,835,,,,,,,,,5.0
2020-01-27 21-01-15,11,17,,6.61,6.93,8.59,,,,,,5.0
2020-01-27 21-01-15,11,18,,6.61,6.93,8.59,6.25,6.57,6.47,,,6.187
2020-01-27 21-01-15,11,19,,6.61,6.93,8.59,6.25,6.57,6.47,-39.389999999999986,-2.0462,6.187
2020-01-27 21-01-16,12,16,7442,,,,,,,,,5.0
2020-01-27 21-01-16,12,17,,7.55,9.19,9.43,,,,,,5.0
2020-01-27 21-01-16,12,18,,7.55,9.19,9.43,9.43,9.77,9.63,,,6.187
2020-01-27 21-01-16,12,19,,7.55,9.19,9.43,9.43,9.77,9.63,5.99,47.685943522,6.187
2020-01-27 21-01-16,13,16,8412,,,,,,,,,5.0
2020-01-27 21-01-16,13,17,,10.13,10.13,9.95,,,,,,5.0
2020-01-27 21-01-16,13,18,,10.13,10.13,9.95,9.03,9.67,9.47,,,6.187
2020-01-27 21-01-16,13,19,,10.13,10.13,9.95,9.03,9.67,9.47,6.06,99.3999647605,6.187
2020-01-27 21-01-17,14,16,7319,,,,,,,,,5.0
