Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-01-22 20-00-08,10,16,21486,,,,,,,,,5.0
2020-01-22 20-00-08,10,17,,115.19,123.89,126.84,,,,,,5.0
2020-01-22 20-00-08,10,18,,115.19,123.89,126.84,46.6,40.95,40.96,,,7.187
2020-01-22 20-00-11,11,16,1474,,,,,,,,,5.0
2020-01-22 20-00-11,11,17,,7.87,7.11,6.69,,,,,,5.0
2020-01-22 20-00-11,11,18,,7.87,7.11,6.69,7.29,8.15,7.11,,,7.187
2020-01-22 20-00-11,11,19,,7.87,7.11,6.69,7.29,8.15,7.11,6.58,75.7086708445,7.187
2020-01-22 20-00-13,16,16,1456,,,,,,,,,5.0
2020-01-22 20-00-13,16,17,,6.35,7.11,5.71,,,,,,5.0
2020-01-22 20-00-13,16,18,,6.35,7.11,5.71,6.07,6.25,6.07,,,7.187
2020-01-22 20-00-13,16,19,,6.35,7.11,5.71,6.07,6.25,6.07,6.2,77.7424763245,7.187
2020-01-22 20-00-14,17,16,1451,,,,,,,,,5.0
2020-01-22 20-00-14,17,17,,7.29,6.97,6.83,,,,,,5.0
2020-01-22 20-00-14,17,18,,7.29,6.97,6.83,7.47,8.23,6.57,,,7.187
2020-01-22 20-00-14,17,19,,7.29,6.97,6.83,7.47,8.23,6.57,7.04,75.912755008,7.187
2020-01-22 20-00-15,21,16,1469,,,,,,,,,5.0
2020-01-22 20-00-15,21,17,,7.79,8.19,7.01,,,,,,5.0
2020-01-22 20-00-15,21,18,,7.79,8.19,7.01,7.11,7.55,7.41,,,7.187
2020-01-22 20-00-15,21,19,,7.79,8.19,7.01,7.11,7.55,7.41,6.79,72.510615368,7.187
2020-01-22 20-00-16,23,16,1466,,,,,,,,,5.0
2020-01-22 20-00-16,23,17,,7.79,8.15,7.59,,,,,,5.0
2020-01-22 20-00-16,23,18,,7.79,8.15,7.59,7.83,6.69,6.29,,,7.187
2020-01-22 20-00-16,23,19,,7.79,8.15,7.59,7.83,6.69,6.29,6.84,75.47524034050001,7.187
2020-01-22 20-00-18,24,16,1335,,,,,,,,,5.0
2020-01-22 20-00-18,24,17,,6.13,7.27,5.85,,,,,,5.0
2020-01-22 20-00-18,24,18,,6.13,7.27,5.85,6.21,6.93,6.29,,,7.187
2020-01-22 20-00-18,24,19,,6.13,7.27,5.85,6.21,6.93,6.29,6.1,79.21440305800002,7.187
2020-01-22 20-00-18,22,16,1426,,,,,,,,,5.0
2020-01-22 20-00-18,22,17,,6.13,6.39,6.29,,,,,,5.0
2020-01-22 20-00-18,22,18,,6.13,6.39,6.29,5.85,6.21,6.07,,,7.187
2020-01-22 20-00-18,22,19,,6.13,6.39,6.29,5.85,6.21,6.07,6.41,79.8180781405,7.187
2020-01-22 20-00-24,25,16,1456,,,,,,,,,5.0
2020-01-22 20-00-24,25,17,,6.17,6.47,6.69,,,,,,5.0
2020-01-22 20-00-24,25,18,,6.17,6.47,6.69,6.39,5.73,6.07,,,7.187
2020-01-22 20-00-24,25,19,,6.17,6.47,6.69,6.39,5.73,6.07,6.26,80.821076098,7.187
2020-01-22 20-01-14,10,16,21487,,,,,,,,,4.937
2020-01-22 20-01-14,10,17,,114.03,123.75,125.82,,,,,,4.937
2020-01-22 20-01-14,10,18,,114.03,123.75,125.82,46.54,40.95,40.96,,,7.125
2020-01-22 20-01-15,11,16,1475,,,,,,,,,4.937
2020-01-22 20-01-15,11,17,,8.05,6.75,6.87,,,,,,4.937
2020-01-22 20-01-15,11,18,,8.05,6.75,6.87,7.37,8.09,7.45,,,7.125
2020-01-22 20-01-15,11,19,,8.05,6.75,6.87,7.37,8.09,7.45,6.58,75.9418971245,7.125
2020-01-22 20-01-15,12,16,1452,,,,,,,,,4.937
2020-01-22 20-01-15,12,17,,8.13,6.43,6.33,,,,,,4.937
2020-01-22 20-01-15,12,18,,8.13,6.43,6.33,7.09,7.29,7.05,,,7.125
2020-01-22 20-01-15,12,19,,8.13,6.43,6.33,7.09,7.29,7.05,7.13,72.4220594045,7.125
2020-01-22 20-01-16,13,16,1452,,,,,,,,,4.937
2020-01-22 20-01-16,13,17,,6.53,6.97,7.23,,,,,,4.937
2020-01-22 20-01-16,13,18,,6.53,6.97,7.23,7.47,7.69,7.23,,,7.125
2020-01-22 20-01-16,13,19,,6.53,6.97,7.23,7.47,7.69,7.23,6.33,75.912755008,7.125
2020-01-22 20-01-16,14,16,290,,,,,,,,,4.937
2020-01-22 20-01-16,14,17,,8.01,8.13,7.45,,,,,,4.937
