Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-02-22 10-00-14,10,16,63446,,,,,,,,,2.875
2020-02-22 10-00-14,10,17,,113.26,123.84,125.92,,,,,,2.875
2020-02-22 10-00-14,10,18,,113.26,123.84,125.92,41.94,40.95,40.96,,,5.187
2020-02-22 10-00-15,11,16,34122,,,,,,,,,2.875
2020-02-22 10-00-15,11,17,,8.75,6.91,7.23,,,,,,2.875
2020-02-22 10-00-15,11,18,,8.75,6.91,7.23,7.73,7.59,7.65,,,5.187
2020-02-22 10-00-15,11,19,,8.75,6.91,7.23,7.73,7.59,7.65,-39.389999999999986,-2.0462,5.187
2020-02-22 10-00-15,12,16,41926,,,,,,,,,2.875
2020-02-22 10-00-15,12,17,,7.11,7.27,7.41,,,,,,2.875
2020-02-22 10-00-15,12,18,,7.11,7.27,7.41,7.77,7.95,8.01,,,5.187
2020-02-22 10-00-15,12,19,,7.11,7.27,7.41,7.77,7.95,8.01,6.82,78.08955872050001,5.187
2020-02-22 10-00-16,13,16,41622,,,,,,,,,2.875
2020-02-22 10-00-16,13,17,,6.61,7.33,7.83,,,,,,2.875
2020-02-22 10-00-16,13,18,,6.61,7.33,7.83,6.51,8.71,7.59,,,5.187
2020-02-22 10-00-16,13,19,,6.61,7.33,7.83,6.51,8.71,7.59,5.71,82.41774216200001,5.187
2020-02-22 10-00-16,14,16,42185,,,,,,,,,2.875
2020-02-22 10-00-16,14,17,,8.19,8.89,7.83,,,,,,2.875
2020-02-22 10-00-16,14,18,,8.19,8.89,7.83,7.97,8.01,6.51,,,5.187
2020-02-22 10-00-16,14,19,,8.19,8.89,7.83,7.97,8.01,6.51,7.29,78.95525438050001,5.187
2020-02-22 10-00-17,15,16,0,,,,,,,,,2.875
2020-02-22 10-00-17,15,17,,0.0,0.0,0.0,,,,,,2.875
2020-02-22 10-00-17,15,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,5.187
2020-02-22 10-00-17,15,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,5.187
2020-02-22 10-00-17,16,16,35031,,,,,,,,,2.875
2020-02-22 10-00-17,16,17,,7.73,7.41,6.43,,,,,,2.875
2020-02-22 10-00-17,16,18,,7.73,7.41,6.43,6.91,7.01,6.47,,,5.187
2020-02-22 10-00-17,16,19,,7.73,7.41,6.43,6.91,7.01,6.47,-39.389999999999986,-2.0462,5.187
2020-02-22 10-00-18,17,16,35490,,,,,,,,,2.875
2020-02-22 10-00-18,17,17,,7.47,7.33,6.51,,,,,,2.875
2020-02-22 10-00-18,17,18,,7.47,7.33,6.51,7.27,8.89,6.43,,,5.187
2020-02-22 10-00-18,17,19,,7.47,7.33,6.51,7.27,8.89,6.43,7.1,80.90686546450002,5.187
2020-02-22 10-00-18,18,16,0,,,,,,,,,2.875
2020-02-22 10-00-18,18,17,,0.0,0.0,0.0,,,,,,2.875
2020-02-22 10-00-18,18,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,5.187
2020-02-22 10-00-18,18,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,5.187
