Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-01-23 04-00-14,10,16,21966,,,,,,,,,4.062
2020-01-23 04-00-15,10,17,,93.92,124.66,126.02,,,,,,4.062
2020-01-23 04-00-15,10,18,,93.92,124.66,126.02,40.08,40.95,81.92,,,5.875
2020-01-23 04-00-15,11,16,1951,,,,,,,,,4.062
2020-01-23 04-00-15,11,17,,9.15,9.25,9.25,,,,,,4.062
2020-01-23 04-00-15,11,18,,9.15,9.25,9.25,9.29,9.01,9.25,,,5.875
2020-01-23 04-00-15,11,19,,9.15,9.25,9.25,9.29,9.01,9.25,5.6,86.16971798050001,5.875
2020-01-23 04-00-16,12,16,1918,,,,,,,,,4.062
2020-01-23 04-00-16,12,17,,9.19,8.87,9.21,,,,,,4.062
2020-01-23 04-00-16,12,18,,9.19,8.87,9.21,9.01,9.21,9.07,,,5.875
2020-01-23 04-00-16,12,19,,9.19,8.87,9.21,9.01,9.21,9.07,5.3,87.537796192,5.875
2020-01-23 04-00-16,13,16,1918,,,,,,,,,4.062
2020-01-23 04-00-16,13,17,,8.71,9.53,8.71,,,,,,4.062
2020-01-23 04-00-16,13,18,,8.71,9.53,8.71,9.43,8.97,9.21,,,5.875
2020-01-23 04-00-16,13,19,,8.71,9.53,8.71,9.43,8.97,9.21,5.05,88.26060401800001,5.875
2020-01-23 04-00-17,14,16,756,,,,,,,,,4.062
2020-01-23 04-00-17,14,17,,9.39,9.01,9.19,,,,,,4.062
2020-01-23 04-00-17,14,18,,9.39,9.01,9.19,9.43,9.19,9.25,,,5.875
2020-01-23 04-00-17,14,19,,9.39,9.01,9.19,9.43,9.19,9.25,6.02,83.6935258445,5.875
2020-01-23 04-00-17,15,16,1919,,,,,,,,,4.062
2020-01-23 04-00-17,15,17,,9.21,9.39,9.53,,,,,,4.062
2020-01-23 04-00-17,15,18,,9.21,9.39,9.53,9.25,9.29,9.25,,,5.875
2020-01-23 04-00-17,15,19,,9.21,9.39,9.53,9.25,9.29,9.25,6.01,84.70950031250001,5.875
2020-01-23 04-00-18,16,16,1928,,,,,,,,,4.062
2020-01-23 04-00-18,16,17,,2.99,4.11,2.85,,,,,,4.062
