Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-01-22 00-00-14,10,16,20284,,,,,,,,,2.375
2020-01-22 00-00-14,10,17,,102.86,118.33,123.36,,,,,,2.375
2020-01-22 00-00-14,10,18,,102.86,118.33,123.36,39.4,40.95,40.96,,,5.062
2020-01-22 00-00-15,11,16,273,,,,,,,,,2.375
2020-01-22 00-00-15,11,17,,7.37,7.37,7.19,,,,,,2.375
2020-01-22 00-00-15,11,18,,7.37,7.37,7.19,7.41,7.33,6.87,,,5.062
2020-01-22 00-00-15,11,19,,7.37,7.37,7.19,7.41,7.33,6.87,3.82,104.00527034450002,5.062
2020-01-22 00-00-15,12,16,268,,,,,,,,,2.375
2020-01-22 00-00-15,12,17,,7.61,7.69,7.69,,,,,,2.375
2020-01-22 00-00-15,12,18,,7.61,7.69,7.69,7.45,7.47,7.73,,,5.062
2020-01-22 00-00-15,12,19,,7.61,7.69,7.69,7.45,7.47,7.73,3.88,101.87191472050002,5.062
2020-01-22 00-00-16,13,16,268,,,,,,,,,2.375
2020-01-22 00-00-16,13,17,268,7.61,7.91,7.29,,,,,,2.375
2020-01-22 00-00-16,13,18,268,7.61,7.91,7.29,7.11,7.45,7.37,,,5.062
2020-01-22 00-00-16,13,19,,,,,,,,3.74,100.58686313800001,5.062
2020-01-22 00-00-17,15,16,269,,,,,,,,,2.375
2020-01-22 00-00-17,15,17,,7.37,7.69,7.59,,,,,,2.375
2020-01-22 00-00-17,15,18,,7.37,7.69,7.59,7.51,7.65,7.55,,,5.062
2020-01-22 00-00-17,15,19,,7.37,7.69,7.59,7.51,7.65,7.55,4.38,105.52697276800001,5.062
2020-01-22 00-00-17,16,16,269,,,,,,,,,2.375
2020-01-22 00-00-17,16,17,,3.37,3.81,3.03,,,,,,2.375
2020-01-22 00-00-17,16,18,,3.37,3.81,3.03,2.47,3.03,2.91,,,5.062
2020-01-22 00-00-17,16,19,,3.37,3.81,3.03,2.47,3.03,2.91,3.04,104.909315392,5.062
2020-01-22 00-00-18,17,16,268,,,,,,,,,2.375
2020-01-22 00-00-18,17,17,,3.75,3.97,3.23,,,,,,2.375
2020-01-22 00-00-18,17,18,,3.75,3.97,3.23,3.03,3.15,3.41,,,5.062
2020-01-22 00-00-18,17,19,,3.75,3.97,3.23,3.03,3.15,3.41,3.28,105.44986611250002,5.062
2020-01-22 00-00-19,19,16,279,,,,,,,,,2.375
2020-01-22 00-00-19,19,17,,3.81,3.71,3.03,,,,,,2.375
2020-01-22 00-00-19,19,18,,3.81,3.71,3.03,3.25,3.53,3.33,,,5.062
2020-01-22 00-00-19,19,19,,3.81,3.71,3.03,3.25,3.53,3.33,2.68,-2.0462,5.062
2020-01-22 00-00-19,20,16,22385,,,,,,,,,2.375
2020-01-22 00-00-19,20,17,,3.15,3.55,3.45,,,,,,2.375
2020-01-22 00-00-19,20,18,,3.15,3.55,3.45,3.41,3.93,3.49,,,5.062
2020-01-22 00-00-19,20,19,,3.15,3.55,3.45,3.41,3.93,3.49,3.16,105.44986611250002,5.062
2020-01-22 00-00-20,21,16,269,,,,,,,,,2.375
2020-01-22 00-00-20,21,17,,3.03,3.89,3.11,,,,,,2.375
2020-01-22 00-00-20,21,18,,3.03,3.89,3.11,3.37,2.27,2.95,,,5.062
2020-01-22 00-00-20,21,19,,3.03,3.89,3.11,3.37,2.27,2.95,2.86,98.5254658,5.062
2020-01-22 00-00-20,22,16,267,,,,,,,,,2.375
2020-01-22 00-00-20,22,17,,2.85,2.89,2.95,,,,,,2.375
2020-01-22 00-00-20,22,18,,2.85,2.89,2.95,3.03,3.37,3.49,,,5.062
2020-01-22 00-00-20,22,19,,2.85,2.89,2.95,3.03,3.37,3.49,3.48,104.21225384050001,5.062
2020-01-22 00-00-21,23,16,279,,,,,,,,,2.375
2020-01-22 00-00-21,23,17,,3.89,4.57,3.97,,,,,,2.375
2020-01-22 00-00-21,23,18,,3.89,4.57,3.97,2.89,3.55,3.19,,,5.062
2020-01-22 00-00-21,23,19,,3.89,4.57,3.97,2.89,3.55,3.19,3.21,104.393196872,5.062
2020-01-22 00-00-21,24,16,163,,,,,,,,,2.375
2020-01-22 00-00-21,24,17,,2.91,4.01,3.07,,,,,,2.375
2020-01-22 00-00-21,24,18,,2.91,4.01,3.07,2.95,3.03,3.29,,,5.062
2020-01-22 00-00-21,24,19,,2.91,4.01,3.07,2.95,3.03,3.29,2.85,105.32129120000002,5.062
2020-01-22 00-00-22,25,16,269,,,,,,,,,2.375
2020-01-22 00-00-22,25,17,,3.11,3.23,3.55,,,,,,2.375
2020-01-22 00-00-22,25,18,,3.11,3.23,3.55,3.25,3.07,2.81,,,5.062
2020-01-22 00-00-22,25,19,,3.11,3.23,3.55,3.25,3.07,2.81,2.96,104.47069602050001,5.062
2020-01-22 00-01-14,10,16,20285,,,,,,,,,2.375
2020-01-22 00-01-14,10,17,,61.34,110.69,119.83,,,,,,2.375
2020-01-22 00-01-14,10,18,,61.34,110.69,119.83,39.38,40.95,40.96,,,5.062
2020-01-22 00-01-15,11,16,274,,,,,,,,,2.375
2020-01-22 00-01-15,11,17,,7.73,7.37,7.77,,,,,,2.375
2020-01-22 00-01-15,11,18,,7.73,7.37,7.77,7.19,7.23,7.77,,,5.062
2020-01-22 00-01-15,11,19,,7.73,7.37,7.77,7.19,7.23,7.77,3.8,104.00527034450002,5.062
2020-01-22 00-01-15,12,16,269,,,,,,,,,2.375
2020-01-22 00-01-15,12,17,,7.15,7.97,8.23,,,,,,2.375
2020-01-22 00-01-15,12,18,,7.15,7.97,8.23,7.79,7.83,7.91,,,5.062
2020-01-22 00-01-15,12,19,,7.15,7.97,8.23,7.79,7.83,7.91,3.87,101.87191472050002,5.062
2020-01-22 00-01-16,13,16,269,,,,,,,,,2.375
2020-01-22 00-01-16,13,17,,7.73,7.29,7.69,,,,,,2.375
2020-01-22 00-01-16,13,18,,7.73,7.29,7.69,7.19,7.87,7.41,,,5.062
2020-01-22 00-01-16,13,19,,7.73,7.29,7.69,7.19,7.87,7.41,3.72,100.53424931200001,5.062
2020-01-22 00-01-17,15,16,270,,,,,,,,,2.375
2020-01-22 00-01-17,15,17,,7.29,7.41,7.69,,,,,,2.375
2020-01-22 00-01-17,15,18,,7.29,7.41,7.69,7.09,7.77,7.79,,,5.062
2020-01-22 00-01-17,15,19,,7.29,7.41,7.69,7.09,7.77,7.79,4.42,105.52697276800001,5.062
2020-01-22 00-01-17,16,16,270,,,,,,,,,2.375
2020-01-22 00-01-17,16,17,,3.59,3.79,2.55,,,,,,2.375
2020-01-22 00-01-17,16,18,,3.59,3.79,2.55,2.59,3.15,3.23,,,5.062
2020-01-22 00-01-17,16,19,,3.59,3.79,2.55,2.59,3.15,3.23,2.98,104.96085704200001,5.062
2020-01-22 00-01-18,17,16,269,,,,,,,,,2.375
2020-01-22 00-01-18,17,17,,3.53,3.93,3.71,,,,,,2.375
