Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp,AirTemp_1
2020-02-14 23-19-16,12,16,31392,7.05,9.81,10.09,10.23,10.27,9.91,6.45,71.6533713805,7.187,5.062
2020-02-14 23-20-16,12,16,31393,6.87,10.27,10.23,10.27,9.91,10.19,6.44,70.70433256449999,7.187,5.125
2020-02-14 23-21-15,12,16,31394,6.47,9.75,9.01,9.01,9.49,9.91,6.42,69.9308325125,7.187,5.125
2020-02-14 23-23-15,12,16,31395,6.73,10.09,10.09,10.27,10.17,10.09,6.48,68.52710825800001,7.187,5.187
2020-02-14 23-24-15,12,16,31396,6.69,10.57,9.99,9.75,10.19,10.47,6.48,67.86762387200001,7.125,5.187
2020-02-14 23-25-16,12,16,31397,6.91,10.17,10.13,10.23,10.71,9.91,6.52,67.3569644845,7.187,5.187
2020-02-14 23-26-15,12,16,31398,6.69,10.47,10.13,10.05,10.09,10.17,6.54,66.60431952200001,7.187,5.25
2020-02-14 23-27-15,12,16,31399,6.91,10.31,10.43,9.99,10.47,10.17,6.56,66.03097551250002,7.187,5.25
2020-02-14 23-28-15,12,16,31400,6.93,10.31,10.13,10.31,10.27,10.37,6.56,65.87990405000001,7.25,5.25
2020-02-14 23-29-15,12,16,31401,7.05,10.31,10.37,10.09,10.41,10.05,6.62,66.2725239205,7.25,5.25
2020-02-14 23-30-15,12,16,31402,6.79,10.47,10.69,10.83,10.43,10.43,6.62,66.39322154050001,7.312,5.25
2020-02-14 23-31-16,12,16,31403,6.91,9.95,10.37,10.19,10.41,10.23,6.64,65.5775218,7.312,5.25
2020-02-14 23-32-16,12,16,31404,6.73,10.31,10.47,10.79,10.33,10.33,6.63,65.638023778,7.375,5.25
2020-02-14 23-33-15,12,16,31405,7.09,10.57,10.61,10.23,10.37,10.19,6.67,65.5775218,7.375,5.25
2020-02-14 23-34-15,12,16,31406,6.87,10.61,10.61,10.69,10.37,10.65,6.71,65.8496801845,7.437,5.25
2020-02-14 23-35-15,12,16,31407,6.87,10.31,10.13,10.33,10.09,10.37,6.76,65.638023778,7.437,5.25
2020-02-14 23-36-15,12,16,31408,6.91,10.93,10.33,9.95,10.41,9.89,6.76,65.638023778,7.5,5.312
2020-02-14 23-37-15,12,16,31409,7.33,10.79,10.27,10.61,10.55,10.31,6.82,65.9101247245,7.562,5.312
2020-02-14 23-38-16,12,16,31410,7.11,10.33,10.23,10.19,10.19,10.05,7,66.33287911250001,7.562,5.5
2020-02-14 23-39-16,12,16,31411,7.01,10.83,10.43,10.79,10.89,10.23,7.15,68.1375996125,7.562,5.625
2020-02-14 23-40-15,12,16,31412,7.01,10.75,10.75,10.79,10.89,10.43,7.3,71.4164180125,7.562,5.75
2020-02-14 23-41-15,12,16,31413,7.33,11.31,11.67,11.57,11.93,10.61,7.4,72.6581448205,7.562,5.875
2020-02-14 23-42-15,12,16,31414,7.11,10.79,10.37,10.33,10.51,10.83,7.45,74.099711762,7.562,5.937
2020-02-14 23-43-15,12,16,31415,7.19,11.47,11.27,11.37,10.93,10.79,7.48,75.47524034050001,7.562,6
2020-02-14 23-44-15,12,16,31416,7.05,11.37,10.95,10.93,10.79,10.99,7.51,76.145802592,7.562,6
2020-02-14 23-45-16,12,16,31417,7.15,11.23,10.75,10.57,10.95,10.79,7.55,76.29135362450002,7.562,6
2020-02-14 23-46-15,12,16,31418,7.41,11.09,10.43,10.23,10.41,10.31,7.56,77.42391380000001,7.562,5.937
2020-02-14 23-47-15,12,16,31419,7.15,11.07,10.79,10.95,10.71,10.61,7.48,78.29181125000001,7.562,5.875
2020-02-14 23-48-15,12,16,31420,7.11,10.95,10.95,11.07,11.03,11.13,7.43,78.43618161250001,7.562,5.75
2020-02-14 23-49-15,12,16,31421,6.93,11.23,10.75,11.23,11.31,10.51,7.45,78.23404076800001,7.562,5.75
2020-02-14 23-50-16,12,16,31422,7.19,10.57,10.55,10.55,10.57,10.61,7.45,78.2629276045,7.562,5.75
2020-02-14 23-51-16,12,16,31423,7.19,10.23,9.95,9.89,9.91,9.77,7.44,78.78234500050002,7.562,5.812
2020-02-14 23-52-15,12,16,31424,7.09,11.27,10.85,10.31,10.55,10.23,7.42,78.95525438050001,7.562,5.75
2020-02-14 23-53-15,12,16,31425,7.15,11.17,10.85,11.27,10.89,10.89,7.4,79.21440305800002,7.562,5.75
2020-02-14 23-54-15,12,16,31426,6.91,10.75,10.79,11.13,10.99,10.75,7.43,79.0704634805,7.5,5.875
2020-02-14 23-55-15,12,16,31427,6.79,10.75,10.71,10.57,11.03,10.75,7.5,79.73192500000002,7.562,5.937
2020-02-14 23-56-15,12,16,31428,6.93,10.41,9.95,9.95,9.99,9.99,7.43,80.2197464005,7.5,5.937
2020-02-14 23-57-16,12,16,31429,7.27,10.99,10.43,10.17,10.61,10.03,7.37,80.27707652450002,7.5,5.75
2020-02-14 23-58-16,12,16,31430,7.11,10.79,10.57,10.41,10.75,10.93,7.2,79.70320090450001,7.5,5.687
2020-02-14 23-59-15,12,16,31431,7.19,10.79,10.85,10.47,10.65,10.75,7.02,78.55162046450002,7.437,5.687
2020-02-15 00-00-15,12,16,31432,6.83,10.51,10.71,10.75,10.71,10.55,6.9,76.95986087200001,7.437,5.562
2020-02-15 00-01-15,12,16,31433,7.05,10.61,10.09,9.39,9.91,10.31,6.82,75.88360970050002,7.437,5.5
2020-02-15 00-02-15,12,16,31434,6.75,10.71,9.91,9.43,10.23,10.41,6.66,76.46590956050001,7.375,5.312
2020-02-15 00-03-16,12,16,31435,6.69,10.27,10.31,9.81,10.27,10.17,6.48,75.912755008,7.375,5.125
2020-02-15 00-04-16,12,16,31436,6.35,9.91,9.89,10.03,10.03,10.09,6.34,75.56280071200001,7.312,4.875
2020-02-15 00-05-14,12,16,31437,6.35,10.13,9.61,9.35,9.61,9.57,6.2,74.83225342450001,7.187,4.812
2020-02-15 00-06-15,12,16,31438,6.25,9.63,8.61,8.13,9.19,9.25,6.13,72.74662420000001,7.125,4.75
2020-02-15 00-07-15,12,16,31439,6.39,9.89,9.25,8.37,9.33,9.63,6.06,71.74217624200001,7.062,4.75
2020-02-15 00-08-16,12,16,31440,6.43,9.57,9.49,9.07,9.89,9.53,5.94,71.20891628800001,7,4.625
2020-02-15 00-09-16,12,16,31441,6.33,9.77,9.57,9.25,9.49,9.47,5.9,69.72221393800001,6.937,4.562
2020-02-15 00-10-15,12,16,31442,6.21,9.57,9.21,9.35,9.49,9.63,5.88,68.0176423045,6.875,4.562
2020-02-15 00-11-15,12,16,31443,6.39,9.03,8.33,8.47,9.01,8.55,5.83,67.26675239200001,6.812,4.562
2020-02-15 00-12-15,12,16,31444,6.21,9.47,8.79,8.47,9.03,8.93,5.82,66.423387968,6.75,4.5
2020-02-15 00-13-15,12,16,31445,6.11,9.75,9.57,9.57,9.57,9.61,5.84,65.4262110125,6.687,4.5
2020-02-15 00-14-15,12,16,31446,6.39,9.81,9.47,9.21,9.67,9.57,5.92,64.12164512800001,6.687,4.625
2020-02-15 00-15-16,12,16,31447,6.29,9.71,9.75,9.29,9.67,9.43,5.94,62.536148800000014,6.625,4.687
2020-02-15 00-16-15,12,16,31448,6.33,9.19,8.45,7.87,8.65,9.21,5.92,62.01594194050001,6.625,4.75
2020-02-15 00-17-15,12,16,31449,6.03,9.81,9.01,8.55,8.89,9.53,5.94,61.279962284500016,6.625,4.75
2020-02-15 00-18-15,12,16,31450,6.17,9.89,10.03,9.53,9.77,10.03,5.94,61.341364124500004,6.625,4.75
2020-02-15 00-19-15,12,16,31451,6.25,9.67,9.61,9.47,9.67,9.67,5.94,62.199649664500015,6.625,4.625
2020-02-15 00-20-15,12,16,31452,6.25,9.49,9.47,9.39,9.33,9.39,5.88,63.26898851200001,6.562,4.562
2020-02-15 00-21-16,12,16,31453,6.25,8.93,8.29,8.33,8.79,9.07,5.84,63.299483612500005,6.562,4.5
2020-02-15 00-22-16,12,16,31454,6.25,9.63,9.07,8.87,9.57,9.01,5.76,62.536148800000014,6.562,4.5
2020-02-15 00-23-15,12,16,31455,6.35,9.77,9.33,9.15,9.67,9.47,5.78,60.88053920200001,6.562,4.5
2020-02-15 00-24-15,12,16,31456,5.95,9.49,9.91,9.75,9.61,9.43,5.8,60.0800752,6.5,4.562
2020-02-15 00-25-15,12,16,31457,6.29,9.63,9.39,9.29,9.67,9.63,5.79,59.215624648000016,6.5,4.562
2020-02-15 00-26-15,12,16,31458,6.29,9.43,8.61,8.09,9.35,8.71,5.82,58.162571378,6.5,4.625
2020-02-15 00-28-16,12,16,31459,6.25,9.67,9.29,9.53,9.43,9.57,5.84,56.88780686050001,6.5,4.687
2020-02-15 00-29-15,12,16,31460,5.99,9.95,9.39,9.47,9.43,9.57,5.88,56.54488424200001,6.5,4.687
2020-02-15 00-30-15,12,16,31461,6.35,10.03,9.67,9.89,9.71,9.81,5.93,55.85788067200001,6.5,4.75
2020-02-15 00-31-15,12,16,31462,6.29,9.63,8.97,8.79,9.57,9.49,5.98,56.20157551250001,6.5,4.75
2020-02-15 00-32-15,12,16,31463,6.13,9.91,9.15,8.97,9.57,9.63,6,55.169332658,6.562,4.812
2020-02-15 00-33-15,12,16,31464,6.21,9.91,9.33,9.39,9.81,9.91,6.08,55.231991752000006,6.562,4.875
2020-02-15 00-34-16,12,16,31465,6.43,10.17,9.89,9.81,9.91,10.09,6.1,56.79432080200001,6.625,4.875
2020-02-15 00-35-16,12,16,31466,6.33,9.95,9.57,9.43,9.91,9.89,6.14,57.354806368,6.625,4.875
2020-02-15 00-36-15,12,16,31467,6.29,9.47,8.23,9.07,9.15,9.81,6.16,57.727889032000014,6.687,4.875
2020-02-15 00-37-15,12,16,31468,6.03,10.37,9.03,9.75,9.63,9.85,6.13,58.720529672000005,6.687,4.812
2020-02-15 00-38-15,12,16,31469,6.33,10.33,10.37,10.37,10.33,9.89,6.16,59.12285656450001,6.687,4.75
2020-02-15 00-39-15,12,16,31470,6.33,9.85,9.63,9.39,9.63,9.35,6.12,59.401074658000006,6.75,4.75
2020-02-15 00-40-16,12,16,31471,6.57,10.33,9.99,9.75,9.75,10.19,6.16,58.34867235200001,6.75,4.875
2020-02-15 00-41-16,12,16,31472,6.17,10.13,9.43,8.89,9.33,9.47,6.18,57.97635552800001,6.75,4.937
2020-02-15 00-42-15,12,16,31473,6.43,10.13,9.49,9.43,9.75,9.95,6.18,58.41068048200001,6.75,4.937
2020-02-15 00-43-15,12,16,31474,6.39,10.09,9.95,9.99,9.95,10.03,6.17,58.007399480500005,6.75,4.937
2020-02-15 00-44-15,12,16,31475,6.35,9.99,10.05,10.31,10.05,9.95,6.24,56.638446884500006,6.75,5
2020-02-15 00-45-14,12,16,31476,6.39,10.17,9.89,10.23,9.95,10.41,6.35,57.16809272200001,6.812,5.125
2020-02-15 00-46-16,12,16,31477,6.33,9.61,9.15,9.49,9.63,10.23,6.37,58.10051219200001,6.875,5.125
2020-02-15 00-47-16,12,16,31478,6.35,10.27,10.41,10.37,10.41,10.33,6.32,58.06947781250001,6.875,5.062
2020-02-15 00-48-15,12,16,31479,6.33,9.89,9.89,10.41,10.09,10.05,6.34,58.06947781250001,6.937,5.062
2020-02-15 00-49-15,12,16,31480,6.21,10.19,9.99,9.39,9.77,9.81,6.36,57.6968163605,7,5.062
2020-02-15 00-50-15,12,16,31481,6.33,10.23,10.23,10.17,10.03,10.41,6.29,58.6276084205,7,4.937
2020-02-15 00-51-15,12,16,31482,6.33,9.89,9.25,8.97,9.53,10.03,6.21,58.78246121800001,7,4.937
2020-02-15 00-52-15,12,16,31483,6.51,10.17,9.57,9.71,9.85,9.95,6.24,59.15378245000001,7,4.875
2020-02-15 00-53-16,12,16,31484,6.39,10.27,10.27,10.17,10.27,10.33,6.32,59.86419710050001,7,4.937
2020-02-15 00-54-16,12,16,31485,6.79,10.13,10.23,10.23,10.19,9.61,6.32,59.95673543200001,7,4.937
2020-02-15 00-55-15,12,16,31486,6.35,10.17,10.37,11.03,10.03,10.85,6.37,60.97276162450001,7,4.937
2020-02-15 00-56-15,12,16,31487,6.73,10.17,10.23,10.85,9.91,10.93,6.44,61.9546805045,7,5.062
2020-02-15 00-57-15,12,16,31488,6.39,9.99,10.13,10.33,9.89,10.23,6.43,61.52549306050001,7,5.125
2020-02-15 00-58-15,12,16,31489,6.21,10.09,9.89,10.05,10.05,10.13,6.46,61.98531281800001,7.062,5.187
2020-02-15 00-59-15,12,16,31490,6.65,10.23,10.19,10.09,10.57,10.27,6.54,61.92404500000001,7.125,5.25
2020-02-15 01-00-15,12,16,31491,6.79,10.83,10.75,11.03,10.43,10.31,6.62,59.4319718245,7.125,5.437
2020-02-15 01-02-15,12,16,31493,6.79,10.79,9.91,10.69,9.91,10.17,6.82,57.91425805,7.187,5.687
2020-02-15 01-03-15,12,16,31494,6.79,10.61,10.83,10.83,10.79,10.55,7.03,57.85214780800001,7.187,6
2020-02-15 01-04-15,12,16,31495,6.51,10.83,10.93,10.85,10.69,10.93,6.94,64.547035282,7.25,6.125
2020-02-15 01-06-16,12,16,31497,6.29,9.03,9.35,9.57,10.43,10.41,6.58,61.74016496200001,7.25,5.625
2020-02-15 01-07-15,12,16,31498,6.11,9.71,9.43,9.49,10.41,10.57,6.4,-2.0462,7.187,5.5
2020-02-15 01-08-15,12,16,31499,6.11,10.33,10.17,10.61,10.17,10.27,6.3,-2.0462,7.187,5.375
2020-02-15 01-09-15,12,16,31500,6.43,9.95,10.13,9.75,11.09,10.47,6.24,-2.0462,7.187,5.312
2020-02-15 01-10-15,12,16,31501,6.03,9.99,9.99,10.23,10.27,10.31,6.15,-2.0462,7.125,5.25
2020-02-15 01-11-15,12,16,31502,6.21,9.63,9.67,10.09,9.81,9.85,6.08,-2.0462,7.062,5.187
2020-02-15 01-12-16,12,16,31503,6.21,9.91,10.13,10.19,10.47,10.19,6,-2.0462,7.062,5.125
2020-02-15 01-13-16,12,16,31504,5.73,9.49,10.03,10.05,9.95,9.95,5.9,-2.0462,7,5
2020-02-15 01-14-15,12,16,31505,6.07,10.43,9.99,9.91,9.99,10.05,5.83,-2.0462,6.937,4.937
2020-02-15 01-15-14,12,16,31506,5.93,9.63,9.75,10.43,9.71,9.81,5.84,-2.0462,6.812,4.937
2020-02-15 01-16-15,12,16,31507,5.95,8.69,8.87,9.95,9.21,9.43,5.77,-2.0462,6.812,4.875
2020-02-15 01-17-15,12,16,31508,5.95,9.21,9.11,9.57,9.63,9.63,5.68,-2.0462,6.75,4.812
2020-02-15 01-19-16,12,16,31510,6.07,10.19,9.75,10.05,9.49,9.77,5.8,-2.0462,6.625,4.875
2020-02-15 01-20-16,12,16,31511,5.89,9.71,9.57,9.81,9.85,10.09,5.78,-2.0462,6.562,4.875
2020-02-15 01-21-15,12,16,31512,5.73,8.65,9.11,9.11,9.47,9.89,5.76,-2.0462,6.562,4.812
2020-02-15 01-22-15,12,16,31513,6.03,10.09,9.99,10.19,9.57,9.67,5.78,-2.0462,6.562,4.875
2020-02-15 01-23-15,12,16,31514,5.95,9.85,9.43,9.85,9.71,10.03,5.88,-1.972806382,6.5,4.937
2020-02-15 01-24-15,12,16,31515,6.21,10.03,10.03,10.03,9.91,9.95,5.88,-1.6793595499999998,6.5,4.937
2020-02-15 01-25-16,12,16,31516,5.99,9.75,10.05,10.13,9.89,9.85,5.92,-1.4594084479999996,6.5,5
2020-02-15 01-26-16,12,16,31517,5.95,8.59,9.21,9.53,9.21,9.15,5.92,-1.1663190079999999,6.5,5.062
2020-02-15 01-27-15,12,16,31518,5.71,9.11,9.53,10.17,9.39,9.33,5.96,-0.9466359499999996,6.5,5.187
2020-02-15 01-28-15,12,16,31519,6.21,10.23,10.05,10.33,9.61,9.99,6.08,-0.9466359499999996,6.5,5.25
2020-02-15 01-29-15,12,16,31520,6.13,10.09,9.99,10.05,10.33,10.33,6.1,-0.5807527999999996,6.5,5.25
2020-02-15 01-30-15,12,16,31521,6.11,10.19,10.27,10.43,10.47,10.33,6.12,-0.28827603199999974,6.5,5.25
2020-02-15 01-31-16,12,16,31522,5.95,9.03,9.11,9.33,10.17,9.63,6.07,0.07703273800000025,6.562,5.187
2020-02-15 01-32-16,12,16,31523,6.13,10.17,9.85,10.51,10.33,10.05,5.92,0.44202240800000026,6.562,5.062
2020-02-15 01-33-15,12,16,31524,6.13,9.95,10.27,10.19,10.09,9.99,5.89,0.8066929780000007,6.562,4.937
2020-02-15 01-34-15,12,16,31525,6.03,9.81,10.03,9.75,10.13,9.99,5.82,1.0981996820000004,6.5,4.875
2020-02-15 01-35-15,12,16,31526,5.93,9.85,9.63,9.95,9.95,9.77,5.75,1.3895021620000003,6.5,4.75
2020-02-15 01-36-15,12,16,31527,5.99,8.87,8.97,9.33,9.43,9.49,5.73,1.6806004180000005,6.5,4.687
2020-02-15 01-39-15,12,16,31529,6.07,9.77,9.75,9.91,9.61,9.89,5.89,1.6806004180000005,6.5,4.812
2020-02-15 01-40-15,12,16,31530,6.07,9.67,9.77,9.81,9.71,9.99,5.9,1.8987900880000006,6.5,4.875
2020-02-15 01-41-15,12,16,31531,5.95,9.49,9.43,10.03,9.19,9.57,5.89,2.1168648820000007,6.5,4.875
2020-02-15 01-43-16,12,16,31533,5.99,10.09,9.95,9.95,9.91,10.13,5.96,2.480067592000001,6.562,4.875
2020-02-15 01-44-16,12,16,31534,6.29,10.23,9.89,9.89,9.89,9.89,6.01,2.2621842580000004,6.562,4.875
2020-02-15 01-45-15,12,16,31535,6.13,9.99,10.05,9.67,10.09,9.91,6.06,2.6252593280000007,6.562,4.937
2020-02-15 01-46-15,12,16,31536,6.47,9.33,9.71,9.99,9.49,9.63,6.1,2.697836050000001,6.562,4.937
2020-02-15 01-47-15,12,16,31537,6.11,10.31,10.41,10.69,10.09,10.13,6.15,2.697836050000001,6.625,5
2020-02-15 01-48-15,12,16,31538,6.35,9.89,9.75,9.77,10.09,10.23,6.16,2.7704000080000006,6.625,5
2020-02-15 01-50-16,12,16,31540,6.57,9.99,10.33,10.17,10.31,10.17,6.23,2.842951202000001,6.687,5.062
2020-02-15 01-51-15,12,16,31541,6.25,9.91,10.09,10.09,10.13,9.89,6.3,3.060528200000001,6.687,5.062
2020-02-15 01-52-15,12,16,31542,6.39,10.03,9.99,9.91,10.03,10.03,6.24,3.205515712000001,6.687,5.125
2020-02-15 01-53-15,12,16,31543,6.29,10.19,9.89,10.17,9.91,10.05,6.27,3.2779903220000004,6.75,5.125
2020-02-15 01-54-15,12,16,31544,6.33,10.13,10.03,10.03,10.17,10.31,6.3,3.4953375680000005,6.687,5.125
2020-02-15 01-55-15,12,16,31545,6.43,9.75,9.85,10.27,9.95,9.57,6.23,3.6401719120000013,6.75,5.125
2020-02-15 01-56-16,12,16,31546,6.33,9.47,9.35,9.63,9.19,9.43,6.18,3.784955200000001,6.687,5.125
2020-02-15 01-57-15,12,16,31547,6.39,10.19,10.09,10.43,10.05,9.47,6.08,3.784955200000001,6.687,5.187
2020-02-15 01-58-15,12,16,31548,6.29,10.27,10.27,10.47,10.41,10.31,6.05,3.784955200000001,6.625,5.187
2020-02-15 01-59-15,12,16,31549,6.47,10.33,10.33,10.27,10.33,10.47,6.08,4.002034402000001,6.625,5.062
2020-02-15 02-00-15,12,16,31550,6.51,10.23,10.05,9.91,10.03,9.85,6.05,4.074368608,6.562,5.062
2020-02-15 02-01-15,12,16,31551,6.03,9.85,9.57,9.99,9.63,9.71,6.06,4.074368608,6.625,5.062
2020-02-15 02-02-16,12,16,31552,6.29,10.09,10.31,10.33,10.13,9.99,6.01,4.363577792000001,6.562,5.062
2020-02-15 02-03-16,12,16,31553,6.21,9.77,10.03,10.09,9.81,10.05,5.96,4.652582752000001,6.562,4.937
2020-02-15 02-04-15,12,16,31554,6.13,10.19,10.03,10.23,10.31,10.27,5.92,4.724802082000001,6.562,4.875
2020-02-15 02-05-15,12,16,31555,5.85,9.77,9.67,9.49,9.99,9.71,5.88,4.869202450000001,6.5,4.812
2020-02-15 02-06-15,12,16,31556,6.13,9.43,9.77,10.09,9.49,9.47,5.9,4.9413834880000005,6.5,4.875
2020-02-15 02-07-14,12,16,31557,6.03,9.91,10.27,10.23,9.81,9.81,5.89,5.085707272000001,6.437,4.812
2020-02-15 02-08-16,12,16,31558,6.03,9.91,9.71,10.03,9.67,9.43,5.81,5.229980000000001,6.437,4.75
2020-02-15 02-09-16,12,16,31559,6.07,9.89,10.03,10.31,9.99,9.89,5.78,5.374201672000001,6.375,4.75
2020-02-15 02-10-15,12,16,31560,5.81,9.81,9.63,9.43,9.77,9.19,5.8,5.554406964500001,6.375,4.75
2020-02-15 02-11-15,12,16,31561,6.11,9.21,9.07,8.27,8.89,8.55,5.76,5.7345324820000005,6.312,4.75
2020-02-15 02-12-15,12,16,31562,5.81,9.11,9.21,8.71,8.79,7.87,5.7,5.7345324820000005,6.312,4.75
2020-02-15 02-13-15,12,16,31563,5.89,9.95,9.77,9.91,8.75,7.87,5.68,5.950577800000001,6.25,4.75
2020-02-15 02-14-15,12,16,31564,5.89,9.85,9.49,9.63,9.57,8.59,5.72,6.0225673780000015,6.25,4.812
2020-02-15 02-15-16,12,16,31565,5.85,9.89,9.89,9.75,9.67,8.55,5.7,6.166508242,6.187,4.687
2020-02-15 02-16-15,12,16,31566,5.99,8.29,9.03,8.71,8.71,7.61,5.64,6.310398050000001,6.187,4.687
2020-02-15 02-17-15,12,16,31567,5.63,8.51,9.39,9.71,8.69,7.77,5.64,6.526137032000001,6.125,4.625
2020-02-15 02-18-15,12,16,31568,5.63,9.95,9.81,9.25,9.49,8.29,5.6,6.526137032000001,6.125,4.625
2020-02-15 02-19-15,12,16,31569,5.81,9.77,9.47,9.77,9.81,8.41,5.61,6.6698992000000015,6.062,4.625
2020-02-15 02-20-16,12,16,31570,5.77,9.43,9.49,9.77,9.43,8.65,5.61,6.741761138000001,6.062,4.625
2020-02-15 02-21-16,12,16,31571,5.41,8.59,9.01,9.01,8.23,8.05,5.7,6.885446722,6,4.75
2020-02-15 02-22-16,12,16,31572,5.73,9.03,9.11,10.09,8.79,8.01,5.7,6.885446722,6.062,4.687
2020-02-15 02-23-15,12,16,31573,5.51,9.75,9.89,9.85,9.11,8.27,5.73,7.029081250000001,6,4.75
2020-02-15 02-24-15,12,16,31574,5.73,9.75,9.43,9.71,9.71,8.33,5.73,6.993177404500001,6,4.687
2020-02-15 02-25-15,12,16,31575,5.85,9.57,9.61,9.77,9.53,8.51,5.72,7.244437312000001,6,4.687
2020-02-15 02-26-15,12,16,31576,5.89,8.87,9.01,9.61,8.83,7.97,5.68,7.316197138000001,6,4.687
2020-02-15 02-27-16,12,16,31577,5.55,9.35,9.49,9.47,9.21,7.91,5.79,7.316197138000001,6,4.812
2020-02-15 02-28-16,12,16,31578,5.73,9.91,9.77,9.81,9.33,7.77,5.7,7.674804808000001,6,4.75
2020-02-15 02-29-15,12,16,31579,5.73,9.63,9.61,9.57,9.61,8.01,5.63,7.889816242000003,6,4.687
2020-02-15 02-30-15,12,16,31580,5.73,9.49,9.49,9.47,9.03,7.87,5.62,8.104712800000001,5.937,4.625
2020-02-15 02-31-15,12,16,31581,5.67,8.69,8.87,8.47,8.15,7.29,5.6,8.176319458,5.937,4.625
2020-02-15 02-33-15,12,16,31582,5.81,9.29,9.35,9.33,8.37,7.69,5.6,8.534161288000002,5.937,4.562
2020-02-15 02-34-16,12,16,31583,5.77,9.77,9.57,10.03,9.49,7.97,5.66,8.426842244500001,5.875,4.625
2020-02-15 02-35-16,12,16,31584,5.81,9.53,9.39,9.25,9.25,8.05,5.69,8.462618450000003,5.875,4.625
2020-02-15 02-36-15,12,16,31585,6.11,8.23,8.71,8.19,8.23,7.47,5.68,8.605691362,5.875,4.75
2020-02-15 02-37-15,12,16,31586,5.59,9.21,9.21,8.79,8.37,7.41,5.64,8.605691362,5.875,4.687
2020-02-15 02-38-15,12,16,31587,5.85,9.47,9.49,9.75,8.89,7.61,5.64,8.927418740500002,5.875,4.687
2020-02-15 02-39-15,12,16,31588,5.89,9.67,9.77,9.43,8.97,7.55,5.7,9.034603762000001,5.875,4.687
2020-02-15 02-40-16,12,16,31589,5.45,9.57,9.53,9.89,9.19,7.91,5.79,8.963150272000002,5.875,4.75
2020-02-15 02-41-16,12,16,31590,5.67,8.29,8.65,8.83,8.37,7.37,5.74,9.248887648000004,5.875,4.75
2020-02-15 02-42-15,12,16,31591,5.67,8.75,9.03,9.91,8.69,7.23,5.64,9.463056658000001,5.875,4.687
2020-02-15 02-43-15,12,16,31592,5.81,9.49,9.91,9.57,9.15,7.79,5.71,9.534420800000001,5.937,4.687
2020-02-15 02-44-15,12,16,31593,5.71,9.03,9.63,9.01,9.19,7.97,5.72,9.534420800000001,5.937,4.687
2020-02-15 02-45-14,12,16,31594,5.81,9.57,10.05,9.53,9.53,7.87,5.76,9.534420800000001,5.937,4.687
2020-02-15 02-46-16,12,16,31595,5.73,8.37,8.89,8.51,8.41,7.23,5.76,9.748436642000003,5.937,4.75
2020-02-15 02-47-16,12,16,31596,5.73,8.93,9.21,9.63,8.59,7.87,5.76,9.962337608,5.937,4.812
