Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-02-20 00-00-14,10,16,59962,,,,,,,,,1.562
2020-02-20 00-00-14,10,17,,93.53,124.08,125.78,,,,,,1.562
2020-02-20 00-00-14,10,18,,93.53,124.08,125.78,40.35,40.95,81.92,,,3.937
2020-02-20 00-00-15,11,16,30646,,,,,,,,,1.562
2020-02-20 00-00-15,11,17,,2.25,1.93,1.97,,,,,,1.562
2020-02-20 00-00-15,11,18,,2.25,1.93,1.97,2.35,2.31,1.47,,,3.937
2020-02-20 00-00-15,11,19,,2.25,1.93,1.97,2.35,2.31,1.47,-39.389999999999986,-2.0462,3.937
2020-02-20 00-00-15,12,16,38494,,,,,,,,,1.562
2020-02-20 00-00-15,12,17,,2.59,6.47,6.51,,,,,,1.562
2020-02-20 00-00-15,12,18,,2.59,6.47,6.51,6.53,6.39,6.57,,,3.937
2020-02-20 00-00-15,12,19,,2.59,6.47,6.51,6.53,6.39,6.57,2.64,81.64917030050002,3.937
2020-02-20 00-00-16,13,16,38190,,,,,,,,,1.562
2020-02-20 00-00-16,13,17,,6.35,6.51,6.43,,,,,,1.562
2020-02-20 00-00-16,13,18,,6.35,6.51,6.43,6.39,6.87,6.97,,,3.937
2020-02-20 00-00-16,13,19,,6.35,6.51,6.43,6.39,6.87,6.97,2.61,80.10504786050001,3.937
2020-02-20 00-00-16,14,16,38720,,,,,,,,,1.562
2020-02-20 00-00-16,14,17,,6.53,6.87,6.87,,,,,,1.562
2020-02-20 00-00-16,14,18,,6.53,6.87,6.87,6.65,6.51,6.47,,,3.937
2020-02-20 00-00-16,14,19,,6.53,6.87,6.87,6.65,6.51,6.47,3.88,78.95525438050001,3.937
2020-02-20 00-00-17,15,16,0,,,,,,,,,1.562
2020-02-20 00-00-17,15,17,,0.0,0.0,0.0,,,,,,1.562
2020-02-20 00-00-17,15,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,3.937
2020-02-20 00-00-17,15,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,3.937
2020-02-20 00-00-17,16,16,31576,,,,,,,,,1.562
2020-02-20 00-00-17,16,17,,0.79,2.13,0.75,,,,,,1.562
2020-02-20 00-00-17,16,18,,0.79,2.13,0.75,0.71,1.17,0.79,,,3.937
2020-02-20 00-00-17,16,19,,0.79,2.13,0.75,0.71,1.17,0.79,-39.389999999999986,-2.0462,3.937
2020-02-20 00-00-18,17,16,32026,,,,,,,,,1.562
2020-02-20 00-00-18,17,17,,1.79,1.97,1.85,,,,,,1.562
2020-02-20 00-00-18,17,18,,1.79,1.97,1.85,1.37,2.05,1.71,,,3.937
2020-02-20 00-00-18,17,19,,1.79,1.97,1.85,1.37,2.05,1.71,2.01,88.0106454205,3.937
2020-02-20 00-00-18,18,16,0,,,,,,,,,1.562
2020-02-20 00-00-18,18,17,,0.0,0.0,0.0,,,,,,1.562
2020-02-20 00-00-18,18,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,3.937
2020-02-20 00-00-18,18,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,3.937
2020-02-20 00-00-19,19,16,35523,,,,,,,,,1.562
2020-02-20 00-00-19,19,17,,1.89,1.85,1.67,,,,,,1.562
2020-02-20 00-00-19,19,18,,1.89,1.85,1.67,1.29,1.83,1.51,,,3.937
2020-02-20 00-00-19,19,19,,1.89,1.85,1.67,1.29,1.83,1.51,1.7,80.8496757445,3.937
2020-02-20 00-00-19,20,16,56760,,,,,,,,,1.562
2020-02-20 00-00-19,20,17,,1.09,1.55,1.71,,,,,,1.562
2020-02-20 00-00-19,20,18,,1.09,1.55,1.71,1.09,1.59,1.21,,,3.937
2020-02-20 00-00-19,20,19,,1.09,1.55,1.71,1.09,1.59,1.21,2.04,87.50995281250002,3.937
2020-02-20 00-00-20,21,16,35826,,,,,,,,,1.562
2020-02-20 00-00-20,21,17,,0.87,1.67,1.71,,,,,,1.562
2020-02-20 00-00-20,21,18,,0.87,1.67,1.71,1.79,1.47,1.05,,,3.937
