Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-02-26 17-00-14,10,16,4100,,,,,,,,,1.25
2020-02-26 17-00-14,10,17,,111.95,122.15,125.73,,,,,,1.25
2020-02-26 17-00-14,10,18,,111.95,122.15,125.73,47.18,40.95,81.92,,,6.812
2020-02-26 17-00-15,11,16,40279,,,,,,,,,1.25
2020-02-26 17-00-15,11,17,,1.17,5.67,5.85,,,,,,1.25
2020-02-26 17-00-15,11,18,,1.17,5.67,5.85,5.85,5.19,3.07,,,6.812
2020-02-26 17-00-15,11,19,,1.17,5.67,5.85,5.85,5.19,3.07,-39.389999999999986,-2.0462,6.812
2020-02-26 17-00-15,12,16,46641,,,,,,,,,1.25
2020-02-26 17-00-15,12,17,,6.35,6.39,7.11,,,,,,1.25
2020-02-26 17-00-15,12,18,,6.35,6.39,7.11,5.51,5.19,4.53,,,6.812
2020-02-26 17-00-15,12,19,,6.35,6.39,7.11,5.51,5.19,4.53,6.2,65.24453276450001,6.812
2020-02-26 17-00-16,13,16,46912,,,,,,,,,1.25
2020-02-26 17-00-16,13,17,,8.55,8.15,6.91,,,,,,1.25
2020-02-26 17-00-16,13,18,,8.55,8.15,6.91,5.27,5.81,5.11,,,6.812
2020-02-26 17-00-16,13,19,,8.55,8.15,6.91,5.27,5.81,5.11,6.34,66.5138681045,6.812
2020-02-26 17-00-16,14,16,46899,,,,,,,,,1.25
2020-02-26 17-00-16,14,17,,5.23,5.95,5.51,,,,,,1.25
2020-02-26 17-00-16,14,18,,5.23,5.95,5.51,7.87,6.65,8.29,,,6.812
2020-02-26 17-00-16,14,19,,5.23,5.95,5.51,7.87,6.65,8.29,4.66,72.8940260125,6.812
2020-02-26 17-00-17,15,16,0,,,,,,,,,1.25
2020-02-26 17-00-17,15,17,,0.0,0.0,0.0,,,,,,1.25
2020-02-26 17-00-17,15,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,6.812
2020-02-26 17-00-17,15,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,6.812
2020-02-26 17-00-17,16,16,41163,,,,,,,,,1.25
2020-02-26 17-00-17,16,17,,4.57,5.99,4.71,,,,,,1.25
2020-02-26 17-00-17,16,18,,4.57,5.99,4.71,4.93,5.63,5.05,,,6.812
2020-02-26 17-00-17,16,19,,4.57,5.99,4.71,4.93,5.63,5.05,-39.389999999999986,-2.0462,6.812
2020-02-26 17-00-18,17,16,41534,,,,,,,,,1.25
2020-02-26 17-00-18,17,17,,6.43,6.07,7.19,,,,,,1.25
2020-02-26 17-00-18,17,18,,6.43,6.07,7.19,7.41,5.27,6.87,,,6.812
2020-02-26 17-00-18,17,19,,6.43,6.07,7.19,7.41,5.27,6.87,4.94,73.4828355125,6.812
2020-02-26 17-00-18,18,16,0,,,,,,,,,1.25
2020-02-26 17-00-18,18,17,,0.0,0.0,0.0,,,,,,1.25
2020-02-26 17-00-18,18,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,6.812
2020-02-26 17-00-18,18,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,6.812
2020-02-26 17-00-19,19,16,44879,,,,,,,,,1.25
2020-02-26 17-00-19,19,17,,0.41,4.57,2.61,,,,,,1.25
2020-02-26 17-00-19,19,18,,0.41,4.57,2.61,0.51,1.01,0.55,,,6.812
2020-02-26 17-00-19,19,19,,0.41,4.57,2.61,0.51,1.01,0.55,4.15,73.6592294645,6.812
2020-02-26 17-00-19,20,16,65053,,,,,,,,,1.25
2020-02-26 17-00-19,20,17,,3.85,1.17,0.05,,,,,,1.25
2020-02-26 17-00-19,20,18,,3.85,1.17,0.05,2.85,0.95,5.85,,,6.812
2020-02-26 17-00-19,20,19,,3.85,1.17,0.05,2.85,0.95,5.85,4.98,77.59772304200001,6.812
2020-02-26 17-00-20,21,16,44001,,,,,,,,,1.25
2020-02-26 17-00-20,21,17,,0.37,0.63,2.95,,,,,,1.25
2020-02-26 17-00-20,21,18,,0.37,0.63,2.95,5.41,0.25,-0.6000000000000227,,,6.812
2020-02-26 17-00-20,21,19,,0.37,0.63,2.95,5.41,0.25,-0.6000000000000227,2.92,88.925896642,6.812
2020-02-26 17-00-20,22,16,45007,,,,,,,,,1.25
2020-02-26 17-00-20,22,17,,4.53,4.81,4.93,,,,,,1.25
2020-02-26 17-00-20,22,18,,4.53,4.81,4.93,3.85,5.33,5.29,,,6.812
2020-02-26 17-00-20,22,19,,4.53,4.81,4.93,3.85,5.33,5.29,3.49,81.70618132450001,6.812
2020-02-26 17-00-21,23,16,37915,,,,,,,,,1.25
2020-02-26 17-00-21,23,17,,4.75,1.21,0.21,,,,,,1.25
2020-02-26 17-00-21,23,18,,4.75,1.21,0.21,0.01,-0.8000000000000682,0.17,,,6.812
2020-02-26 17-00-21,23,19,,4.75,1.21,0.21,0.01,-0.8000000000000682,0.17,3.12,82.2187061605,6.812
2020-02-26 17-00-22,25,16,37065,,,,,,,,,1.25
2020-02-26 17-00-22,25,17,,5.27,6.75,5.77,,,,,,1.25
2020-02-26 17-00-22,25,18,,5.27,6.75,5.77,5.99,5.95,5.49,,,6.812
2020-02-26 17-00-22,25,19,,5.27,6.75,5.77,5.99,5.95,5.49,-39.389999999999986,-2.0462,6.812
2020-02-26 17-01-14,10,16,4101,,,,,,,,,1.187
2020-02-26 17-01-14,10,17,,77.97,117.7,122.63,,,,,,1.187
2020-02-26 17-01-14,10,18,,77.97,117.7,122.63,47.16,40.95,81.92,,,6.75
2020-02-26 17-01-15,11,16,40280,,,,,,,,,1.187
2020-02-26 17-01-15,11,17,,0.71,5.67,5.55,,,,,,1.187
2020-02-26 17-01-15,11,18,,0.71,5.67,5.55,6.43,5.01,4.31,,,6.75
2020-02-26 17-01-15,11,19,,0.71,5.67,5.55,6.43,5.01,4.31,-39.389999999999986,-2.0462,6.75
2020-02-26 17-01-15,12,16,46642,,,,,,,,,1.187
2020-02-26 17-01-15,12,17,,6.73,6.47,7.01,,,,,,1.187
2020-02-26 17-01-15,12,18,,6.73,6.47,7.01,5.55,5.37,4.79,,,6.75
2020-02-26 17-01-15,12,19,,6.73,6.47,7.01,5.55,5.37,4.79,6.27,65.5775218,6.75
2020-02-26 17-01-16,13,16,46913,,,,,,,,,1.187
2020-02-26 17-01-16,13,17,,9.03,7.87,6.65,,,,,,1.187
2020-02-26 17-01-16,13,18,,9.03,7.87,6.65,5.49,5.93,4.67,,,6.75
2020-02-26 17-01-16,13,19,,9.03,7.87,6.65,5.49,5.93,4.67,6.26,67.50725415200002,6.75
2020-02-26 17-01-16,14,16,46900,,,,,,,,,1.187
2020-02-26 17-01-16,14,17,,5.45,6.39,5.99,,,,,,1.187
2020-02-26 17-01-16,14,18,,5.45,6.39,5.99,8.45,6.83,9.03,,,6.75
2020-02-26 17-01-16,14,19,,5.45,6.39,5.99,8.45,6.83,9.03,4.86,73.07080288450001,6.75
2020-02-26 17-01-17,15,16,0,,,,,,,,,1.187
2020-02-26 17-01-17,15,17,,0.0,0.0,0.0,,,,,,1.187
2020-02-26 17-01-17,15,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,6.75
2020-02-26 17-01-17,15,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,6.75
2020-02-26 17-01-17,16,16,41164,,,,,,,,,1.187
2020-02-26 17-01-17,16,17,,4.57,6.83,5.05,,,,,,1.187
2020-02-26 17-01-17,16,18,,4.57,6.83,5.05,5.29,5.89,5.15,,,6.75
2020-02-26 17-01-17,16,19,,4.57,6.83,5.05,5.29,5.89,5.15,-39.389999999999986,-2.0462,6.75
2020-02-26 17-01-18,17,16,41535,,,,,,,,,1.187
2020-02-26 17-01-18,17,17,,6.35,5.99,7.19,,,,,,1.187
2020-02-26 17-01-18,17,18,,6.35,5.99,7.19,7.27,4.97,6.57,,,6.75
2020-02-26 17-01-18,17,19,,6.35,5.99,7.19,7.27,4.97,6.57,5.06,74.24637964450001,6.75
2020-02-26 17-01-18,18,16,0,,,,,,,,,1.187
2020-02-26 17-01-18,18,17,,0.0,0.0,0.0,,,,,,1.187
2020-02-26 17-01-18,18,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,6.75
2020-02-26 17-01-18,18,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,6.75
2020-02-26 17-01-19,19,16,44880,,,,,,,,,1.187
2020-02-26 17-01-19,19,17,,0.91,4.57,2.55,,,,,,1.187
2020-02-26 17-01-19,19,18,,0.91,4.57,2.55,0.33,0.55,0.55,,,6.75
2020-02-26 17-01-19,19,19,,0.91,4.57,2.55,0.33,0.55,0.55,4.04,74.744453728,6.75
2020-02-26 17-01-19,20,16,65054,,,,,,,,,1.187
2020-02-26 17-01-19,20,17,,3.97,1.17,0.43,,,,,,1.187
2020-02-26 17-01-19,20,18,,3.97,1.17,0.43,2.55,0.97,6.13,,,6.75
2020-02-26 17-01-19,20,19,,3.97,1.17,0.43,2.55,0.97,6.13,5.06,77.5687628125,6.75
2020-02-26 17-01-20,21,16,44002,,,,,,,,,1.187
2020-02-26 17-01-20,21,17,,0.17,0.87,3.15,,,,,,1.187
2020-02-26 17-01-20,21,18,,0.17,0.87,3.15,5.63,0.29,-0.2599999999999909,,,6.75
2020-02-26 17-01-20,21,19,,0.17,0.87,3.15,5.63,0.29,-0.2599999999999909,2.98,88.95357728050001,6.75
2020-02-26 17-01-20,22,16,45008,,,,,,,,,1.187
2020-02-26 17-01-20,22,17,,4.37,4.89,4.89,,,,,,1.187
2020-02-26 17-01-20,22,18,,4.37,4.89,4.89,3.81,5.23,5.67,,,6.75
2020-02-26 17-01-20,22,19,,4.37,4.89,4.89,3.81,5.23,5.67,3.35,81.620660002,6.75
2020-02-26 17-01-21,23,16,37916,,,,,,,,,1.187
2020-02-26 17-01-21,23,17,,4.89,1.01,0.21,,,,,,1.187
2020-02-26 17-01-21,23,18,,4.89,1.01,0.21,-0.06000000000005912,0.29,0.37,,,6.75
2020-02-26 17-01-21,23,19,,4.89,1.01,0.21,-0.06000000000005912,0.29,0.37,3.0,82.133357152,6.75
2020-02-26 17-01-22,25,16,37066,,,,,,,,,1.187
2020-02-26 17-01-22,25,17,,5.51,6.43,6.11,,,,,,1.187
2020-02-26 17-01-22,25,18,,5.51,6.43,6.11,5.95,5.93,5.45,,,6.75
