Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-02-21 23-00-14,10,16,62786,,,,,,,,,2.125
2020-02-21 23-00-14,10,17,,62.45,112.05,120.41,,,,,,2.125
2020-02-21 23-00-14,10,18,,62.45,112.05,120.41,42.18,40.95,245.76,,,3.375
2020-02-21 23-00-14,11,16,33462,,,,,,,,,2.125
2020-02-21 23-00-14,11,17,,7.15,6.39,5.51,,,,,,2.125
2020-02-21 23-00-14,11,18,,7.15,6.39,5.51,5.67,7.23,6.61,,,3.375
2020-02-21 23-00-14,11,19,,7.15,6.39,5.51,5.67,7.23,6.61,-39.389999999999986,-2.0462,3.375
2020-02-21 23-00-15,12,16,41275,,,,,,,,,2.125
2020-02-21 23-00-15,12,17,,2.51,6.39,6.73,,,,,,2.125
2020-02-21 23-00-15,12,18,,2.51,6.39,6.73,6.83,6.79,6.83,,,3.375
2020-02-21 23-00-15,12,19,,2.51,6.39,6.73,6.83,6.79,6.83,2.88,90.52609895200001,3.375
2020-02-21 23-00-15,13,16,40971,,,,,,,,,2.125
2020-02-21 23-00-15,13,17,,6.65,7.11,6.83,,,,,,2.125
2020-02-21 23-00-15,13,18,,6.65,7.11,6.83,7.59,7.01,6.57,,,3.375
2020-02-21 23-00-15,13,19,,6.65,7.11,6.83,7.59,7.01,6.57,2.9,90.8832923405,3.375
2020-02-21 23-00-16,14,16,41534,,,,,,,,,2.125
2020-02-21 23-00-16,14,17,,6.33,6.69,6.79,,,,,,2.125
2020-02-21 23-00-16,14,18,,6.33,6.69,6.79,6.53,5.11,6.53,,,3.375
2020-02-21 23-00-16,14,19,,6.33,6.69,6.79,6.53,5.11,6.53,3.96,86.6172798205,3.375
2020-02-21 23-00-16,15,16,0,,,,,,,,,2.125
2020-02-21 23-00-16,15,17,,0.0,0.0,0.0,,,,,,2.125
2020-02-21 23-00-16,15,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,3.375
2020-02-21 23-00-16,15,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,3.375
2020-02-21 23-00-17,16,16,34380,,,,,,,,,2.125
2020-02-21 23-00-17,16,17,,0.97,2.59,0.95,,,,,,2.125
2020-02-21 23-00-17,16,18,,0.97,2.59,0.95,0.83,1.89,1.37,,,3.375
2020-02-21 23-00-17,16,19,,0.97,2.59,0.95,0.83,1.89,1.37,-39.389999999999986,-2.0462,3.375
2020-02-21 23-00-17,17,16,34839,,,,,,,,,2.125
2020-02-21 23-00-17,17,17,,2.01,1.25,1.33,,,,,,2.125
