Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-02-23 14-00-14,10,16,65126,,,,,,,,,1.25
2020-02-23 14-00-14,10,17,,103.59,119.35,123.84,,,,,,1.25
2020-02-23 14-00-14,10,18,,103.59,119.35,123.84,41.08,40.95,163.92,,,3.187
2020-02-23 14-00-15,11,16,35789,,,,,,,,,1.25
2020-02-23 14-00-15,11,17,,5.29,6.17,6.53,,,,,,1.25
2020-02-23 14-00-15,11,18,,5.29,6.17,6.53,6.29,6.17,5.73,,,3.187
2020-02-23 14-00-15,11,19,,5.29,6.17,6.53,6.29,6.17,5.73,-39.389999999999986,-2.0462,3.187
2020-02-23 14-00-15,12,16,43486,,,,,,,,,1.25
2020-02-23 14-00-15,12,17,,2.99,2.31,2.47,,,,,,1.25
2020-02-23 14-00-15,12,18,,2.99,2.31,2.47,1.75,2.05,1.51,,,3.187
2020-02-23 14-00-15,12,19,,2.99,2.31,2.47,1.75,2.05,1.51,3.04,91.02053081800001,3.187
2020-02-23 14-00-16,13,16,43182,,,,,,,,,1.25
2020-02-23 14-00-16,13,17,,3.89,4.31,2.77,,,,,,1.25
2020-02-23 14-00-16,13,18,,3.89,4.31,2.77,2.65,2.81,2.39,,,3.187
2020-02-23 14-00-16,13,19,,3.89,4.31,2.77,2.65,2.81,2.39,2.78,98.3926628125,3.187
2020-02-23 14-00-16,14,16,43745,,,,,,,,,1.25
2020-02-23 14-00-16,14,17,,2.21,2.77,2.31,,,,,,1.25
2020-02-23 14-00-16,14,18,,2.21,2.77,2.31,3.85,2.77,3.75,,,3.187
2020-02-23 14-00-16,14,19,,2.21,2.77,2.31,3.85,2.77,3.75,2.6,99.2412234205,3.187
2020-02-23 14-00-17,15,16,0,,,,,,,,,1.25
2020-02-23 14-00-17,15,17,,-327.67,-327.67,-327.67,,,,,,1.25
2020-02-23 14-00-17,15,18,,-327.67,-327.67,-327.67,-327.67,-327.67,-327.67,,,3.187
2020-02-23 14-00-17,15,19,,-327.67,-327.67,-327.67,-327.67,-327.67,-327.67,0.0,-2.0462,3.187
2020-02-23 14-00-17,16,16,36683,,,,,,,,,1.25
2020-02-23 14-00-17,16,17,,1.89,2.81,2.01,,,,,,1.25
2020-02-23 14-00-17,16,18,,1.89,2.81,2.01,1.85,2.59,2.17,,,3.187
2020-02-23 14-00-17,16,19,,1.89,2.81,2.01,1.85,2.59,2.17,-39.389999999999986,-2.0462,3.187
2020-02-23 14-00-18,17,16,37050,,,,,,,,,1.25
2020-02-23 14-00-18,17,17,,3.63,3.79,3.53,,,,,,1.25
2020-02-23 14-00-18,17,18,,3.63,3.79,3.53,3.25,2.73,3.15,,,3.187
2020-02-23 14-00-18,17,19,,3.63,3.79,3.53,3.25,2.73,3.15,2.44,102.78511793800001,3.187
2020-02-23 14-00-18,18,16,0,,,,,,,,,1.25
2020-02-23 14-00-18,18,17,,0.0,0.0,0.0,,,,,,1.25
2020-02-23 14-00-18,18,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,3.187
2020-02-23 14-00-18,18,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,3.187
2020-02-23 14-00-19,19,16,40546,,,,,,,,,1.25
2020-02-23 14-00-19,19,17,,2.55,3.19,3.15,,,,,,1.25
2020-02-23 14-00-19,19,18,,2.55,3.19,3.15,3.37,2.85,2.27,,,3.187
2020-02-23 14-00-19,19,19,,2.55,3.19,3.15,3.37,2.85,2.27,2.48,55.982905288000005,3.187
2020-02-23 14-00-19,20,16,61900,,,,,,,,,1.25
2020-02-23 14-00-19,20,17,,2.69,3.49,3.55,,,,,,1.25
2020-02-23 14-00-19,20,18,,2.69,3.49,3.55,2.31,2.95,3.49,,,3.187
2020-02-23 14-00-19,20,19,,2.69,3.49,3.55,2.31,2.95,3.49,2.76,102.9152564405,3.187
2020-02-23 14-00-20,21,16,40849,,,,,,,,,1.25
2020-02-23 14-00-20,21,17,,1.75,2.69,3.45,,,,,,1.25
2020-02-23 14-00-20,21,18,,1.75,2.69,3.45,3.07,3.19,2.09,,,3.187
2020-02-23 14-00-20,21,19,,1.75,2.69,3.45,3.07,3.19,2.09,2.3,95.6122740845,3.187
2020-02-23 14-00-20,22,16,40712,,,,,,,,,1.25
2020-02-23 14-00-20,22,17,,1.93,2.27,1.43,,,,,,1.25
2020-02-23 14-00-20,22,18,,1.93,2.27,1.43,1.05,2.69,2.27,,,3.187
2020-02-23 14-00-20,22,19,,1.93,2.27,1.43,1.05,2.69,2.27,1.44,94.88479911200001,3.187
2020-02-23 14-00-21,23,16,34762,,,,,,,,,1.25
2020-02-23 14-00-21,23,17,,2.95,2.85,2.61,,,,,,1.25
2020-02-23 14-00-21,23,18,,2.95,2.85,2.61,2.61,2.99,2.51,,,3.187
2020-02-23 14-00-21,23,19,,2.95,2.85,2.61,2.61,2.99,2.51,2.1,106.4244284005,3.187
2020-02-23 14-00-22,25,16,32576,,,,,,,,,1.25
2020-02-23 14-00-22,25,17,,2.51,2.55,3.49,,,,,,1.25
2020-02-23 14-00-22,25,18,,2.51,2.55,3.49,1.93,2.21,1.93,,,3.187
2020-02-23 14-00-22,25,19,,2.51,2.55,3.49,1.93,2.21,1.93,-39.389999999999986,-2.0462,3.187
2020-02-23 14-01-14,10,16,65127,,,,,,,,,1.25
2020-02-23 14-01-14,10,17,,63.51,112.0,119.88,,,,,,1.25
2020-02-23 14-01-14,10,18,,63.51,112.0,119.88,41.31,40.95,163.92,,,3.125
2020-02-23 14-01-15,11,16,35790,,,,,,,,,1.25
2020-02-23 14-01-15,11,17,,4.93,6.07,6.03,,,,,,1.25
2020-02-23 14-01-15,11,18,,4.93,6.07,6.03,5.67,5.71,5.33,,,3.125
2020-02-23 14-01-15,11,19,,4.93,6.07,6.03,5.67,5.71,5.33,-39.389999999999986,-2.0462,3.125
2020-02-23 14-01-15,12,16,43487,,,,,,,,,1.25
2020-02-23 14-01-15,12,17,,2.91,2.47,2.09,,,,,,1.25
2020-02-23 14-01-15,12,18,,2.91,2.47,2.09,1.83,2.05,1.63,,,3.125
2020-02-23 14-01-15,12,19,,2.91,2.47,2.09,1.83,2.05,1.63,3.0,91.21253066450001,3.125
2020-02-23 14-01-16,13,16,43183,,,,,,,,,1.25
2020-02-23 14-01-16,13,17,,3.75,4.41,2.51,,,,,,1.25
2020-02-23 14-01-16,13,18,,3.75,4.41,2.51,2.61,2.95,2.43,,,3.125
2020-02-23 14-01-16,13,19,,3.75,4.41,2.51,2.61,2.95,2.43,2.8,98.44579358050001,3.125
2020-02-23 14-01-16,14,16,43746,,,,,,,,,1.25
2020-02-23 14-01-16,14,17,,1.97,2.85,2.51,,,,,,1.25
2020-02-23 14-01-16,14,18,,1.97,2.85,2.51,3.67,2.95,3.71,,,3.125
2020-02-23 14-01-16,14,19,,1.97,2.85,2.51,3.67,2.95,3.71,2.6,99.29414996450001,3.125
2020-02-23 14-01-17,15,16,0,,,,,,,,,1.25
2020-02-23 14-01-17,15,17,,-327.67,-327.67,-327.67,,,,,,1.25
2020-02-23 14-01-17,15,18,,-327.67,-327.67,-327.67,-327.67,-327.67,-327.67,,,3.125
2020-02-23 14-01-17,15,19,,-327.67,-327.67,-327.67,-327.67,-327.67,-327.67,0.0,-2.0462,3.125
2020-02-23 14-01-17,16,16,36684,,,,,,,,,1.25
2020-02-23 14-01-17,16,17,,1.85,3.03,2.01,,,,,,1.25
2020-02-23 14-01-17,16,18,,1.85,3.03,2.01,2.39,2.65,2.21,,,3.125
2020-02-23 14-01-17,16,19,,1.85,3.03,2.01,2.39,2.65,2.21,-39.389999999999986,-2.0462,3.125
2020-02-23 14-01-18,17,16,37051,,,,,,,,,1.25
2020-02-23 14-01-18,17,17,,3.71,3.97,3.59,,,,,,1.25
2020-02-23 14-01-18,17,18,,3.71,3.97,3.59,3.23,2.77,3.19,,,3.125
2020-02-23 14-01-18,17,19,,3.71,3.97,3.59,3.23,2.77,3.19,2.46,102.86321061250001,3.125
2020-02-23 14-01-18,18,16,0,,,,,,,,,1.25
2020-02-23 14-01-18,18,17,,0.0,0.0,0.0,,,,,,1.25
2020-02-23 14-01-18,18,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,3.125
2020-02-23 14-01-18,18,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,3.125
2020-02-23 14-01-19,19,16,40547,,,,,,,,,1.25
2020-02-23 14-01-19,19,17,,2.85,3.63,2.91,,,,,,1.25
2020-02-23 14-01-19,19,18,,2.85,3.63,2.91,3.49,2.43,2.31,,,3.125
2020-02-23 14-01-19,19,19,,2.85,3.63,2.91,3.49,2.43,2.31,2.48,55.63896474050001,3.125
2020-02-23 14-01-19,20,16,61901,,,,,,,,,1.25
2020-02-23 14-01-19,20,17,,3.29,3.53,3.59,,,,,,1.25
2020-02-23 14-01-19,20,18,,3.29,3.53,3.59,2.55,3.59,3.19,,,3.125
2020-02-23 14-01-19,20,19,,3.29,3.53,3.59,2.55,3.59,3.19,2.76,102.9152564405,3.125
2020-02-23 14-01-20,21,16,40850,,,,,,,,,1.25
2020-02-23 14-01-20,21,17,,2.35,2.77,3.19,,,,,,1.25
2020-02-23 14-01-20,21,18,,2.35,2.77,3.19,3.07,2.85,2.25,,,3.125
2020-02-23 14-01-20,21,19,,2.35,2.77,3.19,3.07,2.85,2.25,2.32,95.639172928,3.125
2020-02-23 14-01-20,22,16,40713,,,,,,,,,1.25
2020-02-23 14-01-20,22,17,,2.17,2.21,1.25,,,,,,1.25
2020-02-23 14-01-20,22,18,,2.17,2.21,1.25,1.43,2.47,2.65,,,3.125
2020-02-23 14-01-20,22,19,,2.17,2.21,1.25,1.43,2.47,2.65,1.49,94.85781092050001,3.125
2020-02-23 14-01-21,23,16,34763,,,,,,,,,1.25
2020-02-23 14-01-21,23,17,,3.15,2.51,2.51,,,,,,1.25
2020-02-23 14-01-21,23,18,,3.15,2.51,2.51,1.93,3.19,2.17,,,3.125
2020-02-23 14-01-21,23,19,,3.15,2.51,2.51,1.93,3.19,2.17,2.1,106.47559351250001,3.125
2020-02-23 14-01-22,25,16,32577,,,,,,,,,1.25
2020-02-23 14-01-22,25,17,,2.21,2.69,3.25,,,,,,1.25
2020-02-23 14-01-22,25,18,,2.21,2.69,3.25,2.17,1.67,2.21,,,3.125
2020-02-23 14-01-22,25,19,,2.21,2.69,3.25,2.17,1.67,2.21,-39.389999999999986,-2.0462,3.125
2020-02-23 14-02-14,10,16,65128,,,,,,,,,1.25
2020-02-23 14-02-14,10,17,,118.57,124.86,126.94,,,,,,1.25
2020-02-23 14-02-14,10,18,,118.57,124.86,126.94,41.31,40.95,163.92,,,3.187
2020-02-23 14-02-14,11,16,35791,,,,,,,,,1.25
2020-02-23 14-02-14,11,17,,4.81,6.39,6.57,,,,,,1.25
2020-02-23 14-02-14,11,18,,4.81,6.39,6.57,6.21,6.33,5.45,,,3.187
2020-02-23 14-02-14,11,19,,4.81,6.39,6.57,6.21,6.33,5.45,-39.389999999999986,-2.0462,3.187
2020-02-23 14-02-15,12,16,43488,,,,,,,,,1.25
2020-02-23 14-02-15,12,17,,2.91,2.35,2.27,,,,,,1.25
2020-02-23 14-02-15,12,18,,2.91,2.35,2.27,1.97,2.05,1.43,,,3.187
2020-02-23 14-02-15,12,19,,2.91,2.35,2.27,1.97,2.05,1.43,3.02,90.93819730450001,3.187
2020-02-23 14-02-15,13,16,43184,,,,,,,,,1.25
2020-02-23 14-02-15,13,17,,3.55,4.45,2.51,,,,,,1.25
2020-02-23 14-02-15,13,18,,3.55,4.45,2.51,2.77,2.59,2.81,,,3.187
2020-02-23 14-02-15,13,19,,3.55,4.45,2.51,2.77,2.59,2.81,2.74,98.49891158450001,3.187
2020-02-23 14-02-16,14,16,43747,,,,,,,,,1.25
2020-02-23 14-02-16,14,17,,2.27,2.73,2.65,,,,,,1.25
2020-02-23 14-02-16,14,18,,2.27,2.73,2.65,3.67,2.77,3.55,,,3.187
2020-02-23 14-02-16,14,19,,2.27,2.73,2.65,3.67,2.77,3.55,2.56,99.29414996450001,3.187
2020-02-23 14-02-16,15,16,0,,,,,,,,,1.25
2020-02-23 14-02-16,15,17,,-327.67,-327.67,-327.67,,,,,,1.25
2020-02-23 14-02-16,15,18,,-327.67,-327.67,-327.67,-327.67,-327.67,-327.67,,,3.187
2020-02-23 14-02-16,15,19,,-327.67,-327.67,-327.67,-327.67,-327.67,-327.67,0.0,-2.0462,3.187
2020-02-23 14-02-17,16,16,36685,,,,,,,,,1.25
2020-02-23 14-02-17,16,17,,1.89,2.91,2.09,,,,,,1.25
2020-02-23 14-02-17,16,18,,1.89,2.91,2.09,2.17,2.59,2.01,,,3.187
2020-02-23 14-02-17,16,19,,1.89,2.91,2.09,2.17,2.59,2.01,-39.389999999999986,-2.0462,3.187
2020-02-23 14-02-17,17,16,37052,,,,,,,,,1.25
2020-02-23 14-02-17,17,17,,3.71,3.89,3.49,,,,,,1.25
2020-02-23 14-02-17,17,18,,3.71,3.89,3.49,3.29,2.47,3.07,,,3.187
2020-02-23 14-02-17,17,19,,3.71,3.89,3.49,3.29,2.47,3.07,2.46,102.7590806645,3.187
2020-02-23 14-02-18,18,16,0,,,,,,,,,1.25
2020-02-23 14-02-18,18,17,,0.0,0.0,0.0,,,,,,1.25
2020-02-23 14-02-18,18,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,3.187
2020-02-23 14-02-18,18,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,3.187
2020-02-23 14-02-18,19,16,40548,,,,,,,,,1.25
2020-02-23 14-02-18,19,17,,2.81,3.25,3.19,,,,,,1.25
2020-02-23 14-02-18,19,18,,2.81,3.25,3.19,3.19,2.59,1.97,,,3.187
2020-02-23 14-02-18,19,19,,2.81,3.25,3.19,3.19,2.59,1.97,2.46,55.294638082000006,3.187
2020-02-23 14-02-19,20,16,61902,,,,,,,,,1.25
2020-02-23 14-02-19,20,17,,2.99,3.49,3.59,,,,,,1.25
2020-02-23 14-02-19,20,18,,2.99,3.49,3.59,2.27,3.03,3.15,,,3.187
