Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-02-22 22-00-14,10,16,64166,,,,,,,,,0.0
2020-02-22 22-00-14,10,17,,79.66,118.81,123.21,,,,,,0.0
2020-02-22 22-00-14,10,18,,79.66,118.81,123.21,42.36,40.95,40.96,,,3.125
2020-02-22 22-00-14,11,16,34843,,,,,,,,,0.0
2020-02-22 22-00-14,11,17,,5.41,5.15,5.11,,,,,,0.0
2020-02-22 22-00-14,11,18,,5.41,5.15,5.11,5.23,5.29,5.23,,,3.125
2020-02-22 22-00-14,11,19,,5.41,5.15,5.11,5.23,5.29,5.23,-39.389999999999986,-2.0462,3.125
2020-02-22 22-00-15,12,16,42636,,,,,,,,,0.0
2020-02-22 22-00-15,12,17,,1.41,5.29,5.29,,,,,,0.0
2020-02-22 22-00-15,12,18,,1.41,5.29,5.29,5.23,5.15,5.15,,,3.125
2020-02-22 22-00-15,12,19,,1.41,5.29,5.29,5.23,5.15,5.15,0.65,93.3957099445,3.125
2020-02-22 22-00-15,13,16,42332,,,,,,,,,0.0
2020-02-22 22-00-15,13,17,,5.11,5.11,5.05,,,,,,0.0
2020-02-22 22-00-15,13,18,,5.11,5.11,5.05,5.29,5.27,5.73,,,3.125
2020-02-22 22-00-15,13,19,,5.11,5.11,5.05,5.29,5.27,5.73,0.96,92.66117009800001,3.125
2020-02-22 22-00-16,14,16,42895,,,,,,,,,0.0
2020-02-22 22-00-16,14,17,,5.27,5.15,5.23,,,,,,0.0
2020-02-22 22-00-16,14,18,,5.27,5.15,5.23,5.37,4.85,5.37,,,3.125
2020-02-22 22-00-16,14,19,,5.27,5.15,5.23,5.37,4.85,5.37,2.05,88.28836124050001,3.125
2020-02-22 22-00-16,15,16,0,,,,,,,,,0.0
2020-02-22 22-00-16,15,17,,0.0,0.0,0.0,,,,,,0.0
2020-02-22 22-00-16,15,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,3.125
2020-02-22 22-00-16,15,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,3.125
2020-02-22 22-00-17,16,16,35747,,,,,,,,,0.0
2020-02-22 22-00-17,16,17,,-1.6200000000000045,-0.7200000000000273,-1.580000000000041,,,,,,0.0
2020-02-22 22-00-17,16,18,,-1.6200000000000045,-0.7200000000000273,-1.580000000000041,-2.4600000000000364,-1.6200000000000045,-1.9400000000000546,,,3.125
2020-02-22 22-00-17,16,19,,-1.6200000000000045,-0.7200000000000273,-1.580000000000041,-2.4600000000000364,-1.6200000000000045,-1.9400000000000546,-39.389999999999986,-2.0462,3.125
2020-02-22 22-00-17,17,16,36200,,,,,,,,,0.0
2020-02-22 22-00-17,17,17,,0.25,-0.22000000000002728,-0.13999999999998636,,,,,,0.0
2020-02-22 22-00-17,17,18,,0.25,-0.22000000000002728,-0.13999999999998636,-0.10000000000002274,0.29,-1.2000000000000455,,,3.125
2020-02-22 22-00-17,17,19,,0.25,-0.22000000000002728,-0.13999999999998636,-0.10000000000002274,0.29,-1.2000000000000455,-0.37000000000000455,101.16477280000001,3.125
2020-02-22 22-00-18,18,16,0,,,,,,,,,0.0
2020-02-22 22-00-18,18,17,,0.0,0.0,0.0,,,,,,0.0
2020-02-22 22-00-18,18,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,3.125
2020-02-22 22-00-18,18,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,3.125
2020-02-22 22-00-18,19,16,39696,,,,,,,,,0.0
2020-02-22 22-00-18,19,17,,-0.39999999999997726,-0.2599999999999909,-0.6399999999999864,,,,,,0.0
2020-02-22 22-00-18,19,18,,-0.39999999999997726,-0.2599999999999909,-0.6399999999999864,0.13,0.33,0.47,,,3.125
2020-02-22 22-00-18,19,19,,-0.39999999999997726,-0.2599999999999909,-0.6399999999999864,0.13,0.33,0.47,-0.8100000000000591,59.12285656450001,3.125
2020-02-22 22-00-19,20,16,60964,,,,,,,,,0.0
2020-02-22 22-00-19,20,17,,-0.22000000000002728,-0.7599999999999909,-1.0,,,,,,0.0
2020-02-22 22-00-19,20,18,,-0.22000000000002728,-0.7599999999999909,-1.0,-1.9400000000000546,-0.7200000000000273,-0.44000000000005457,,,3.125
2020-02-22 22-00-19,20,19,,-0.22000000000002728,-0.7599999999999909,-1.0,-1.9400000000000546,-0.7200000000000273,-0.44000000000005457,-0.10000000000002274,100.35000040450001,3.125
2020-02-22 22-00-19,21,16,39999,,,,,,,,,0.0
2020-02-22 22-00-19,21,17,,-0.6000000000000227,-0.10000000000002274,-0.06000000000005912,,,,,,0.0
2020-02-22 22-00-19,21,18,,-0.6000000000000227,-0.10000000000002274,-0.06000000000005912,-0.22000000000002728,0.01,-1.1599999999999682,,,3.125
2020-02-22 22-00-19,21,19,,-0.6000000000000227,-0.10000000000002274,-0.06000000000005912,-0.22000000000002728,0.01,-1.1599999999999682,-0.9600000000000364,94.85781092050001,3.125
2020-02-22 22-00-20,22,16,39787,,,,,,,,,0.0
2020-02-22 22-00-20,22,17,,-1.4200000000000728,-1.2000000000000455,-0.8000000000000682,,,,,,0.0
2020-02-22 22-00-20,22,18,,-1.4200000000000728,-1.2000000000000455,-0.8000000000000682,-1.0,-1.1200000000000045,-1.0400000000000773,,,3.125
