Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-02-24 11-00-12,11,16,37050,,,,,,,,,0.062
2020-02-24 11-00-12,11,17,,1.09,0.97,0.95,,,,,,0.062
2020-02-24 11-00-12,11,18,,1.09,0.97,0.95,1.05,1.13,0.29,,,1.437
2020-02-24 11-00-12,11,19,,1.09,0.97,0.95,1.05,1.13,0.29,-39.389999999999986,-2.0462,1.437
2020-02-24 11-00-14,10,16,859,,,,,,,,,0.062
2020-02-24 11-00-14,10,17,,78.84,117.9,122.29,,,,,,0.062
2020-02-24 11-00-14,10,18,,78.84,117.9,122.29,39.64,40.95,81.92,,,1.437
2020-02-24 11-00-15,11,16,37050,,,,,,,,,0.062
2020-02-24 11-00-15,11,17,,1.09,0.97,0.95,,,,,,0.062
2020-02-24 11-00-15,11,18,,1.09,0.97,0.95,1.05,1.13,0.29,,,1.437
2020-02-24 11-00-15,11,19,,1.09,0.97,0.95,1.05,1.13,0.29,-39.389999999999986,-2.0462,1.437
2020-02-24 11-00-15,12,16,44721,,,,,,,,,0.062
2020-02-24 11-00-15,12,17,,2.35,1.97,0.67,,,,,,0.062
2020-02-24 11-00-15,12,18,,2.35,1.97,0.67,0.25,1.83,2.01,,,1.437
2020-02-24 11-00-15,12,19,,2.35,1.97,0.67,0.25,1.83,2.01,2.16,88.98125472800001,1.437
2020-02-24 11-00-16,13,16,44417,,,,,,,,,0.062
2020-02-24 11-00-16,13,17,,1.09,0.51,0.41,,,,,,0.062
2020-02-24 11-00-16,13,18,,1.09,0.51,0.41,0.95,0.67,0.63,,,1.437
2020-02-24 11-00-16,13,19,,1.09,0.51,0.41,0.95,0.67,0.63,1.67,105.24410796050002,1.437
2020-02-24 11-00-16,14,16,44980,,,,,,,,,0.062
2020-02-24 11-00-16,14,17,,1.55,1.43,0.83,,,,,,0.062
2020-02-24 11-00-16,14,18,,1.55,1.43,0.83,1.33,-0.5600000000000591,0.71,,,1.437
2020-02-24 11-00-16,14,19,,1.55,1.43,0.83,1.33,-0.5600000000000591,0.71,1.79,106.5267458605,1.437
2020-02-24 11-00-17,15,16,0,,,,,,,,,0.062
2020-02-24 11-00-17,15,17,,-327.67,-327.67,-327.67,,,,,,0.062
2020-02-24 11-00-17,15,18,,-327.67,-327.67,-327.67,-327.67,-327.67,-327.67,,,1.437
2020-02-24 11-00-17,15,19,,-327.67,-327.67,-327.67,-327.67,-327.67,-327.67,0.0,-2.0462,1.437
2020-02-24 11-00-17,16,16,37935,,,,,,,,,0.062
2020-02-24 11-00-17,16,17,,0.83,1.47,0.71,,,,,,0.062
2020-02-24 11-00-17,16,18,,0.83,1.47,0.71,0.79,1.17,0.51,,,1.437
2020-02-24 11-00-17,16,19,,0.83,1.47,0.71,0.79,1.17,0.51,-39.389999999999986,-2.0462,1.437
2020-02-24 11-00-18,17,16,38304,,,,,,,,,0.062
2020-02-24 11-00-18,17,17,,0.91,0.63,0.13,,,,,,0.062
2020-02-24 11-00-18,17,18,,0.91,0.63,0.13,0.79,0.95,0.83,,,1.437
2020-02-24 11-00-18,17,19,,0.91,0.63,0.13,0.79,0.95,0.83,2.38,107.8522267445,1.437
2020-02-24 11-00-18,18,16,0,,,,,,,,,0.062
2020-02-24 11-00-18,18,17,,0.0,0.0,0.0,,,,,,0.062
2020-02-24 11-00-18,18,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.437
