Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-02-24 23-00-19,17,16,39025,,,,,,,,,-0.437
2020-02-24 23-00-19,17,17,,0.51,0.59,0.55,,,,,,-0.437
2020-02-24 23-00-19,17,18,,0.51,0.59,0.55,-0.22000000000002728,0.51,0.05,,,0.812
2020-02-24 23-00-19,17,19,,0.51,0.59,0.55,-0.22000000000002728,0.51,0.05,0.5,105.06390205000001,0.812
2020-02-24 23-00-19,22,16,42627,,,,,,,,,-0.437
2020-02-24 23-00-19,22,17,,-0.36000000000001364,-0.01999999999998181,0.05,,,,,,-0.437
2020-02-24 23-00-19,22,18,,-0.36000000000001364,-0.01999999999998181,0.05,-0.6800000000000637,-0.01999999999998181,-0.5199999999999818,,,0.812
2020-02-24 23-00-19,22,19,,-0.36000000000001364,-0.01999999999998181,0.05,-0.6800000000000637,-0.01999999999998181,-0.5199999999999818,0.94,89.147252402,0.812
2020-02-24 23-00-20,19,16,42371,,,,,,,,,-0.437
2020-02-24 23-00-20,19,17,,0.83,0.51,0.71,,,,,,-0.437
2020-02-24 23-00-20,19,18,,0.83,0.51,0.71,0.37,0.55,0.83,,,0.812
2020-02-24 23-00-20,19,19,,0.83,0.51,0.71,0.37,0.55,0.83,0.22,50.4653330005,0.812
2020-02-24 23-00-21,16,16,38655,,,,,,,,,-0.437
2020-02-24 23-00-21,16,17,,0.05,0.67,-0.22000000000002728,,,,,,-0.437
2020-02-24 23-00-21,16,18,,0.05,0.67,-0.22000000000002728,-0.44000000000005457,0.01,0.17,,,0.812
2020-02-24 23-00-21,16,19,,0.05,0.67,-0.22000000000002728,-0.44000000000005457,0.01,0.17,-39.389999999999986,-2.0462,0.812
2020-02-24 23-00-25,11,16,37771,,,,,,,,,-0.437
2020-02-24 23-00-25,11,17,,5.59,5.63,6.07,,,,,,-0.437
2020-02-24 23-00-25,11,18,,5.59,5.63,6.07,5.89,5.73,5.85,,,0.812
2020-02-24 23-00-25,11,19,,5.59,5.63,6.07,5.89,5.73,5.85,-39.389999999999986,-2.0462,0.812
2020-02-24 23-00-34,25,16,34556,,,,,,,,,-0.437
