Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-02-24 03-00-14,10,16,379,,,,,,,,,0.062
2020-02-24 03-00-14,10,17,,63.03,112.14,120.26,,,,,,0.062
2020-02-24 03-00-14,10,18,,63.03,112.14,120.26,41.56,40.95,40.96,,,2.75
2020-02-24 03-00-15,11,16,36570,,,,,,,,,0.062
2020-02-24 03-00-15,11,17,,2.51,5.11,5.19,,,,,,0.062
2020-02-24 03-00-15,11,18,,2.51,5.11,5.19,5.05,5.27,5.15,,,2.75
2020-02-24 03-00-15,11,19,,2.51,5.11,5.19,5.05,5.27,5.15,-39.389999999999986,-2.0462,2.75
2020-02-24 03-00-15,12,16,44248,,,,,,,,,0.062
2020-02-24 03-00-15,12,17,,1.85,5.01,4.31,,,,,,0.062
2020-02-24 03-00-15,12,18,,1.85,5.01,4.31,4.71,4.85,4.85,,,2.75
2020-02-24 03-00-15,12,19,,1.85,5.01,4.31,4.71,4.85,4.85,1.96,76.90179681800001,2.75
2020-02-24 03-00-16,13,16,43944,,,,,,,,,0.062
2020-02-24 03-00-16,13,17,,5.07,5.07,2.27,,,,,,0.062
2020-02-24 03-00-16,13,18,,5.07,5.07,2.27,4.27,5.15,5.41,,,2.75
2020-02-24 03-00-16,13,19,,5.07,5.07,2.27,4.27,5.15,5.41,1.81,102.99330125,2.75
2020-02-24 03-00-16,14,16,44507,,,,,,,,,0.062
2020-02-24 03-00-16,14,17,,4.75,4.93,4.71,,,,,,0.062
2020-02-24 03-00-16,14,18,,4.75,4.93,4.71,4.53,5.01,4.97,,,2.75
2020-02-24 03-00-16,14,19,,4.75,4.93,4.71,4.53,5.01,4.97,2.71,100.87601102450002,2.75
2020-02-24 03-00-17,15,16,0,,,,,,,,,0.062
2020-02-24 03-00-17,15,17,,-327.67,-327.67,-327.67,,,,,,0.062
2020-02-24 03-00-17,15,18,,-327.67,-327.67,-327.67,-327.67,-327.67,-327.67,,,2.75
2020-02-24 03-00-17,15,19,,-327.67,-327.67,-327.67,-327.67,-327.67,-327.67,0.0,-2.0462,2.75
2020-02-24 03-00-17,16,16,37455,,,,,,,,,0.062
2020-02-24 03-00-17,16,17,,0.63,1.29,0.47,,,,,,0.062
