Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-02-24 13-00-10,17,16,38424,,,,,,,,,0.0
2020-02-24 13-00-10,17,17,,0.79,0.75,0.43,,,,,,0.0
2020-02-24 13-00-10,17,18,,0.79,0.75,0.43,0.91,0.55,0.63,,,1.187
2020-02-24 13-00-10,17,19,,0.79,0.75,0.43,0.91,0.55,0.63,2.04,103.4869181245,1.187
2020-02-24 13-00-18,11,16,37171,,,,,,,,,0.0
2020-02-24 13-00-18,11,17,,0.67,1.63,0.59,,,,,,0.0
2020-02-24 13-00-18,11,18,,0.67,1.63,0.59,1.13,1.33,0.41,,,1.187
2020-02-24 13-00-18,11,19,,0.67,1.63,0.59,1.13,1.33,0.41,-39.389999999999986,-2.0462,1.187
2020-02-24 13-00-20,22,16,42059,,,,,,,,,0.0
2020-02-24 13-00-20,22,17,,0.41,0.17,1.09,,,,,,0.0
2020-02-24 13-00-20,22,18,,0.41,0.17,1.09,0.33,0.79,1.55,,,1.187
2020-02-24 13-00-20,22,19,,0.41,0.17,1.09,0.33,0.79,1.55,1.03,88.34386611250001,1.187
2020-02-24 13-00-21,16,16,38055,,,,,,,,,0.0
2020-02-24 13-00-21,16,17,,0.79,0.87,0.43,,,,,,0.0
2020-02-24 13-00-21,16,18,,0.79,0.87,0.43,-0.39999999999997726,1.51,-0.13999999999998636,,,1.187
2020-02-24 13-00-21,16,19,,0.79,0.87,0.43,-0.39999999999997726,1.51,-0.13999999999998636,-39.389999999999986,-2.0462,1.187
2020-02-24 13-00-33,25,16,33956,,,,,,,,,0.0
2020-02-24 13-00-33,25,17,,1.09,1.37,1.47,,,,,,0.0
2020-02-24 13-00-33,25,18,,1.09,1.37,1.47,0.29,0.75,1.05,,,1.187
2020-02-24 13-00-33,25,19,,1.09,1.37,1.47,0.29,0.75,1.05,-39.389999999999986,-2.0462,1.187
2020-02-24 13-00-54,10,16,979,,,,,,,,,0.0
2020-02-24 13-00-54,10,17,,121.76,126.6,127.47,,,,,,0.0
2020-02-24 13-00-54,10,18,,121.76,126.6,127.47,39.44,40.95,40.96,,,1.187
2020-02-24 13-01-10,17,16,38425,,,,,,,,,-0.062
2020-02-24 13-01-10,17,17,,0.67,0.79,0.29,,,,,,-0.062
2020-02-24 13-01-10,17,18,,0.67,0.79,0.29,1.05,0.75,0.59,,,1.187
2020-02-24 13-01-10,17,19,,0.67,0.79,0.29,1.05,0.75,0.59,2.12,103.2272633645,1.187
2020-02-24 13-01-18,11,16,37172,,,,,,,,,-0.062
2020-02-24 13-01-18,11,17,,0.83,1.13,1.05,,,,,,-0.062
2020-02-24 13-01-18,11,18,,0.83,1.13,1.05,0.91,1.37,0.43,,,1.187
2020-02-24 13-01-18,11,19,,0.83,1.13,1.05,0.91,1.37,0.43,-39.389999999999986,-2.0462,1.187
2020-02-24 13-01-20,22,16,42060,,,,,,,,,-0.062
2020-02-24 13-01-20,22,17,,0.33,0.17,0.97,,,,,,-0.062
2020-02-24 13-01-20,22,18,,0.33,0.17,0.97,0.05,0.97,1.47,,,1.187
2020-02-24 13-01-20,22,19,,0.33,0.17,0.97,0.05,0.97,1.47,1.04,88.34386611250001,1.187
2020-02-24 13-01-21,16,16,38056,,,,,,,,,-0.062
2020-02-24 13-01-21,16,17,,0.37,1.33,0.25,,,,,,-0.062
2020-02-24 13-01-21,16,18,,0.37,1.33,0.25,0.29,1.71,0.21,,,1.187
2020-02-24 13-01-21,16,19,,0.37,1.33,0.25,0.29,1.71,0.21,-39.389999999999986,-2.0462,1.187
2020-02-24 13-01-33,25,16,33957,,,,,,,,,-0.062
2020-02-24 13-01-33,25,17,,1.09,1.33,2.05,,,,,,-0.062
2020-02-24 13-01-33,25,18,,1.09,1.33,2.05,0.09,0.71,1.21,,,1.187
2020-02-24 13-01-33,25,19,,1.09,1.33,2.05,0.09,0.71,1.21,-39.389999999999986,-2.0462,1.187
2020-02-24 13-01-54,10,16,980,,,,,,,,,-0.062
2020-02-24 13-01-54,10,17,,64.0,111.32,119.97,,,,,,-0.062
2020-02-24 13-01-54,10,18,,64.0,111.32,119.97,39.58,40.95,40.96,,,1.187
2020-02-24 13-02-10,17,16,38426,,,,,,,,,-0.062
2020-02-24 13-02-10,17,17,,0.67,0.83,0.01,,,,,,-0.062
2020-02-24 13-02-10,17,18,,0.67,0.83,0.01,0.75,0.91,0.87,,,1.187
2020-02-24 13-02-10,17,19,,0.67,0.83,0.01,0.75,0.91,0.87,2.18,102.3942237805,1.187
2020-02-24 13-02-18,11,16,37173,,,,,,,,,-0.062
2020-02-24 13-02-18,11,17,,0.87,0.91,0.79,,,,,,-0.062
2020-02-24 13-02-18,11,18,,0.87,0.91,0.79,0.97,1.55,0.33,,,1.187
2020-02-24 13-02-18,11,19,,0.87,0.91,0.79,0.97,1.55,0.33,-39.389999999999986,-2.0462,1.187
2020-02-24 13-02-20,22,16,42061,,,,,,,,,-0.062
2020-02-24 13-02-20,22,17,,0.59,0.13,1.25,,,,,,-0.062
2020-02-24 13-02-20,22,18,,0.59,0.13,1.25,-0.13999999999998636,0.75,1.51,,,1.187
2020-02-24 13-02-20,22,19,,0.59,0.13,1.25,-0.13999999999998636,0.75,1.51,1.02,88.34386611250001,1.187
2020-02-24 13-02-21,16,16,38057,,,,,,,,,-0.062
2020-02-24 13-02-21,16,17,,0.55,1.13,0.25,,,,,,-0.062
2020-02-24 13-02-21,16,18,,0.55,1.13,0.25,0.01,1.51,0.21,,,1.187
2020-02-24 13-02-21,16,19,,0.55,1.13,0.25,0.01,1.51,0.21,-39.389999999999986,-2.0462,1.187
2020-02-24 13-02-33,25,16,33958,,,,,,,,,-0.062
2020-02-24 13-02-33,25,17,,1.09,1.29,2.25,,,,,,-0.062
2020-02-24 13-02-33,25,18,,1.09,1.29,2.25,0.41,0.59,1.01,,,1.187
2020-02-24 13-02-33,25,19,,1.09,1.29,2.25,0.41,0.59,1.01,-39.389999999999986,-2.0462,1.187
2020-02-24 13-02-54,10,16,981,,,,,,,,,-0.062
2020-02-24 13-02-54,10,17,,106.39,120.12,124.52,,,,,,-0.062
2020-02-24 13-02-54,10,18,,106.39,120.12,124.52,39.52,40.95,40.96,,,1.187
2020-02-24 13-03-10,17,16,38427,,,,,,,,,-0.062
2020-02-24 13-03-10,17,17,,0.79,0.63,1.17,,,,,,-0.062
2020-02-24 13-03-10,17,18,,0.79,0.63,1.17,0.55,0.67,0.97,,,1.187
2020-02-24 13-03-10,17,19,,0.79,0.63,1.17,0.55,0.67,0.97,2.04,101.4531484645,1.187
2020-02-24 13-03-18,11,16,37174,,,,,,,,,-0.062
2020-02-24 13-03-18,11,17,,0.87,1.25,0.91,,,,,,-0.062
2020-02-24 13-03-18,11,18,,0.87,1.25,0.91,0.97,1.09,0.37,,,1.187
2020-02-24 13-03-18,11,19,,0.87,1.25,0.91,0.97,1.09,0.37,-39.389999999999986,-2.0462,1.187
2020-02-24 13-03-20,22,16,42062,,,,,,,,,-0.062
2020-02-24 13-03-20,22,17,,0.17,0.17,1.01,,,,,,-0.062
2020-02-24 13-03-20,22,18,,0.17,0.17,1.01,-0.01999999999998181,0.83,1.09,,,1.187
2020-02-24 13-03-20,22,19,,0.17,0.17,1.01,-0.01999999999998181,0.83,1.09,1.02,88.34386611250001,1.187
2020-02-24 13-03-21,16,16,38058,,,,,,,,,-0.062
2020-02-24 13-03-21,16,17,,0.41,1.43,0.41,,,,,,-0.062
2020-02-24 13-03-21,16,18,,0.41,1.43,0.41,-0.32000000000005,1.51,0.71,,,1.187
2020-02-24 13-03-21,16,19,,0.41,1.43,0.41,-0.32000000000005,1.51,0.71,-39.389999999999986,-2.0462,1.187
2020-02-24 13-03-33,25,16,33959,,,,,,,,,-0.062
2020-02-24 13-03-33,25,17,,1.25,1.21,1.89,,,,,,-0.062
2020-02-24 13-03-33,25,18,,1.25,1.21,1.89,0.67,0.75,1.09,,,1.187
2020-02-24 13-03-33,25,19,,1.25,1.21,1.89,0.67,0.75,1.09,-39.389999999999986,-2.0462,1.187
2020-02-24 13-03-54,10,16,982,,,,,,,,,-0.062
2020-02-24 13-03-54,10,17,,112.43,122.97,125.68,,,,,,-0.062
2020-02-24 13-03-54,10,18,,112.43,122.97,125.68,39.57,40.95,40.96,,,1.187
2020-02-24 13-04-10,17,16,38428,,,,,,,,,-0.062
2020-02-24 13-04-10,17,17,,0.87,1.41,1.09,,,,,,-0.062
2020-02-24 13-04-10,17,18,,0.87,1.41,1.09,0.29,0.51,0.75,,,1.187
2020-02-24 13-04-10,17,19,,0.87,1.41,1.09,0.29,0.51,0.75,2.16,102.6548996605,1.187
2020-02-24 13-04-18,11,16,37175,,,,,,,,,-0.062
2020-02-24 13-04-18,11,17,,0.71,1.09,0.95,,,,,,-0.062
2020-02-24 13-04-18,11,18,,0.71,1.09,0.95,1.01,1.09,0.59,,,1.187
2020-02-24 13-04-18,11,19,,0.71,1.09,0.95,1.01,1.09,0.59,-39.389999999999986,-2.0462,1.187
2020-02-24 13-04-20,22,16,42063,,,,,,,,,-0.062
2020-02-24 13-04-20,22,17,,0.13,0.05,0.97,,,,,,-0.062
2020-02-24 13-04-20,22,18,,0.13,0.05,0.97,0.55,0.75,1.63,,,1.187
2020-02-24 13-04-20,22,19,,0.13,0.05,0.97,0.55,0.75,1.63,1.02,88.37161376200001,1.187
2020-02-24 13-04-21,16,16,38059,,,,,,,,,-0.062
2020-02-24 13-04-21,16,17,,0.41,1.13,0.29,,,,,,-0.062
2020-02-24 13-04-21,16,18,,0.41,1.13,0.29,0.05,1.63,0.25,,,1.187
2020-02-24 13-04-21,16,19,,0.41,1.13,0.29,0.05,1.63,0.25,-39.389999999999986,-2.0462,1.187
2020-02-24 13-04-33,25,16,33960,,,,,,,,,-0.062
2020-02-24 13-04-33,25,17,,1.13,1.55,1.71,,,,,,-0.062
2020-02-24 13-04-33,25,18,,1.13,1.55,1.71,0.63,0.87,1.09,,,1.187
2020-02-24 13-04-33,25,19,,1.13,1.55,1.71,0.63,0.87,1.09,-39.389999999999986,-2.0462,1.187
2020-02-24 13-04-54,10,16,983,,,,,,,,,-0.062
2020-02-24 13-04-54,10,17,,97.35,125.92,126.07,,,,,,-0.062
2020-02-24 13-04-54,10,18,,97.35,125.92,126.07,39.49,40.95,40.96,,,1.187
2020-02-24 13-05-10,17,16,38429,,,,,,,,,-0.062
2020-02-24 13-05-10,17,17,,0.95,0.75,0.33,,,,,,-0.062
2020-02-24 13-05-10,17,18,,0.95,0.75,0.33,1.05,0.79,0.09,,,1.187
2020-02-24 13-05-10,17,19,,0.95,0.75,0.33,1.05,0.79,0.09,2.08,102.1332288005,1.187
2020-02-24 13-05-18,11,16,37176,,,,,,,,,-0.062
2020-02-24 13-05-18,11,17,,0.91,1.29,1.05,,,,,,-0.062
2020-02-24 13-05-18,11,18,,0.91,1.29,1.05,1.21,1.51,0.55,,,1.187
2020-02-24 13-05-18,11,19,,0.91,1.29,1.05,1.21,1.51,0.55,-39.389999999999986,-2.0462,1.187
2020-02-24 13-05-20,22,16,42064,,,,,,,,,-0.062
2020-02-24 13-05-20,22,17,,0.09,0.01,1.09,,,,,,-0.062
2020-02-24 13-05-20,22,18,,0.09,0.01,1.09,0.13,0.83,1.85,,,1.187
