TempPlant1,TempPlant4,TempPlant6,Air_temp_loc,Humedity,air_temp,Ambient_1_6,Date
3.67,4.15,3.23,,-2.0462,5.812,2.625,2020-02-16 00-00-21
3.49,4.67,3.11,,-2.0462,5.875,2.687,2020-02-16 00-01-22
3.55,3.81,3.07,,-2.0462,5.875,2.625,2020-02-16 00-02-22
3.29,4.63,3.23,,-2.0462,5.875,2.625,2020-02-16 00-03-22
3.59,4.15,3.25,,-2.0462,5.937,2.625,2020-02-16 00-05-22
3.89,4.31,3.33,,-2.0462,5.937,2.625,2020-02-16 00-06-22
3.33,4.19,3.19,,-2.0462,6,2.687,2020-02-16 00-07-22
3.63,3.85,3.07,,-2.0462,6,2.687,2020-02-16 00-08-22
3.55,3.97,3.25,,-2.0462,6,2.687,2020-02-16 00-09-22
3.41,3.81,2.99,,-2.0462,5.937,2.687,2020-02-16 00-11-22
3.59,4.11,3.19,,-2.0462,5.875,2.687,2020-02-16 00-12-22
3.67,4.23,3.07,,-2.0462,5.875,2.625,2020-02-16 00-13-22
3.55,5.15,3.37,,-2.0462,5.875,2.625,2020-02-16 00-14-22
3.49,4.23,2.99,,-2.0462,5.875,2.625,2020-02-16 00-15-22
3.71,3.93,3.37,,-2.0462,5.937,2.625,2020-02-16 00-16-21
3.37,4.71,2.95,,-2.0462,5.875,2.625,2020-02-16 00-17-22
3.71,4.01,3.45,,-2.0462,5.875,2.625,2020-02-16 00-18-22
3.25,4.33,2.91,,-2.0462,5.937,2.562,2020-02-16 00-19-22
3.33,4.19,3.33,,-2.0462,5.937,2.562,2020-02-16 00-20-22
3.37,4.15,3.37,,-2.0462,5.937,2.562,2020-02-16 00-21-22
3.07,4.37,3.11,,-2.0462,5.937,2.562,2020-02-16 00-22-22
3.41,4.63,2.73,,-2.0462,5.937,2.562,2020-02-16 00-23-21
3.45,4.53,2.89,,-2.0462,5.937,2.562,2020-02-16 00-24-18
3.41,3.89,3.03,,-2.0462,5.937,2.562,2020-02-16 00-25-18
3.33,4.05,3.11,,-2.0462,5.937,2.5,2020-02-16 00-26-21
3.07,4.37,2.89,,-2.0462,5.937,2.5,2020-02-16 00-27-22
3.49,3.55,3.25,,-2.0462,6,2.5,2020-02-16 00-28-22
3.37,4.11,3.03,,-2.0462,5.937,2.5,2020-02-16 00-29-22
3.41,4.45,2.73,,-2.0462,5.937,2.5,2020-02-16 00-30-22
3.49,3.79,2.89,,-2.0462,5.937,2.562,2020-02-16 00-31-22
3.67,4.15,2.81,,-2.0462,5.937,2.562,2020-02-16 00-32-21
3.25,3.85,3.15,,-2.0462,6,2.562,2020-02-16 00-33-22
3.37,3.75,3.23,,-2.0462,5.937,2.562,2020-02-16 00-34-22
3.45,3.41,2.91,,-2.0462,6,2.5,2020-02-16 00-35-22
3.33,3.97,3.07,,-2.0462,6,2.5,2020-02-16 00-36-22
3.37,4.11,2.69,,-2.0462,6,2.562,2020-02-16 00-37-22
3.49,4.89,3.07,,-2.0462,6.062,2.562,2020-02-16 00-38-22
3.49,4.19,2.99,,-2.0462,6.062,2.562,2020-02-16 00-39-21
3.53,3.79,3.29,,-2.0462,6.062,2.562,2020-02-16 00-40-22
3.49,3.97,3.25,,-2.0462,6.062,2.562,2020-02-16 00-41-22
3.37,4.19,3.37,,-2.0462,6.062,2.562,2020-02-16 00-42-22
3.45,4.07,3.19,,-2.0462,6.062,2.562,2020-02-16 00-43-22
3.33,4.59,3.03,,-2.0462,6.062,2.562,2020-02-16 00-44-22
3.45,4.15,3.29,,-2.0462,6.062,2.562,2020-02-16 00-45-22
