TempPlant1,TempPlant2,TempPlant6,Air_temp_loc,Humedity,air_temp,Ambient_1_6,Date
0,0,0,0,-2.0462,3.937,1.562,2020-02-20 00-00-18
0,0,0,0,-2.0462,3.937,1.562,2020-02-20 00-01-18
0,0,0,0,-2.0462,3.937,1.625,2020-02-20 00-02-18
0,0,0,0,-2.0462,3.937,1.562,2020-02-20 00-03-18
0,0,0,0,-2.0462,3.937,1.625,2020-02-20 00-04-18
0,0,0,0,-2.0462,3.937,1.625,2020-02-20 00-05-18
0,0,0,0,-2.0462,3.937,1.562,2020-02-20 00-06-19
0,0,0,0,-2.0462,3.937,1.625,2020-02-20 00-07-19
0,0,0,0,-2.0462,3.937,1.625,2020-02-20 00-08-18
0,0,0,0,-2.0462,3.875,1.562,2020-02-20 00-09-18
0,0,0,0,-2.0462,3.937,1.625,2020-02-20 00-10-17
0,0,0,0,-2.0462,3.937,1.625,2020-02-20 00-11-18
0,0,0,0,-2.0462,3.937,1.562,2020-02-20 00-12-18
0,0,0,0,-2.0462,3.937,1.562,2020-02-20 00-13-19
0,0,0,0,-2.0462,3.937,1.562,2020-02-20 00-14-19
0,0,0,0,-2.0462,3.937,1.562,2020-02-20 00-15-17
0,0,0,0,-2.0462,3.937,1.562,2020-02-20 00-16-18
0,0,0,0,-2.0462,3.937,1.562,2020-02-20 00-17-18
0,0,0,0,-2.0462,3.937,1.562,2020-02-20 00-18-18
0,0,0,0,-2.0462,3.937,1.562,2020-02-20 00-19-19
0,0,0,0,-2.0462,3.875,1.625,2020-02-20 00-20-19
0,0,0,0,-2.0462,3.875,1.625,2020-02-20 00-21-18
0,0,0,0,-2.0462,3.875,1.625,2020-02-20 00-22-18
0,0,0,0,-2.0462,3.875,1.625,2020-02-20 00-23-18
0,0,0,0,-2.0462,3.875,1.625,2020-02-20 00-24-18
0,0,0,0,-2.0462,3.875,1.625,2020-02-20 00-25-19
0,0,0,0,-2.0462,3.812,1.625,2020-02-20 00-26-19
0,0,0,0,-2.0462,3.75,1.625,2020-02-20 00-27-18
0,0,0,0,-2.0462,3.75,1.625,2020-02-20 00-28-18
0,0,0,0,-2.0462,3.687,1.625,2020-02-20 00-29-18
0,0,0,0,-2.0462,3.687,1.625,2020-02-20 00-30-18
0,0,0,0,-2.0462,3.687,1.625,2020-02-20 00-31-18
0,0,0,0,-2.0462,3.687,1.625,2020-02-20 00-32-19
0,0,0,0,-2.0462,3.75,1.562,2020-02-20 00-33-19
0,0,0,0,-2.0462,3.687,1.562,2020-02-20 00-34-18
0,0,0,0,-2.0462,3.75,1.625,2020-02-20 00-35-18
0,0,0,0,-2.0462,3.75,1.625,2020-02-20 00-36-18
0,0,0,0,-2.0462,3.75,1.625,2020-02-20 00-37-18
0,0,0,0,-2.0462,3.75,1.625,2020-02-20 00-38-19
0,0,0,0,-2.0462,3.75,1.625,2020-02-20 00-39-19
0,0,0,0,-2.0462,3.812,1.625,2020-02-20 00-40-18
0,0,0,0,-2.0462,3.812,1.562,2020-02-20 00-41-18
0,0,0,0,-2.0462,3.812,1.625,2020-02-20 00-42-18
0,0,0,0,-2.0462,3.812,1.625,2020-02-20 00-43-18
0,0,0,0,-2.0462,3.875,1.562,2020-02-20 00-44-18
0,0,0,0,-2.0462,3.812,1.562,2020-02-20 00-45-19
0,0,0,0,-2.0462,3.812,1.625,2020-02-20 00-46-19
0,0,0,0,-2.0462,3.875,1.562,2020-02-20 00-47-18
0,0,0,0,-2.0462,3.812,1.625,2020-02-20 00-48-18
0,0,0,0,-2.0462,3.812,1.625,2020-02-20 00-50-18
0,0,0,0,-2.0462,3.75,1.625,2020-02-20 00-51-19
0,0,0,0,-2.0462,3.75,1.625,2020-02-20 00-52-19
0,0,0,0,-2.0462,3.75,1.625,2020-02-20 00-53-18
0,0,0,0,-2.0462,3.687,1.687,2020-02-20 00-54-18
0,0,0,0,-2.0462,3.687,1.687,2020-02-20 00-55-18
0,0,0,0,-2.0462,3.687,1.687,2020-02-20 00-56-18
0,0,0,0,-2.0462,3.687,1.687,2020-02-20 00-57-19
