Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp,AirTemp_1
2020-02-27 15-00-22,25,16,38321,-1.0400000000000773,-1.1599999999999682,-0.4800000000000182,-1.1599999999999682,-1.6200000000000045,-1.5400000000000773,,-2.0462,0.25,-1.562
2020-02-27 15-01-22,25,16,38322,-1.080000000000041,-1.1200000000000045,-0.8799999999999955,-1.5400000000000773,-0.9200000000000728,-1.5,,-2.0462,0.25,-1.625
2020-02-27 15-02-22,25,16,38323,-1.4200000000000728,-1.2000000000000455,-0.8799999999999955,-1.5,-0.9600000000000364,-1.5400000000000773,,-2.0462,0.25,-1.625
2020-02-27 15-03-22,25,16,38324,-1.3400000000000318,-1,-0.5199999999999818,-1.32000000000005,-0.9600000000000364,-1.6200000000000045,,-2.0462,0.187,-1.687
2020-02-27 15-04-22,25,16,38325,-1.1200000000000045,-0.7599999999999909,-0.44000000000005457,-1,-0.9200000000000728,-1.4200000000000728,,-2.0462,0.187,-1.75
2020-02-27 15-05-22,25,16,38326,-0.9600000000000364,-0.7599999999999909,-0.6399999999999864,-0.32000000000005,-1.0400000000000773,-1.32000000000005,,-2.0462,0.187,-1.75
2020-02-27 15-06-22,25,16,38327,-0.9600000000000364,-0.9200000000000728,-0.22000000000002728,-1.740000000000009,-0.13999999999998636,-1.5,,-2.0462,0.187,-1.687
2020-02-27 15-07-21,25,16,38328,-1.080000000000041,-0.8400000000000318,-0.7599999999999909,-1.240000000000009,-1.0400000000000773,-1.4600000000000364,,-2.0462,0.125,-1.75
2020-02-27 15-08-22,25,16,38329,-0.8400000000000318,-1.080000000000041,-0.6399999999999864,-1.3799999999999955,-0.9600000000000364,-1.5400000000000773,,-2.0462,0.125,-1.75
2020-02-27 15-09-22,25,16,38330,-0.8000000000000682,-0.8400000000000318,-0.6800000000000637,-0.5600000000000591,-1.0400000000000773,-1.5,,-2.0462,0.125,-1.75
2020-02-27 15-10-22,25,16,38331,-0.8000000000000682,-0.6399999999999864,-0.18000000000006366,-1.32000000000005,-0.6800000000000637,-1.2000000000000455,,-2.0462,0.125,-1.687
2020-02-27 15-11-22,25,16,38332,-1,-1.0400000000000773,-0.5199999999999818,-1.3799999999999955,-0.7599999999999909,-1.5400000000000773,,-2.0462,0.187,-1.625
2020-02-27 15-12-22,25,16,38333,-1.0400000000000773,-0.9600000000000364,-0.32000000000005,-1.3799999999999955,-1.6200000000000045,-1.3799999999999955,,-2.0462,0.187,-1.687
2020-02-27 15-13-22,25,16,38334,-0.8799999999999955,-0.8400000000000318,-0.7599999999999909,-0.8000000000000682,-0.6000000000000227,-1.3400000000000318,,-2.0462,0.187,-1.687
2020-02-27 15-15-22,25,16,38335,-0.9200000000000728,-0.5600000000000591,-0.39999999999997726,-1.3400000000000318,-0.9600000000000364,-1.580000000000041,,-2.0462,0.187,-1.625
2020-02-27 15-16-22,25,16,38336,-0.9600000000000364,-1,-0.6399999999999864,-1.6599999999999682,-0.6399999999999864,-1.3400000000000318,,-2.0462,0.187,-1.687
2020-02-27 15-18-22,25,16,38337,-1.1200000000000045,-1,-0.8400000000000318,-1.32000000000005,-1.0400000000000773,-1.6599999999999682,,-2.0462,0.187,-1.562
2020-02-27 15-19-22,25,16,38338,-0.6000000000000227,-0.7200000000000273,-0.6399999999999864,-1.6200000000000045,-1.0400000000000773,-1.2799999999999727,,-2.0462,0.187,-1.562
2020-02-27 15-20-22,25,16,38339,-0.9600000000000364,-0.8400000000000318,-0.5600000000000591,-1.580000000000041,-0.8000000000000682,-1.6200000000000045,,-2.0462,0.187,-1.562
2020-02-27 15-21-22,25,16,38340,-0.4800000000000182,-0.13999999999998636,-0.18000000000006366,-0.2599999999999909,-0.6000000000000227,-0.6800000000000637,,-2.0462,0.187,-1.562
2020-02-27 15-22-22,25,16,38341,-1.3400000000000318,-0.7200000000000273,-0.44000000000005457,-1.1599999999999682,-1.240000000000009,-1.3799999999999955,,-2.0462,0.187,-1.562
2020-02-27 15-23-22,25,16,38342,-1,-0.6800000000000637,-0.22000000000002728,-2.259999999999991,-1.240000000000009,-1.2000000000000455,,-2.0462,0.187,-1.5
2020-02-27 15-24-22,25,16,38343,-1.0400000000000773,-0.5199999999999818,-0.01999999999998181,-1.580000000000041,-0.7599999999999909,-0.9200000000000728,,-2.0462,0.25,-1.562
2020-02-27 15-25-22,25,16,38344,-0.9200000000000728,-0.9200000000000728,-0.5600000000000591,-1.0400000000000773,-0.5199999999999818,-1.6599999999999682,,-2.0462,0.25,-1.562
2020-02-27 15-26-22,25,16,38345,-0.9200000000000728,-0.18000000000006366,-0.4800000000000182,-0.8799999999999955,-0.8400000000000318,-1.2799999999999727,,-2.0462,0.25,-1.562
2020-02-27 15-27-22,25,16,38346,-1.080000000000041,-0.6000000000000227,-0.8400000000000318,-1.0400000000000773,-1.32000000000005,-1.3799999999999955,,-2.0462,0.187,-1.687
2020-02-27 15-28-22,25,16,38347,-1.080000000000041,-0.4800000000000182,-0.2599999999999909,-1.32000000000005,-0.06000000000005912,-1.2000000000000455,,-2.0462,0.187,-1.687
2020-02-27 15-29-22,25,16,38348,-0.8000000000000682,-1.080000000000041,-0.5199999999999818,-1.1200000000000045,-1,-1.5,,-2.0462,0.25,-1.75
2020-02-27 15-30-22,25,16,38349,-0.9600000000000364,-1.240000000000009,-1,-1.5,-0.6000000000000227,-1.2799999999999727,,-2.0462,0.25,-1.75
2020-02-27 15-31-22,25,16,38350,-0.9600000000000364,-0.8000000000000682,-0.6800000000000637,-1.080000000000041,-0.6399999999999864,-1.3400000000000318,,-2.0462,0.25,-1.75
