TempPlant1,TempPlant5,TempPlant6,Air_temp_loc,Humedity,air_temp,Ambient_1_6,Date
7.09,7.45,7.51,,-2.0462,4.375,2.437,2020-01-26 00-00-15
6.51,7.51,7.41,,-2.0462,4.375,2.437,2020-01-26 00-01-15
6.69,7.41,7.15,,-2.0462,4.375,2.5,2020-01-26 00-02-15
7.59,7.87,7.55,,-2.0462,4.375,2.5,2020-01-26 00-03-14
6.87,7.47,7.27,,-2.0462,4.375,2.5,2020-01-26 00-04-14
6.47,7.41,7.41,,-2.0462,4.375,2.562,2020-01-26 00-05-15
5.85,7.27,7.45,,-2.0462,4.437,2.562,2020-01-26 00-06-14
6.03,7.79,7.47,,-2.0462,4.375,2.5,2020-01-26 00-07-15
7.37,7.95,7.41,,-2.0462,4.437,2.5,2020-01-26 00-08-15
6.97,7.45,7.73,,-2.0462,4.375,2.5,2020-01-26 00-09-15
6.21,7.23,6.83,,-2.0462,4.437,2.5,2020-01-26 00-11-15
6.73,7.65,7.61,,-2.0462,4.437,2.437,2020-01-26 00-12-15
7.09,7.59,7.87,,-2.0462,4.437,2.5,2020-01-26 00-13-15
7.95,7.61,7.55,,-2.0462,4.437,2.5,2020-01-26 00-14-15
6.93,7.15,7.41,,-2.0462,4.437,2.5,2020-01-26 00-15-15
6.03,7.01,6.93,,-2.0462,4.437,2.562,2020-01-26 00-16-14
6.47,7.87,7.55,,-2.0462,4.437,2.562,2020-01-26 00-17-15
6.75,8.05,7.73,,-2.0462,4.437,2.562,2020-01-26 00-18-15
8.19,7.55,7.77,,-2.0462,4.437,2.562,2020-01-26 00-19-15
7.79,7.87,7.73,,-2.0462,4.437,2.562,2020-01-26 00-20-15
7.37,7.59,7.37,,-2.0462,4.5,2.625,2020-01-26 00-21-15
7.83,7.69,7.61,,-2.0462,4.5,2.625,2020-01-26 00-22-14
7.37,7.69,7.69,,-2.0462,4.562,2.625,2020-01-26 00-23-14
7.79,7.73,7.69,,-2.0462,4.562,2.687,2020-01-26 00-24-15
7.79,7.61,7.29,,-2.0462,4.625,2.75,2020-01-26 00-25-15
7.47,7.69,7.23,,-2.0462,4.625,2.75,2020-01-26 00-26-15
7.11,7.87,7.61,,-2.0462,4.687,2.812,2020-01-26 00-27-15
7.59,7.79,8.01,,-2.0462,4.687,2.812,2020-01-26 00-28-15
7.61,7.95,7.61,,-2.0462,4.687,2.875,2020-01-26 00-29-14
7.51,7.69,8.09,,-2.0462,4.687,2.875,2020-01-26 00-30-15
6.57,7.59,7.59,,-2.0462,4.687,2.875,2020-01-26 00-31-15
6.73,7.79,7.87,,-2.0462,4.687,2.875,2020-01-26 00-32-15
8.01,8.01,7.95,,-2.0462,4.75,2.875,2020-01-26 00-33-15
7.33,7.79,7.77,,-2.0462,4.75,2.875,2020-01-26 00-34-15
7.15,7.91,8.37,,-2.0462,4.75,2.875,2020-01-26 00-35-15
7.33,7.91,7.65,,-2.0462,4.75,2.812,2020-01-26 00-37-15
