TempPlant3,TempPlant4,TempPlant5,Air_temp_loc,Humedity,air_temp,Ambient_1,time
4.31,4.89,5.01,4.19,105.3984457205,6.562,3.062,2020-01-24T06:05:00.0
4.23,4.27,5.15,4.1,105.3984457205,6.562,3.062,2020-01-24T06:06:00.0
4.57,4.31,5.19,4.15,105.44986611250002,6.5,3.062,2020-01-24T06:07:00.0
4.59,4.15,5.23,4.22,105.6040507045,6.562,3.062,2020-01-24T06:08:00.0
4.49,4.57,5.37,4.24,105.50127374050001,6.5,3.062,2020-01-24T06:09:00.0
4.65,4.79,5.46,4.34,105.3984201925,6.5,3.1245,2020-01-24T06:10:00.0
4.81,5.01,5.55,4.44,105.2955666445,6.5,3.187,2020-01-24T06:11:00.0
4.49,4.75,5.29,4.47,105.3984457205,6.562,3.25,2020-01-24T06:12:00.0
4.81,5.29,5.11,4.38,105.3470125645,6.562,3.25,2020-01-24T06:13:00.0
4.31,4.71,5.01,4.36,105.42415751200002,6.625,3.25,2020-01-24T06:14:00.0
4.81,4.63,5.07,4.26,105.50127374050001,6.625,3.25,2020-01-24T06:15:00.0
4.57,4.45,4.97,4.32,105.2955666445,6.625,3.187,2020-01-24T06:16:00.0
4.63,4.81,5.27,4.26,105.3470125645,6.625,3.125,2020-01-24T06:17:00.0
4.79,4.57,5.23,4.2,105.2955666445,6.625,3.062,2020-01-24T06:18:00.0
4.67,5.15,5.41,4.16,105.44986611250002,6.625,3.0,2020-01-24T06:19:00.0
4.59,4.75,5.37,4.18,105.44986611250002,6.625,3.0,2020-01-24T06:20:00.0
4.33,4.53,5.51,4.21,105.44986611250002,6.625,3.0,2020-01-24T06:21:00.0
4.53,4.63,5.37,4.22,105.3984457205,6.625,3.0,2020-01-24T06:22:00.0
4.6899999999999995,4.82,5.43,4.16,105.3984457205,6.625,2.9684999999999997,2020-01-24T06:23:00.0
4.85,5.01,5.49,4.1,105.3984457205,6.625,2.937,2020-01-24T06:24:00.0
4.79,4.81,5.29,4.12,105.3470125645,-0.062,2.937,2020-01-24T06:25:00.0
4.67,4.53,5.59,4.14,105.44986611250002,6.625,2.937,2020-01-24T06:26:00.0
4.63,4.75,5.11,4.24,105.44986611250002,6.625,2.937,2020-01-24T06:27:00.0
4.63,4.79,5.45,4.19,105.3470125645,6.625,2.937,2020-01-24T06:28:00.0
4.81,4.75,5.51,4.27,105.3470125645,6.625,2.937,2020-01-24T06:29:00.0
4.53,4.79,5.29,4.29,105.44986611250002,6.687,2.937,2020-01-24T06:30:00.0
5.23,4.67,5.55,4.26,105.42415751200002,6.687,3.0,2020-01-24T06:31:00.0
4.63,5.01,5.45,4.3,105.3984457205,6.687,3.062,2020-01-24T06:32:00.0
5.07,4.63,5.49,4.22,105.44986611250002,6.687,3.062,2020-01-24T06:33:00.0
5.05,4.59,5.51,4.14,105.44986611250002,6.687,3.062,2020-01-24T06:34:00.0
5.07,5.23,5.73,4.26,105.218373832,6.687,3.062,2020-01-24T06:35:00.0
4.85,5.49,5.63,4.25,105.1926365125,6.75,3.125,2020-01-24T06:36:00.0
5.01,4.81,5.55,4.23,105.1926365125,6.75,3.125,2020-01-24T06:37:00.0
4.37,4.71,5.73,4.19,104.96085704200001,6.75,3.062,2020-01-24T06:38:00.0
4.31,4.33,5.71,4.2,104.9350878125,6.75,3.125,2020-01-24T06:39:00.0
4.34,4.54,5.43,4.1899999999999995,104.9608554465,6.781000000000001,3.0934999999999997,2020-01-24T06:40:00.0
4.37,4.75,5.15,4.18,104.98662308050001,6.812,3.062,2020-01-24T06:41:00.0
