TempPlant1,TempPlant2,TempPlant6,Air_temp_loc,Humedity,air_temp,Ambient_1_6,Date
5.55,5.45,5.01,5.42,93.93831376450001,6.312,5.187,2020-02-11 00-00-17
5.81,4.75,5.37,5.49,94.20913702450001,6.312,5.187,2020-02-11 00-01-17
5.93,5.93,5.51,5.54,94.04668136050002,6.312,5.187,2020-02-11 00-02-17
5.93,5.93,5.77,5.55,93.93831376450001,6.375,5.187,2020-02-11 00-03-17
5.55,5.67,5.63,5.6,93.6129046405,6.312,5.187,2020-02-11 00-04-17
5.67,5.55,5.19,5.58,93.7214254045,6.312,5.187,2020-02-11 00-05-18
5.23,5.89,5.33,5.56,93.64003961800002,6.312,5.187,2020-02-11 00-06-17
5.55,6.17,5.49,5.6,93.7756666405,6.312,5.187,2020-02-11 00-07-18
5.77,6.29,5.37,5.66,93.585766472,6.375,5.187,2020-02-11 00-08-17
5.89,5.67,5.07,5.61,93.3957099445,6.375,5.187,2020-02-11 00-09-17
5.19,6.43,5.37,5.58,93.3957099445,6.312,5.187,2020-02-11 00-10-17
5.41,5.85,5.23,5.65,93.5043328205,6.375,5.187,2020-02-11 00-11-17
5.55,6.11,5.19,5.62,93.3957099445,6.312,5.187,2020-02-11 00-12-18
5.11,6.11,5.27,5.54,93.6129046405,6.312,5.125,2020-02-11 00-13-18
5.33,5.99,5.19,5.56,93.66717140450001,6.312,5.125,2020-02-11 00-14-18
5.81,5.55,5.49,5.65,93.7756666405,6.312,5.187,2020-02-11 00-15-17
5.71,6.33,5.33,5.66,93.3957099445,6.312,5.187,2020-02-11 00-16-17
6.25,5.73,5.55,5.64,93.23267990050002,6.312,5.125,2020-02-11 00-17-17
5.55,5.33,5.67,5.58,93.23267990050002,6.25,5.125,2020-02-11 00-18-18
5.59,6.47,5.49,5.64,93.34137936050001,6.25,5.125,2020-02-11 00-19-18
4.85,5.73,5.27,5.54,93.096733778,6.25,5.125,2020-02-11 00-20-18
5.59,5.49,5.27,5.5,93.4500277645,6.25,5.062,2020-02-11 00-21-17
5.71,5.67,5.19,5.51,93.585766472,6.25,5.062,2020-02-11 00-22-17
4.57,6.39,5.27,5.46,93.368546248,6.187,5,2020-02-11 00-23-17
5.33,5.59,5.33,5.42,93.7214254045,6.187,5,2020-02-11 00-24-17
5.01,6.25,5.19,5.41,93.7214254045,6.125,5,2020-02-11 00-25-18
5.29,6.03,5.15,5.38,93.66717140450001,6.125,5,2020-02-11 00-26-18
4.93,5.95,5.15,5.4,93.66717140450001,6.125,5,2020-02-11 00-27-17
5.01,6.33,5.01,5.36,93.7214254045,6.125,4.937,2020-02-11 00-28-17
5.05,5.85,5.29,5.36,93.7214254045,6.125,4.937,2020-02-11 00-29-17
5.51,5.41,4.93,5.36,93.6943,6.062,4.937,2020-02-11 00-30-17
5.33,5.67,5.55,5.34,93.66717140450001,6.062,4.937,2020-02-11 00-32-18
5.37,5.81,5.55,5.38,93.1239293845,6.062,5,2020-02-11 00-33-18
5.59,5.49,5.07,5.36,92.9062751845,6.062,5.062,2020-02-11 00-34-17
5.01,6.11,5.07,5.32,92.74290051250001,6.062,5.062,2020-02-11 00-35-17
4.75,5.59,4.41,5.38,92.388527968,6.125,5.187,2020-02-11 00-36-17
4.97,5.49,4.79,5.35,92.33396125000002,6.125,5.187,2020-02-11 00-37-17
5.41,5.49,5.15,5.21,92.8518297245,6.125,5.062,2020-02-11 00-38-18
4.33,5.85,5.07,5.26,92.96070788050001,6.062,5.062,2020-02-11 00-39-18
4.59,5.49,4.75,5.18,93.096733778,6.062,5.062,2020-02-11 00-40-18
5.15,5.19,5.19,5.16,93.585766472,6.062,4.937,2020-02-11 00-41-17
5.49,4.85,5.01,5.05,93.477181888,6,4.937,2020-02-11 00-42-17
5.33,4.85,4.79,5.07,93.8298951125,6,4.875,2020-02-11 00-43-17
5.11,5.37,4.93,5.26,93.23267990050002,6,5.062,2020-02-11 00-45-18
5.07,5.33,4.93,5.22,93.34137936050001,6,5.062,2020-02-11 00-46-17
4.97,5.19,5.01,5.27,93.4500277645,6,5.062,2020-02-11 00-47-17
5.73,5.59,5.63,5.33,93.28703601250001,6,5.062,2020-02-11 00-48-17
5.49,5.89,5.51,5.37,92.987919442,6,5.062,2020-02-11 00-49-17
5.71,5.67,4.93,5.44,92.497623112,6.062,5.187,2020-02-11 00-50-18
5.23,5.45,5.15,5.42,92.52488892050002,6.062,5.187,2020-02-11 00-51-18
4.97,5.45,5.45,5.4,92.22478952200001,6.062,5.25,2020-02-11 00-52-17
5.45,5.23,5.41,5.26,92.74290051250001,6.062,5.125,2020-02-11 00-53-17
5.33,5.23,5.05,5.36,92.7973715005,6.125,5.062,2020-02-11 00-54-17
5.07,5.37,5.07,5.31,92.552151538,6.125,5.125,2020-02-11 00-55-17
4.89,5.11,4.81,5.21,92.5794109645,6.062,5.062,2020-02-11 00-56-17
4.85,5.05,5.15,5.11,92.74290051250001,6.062,5,2020-02-11 00-57-18
4.57,5.49,5.07,5.02,92.9062751845,6,4.937,2020-02-11 00-58-18
4.45,5.19,4.67,5.12,93.1239293845,6,4.937,2020-02-11 00-59-17
5.41,5.15,4.79,5.06,92.7973715005,6,5,2020-02-11 01-00-17
5.15,5.33,4.63,5.05,92.93349312800001,6,5,2020-02-11 01-01-17
4.79,5.11,4.79,5.04,92.9062751845,6,5,2020-02-11 01-02-17
4.85,5.19,4.63,5.04,92.9062751845,6,5,2020-02-11 01-03-17
4.93,5.07,4.81,5.06,92.96070788050001,6,5,2020-02-11 01-04-18
5.29,5.05,4.93,5.13,92.987919442,6,5,2020-02-11 01-05-18
4.93,4.97,4.79,5.13,93.04233299200001,5.937,5,2020-02-11 01-06-17
4.63,5.81,4.97,5.16,92.9062751845,6,5,2020-02-11 01-07-17
5.27,5.15,4.85,5.14,92.7973715005,5.937,5,2020-02-11 01-08-17
4.15,5.41,4.97,5.06,92.96070788050001,5.937,4.937,2020-02-11 01-09-17
5.23,5.11,4.81,5.07,93.23267990050002,5.937,4.937,2020-02-11 01-10-18
4.33,5.33,4.57,4.98,93.1783110245,5.937,4.875,2020-02-11 01-11-18
4.27,5.93,4.33,4.92,93.5043328205,5.937,4.875,2020-02-11 01-12-17
5.05,4.97,4.89,5.02,93.6129046405,5.875,4.875,2020-02-11 01-13-17
5.63,4.97,4.93,5.07,93.6129046405,5.875,4.875,2020-02-11 01-14-17
5.15,5.07,5.05,5.09,93.368546248,5.875,4.937,2020-02-11 01-15-17
5.23,5.05,4.63,5.04,93.5043328205,5.875,4.937,2020-02-11 01-16-18
5.29,5.07,5.07,5.08,93.34137936050001,5.875,4.937,2020-02-11 01-17-18
4.93,5.41,5.11,5.13,93.096733778,5.937,5,2020-02-11 01-18-17
5.33,5.05,4.63,5.09,92.5794109645,5.937,5,2020-02-11 01-19-17
5.11,5.07,4.45,5.06,92.63392024450002,5.937,5,2020-02-11 01-20-17
5.33,5.23,4.97,5.14,92.6884167605,6,5.062,2020-02-11 01-21-17
5.29,5.01,4.63,5.24,92.715660232,6,5.125,2020-02-11 01-23-18
5.07,4.93,5.01,5.14,92.66117009800001,6.062,5.062,2020-02-11 01-24-18
5.19,5.41,4.45,5.1,92.9062751845,6.062,5.062,2020-02-11 01-25-17
4.49,5.01,4.89,5.08,93.06953498050001,6,5,2020-02-11 01-26-17
4.57,5.77,4.67,5.06,93.23267990050002,6,5,2020-02-11 01-27-17
4.53,5.19,4.67,4.98,93.3957099445,5.937,4.937,2020-02-11 01-28-17
4.33,5.01,4.63,5,93.66717140450001,5.937,4.937,2020-02-11 01-30-18
5.05,5.15,4.45,4.94,93.7214254045,5.875,4.875,2020-02-11 01-31-19
4.27,5.37,4.71,5.03,93.88411082050001,5.937,4.812,2020-02-11 01-32-17
4.49,5.07,4.79,5.01,93.66717140450001,5.875,4.875,2020-02-11 01-33-17
5.27,4.75,4.63,4.97,93.66717140450001,5.875,4.812,2020-02-11 01-34-17
4.63,4.97,4.67,5,93.6129046405,5.812,4.875,2020-02-11 01-35-18
4.57,5.71,5.05,5.02,93.66717140450001,5.812,4.875,2020-02-11 01-36-18
4.85,5.05,4.63,5.01,93.5043328205,5.812,4.875,2020-02-11 01-37-17
5.49,5.23,5.41,5.12,93.88411082050001,5.812,4.875,2020-02-11 01-38-17
4.67,5.51,4.93,5.06,93.7214254045,5.812,4.812,2020-02-11 01-39-17
4.59,5.33,4.53,5.06,93.7214254045,5.875,4.812,2020-02-11 01-40-17
4.59,5.29,4.71,5.07,94.1008460125,5.812,4.75,2020-02-11 01-41-17
4.63,4.81,4.57,5.05,94.1008460125,5.812,4.75,2020-02-11 01-42-18
4.85,5.23,4.79,5.08,94.18206905800001,5.75,4.687,2020-02-11 01-43-18
5.05,4.85,4.63,5.09,94.127923552,5.75,4.75,2020-02-11 01-44-17
5.33,4.85,4.57,5.11,93.85700456200001,5.75,4.75,2020-02-11 01-45-17
5.33,5.45,4.81,5.14,93.5043328205,5.75,4.812,2020-02-11 01-46-17
4.57,4.89,4.49,5.04,93.66717140450001,5.75,4.812,2020-02-11 01-47-17
4.81,4.97,4.53,5.05,93.34137936050001,5.812,4.812,2020-02-11 01-48-18
4.81,4.53,4.59,5.02,93.096733778,5.812,4.875,2020-02-11 01-49-18
4.45,5.11,4.63,4.97,92.93349312800001,5.812,4.875,2020-02-11 01-50-18
4.63,4.81,4.67,5.05,93.04233299200001,5.812,4.812,2020-02-11 01-51-17
4.31,5.45,4.85,4.98,92.74290051250001,5.812,4.812,2020-02-11 01-52-17
4.97,5.11,4.79,4.98,92.3612462045,5.812,4.875,2020-02-11 01-53-17
4.79,4.85,4.59,4.92,92.2520872405,5.812,4.875,2020-02-11 01-54-17
4.59,4.93,4.79,5,92.14287722050001,5.875,4.937,2020-02-11 01-55-18
4.31,4.89,4.31,5,91.568686978,5.875,4.937,2020-02-11 01-56-18
4.45,5.33,4.31,4.86,91.65080031250001,5.875,4.937,2020-02-11 01-57-17
4.33,5.11,4.85,5.08,90.7734441205,5.875,4.937,2020-02-11 01-58-17
4.15,5.07,4.31,5.07,90.33354068050001,5.875,5,2020-02-11 01-59-17
4.23,4.93,4.33,5.04,90.33354068050001,5.875,4.937,2020-02-11 02-00-17
4.75,4.71,4.45,4.96,90.9930895045,5.875,4.875,2020-02-11 02-01-17
4.05,5.15,4.63,4.87,91.32217466050001,5.812,4.812,2020-02-11 02-02-17
4.19,5.29,4.41,4.92,90.8832923405,5.812,4.75,2020-02-11 02-03-17
4.27,5.01,4.41,5,90.60857606050001,5.75,4.812,2020-02-11 02-04-17
4.49,4.67,4.57,4.99,90.63606204800001,5.75,4.812,2020-02-11 02-05-18
3.79,4.75,4.71,4.96,90.44359312450001,5.75,4.812,2020-02-11 02-06-18
4.41,5.15,4.33,5.02,90.25096784200001,5.75,4.812,2020-02-11 02-07-18
4.59,5.05,4.59,4.95,89.89282034450001,5.75,4.812,2020-02-11 02-08-17
4.79,5.07,4.75,5,89.7273396125,5.687,4.875,2020-02-11 02-09-17
4.59,4.93,4.53,4.88,90.66354484450001,5.687,4.812,2020-02-11 02-10-17
4.85,4.41,4.33,4.8,90.855835072,5.687,4.75,2020-02-11 02-11-17
4.71,4.67,4.81,4.97,90.7734441205,5.687,4.812,2020-02-11 02-12-18
4.19,4.71,3.81,4.77,93.66717140450001,5.687,4.812,2020-02-11 02-13-18
4.33,4.41,4.11,4.52,94.019594248,5.687,4.812,2020-02-11 02-14-18
4.45,4.37,3.71,4.63,93.5043328205,5.687,4.937,2020-02-11 02-15-17
4.79,4.33,4.11,4.76,92.1974886125,5.75,5,2020-02-11 02-16-17
5.07,4.89,4.53,4.93,90.49860020050001,5.812,5.062,2020-02-11 02-17-16
4.75,5.01,4.81,5.1,88.7320428245,5.875,5.125,2020-02-11 02-18-18
4.67,4.59,4.57,5.02,89.3131352,5.875,5.187,2020-02-11 02-19-18
4.41,4.97,4.59,4.96,90.49860020050001,5.875,5.062,2020-02-11 02-20-18
4.31,5.19,4.49,4.98,91.678165042,5.875,4.937,2020-02-11 02-21-17
4.75,4.71,4.45,4.92,92.3066731045,5.875,4.812,2020-02-11 02-22-17
4.15,4.79,4.15,4.79,92.552151538,5.812,4.75,2020-02-11 02-23-17
4.23,4.05,4.33,4.68,93.04233299200001,5.812,4.625,2020-02-11 02-24-17
4.37,4.79,4.59,4.7,93.34137936050001,5.812,4.625,2020-02-11 02-25-18
4.89,4.49,4.57,4.7,93.28703601250001,5.75,4.625,2020-02-11 02-26-18
4.27,4.71,4.31,4.76,93.06953498050001,5.75,4.625,2020-02-11 02-27-17
3.97,4.57,4.53,4.7,92.93349312800001,5.687,4.687,2020-02-11 02-28-17
4.19,4.41,3.93,4.73,92.6884167605,5.687,4.687,2020-02-11 02-29-17
4.71,4.63,4.81,4.84,92.96070788050001,5.687,4.687,2020-02-11 02-30-17
4.07,4.79,4.63,4.9,92.22478952200001,5.687,4.812,2020-02-11 02-32-18
3.59,4.45,4.41,4.93,92.06093620000001,5.687,4.875,2020-02-11 02-33-17
4.19,4.67,4.31,4.82,92.22478952200001,5.687,4.812,2020-02-11 02-34-17
4.11,4.53,4.27,4.82,92.33396125000002,5.75,4.875,2020-02-11 02-35-17
4.07,4.41,4.01,4.85,92.4158065405,5.687,4.812,2020-02-11 02-36-17
4.07,3.81,3.63,4.75,92.5794109645,5.75,4.812,2020-02-11 02-37-17
4.41,4.33,4.19,4.72,92.93349312800001,5.687,4.75,2020-02-11 02-38-18
4.15,4.23,4.53,4.72,92.96070788050001,5.75,4.812,2020-02-11 02-39-18
4.53,4.33,4.37,4.85,92.52488892050002,5.75,4.812,2020-02-11 02-40-17
4.85,4.53,4.89,4.81,92.74290051250001,5.75,4.812,2020-02-11 02-41-17
4.07,4.79,4.23,4.8,92.52488892050002,5.75,4.812,2020-02-11 02-42-17
4.27,5.41,4.59,4.84,92.8518297245,5.75,4.812,2020-02-11 02-43-17
4.19,4.81,4.81,4.82,92.8518297245,5.75,4.812,2020-02-11 02-44-17
4.59,4.67,4.11,4.88,92.63392024450002,5.75,4.812,2020-02-11 02-46-17
4.23,4.93,4.27,4.8,92.63392024450002,5.812,4.812,2020-02-11 02-47-17
3.59,4.01,4.37,4.74,92.63392024450002,5.75,4.75,2020-02-11 02-48-17
4.67,4.59,4.63,4.82,93.23267990050002,5.75,4.75,2020-02-11 02-49-17
4.53,4.41,4.45,4.87,93.0151278125,5.75,4.75,2020-02-11 02-50-18
4.27,4.11,3.93,4.78,93.0151278125,5.75,4.687,2020-02-11 02-51-18
3.81,4.41,4.45,4.65,93.4500277645,5.75,4.625,2020-02-11 02-52-17
4.07,4.27,3.89,4.62,93.66717140450001,5.687,4.625,2020-02-11 02-53-17
4.49,4.59,4.67,4.59,93.7756666405,5.687,4.625,2020-02-11 02-54-17
4.49,4.71,4.33,4.72,93.3957099445,5.687,4.625,2020-02-11 02-55-17
4.63,4.37,4.27,4.67,93.1783110245,5.687,4.625,2020-02-11 02-56-17
4.33,4.63,4.31,4.76,93.06953498050001,5.625,4.625,2020-02-11 02-57-18
4.89,4.37,4.49,4.8,93.06953498050001,5.625,4.625,2020-02-11 02-58-18
4.57,4.75,4.31,4.92,92.3066731045,5.687,4.75,2020-02-11 02-59-17
4.75,4.53,4.37,4.96,91.76024008450001,5.687,4.812,2020-02-11 03-00-17
4.59,4.53,4.41,4.89,91.3769775125,5.75,4.875,2020-02-11 03-01-17
4.67,4.63,4.49,4.92,91.185111688,5.75,4.875,2020-02-11 03-02-18
4.67,4.67,4.31,4.9,91.1576895205,5.812,4.875,2020-02-11 03-03-18
5.11,5.23,4.79,4.96,91.3769775125,5.812,4.875,2020-02-11 03-04-17
4.57,4.67,4.75,4.99,91.5960612805,5.812,4.937,2020-02-11 03-05-17
4.27,4.63,4.23,4.88,91.78759205,5.75,4.875,2020-02-11 03-06-17
4.11,4.27,4.63,4.82,92.3066731045,5.75,4.875,2020-02-11 03-07-17
4.33,4.23,4.31,4.73,92.443081922,5.75,4.875,2020-02-11 03-08-18
4.41,4.33,3.93,4.72,93.096733778,5.75,4.75,2020-02-11 03-09-18
4.85,4.49,4.33,4.64,93.1783110245,5.687,4.687,2020-02-11 03-10-18
4.01,4.33,4.19,4.68,93.4500277645,5.687,4.625,2020-02-11 03-11-17
4.63,4.15,3.97,4.68,93.42287045,5.687,4.625,2020-02-11 03-12-17
4.53,3.89,3.81,4.72,93.1783110245,5.625,4.625,2020-02-11 03-13-17
3.81,4.11,4.41,4.58,93.1783110245,5.625,4.625,2020-02-11 03-14-17
4.49,4.31,3.85,4.62,93.585766472,5.625,4.562,2020-02-11 03-15-18
3.81,4.79,4.19,4.63,93.55862511250001,5.562,4.562,2020-02-11 03-16-18
4.41,4.41,3.79,4.64,93.64003961800002,5.562,4.562,2020-02-11 03-17-17
4.49,4.59,4.33,4.56,93.66717140450001,5.562,4.5,2020-02-11 03-18-17
3.93,4.53,3.93,4.52,93.74854761800002,5.562,4.437,2020-02-11 03-19-17
4.11,4.11,3.93,4.36,94.3714778125,5.5,4.312,2020-02-11 03-21-18
3.45,4.19,4.05,4.32,94.4255658805,5.437,4.25,2020-02-11 03-22-18
4.27,3.67,3.79,4.25,94.58775350050001,5.437,4.187,2020-02-11 03-23-17
3.59,4.01,3.59,4.08,94.69581476050001,5.375,4.187,2020-02-11 03-24-17
4.15,4.15,3.75,4.11,95.18145861250001,5.375,4.125,2020-02-11 03-25-17
3.25,4.59,3.85,4.2,95.18145861250001,5.312,4.125,2020-02-11 03-26-17
4.15,3.71,3.55,4.18,94.69581476050001,5.312,4.125,2020-02-11 03-27-18
3.63,3.25,3.45,4.1,94.58775350050001,5.312,4.187,2020-02-11 03-28-18
3.71,4.11,4.31,4.12,94.58775350050001,5.25,4.187,2020-02-11 03-29-18
4.05,3.97,4.05,4.18,94.4255658805,5.312,4.187,2020-02-11 03-30-17
3.67,3.79,3.85,4.17,94.3173769805,5.312,4.187,2020-02-11 03-31-17
3.81,4.05,3.63,4.16,94.1549979005,5.187,4.187,2020-02-11 03-32-17
3.75,3.79,3.25,4.05,94.26326338450001,5.25,4.187,2020-02-11 03-33-17
3.55,4.19,3.63,4.06,94.5337037245,5.25,4.187,2020-02-11 03-34-18
3.15,3.67,3.37,3.91,94.4255658805,5.25,4.187,2020-02-11 03-35-18
3.37,3.71,3.53,4.09,94.5337037245,5.187,4.25,2020-02-11 03-36-17
3.67,3.79,3.55,4.14,94.07376528200001,5.25,4.25,2020-02-11 03-37-17
4.05,3.29,3.49,4.14,93.66717140450001,5.25,4.312,2020-02-11 03-38-17
3.97,3.75,3.25,4.14,93.477181888,5.25,4.312,2020-02-11 03-39-17
4.15,3.79,3.67,4.28,93.15112180000001,5.312,4.312,2020-02-11 03-40-18
3.93,4.19,3.97,4.42,93.1783110245,5.312,4.375,2020-02-11 03-41-18
3.79,3.79,3.67,4.37,92.6884167605,5.312,4.437,2020-02-11 03-42-17
4.11,4.19,3.89,4.6,92.63392024450002,5.312,4.437,2020-02-11 03-43-17
4.37,4.57,4.27,4.63,92.1974886125,5.375,4.5,2020-02-11 03-44-17
4.01,4.45,3.75,4.64,92.03361614450002,5.375,4.562,2020-02-11 03-45-17
4.31,4.75,4.27,4.7,92.1974886125,5.375,4.562,2020-02-11 03-46-17
4.37,4.15,3.67,4.78,92.14287722050001,5.437,4.625,2020-02-11 03-47-18
4.93,4.59,4.27,4.77,92.1974886125,5.437,4.562,2020-02-11 03-48-18
4.27,5.11,4.97,4.82,92.22478952200001,5.5,4.562,2020-02-11 03-49-17
4.79,4.57,4.59,4.9,92.03361614450002,5.5,4.562,2020-02-11 03-50-17
4.37,4.97,4.45,4.9,92.06093620000001,5.5,4.625,2020-02-11 03-51-17
5.11,5.05,4.33,4.86,92.14287722050001,5.562,4.562,2020-02-11 03-52-17
4.79,4.93,4.79,4.88,92.3612462045,5.562,4.562,2020-02-11 03-53-18
4.63,5.23,4.79,4.93,92.6884167605,5.562,4.562,2020-02-11 03-54-18
4.49,5.19,4.75,4.94,92.63392024450002,5.562,4.5,2020-02-11 03-55-17
4.97,5.15,4.41,4.92,92.63392024450002,5.562,4.5,2020-02-11 03-56-17
4.97,5.01,4.33,4.87,92.93349312800001,5.562,4.437,2020-02-11 03-57-17
4.63,4.85,4.33,4.81,92.87905405000001,5.625,4.437,2020-02-11 03-58-17
4.57,4.71,3.81,4.66,93.15112180000001,5.625,4.375,2020-02-11 03-59-17
4.41,4.63,4.31,4.64,93.585766472,5.625,4.312,2020-02-11 04-00-17
4.67,4.59,4.07,4.62,93.66717140450001,5.625,4.312,2020-02-11 04-01-17
4.53,4.33,4.11,4.56,93.7756666405,5.625,4.312,2020-02-11 04-02-17
3.67,4.49,3.93,4.4,93.802782472,5.625,4.312,2020-02-11 04-03-17
3.89,4.19,3.93,4.36,94.26326338450001,5.562,4.25,2020-02-11 04-04-17
4.23,4.31,4.11,4.47,94.34442899200002,5.625,4.25,2020-02-11 04-05-17
4.23,4.75,4.11,4.33,94.4255658805,5.625,4.25,2020-02-11 04-06-18
3.71,3.97,4.15,4.32,94.45260512800002,5.562,4.25,2020-02-11 04-08-17
4.05,4.33,3.97,4.42,94.3173769805,5.562,4.25,2020-02-11 04-09-17
4.27,4.41,4.11,4.29,94.127923552,5.5,4.25,2020-02-11 04-10-17
4.45,4.33,4.19,4.34,94.127923552,5.5,4.25,2020-02-11 04-11-17
4.27,4.71,4.41,4.56,93.7756666405,5.5,4.312,2020-02-11 04-12-17
4.67,4.93,4.37,4.64,93.0151278125,5.5,4.312,2020-02-11 04-13-17
4.57,4.71,4.57,4.72,92.1974886125,5.5,4.375,2020-02-11 04-14-17
4.41,4.85,4.57,4.74,91.3769775125,5.562,4.437,2020-02-11 04-15-17
4.01,5.23,4.63,4.84,90.71850086450002,5.562,4.5,2020-02-11 04-16-17
4.23,5.29,4.45,4.88,90.49860020050001,5.562,4.562,2020-02-11 04-17-18
4.33,5.11,3.93,4.84,90.63606204800001,5.625,4.562,2020-02-11 04-18-18
4.33,5.01,4.07,4.76,90.71850086450002,5.625,4.562,2020-02-11 04-19-17
4.33,4.15,4.33,4.66,91.26735904450001,5.687,4.562,2020-02-11 04-20-17
4.67,4.33,4.27,4.64,92.11556673800001,5.687,4.5,2020-02-11 04-21-17
4.57,4.57,4.07,4.66,92.6066672,5.687,4.562,2020-02-11 04-22-17
4.49,4.49,4.05,4.56,93.7756666405,5.687,4.562,2020-02-11 04-23-17
3.55,4.75,4.05,4.44,94.9117841125,5.687,4.5,2020-02-11 04-24-18
3.97,4.45,4.11,4.26,95.7198503125,5.687,4.437,2020-02-11 04-25-18
4.27,4.45,3.79,4.26,96.68573884450001,5.687,4.437,2020-02-11 04-26-17
3.67,4.41,3.59,4.2,97.033515592,5.625,4.312,2020-02-11 04-27-17
