Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp,AirTemp_1
2020-02-27 15-00-19,19,16,45273,0.59,-0.01999999999998181,-1.0400000000000773,-0.13999999999998636,-0.9200000000000728,-1.3799999999999955,-0.37000000000000455,83.4671921245,0.25,-1.562
2020-02-27 15-01-19,19,16,45274,0.75,0.47,-1.2799999999999727,-0.13999999999998636,-0.7200000000000273,-1.4200000000000728,-0.4900000000000091,83.29730781250001,0.25,-1.625
2020-02-27 15-02-19,19,16,45275,0.33,0.29,-0.9200000000000728,-0.10000000000002274,-0.8799999999999955,-1.580000000000041,-0.5,84.3713016605,0.25,-1.625
2020-02-27 15-03-19,19,16,45276,1.09,0.33,-1.080000000000041,0.29,-1.1599999999999682,-1.2000000000000455,-0.6700000000000728,82.9571945605,0.187,-1.687
2020-02-27 15-04-19,19,16,45277,0.37,0.75,-0.9200000000000728,-0.01999999999998181,-1.080000000000041,-1.3799999999999955,-0.40999999999996817,82.474580872,0.187,-1.75
2020-02-27 15-05-19,19,16,45278,0.09,0.59,-0.8799999999999955,-0.01999999999998181,-0.6800000000000637,-1.3799999999999955,-0.6200000000000045,81.99104498450001,0.187,-1.75
2020-02-27 15-06-19,19,16,45279,0.87,0.87,-1.0400000000000773,-0.2599999999999909,-1.080000000000041,-1.7000000000000455,-0.9900000000000091,82.53140681800001,0.187,-1.687
2020-02-27 15-07-18,19,16,45280,0.63,0.51,-1.1200000000000045,0.29,-1.0400000000000773,-1.3799999999999955,-0.6499999999999773,83.80661612050001,0.125,-1.75
2020-02-27 15-08-18,19,16,45281,0.47,0.29,-1.080000000000041,-0.22000000000002728,-1.080000000000041,-1.5400000000000773,-0.7900000000000773,83.9196553405,0.125,-1.75
2020-02-27 15-09-19,19,16,45282,0.09,0.21,-0.8799999999999955,-0.10000000000002274,-0.5600000000000591,-1.32000000000005,-0.5099999999999909,82.07644185800001,0.125,-1.75
2020-02-27 15-10-19,19,16,45283,0.55,0.29,-1,0.05,-0.9200000000000728,-1.080000000000041,-0.3300000000000409,81.67767740800001,0.125,-1.687
2020-02-27 15-11-19,19,16,45284,0.41,0.71,-0.9600000000000364,-0.13999999999998636,-0.9600000000000364,-1.580000000000041,-0.5900000000000318,82.41774216200001,0.187,-1.625
2020-02-27 15-12-19,19,16,45285,0.47,0.59,-1,-0.01999999999998181,-0.9200000000000728,-1.4200000000000728,-0.6100000000000136,82.928831048,0.187,-1.687
2020-02-27 15-13-19,19,16,45286,0.41,0.41,-1.32000000000005,-0.06000000000005912,-1.0400000000000773,-1.4600000000000364,-0.38999999999998636,81.30683611250001,0.187,-1.687
2020-02-27 15-15-19,19,16,45287,0.97,0.29,-0.8400000000000318,-0.2799999999999727,-0.6800000000000637,-1.4200000000000728,-0.5299999999999727,82.61662180450001,0.187,-1.625
2020-02-27 15-16-19,19,16,45288,0.47,0.67,-1.1200000000000045,0.01,-1.2000000000000455,-0.9600000000000364,-0.9900000000000091,81.8201650805,0.187,-1.687
2020-02-27 15-18-19,19,16,45289,0.87,0.71,-1.240000000000009,-0.13999999999998636,-1.3799999999999955,-1.580000000000041,-0.7300000000000182,82.0479794245,0.187,-1.562
2020-02-27 15-19-19,19,16,45290,0.41,1.05,-1.2799999999999727,-0.01999999999998181,-1.0400000000000773,-1.3799999999999955,-0.7599999999999909,83.29730781250001,0.187,-1.562
2020-02-27 15-20-19,19,16,45291,0.17,0.63,-0.9200000000000728,-0.06000000000005912,-1.3799999999999955,-1.1200000000000045,-0.7300000000000182,82.38931802050001,0.187,-1.562
2020-02-27 15-21-19,19,16,45292,0.63,0.71,-1.080000000000041,0.01,-0.8799999999999955,-1.3400000000000318,-0.5299999999999727,80.992626112,0.187,-1.562
2020-02-27 15-22-19,19,16,45293,0.05,0.67,-0.8400000000000318,-0.2799999999999727,-1.32000000000005,-1.4600000000000364,-0.4900000000000091,81.1926226045,0.187,-1.562
2020-02-27 15-23-19,19,16,45294,0.55,0.67,-0.8799999999999955,-0.4800000000000182,-0.7599999999999909,-1.5400000000000773,-0.5900000000000318,82.190259682,0.187,-1.5
2020-02-27 15-24-19,19,16,45295,0.47,0.47,-1,-0.36000000000001364,-1.1599999999999682,-1.5,-0.5299999999999727,81.99104498450001,0.25,-1.562
2020-02-27 15-25-19,19,16,45296,0.51,0.41,-0.8400000000000318,-0.18000000000006366,-1.0400000000000773,-0.9600000000000364,-0.5199999999999818,81.620660002,0.25,-1.562
2020-02-27 15-26-19,19,16,45297,0.95,0.47,-0.9600000000000364,-0.5199999999999818,-1,-1.4600000000000364,-0.35000000000002274,81.049783922,0.25,-1.562
2020-02-27 15-27-18,19,16,45298,0.59,0.29,-0.9200000000000728,-0.06000000000005912,-1.2799999999999727,-1.6200000000000045,-0.5500000000000682,80.248413058,0.187,-1.687
2020-02-27 15-28-19,19,16,45299,0.37,0.55,-1.080000000000041,-0.18000000000006366,-0.9200000000000728,-1.32000000000005,-0.21000000000003638,79.44454045,0.187,-1.687
2020-02-27 15-29-19,19,16,45300,0.41,0.63,-1.240000000000009,0.21,-0.8000000000000682,-1.5400000000000773,-0.9300000000000637,79.76064590450001,0.25,-1.75
2020-02-27 15-30-19,19,16,45301,0.37,0.25,-0.9600000000000364,0.21,-1.1599999999999682,-1.7000000000000455,-0.7900000000000773,79.4732932645,0.25,-1.75
2020-02-27 15-31-19,19,16,45302,0.29,0.17,-0.8400000000000318,-0.22000000000002728,-0.7200000000000273,-1.2799999999999727,-0.7799999999999727,78.95525438050001,0.25,-1.75
2020-02-27 15-32-19,19,16,45303,0.95,0.43,-1.080000000000041,0.21,-1.240000000000009,-1.5,-0.5099999999999909,81.99104498450001,0.187,-1.75
2020-02-27 15-33-18,19,16,45304,0.55,0.71,-1.0400000000000773,-0.2599999999999909,-0.8799999999999955,-1.080000000000041,-0.6100000000000136,80.59216405000001,0.187,-1.75
2020-02-27 15-35-19,19,16,45305,0.59,0.75,-0.9200000000000728,0.17,-1.0400000000000773,-1.3400000000000318,-0.6200000000000045,79.041665992,0.187,-1.687
2020-02-27 15-36-19,19,16,45306,0.75,0.47,-1.3799999999999955,-0.18000000000006366,-0.8400000000000318,-1.4600000000000364,-0.5900000000000318,79.2431814005,0.187,-1.75
2020-02-27 15-37-19,19,16,45307,0.09,0.37,-1.1599999999999682,-0.18000000000006366,-1.2000000000000455,-1.2799999999999727,-0.6700000000000728,78.5804722,0.187,-1.687
2020-02-27 15-38-19,19,16,45308,0.83,0.37,-0.9600000000000364,0.13,-0.7599999999999909,-1.7000000000000455,-0.6599999999999682,80.1624035125,0.187,-1.687
2020-02-27 15-39-19,19,16,45309,0.59,0.79,-0.7599999999999909,-0.06000000000005912,-0.9200000000000728,-1.3799999999999955,-0.6900000000000546,78.811171208,0.187,-1.687
2020-02-27 15-40-19,19,16,45310,0.37,0.47,-1.0400000000000773,0.01,-1.080000000000041,-1.5,-0.5500000000000682,80.649411208,0.125,-1.75
2020-02-27 15-41-19,19,16,45311,0.33,0.83,-0.6800000000000637,-0.32000000000005,-1.3799999999999955,-1.4200000000000728,-0.6499999999999773,79.4732932645,0.187,-1.687
2020-02-27 15-42-19,19,16,45312,0.47,-0.01999999999998181,-1.080000000000041,-0.01999999999998181,-1.080000000000041,-1.6599999999999682,-0.5900000000000318,79.44454045,0.187,-1.687
