TempPlant1,TempPlant3,TempPlant5,Air_temp_loc,Humedity,air_temp,Ambient_1_5,Date
3.15,2.77,2.65,3.44,107.9030344645,4.25,3.312,2020-03-01 00-00-18
2.95,3.07,2.73,3.44,107.9030344645,4.25,3.312,2020-03-01 00-01-18
2.99,3.11,2.99,3.46,107.8776322,4.25,3.312,2020-03-01 00-02-18
3.07,3.55,2.85,3.5,107.8522267445,4.187,3.375,2020-03-01 00-03-18
3.29,3.11,3.33,3.5,107.8522267445,4.25,3.375,2020-03-01 00-04-18
3.29,3.15,2.77,3.5,107.8522267445,4.25,3.375,2020-03-01 00-05-17
3.15,3.53,2.99,3.52,107.8522267445,4.25,3.437,2020-03-01 00-06-18
3.11,3.15,3.03,3.54,107.8522267445,4.312,3.437,2020-03-01 00-07-17
3.33,3.15,2.51,3.52,107.8522267445,4.312,3.437,2020-03-01 00-08-17
2.95,3.85,3.11,3.54,107.8522267445,4.312,3.437,2020-03-01 00-09-18
3.11,3.25,2.95,3.52,107.8776322,4.312,3.375,2020-03-01 00-10-18
3.11,3.63,2.69,3.54,107.8522267445,4.25,3.375,2020-03-01 00-11-18
3.23,2.81,2.99,3.5,107.8522267445,4.312,3.312,2020-03-01 00-12-18
3.25,3.29,3.29,3.52,107.9030344645,4.312,3.312,2020-03-01 00-13-18
3.29,3.71,3.07,3.5,107.9030344645,4.312,3.312,2020-03-01 00-14-17
2.77,3.53,3.11,3.5,107.8776322,4.25,3.312,2020-03-01 00-15-18
2.99,2.61,2.73,3.48,107.9030344645,4.312,3.312,2020-03-01 00-16-18
3.33,2.89,2.85,3.5,107.9030344645,4.312,3.312,2020-03-01 00-17-18
2.85,2.55,2.89,3.46,107.9030344645,4.25,3.25,2020-03-01 00-18-18
2.85,2.95,2.65,3.43,107.9030344645,4.25,3.187,2020-03-01 00-19-18
3.49,3.33,3.07,3.47,107.9030344645,4.25,3.25,2020-03-01 00-20-18
3.23,3.45,2.95,3.44,107.9030344645,4.312,3.25,2020-03-01 00-21-18
3.15,3.41,3.11,3.44,107.9030344645,4.25,3.25,2020-03-01 00-22-18
2.99,2.69,2.61,3.44,107.9030344645,4.25,3.25,2020-03-01 00-23-18
2.69,2.73,2.85,3.44,107.9030344645,4.312,3.25,2020-03-01 00-24-18
3.07,3.37,3.03,3.38,107.95382942050001,4.312,3.187,2020-03-01 00-25-18
2.85,3.23,2.89,3.38,107.928433538,4.25,3.187,2020-03-01 00-26-18
2.81,3.11,2.95,3.38,107.95382942050001,4.25,3.187,2020-03-01 00-27-17
2.65,3.53,2.89,3.32,107.95382942050001,4.187,3.187,2020-03-01 00-28-18
2.73,3.11,3.11,3.32,107.95382942050001,4.187,3.125,2020-03-01 00-29-18
2.89,2.95,3.15,3.31,107.97922211200002,4.187,3.125,2020-03-01 00-30-18
3.15,3.11,3.19,3.3,107.95382942050001,4.187,3.125,2020-03-01 00-31-18
3.11,3.15,2.91,3.31,107.95382942050001,4.187,3.125,2020-03-01 00-32-18
2.85,2.17,3.03,3.28,107.95382942050001,4.125,3.062,2020-03-01 00-33-17
2.95,2.77,2.95,3.28,107.95382942050001,4.125,3.062,2020-03-01 00-34-17
2.99,2.55,2.61,3.24,108.00461161250001,4.125,3,2020-03-01 00-35-18
2.99,2.31,3.19,3.22,108.00461161250001,4.125,3,2020-03-01 00-36-18
3.11,3.15,2.73,3.18,108.00461161250001,4.062,2.937,2020-03-01 00-37-18
2.73,2.89,2.59,3.19,108.00461161250001,4.062,3,2020-03-01 00-38-18
2.95,2.81,3.15,3.16,108.00461161250001,4.062,2.937,2020-03-01 00-39-18
2.85,3.07,2.73,3.17,108.00461161250001,4.062,3,2020-03-01 00-41-18
2.95,2.81,2.85,3.19,108.00461161250001,4.062,3,2020-03-01 00-42-18
2.85,2.55,2.91,3.2,108.00461161250001,4.062,3.062,2020-03-01 00-43-18
2.89,2.47,2.91,3.24,108.00461161250001,4.062,3.062,2020-03-01 00-44-18
2.91,2.99,2.99,3.28,107.95382942050001,4.062,3.062,2020-03-01 00-45-18
2.81,2.95,2.95,3.3,107.95382942050001,4.062,3.125,2020-03-01 00-46-16
2.77,3.25,2.59,3.28,107.95382942050001,4.062,3.062,2020-03-01 00-47-18
2.81,2.95,2.91,3.3,107.95382942050001,4.125,3.125,2020-03-01 00-48-18
3.07,3.19,3.11,3.28,107.97922211200002,4.125,3.062,2020-03-01 00-49-18
2.73,3.29,2.31,3.3,107.97922211200002,4.125,3.062,2020-03-01 00-50-18
3.07,3.11,2.77,3.32,107.95382942050001,4.125,3.062,2020-03-01 00-51-18
2.81,3.41,2.81,3.31,107.95382942050001,4.125,3.062,2020-03-01 00-52-17
3.03,3.53,3.15,3.34,107.95382942050001,4.187,3.125,2020-03-01 00-54-18
2.73,3.45,3.11,3.3,107.97922211200002,4.187,3.125,2020-03-01 00-55-18
3.23,2.99,2.85,3.31,107.95382942050001,4.187,3.125,2020-03-01 00-56-18
2.99,3.03,2.99,3.3,107.95382942050001,4.187,3.187,2020-03-01 00-57-18
2.69,3.29,2.89,3.33,107.95382942050001,4.187,3.125,2020-03-01 00-58-18
2.89,2.85,2.91,3.34,107.95382942050001,4.187,3.187,2020-03-01 00-59-17
3.11,2.55,2.81,3.35,107.95382942050001,4.25,3.187,2020-03-01 01-00-17
2.89,2.43,2.51,3.4,107.95382942050001,4.25,3.187,2020-03-01 01-01-17
2.99,2.69,2.73,3.4,107.95382942050001,4.25,3.25,2020-03-01 01-02-18
2.89,3.93,2.89,3.42,107.95382942050001,4.25,3.25,2020-03-01 01-03-18
2.89,3.03,2.91,3.42,107.95382942050001,4.25,3.25,2020-03-01 01-04-18
2.81,3.19,2.59,3.44,107.95382942050001,4.25,3.25,2020-03-01 01-05-18
2.99,2.85,3.33,3.41,107.9030344645,4.312,3.187,2020-03-01 01-06-18
3.07,3.49,3.23,3.43,107.95382942050001,4.25,3.25,2020-03-01 01-07-18
2.81,3.19,3.23,3.42,107.95382942050001,4.312,3.187,2020-03-01 01-08-18
3.03,2.35,2.95,3.42,107.95382942050001,4.312,3.125,2020-03-01 01-09-18
2.91,2.85,2.89,3.42,107.95382942050001,4.25,3.062,2020-03-01 01-10-18
3.11,2.73,3.19,3.4,107.95382942050001,4.25,3,2020-03-01 01-11-18
2.81,3.33,2.69,3.35,108.00461161250001,4.187,2.875,2020-03-01 01-13-18
3.19,2.31,3.15,3.36,108.00461161250001,4.187,2.875,2020-03-01 01-14-18
2.91,2.13,2.95,3.32,108.00461161250001,4.187,2.812,2020-03-01 01-15-18
3.07,3.59,2.73,3.31,108.00461161250001,4.187,2.812,2020-03-01 01-16-18
2.73,3.37,2.95,3.32,108.00461161250001,4.187,2.812,2020-03-01 01-17-18
3.11,2.85,2.85,3.32,108.00461161250001,4.125,2.812,2020-03-01 01-18-17
2.89,3.33,2.85,3.3,108.00461161250001,4.125,2.75,2020-03-01 01-19-18
2.81,2.81,2.69,3.28,108.00461161250001,4.125,2.687,2020-03-01 01-20-18
3.07,2.61,2.81,3.26,108.00461161250001,4.125,2.625,2020-03-01 01-21-18
3.03,2.73,3.07,3.24,108.05538104050001,4.062,2.625,2020-03-01 01-22-18
2.95,2.09,2.77,3.23,108.00461161250001,4.062,2.562,2020-03-01 01-23-18
2.81,2.47,3.03,3.26,108.05538104050001,4.062,2.562,2020-03-01 01-24-18
2.69,2.65,2.85,3.22,108.05538104050001,4.062,2.562,2020-03-01 01-25-18
2.61,2.73,2.99,3.22,108.05538104050001,4,2.5,2020-03-01 01-26-18
2.91,2.61,2.61,3.22,108.05538104050001,4,2.562,2020-03-01 01-27-18
2.89,2.59,2.89,3.24,108.05538104050001,3.937,2.562,2020-03-01 01-28-18
2.81,3.15,2.99,3.26,108.05538104050001,3.937,2.5,2020-03-01 01-29-18
2.73,2.61,3.15,3.26,108.05538104050001,3.937,2.5,2020-03-01 01-30-18
2.95,3.15,2.61,3.25,108.05538104050001,3.937,2.5,2020-03-01 01-31-17
3.11,3.19,2.99,3.25,108.05538104050001,3.937,2.5,2020-03-01 01-32-18
2.89,3.29,3.29,3.24,108.05538104050001,3.937,2.437,2020-03-01 01-33-18
2.85,3.07,2.95,3.23,108.05538104050001,3.875,2.5,2020-03-01 01-34-18
3.03,3.49,2.59,3.24,108.05538104050001,3.937,2.5,2020-03-01 01-35-18
2.99,3.29,2.61,3.25,108.05538104050001,3.937,2.437,2020-03-01 01-36-18
2.85,3.49,2.81,3.26,108.05538104050001,3.875,2.5,2020-03-01 01-37-17
2.85,3.41,2.89,3.26,108.05538104050001,3.875,2.5,2020-03-01 01-39-04
2.91,3.37,2.69,3.26,108.05538104050001,3.875,2.5,2020-03-01 01-39-18
2.95,3.25,2.59,3.26,108.05538104050001,3.875,2.5,2020-03-01 01-40-18
2.99,2.73,3.11,3.22,108.05538104050001,3.875,2.5,2020-03-01 01-41-18
2.99,2.95,2.51,3.18,108.1061377045,3.875,2.437,2020-03-01 01-42-18
2.73,2.89,2.99,3.19,108.1061377045,3.812,2.437,2020-03-01 01-43-18
2.61,2.89,2.59,3.2,108.05538104050001,3.812,2.5,2020-03-01 01-44-17
3.03,2.95,2.73,3.2,108.08076096799999,3.875,2.5,2020-03-01 01-45-18
3.15,2.81,2.77,3.18,108.1061377045,3.812,2.5,2020-03-01 01-46-18
2.95,2.99,2.77,3.17,108.1061377045,3.812,2.5,2020-03-01 01-47-18
2.85,3.11,2.89,3.2,108.1061377045,3.812,2.5,2020-03-01 01-48-18
2.55,2.47,3.11,3.18,108.05538104050001,3.812,2.5,2020-03-01 01-49-18
2.99,2.43,2.65,3.19,108.05538104050001,3.812,2.5,2020-03-01 01-50-18
2.69,3.11,2.73,3.17,108.05538104050001,3.812,2.5,2020-03-01 01-51-18
2.85,3.25,2.73,3.16,108.1061377045,3.812,2.5,2020-03-01 01-52-18
2.77,2.77,2.77,3.16,108.1061377045,3.812,2.5,2020-03-01 01-53-18
2.61,3.07,2.81,3.15,108.1061377045,3.812,2.5,2020-03-01 01-54-18
2.81,2.31,2.85,3.16,108.1061377045,3.812,2.5,2020-03-01 01-55-17
2.85,2.55,2.95,3.14,108.1061377045,3.812,2.5,2020-03-01 01-56-18
2.85,3.23,2.73,3.16,108.1061377045,3.75,2.5,2020-03-01 01-57-18
3.03,2.85,2.89,3.15,108.1061377045,3.812,2.5,2020-03-01 01-58-18
2.73,2.95,3.11,3.12,108.1061377045,3.812,2.5,2020-03-01 01-59-18
2.81,2.69,2.73,3.11,108.1061377045,3.812,2.5,2020-03-01 02-00-18
3.03,3.25,2.81,3.12,108.1061377045,3.812,2.5,2020-03-01 02-01-18
2.73,3.53,2.89,3.1,108.13151125000002,3.75,2.437,2020-03-01 02-02-18
2.81,2.73,2.89,3.09,108.15688160450001,3.75,2.437,2020-03-01 02-03-18
2.69,3.03,2.91,3.12,108.1061377045,3.812,2.5,2020-03-01 02-04-18
2.31,2.17,2.89,3.12,108.1061377045,3.812,2.5,2020-03-01 02-05-18
2.99,2.91,2.91,3.13,108.1061377045,3.812,2.5,2020-03-01 02-06-18
2.73,2.89,2.89,3.15,108.1061377045,3.812,2.5,2020-03-01 02-07-17
2.61,3.37,2.81,3.16,108.1061377045,3.812,2.5,2020-03-01 02-08-17
2.77,3.49,2.91,3.16,108.13151125000002,3.812,2.5,2020-03-01 02-09-18
2.95,2.73,3.29,3.18,108.1061377045,3.812,2.562,2020-03-01 02-10-18
2.95,3.25,2.77,3.21,108.1061377045,3.812,2.562,2020-03-01 02-11-18
2.85,3.23,2.95,3.25,108.1061377045,3.875,2.625,2020-03-01 02-12-18
2.89,3.23,2.77,3.28,108.05538104050001,3.875,2.625,2020-03-01 02-13-18
2.99,2.31,3.23,3.28,108.05538104050001,3.875,2.625,2020-03-01 02-14-17
2.95,2.81,2.91,3.3,108.05538104050001,3.875,2.625,2020-03-01 02-15-18
2.73,2.99,2.77,3.28,108.05538104050001,3.875,2.625,2020-03-01 02-16-18
2.91,3.29,3.15,3.3,108.08076096799999,3.875,2.625,2020-03-01 02-17-18
2.77,3.53,2.99,3.33,108.05538104050001,3.875,2.625,2020-03-01 02-18-18
2.69,3.53,2.99,3.34,108.05538104050001,3.875,2.687,2020-03-01 02-19-18
2.85,3.45,2.73,3.34,108.1061377045,3.875,2.687,2020-03-01 02-20-18
2.91,2.51,2.85,3.34,108.05538104050001,3.937,2.687,2020-03-01 02-21-18
2.59,2.95,2.77,3.32,108.05538104050001,3.937,2.625,2020-03-01 02-22-18
3.11,3.33,3.11,3.32,108.08076096799999,3.875,2.625,2020-03-01 02-23-18
2.99,3.53,2.91,3.3,108.1061377045,3.875,2.562,2020-03-01 02-24-18
2.81,3.37,3.29,3.3,108.1061377045,3.875,2.562,2020-03-01 02-25-17
2.65,3.29,3.15,3.28,108.1061377045,3.875,2.5,2020-03-01 02-26-18
2.91,3.25,3.03,3.25,108.1061377045,3.875,2.5,2020-03-01 02-27-18
3.07,3.19,2.99,3.25,108.1061377045,3.875,2.437,2020-03-01 02-28-18
3.11,3.29,2.95,3.24,108.1061377045,3.812,2.437,2020-03-01 02-29-18
2.95,3.19,2.77,3.2,108.13151125000002,3.812,2.375,2020-03-01 02-30-18
2.85,2.73,2.99,3.18,108.15688160450001,3.812,2.375,2020-03-01 02-31-18
3.07,2.99,3.07,3.14,108.15688160450001,3.812,2.312,2020-03-01 02-32-18
2.55,2.73,2.95,3.16,108.15688160450001,3.75,2.312,2020-03-01 02-33-18
2.81,2.91,2.99,3.14,108.15688160450001,3.75,2.312,2020-03-01 02-34-18
2.69,3.11,2.99,3.13,108.15688160450001,3.75,2.25,2020-03-01 02-35-18
2.51,2.91,2.51,3.12,108.15688160450001,3.75,2.25,2020-03-01 02-36-18
2.85,3.29,2.91,3.1,108.15688160450001,3.75,2.25,2020-03-01 02-37-18
2.65,2.73,2.69,3.12,108.15688160450001,3.687,2.312,2020-03-01 02-38-17
2.85,3.03,2.89,3.1,108.15688160450001,3.687,2.25,2020-03-01 02-39-18
2.85,2.59,2.61,3.1,108.15688160450001,3.687,2.312,2020-03-01 02-40-18
2.95,3.33,3.15,3.08,108.15688160450001,3.687,2.312,2020-03-01 02-41-18
2.81,2.95,2.65,3.1,108.15688160450001,3.625,2.312,2020-03-01 02-42-18
2.89,2.69,2.85,3.09,108.15688160450001,3.687,2.375,2020-03-01 02-43-18
2.69,2.21,2.85,3.11,108.20761274050001,3.625,2.375,2020-03-01 02-44-18
2.85,3.23,2.91,3.07,108.15688160450001,3.625,2.312,2020-03-01 02-45-18
2.65,2.65,2.89,3.08,108.15688160450001,3.625,2.375,2020-03-01 02-46-18
2.59,2.99,2.77,3.08,108.15688160450001,3.625,2.375,2020-03-01 02-47-18
2.81,3.45,2.81,3.09,108.15688160450001,3.625,2.375,2020-03-01 02-48-18
2.59,2.43,2.77,3.06,108.18224876800001,3.625,2.375,2020-03-01 02-49-18
2.61,3.25,2.77,3.05,108.20761274050001,3.625,2.375,2020-03-01 02-50-18
2.95,2.27,2.91,3.04,108.20761274050001,3.625,2.312,2020-03-01 02-51-17
2.35,2.91,2.47,3.04,108.20761274050001,3.625,2.312,2020-03-01 02-52-18
2.21,3.37,2.89,3.01,108.20761274050001,3.562,2.312,2020-03-01 02-53-18
2.85,2.73,2.99,3.02,108.20761274050001,3.562,2.375,2020-03-01 02-54-18
2.51,2.21,2.61,3.03,108.20761274050001,3.625,2.312,2020-03-01 02-55-18
2.39,3.07,2.69,3.02,108.20761274050001,3.562,2.375,2020-03-01 02-56-18
2.51,2.77,2.59,3.02,108.20761274050001,3.625,2.375,2020-03-01 02-57-17
2.59,2.35,2.61,2.99,108.20761274050001,3.562,2.375,2020-03-01 02-58-18
2.59,3.07,2.51,3,108.20761274050001,3.562,2.375,2020-03-01 02-59-18
8.51,7.05,8.47,8.59,102.49853242450001,6.687,3.75,2020-03-01 10-24-36
8.19,7.19,8.27,8.31,104.21225384050001,6.937,3.812,2020-03-01 10-26-18
8.47,7.27,8.19,9.06,103.01930980450001,7.062,3.875,2020-03-01 10-27-21
8.19,6.91,8.01,7.98,102.47246005000001,7.125,3.875,2020-03-01 10-28-17
8.37,6.73,7.95,7.73,102.9672895045,7.125,3.812,2020-03-01 10-29-17
8.15,6.73,8.23,7.76,102.86321061250001,7.062,3.75,2020-03-01 10-30-18
8.37,7.41,7.79,7.99,102.9672895045,7,3.812,2020-03-01 10-31-18
8.45,7.37,8.19,8.1,103.12331211250002,7,3.812,2020-03-01 10-32-18
9.43,8.37,9.49,9.4,102.60279001250001,7.125,3.875,2020-03-01 10-33-18
10.51,9.11,10.69,10.54,102.368138642,7.312,4,2020-03-01 10-34-18
10.71,8.01,10.85,10.68,102.1854533245,7.312,4.062,2020-03-01 10-35-18
9.75,7.97,9.43,9.79,102.1854533245,7.875,4.187,2020-03-01 10-36-18
10.43,8.23,10.37,9.67,102.60279001250001,7.937,4.125,2020-03-01 10-37-18
12.03,8.97,11.67,11.54,102.0287414605,8.125,4.312,2020-03-01 10-38-18
10.83,9.03,11.13,10.82,101.9242030645,8.375,4.375,2020-03-01 10-39-18
10.33,8.15,10.61,10.01,102.23766508450001,8.375,4.25,2020-03-01 10-40-18
9.33,7.29,9.63,9.14,102.6548996605,8.625,4.125,2020-03-01 10-41-17
10.17,8.33,9.89,9.38,102.86321061250001,8.5,4.062,2020-03-01 10-42-18
9.43,8.55,9.57,9.13,102.0287414605,8.437,4,2020-03-01 10-43-18
10.57,8.23,10.31,10.14,102.2115608,8.5,4.125,2020-03-01 10-44-18
10.65,8.45,10.69,10.55,101.9242030645,8.562,4.062,2020-03-01 10-45-17
11.07,8.51,11.47,10.68,102.23766508450001,8.625,4.062,2020-03-01 10-46-18
12.87,9.99,13.75,12.36,101.87191472050002,8.75,4.187,2020-03-01 10-47-17
12.53,9.99,12.13,12.65,100.87601102450002,9.375,4.5,2020-03-01 10-49-18
12.57,9.53,13.05,12.51,100.7183418605,9.625,4.5,2020-03-01 10-50-18
11.21,9.25,11.17,11.42,100.428983368,9.75,4.562,2020-03-01 10-51-18
11.31,9.67,12.73,11.94,100.98105998050002,9.937,4.562,2020-03-01 10-52-18
12.27,9.49,12.47,11.66,100.9285418845,10.062,4.437,2020-03-01 10-53-18
12.43,10.09,12.51,11.88,101.4007452445,10.062,4.562,2020-03-01 10-54-17
10.61,8.93,10.69,10.44,101.9764786445,10,4.375,2020-03-01 10-56-18
11.09,9.35,11.09,10.56,102.1854533245,9.875,4.312,2020-03-01 10-57-18
11.81,9.57,11.37,11.42,102.0287414605,9.812,4.375,2020-03-01 10-58-18
11.95,9.29,12.23,10.88,102.60279001250001,9.75,4.312,2020-03-01 10-59-18
10.69,8.87,10.57,9.38,103.43501270050001,9.437,4.25,2020-03-01 11-01-18
11.21,9.57,11.85,10.52,104.134658962,9.25,4.25,2020-03-01 11-02-18
11.89,9.53,12.13,11.38,103.17529412050001,9.312,4.437,2020-03-01 11-03-18
11.31,8.71,10.89,10.67,102.7069965445,9.437,4.437,2020-03-01 11-04-18
10.47,9.01,10.57,9.92,103.2272633645,9.312,4.25,2020-03-01 11-05-17
10.37,8.41,10.85,9.86,103.43501270050001,9.125,4.25,2020-03-01 11-06-17
9.63,7.69,9.43,8.92,103.53881078450001,8.937,4.25,2020-03-01 11-07-17
9.33,7.83,8.83,8.17,103.69441218050001,8.687,4.062,2020-03-01 11-08-18
8.97,7.45,9.15,7.88,104.393196872,8.687,3.937,2020-03-01 11-09-18
8.51,7.19,8.33,7.59,104.31566900450001,8.187,3.875,2020-03-01 11-10-18
8.41,6.29,7.95,7.44,104.49652268800001,7.937,3.875,2020-03-01 11-11-18
8.61,6.87,8.15,7.38,105.03814558450001,7.75,3.812,2020-03-01 11-12-18
8.59,7.91,8.47,7.38,104.98662308050001,7.562,3.812,2020-03-01 11-13-17
8.47,7.45,8.45,7.5,104.52234616450001,7.375,3.75,2020-03-01 11-14-17
8.13,6.79,8.79,7.42,104.57398354450001,7.187,3.687,2020-03-01 11-15-18
8.33,6.61,8.29,7.43,104.238112418,7.062,3.687,2020-03-01 11-16-18
8.15,6.47,8.15,7.31,104.36735744050002,6.875,3.687,2020-03-01 11-18-18
8.51,7.23,9.35,7.7,104.4190331125,6.75,3.687,2020-03-01 11-19-17
7.83,7.29,8.01,7.36,104.238112418,6.687,3.75,2020-03-01 11-21-18
7.61,7.55,7.65,7.17,104.36735744050002,6.625,3.625,2020-03-01 11-22-18
7.83,6.91,8.01,7.02,104.31566900450001,6.625,3.625,2020-03-01 11-23-18
7.45,6.21,7.65,6.64,104.134658962,6.5,3.562,2020-03-01 11-24-18
7.27,6.07,6.97,6.38,103.97938304800002,6.437,3.562,2020-03-01 11-25-18
7.23,6.79,7.23,6.39,104.67722001250002,6.25,3.437,2020-03-01 11-26-17
7.01,6.79,7.61,6.56,104.909315392,6.187,3.437,2020-03-01 11-27-18
7.59,6.87,7.61,6.79,104.7288191005,6.125,3.437,2020-03-01 11-28-18
7.37,6.79,7.77,6.89,104.62560816050001,6.062,3.5,2020-03-01 11-29-18
6.97,6.79,7.55,6.75,104.18639207200002,6.125,3.562,2020-03-01 11-30-18
7.33,6.91,7.61,6.84,104.21225384050001,6.125,3.562,2020-03-01 11-31-18
6.75,7.01,7.69,6.74,104.00527034450002,6.125,3.562,2020-03-01 11-32-17
7.11,6.57,7.79,6.72,104.2639678045,6.062,3.562,2020-03-01 11-33-18
6.75,6.69,7.15,6.56,103.149304712,6.062,3.562,2020-03-01 11-34-18
6.61,6.25,7.05,6.26,100.6657599445,6.062,3.5,2020-03-01 11-35-18
6.47,5.81,6.43,6.1,101.29590051250001,6,3.5,2020-03-01 11-36-18
6.11,5.37,6.61,5.75,100.323666368,5.937,3.437,2020-03-01 11-37-18
6.33,5.93,6.69,5.65,102.60279001250001,5.812,3.375,2020-03-01 11-38-18
5.77,5.41,6.35,5.6,102.60279001250001,5.75,3.375,2020-03-01 11-39-17
5.85,6.03,5.99,5.41,102.1854533245,5.687,3.375,2020-03-01 11-40-18
5.33,4.85,6.07,5.26,101.9764786445,5.625,3.375,2020-03-01 11-41-18
5.33,5.49,5.89,5.25,103.01930980450001,5.562,3.25,2020-03-01 11-42-18
5.41,5.55,5.77,5.21,102.7590806645,5.437,3.25,2020-03-01 11-43-18
5.63,5.33,5.19,5.14,102.86321061250001,5.375,3.187,2020-03-01 11-44-18
5.45,5.19,5.55,5.07,103.0713173405,5.25,3.187,2020-03-01 11-46-18
5.45,5.29,5.55,5.14,103.149304712,5.25,3.187,2020-03-01 11-47-18
