TempPlant1,TempPlant5,TempPlant6,Air_temp_loc,Humedity,air_temp,Ambient_1_6,Date
6.61,7.05,7.09,,-2.0462,3.312,2.062,2020-02-22 00-00-15
6.47,6.61,6.79,,-2.0462,3.312,2.062,2020-02-22 00-01-15
7.15,6.83,7.27,,-2.0462,3.312,2.062,2020-02-22 00-02-15
7.37,7.01,7.33,,-2.0462,3.375,2.062,2020-02-22 00-03-15
7.05,7.19,7.33,,-2.0462,3.375,2,2020-02-22 00-04-15
6.97,6.65,7.15,,-2.0462,3.375,2,2020-02-22 00-05-15
6.07,6.75,6.35,,-2.0462,3.375,2,2020-02-22 00-06-15
7.15,6.83,7.15,,-2.0462,3.375,1.937,2020-02-22 00-07-14
6.79,7.09,6.61,,-2.0462,3.375,1.937,2020-02-22 00-08-15
6.69,7.11,7.09,,-2.0462,3.312,1.937,2020-02-22 00-09-15
6.73,7.05,6.97,,-2.0462,3.375,1.937,2020-02-22 00-10-15
6.51,6.65,6.29,,-2.0462,3.375,1.937,2020-02-22 00-11-15
6.53,6.83,7.19,,-2.0462,3.312,2,2020-02-22 00-12-15
6.73,6.79,7.41,,-2.0462,3.312,2,2020-02-22 00-13-14
7.11,7.11,7.01,,-2.0462,3.312,2,2020-02-22 00-14-14
7.11,7.19,7.15,,-2.0462,3.25,2,2020-02-22 00-15-15
6.73,6.13,6.47,,-2.0462,3.312,2.062,2020-02-22 00-16-15
7.15,7.19,7.61,,-2.0462,3.25,2.062,2020-02-22 00-17-15
7.55,7.29,6.75,,-2.0462,3.25,2,2020-02-22 00-18-15
6.87,7.05,7.55,,-2.0462,3.25,2.062,2020-02-22 00-19-15
6.69,7.29,7.51,,-2.0462,3.25,2.062,2020-02-22 00-20-14
6.65,7.19,6.83,,-2.0462,3.25,2.062,2020-02-22 00-21-15
6.73,7.33,7.05,,-2.0462,3.312,2.125,2020-02-22 00-22-15
7.55,7.51,7.29,,-2.0462,3.312,2.125,2020-02-22 00-23-15
7.15,6.93,7.11,,-2.0462,3.312,2.125,2020-02-22 00-24-15
7.11,7.15,7.19,,-2.0462,3.312,2.125,2020-02-22 00-25-15
5.99,6.65,6.91,,-2.0462,3.312,2.062,2020-02-22 00-26-14
6.91,7.37,6.93,,-2.0462,3.375,2.062,2020-02-22 00-27-15
6.93,7.09,6.79,,-2.0462,3.375,2.062,2020-02-22 00-28-15
7.11,6.83,7.09,,-2.0462,3.375,2.062,2020-02-22 00-29-15
6.83,7.09,7.09,,-2.0462,3.375,2.062,2020-02-22 00-30-15
6.69,6.91,7.15,,-2.0462,3.437,2.125,2020-02-22 00-31-15
7.59,7.15,7.45,,-2.0462,3.437,2.187,2020-02-22 00-32-14
7.37,7.19,7.05,,-2.0462,3.437,2.187,2020-02-22 00-33-14
6.79,7.15,7.15,,-2.0462,3.5,2.25,2020-02-22 00-34-15
7.05,7.33,7.65,,-2.0462,3.5,2.25,2020-02-22 00-35-15
6.69,7.19,7.33,,-2.0462,3.562,2.25,2020-02-22 00-36-15
7.01,7.45,7.19,,-2.0462,3.625,2.187,2020-02-22 00-37-15
7.47,7.45,7.23,,-2.0462,3.625,2.187,2020-02-22 00-38-14
7.15,6.97,7.47,,-2.0462,3.625,2.25,2020-02-22 00-39-14
7.27,7.29,7.41,,-2.0462,3.625,2.25,2020-02-22 00-40-15
6.83,7.05,7.01,,-2.0462,3.625,2.25,2020-02-22 00-41-15
7.09,7.09,7.47,,-2.0462,3.687,2.312,2020-02-22 00-42-15
6.93,7.23,7.41,,-2.0462,3.687,2.25,2020-02-22 00-43-15
7.41,7.15,7.83,,-2.0462,3.625,2.25,2020-02-22 00-44-14
7.19,7.33,7.69,,-2.0462,3.625,2.25,2020-02-22 00-45-15
5.71,6.61,6.61,,-2.0462,3.625,2.25,2020-02-22 00-46-15
5.93,6.83,6.83,,-2.0462,3.625,2.25,2020-02-22 00-47-15
7.05,7.47,7.45,,-2.0462,3.562,2.187,2020-02-22 00-48-15
6.97,7.41,7.27,,-2.0462,3.562,2.125,2020-02-22 00-49-15
6.79,6.75,7.19,,-2.0462,3.5,2.125,2020-02-22 00-50-15
6.43,6.83,7.19,,-2.0462,3.437,2.062,2020-02-22 00-52-15
6.91,7.11,7.23,,-2.0462,3.437,2.062,2020-02-22 00-53-15
6.39,6.87,7.11,,-2.0462,3.375,2.062,2020-02-22 00-54-15
7.33,6.79,6.83,,-2.0462,3.375,2.062,2020-02-22 00-55-15
5.71,6.17,6.25,,-2.0462,3.375,2,2020-02-22 00-56-14
6.17,6.97,6.69,,-2.0462,3.312,2,2020-02-22 00-57-15
7.19,7.11,7.09,,-2.0462,3.312,2,2020-02-22 00-58-15
6.57,6.83,6.97,,-2.0462,3.312,1.937,2020-02-22 00-59-15
6.73,6.61,7.05,,-2.0462,3.25,2,2020-02-22 01-00-15
6.17,6.33,6.25,,-2.0462,3.25,2,2020-02-22 01-01-15
6.21,6.65,6.83,,-2.0462,3.25,2,2020-02-22 01-02-12
5.95,5.89,6.33,,-2.0462,3.187,2,2020-02-22 01-03-15
5.85,6.87,7.09,,-2.0462,3.187,2,2020-02-22 01-04-15
6.83,6.91,6.97,,-2.0462,3.187,1.937,2020-02-22 01-05-15
5.73,6.33,5.77,,-2.0462,3.187,1.937,2020-02-22 01-06-15
5.89,6.73,6.43,,-2.0462,3.125,1.875,2020-02-22 01-07-14
6.43,6.91,6.83,,-2.0462,3.125,1.875,2020-02-22 01-08-14
6.21,6.79,6.87,,-2.0462,3.125,1.875,2020-02-22 01-09-15
6.61,6.53,7.01,,-2.0462,3.062,1.937,2020-02-22 01-10-15
5.85,6.03,6.13,,-2.0462,3.062,1.937,2020-02-22 01-11-15
6.07,6.79,6.73,,-2.0462,3.062,1.875,2020-02-22 01-12-15
,,,,-2.0462,3.062,1.812,2020-02-22 01-13-15
7.47,7.23,7.79,,-2.0462,3.062,1.875,2020-02-22 01-14-11
7.09,7.19,7.45,,-2.0462,3.062,1.875,2020-02-22 01-14-14
6.61,6.87,6.65,,-2.0462,3.062,1.937,2020-02-22 01-15-15
5.71,6.43,6.35,,-2.0462,3.125,2,2020-02-22 01-16-15
5.89,6.73,6.43,,-2.0462,3.125,2.062,2020-02-22 01-17-15
7.29,7.41,7.51,,-2.0462,3.125,2.25,2020-02-22 01-18-15
7.29,6.75,7.19,,-2.0462,3.187,2.375,2020-02-22 01-19-15
7.41,7.77,7.69,,-2.0462,3.25,2.375,2020-02-22 01-20-15
6.53,6.61,6.57,,-2.0462,3.312,2.312,2020-02-22 01-21-14
6.83,6.73,7.37,,-2.0462,3.312,2.312,2020-02-22 01-22-11
6.33,6.53,6.61,,-2.0462,3.312,2.25,2020-02-22 01-23-15
6.83,7.09,7.09,,-2.0462,3.312,2.312,2020-02-22 01-24-15
6.75,6.79,7.11,,-2.0462,3.312,2.312,2020-02-22 01-25-15
6.11,6.51,6.17,,-2.0462,3.312,2.312,2020-02-22 01-26-15
5.81,5.95,6.91,,-2.0462,3.312,2.25,2020-02-22 01-27-14
6.11,6.73,7.27,,-2.0462,3.312,2.312,2020-02-22 01-28-15
6.51,7.33,7.59,,-2.0462,3.375,2.312,2020-02-22 01-29-15
