Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp,AirTemp_1
2020-02-27 15-00-17,16,16,41557,-1.5400000000000773,-1.4600000000000364,-1.1200000000000045,-1.5,-1.240000000000009,-1.240000000000009,,-2.0462,0.25,-1.562
2020-02-27 15-01-18,16,16,41558,-1.580000000000041,-0.5600000000000591,-1.240000000000009,-1.8600000000000136,-1.080000000000041,-1.3799999999999955,,-2.0462,0.25,-1.625
2020-02-27 15-02-17,16,16,41559,-1.3400000000000318,-1.1200000000000045,-1.0400000000000773,-1.6200000000000045,-0.8400000000000318,-1.080000000000041,,-2.0462,0.25,-1.625
2020-02-27 15-03-17,16,16,41560,-1.5400000000000773,-0.6800000000000637,-1.4200000000000728,-2.060000000000059,-1.2000000000000455,-0.9600000000000364,,-2.0462,0.187,-1.687
2020-02-27 15-04-17,16,16,41561,-1.080000000000041,-0.9600000000000364,-1.1599999999999682,-1.9400000000000546,-0.7599999999999909,-1.2000000000000455,,-2.0462,0.187,-1.75
2020-02-27 15-05-18,16,16,41562,-1.1599999999999682,-1,-1.1599999999999682,-1.82000000000005,-0.9600000000000364,-1.080000000000041,,-2.0462,0.187,-1.75
2020-02-27 15-06-18,16,16,41563,-1.080000000000041,-0.8799999999999955,-1.240000000000009,-1.5,-0.8400000000000318,-1.1200000000000045,,-2.0462,0.187,-1.687
2020-02-27 15-07-17,16,16,41564,-1.2799999999999727,-0.5600000000000591,-1.080000000000041,-1.5400000000000773,-1.2000000000000455,-1.4200000000000728,,-2.0462,0.125,-1.75
2020-02-27 15-08-17,16,16,41565,-1.4600000000000364,-1.0400000000000773,-1,-2.300000000000068,-1.0400000000000773,-1.080000000000041,,-2.0462,0.125,-1.75
2020-02-27 15-09-17,16,16,41566,-1.3400000000000318,-0.8000000000000682,-0.8000000000000682,-1.82000000000005,-0.8400000000000318,-1.1599999999999682,,-2.0462,0.125,-1.75
2020-02-27 15-10-17,16,16,41567,-1,-0.6800000000000637,-1.240000000000009,-1.6200000000000045,-0.6000000000000227,-1,,-2.0462,0.125,-1.687
2020-02-27 15-11-17,16,16,41568,-1.1200000000000045,-1.1200000000000045,-0.8799999999999955,-1.8600000000000136,-0.9200000000000728,-1.3799999999999955,,-2.0462,0.187,-1.625
2020-02-27 15-12-18,16,16,41569,-0.7599999999999909,-0.8799999999999955,-1.0400000000000773,-1.6599999999999682,-1.240000000000009,-1.080000000000041,,-2.0462,0.187,-1.687
2020-02-27 15-13-18,16,16,41570,-1.240000000000009,-0.9200000000000728,-1,-1.4600000000000364,-0.8799999999999955,-1.2000000000000455,,-2.0462,0.187,-1.687
2020-02-27 15-15-17,16,16,41571,-1.080000000000041,-0.8799999999999955,-1.32000000000005,-1.6599999999999682,-0.9200000000000728,-1.240000000000009,,-2.0462,0.187,-1.625
2020-02-27 15-16-17,16,16,41572,-0.6000000000000227,-0.7200000000000273,-1.6200000000000045,-1.240000000000009,-0.8400000000000318,-1.2799999999999727,,-2.0462,0.187,-1.687
2020-02-27 15-18-18,16,16,41573,-1.240000000000009,-0.8799999999999955,-0.8000000000000682,-1.7000000000000455,-0.9200000000000728,-1.4600000000000364,,-2.0462,0.187,-1.562
2020-02-27 15-19-18,16,16,41574,-0.9600000000000364,-0.9600000000000364,-0.6000000000000227,-1.2799999999999727,-0.9200000000000728,-1.32000000000005,,-2.0462,0.187,-1.562
2020-02-27 15-21-17,16,16,41576,-0.01999999999998181,0.09,-0.39999999999997726,-0.7200000000000273,-0.4800000000000182,-0.8000000000000682,,-2.0462,0.187,-1.562
2020-02-27 15-22-17,16,16,41577,-0.9600000000000364,-0.6000000000000227,-1.5,-1.32000000000005,-0.39999999999997726,-1.3799999999999955,,-2.0462,0.187,-1.562
2020-02-27 15-23-17,16,16,41578,-1.0400000000000773,-0.9600000000000364,-1.080000000000041,-1.5400000000000773,-0.6800000000000637,-0.9200000000000728,,-2.0462,0.187,-1.5
2020-02-27 15-24-17,16,16,41579,-1,-0.39999999999997726,-1.240000000000009,-1.8999999999999773,-0.8400000000000318,-1,,-2.0462,0.25,-1.562
2020-02-27 15-25-18,16,16,41580,-0.8400000000000318,-0.7200000000000273,-1,-1.9800000000000182,-0.8400000000000318,-0.8000000000000682,,-2.0462,0.25,-1.562
2020-02-27 15-26-18,16,16,41581,-1.240000000000009,-0.10000000000002274,-1.080000000000041,-1.740000000000009,-0.7599999999999909,-0.8400000000000318,,-2.0462,0.25,-1.562
2020-02-27 15-27-17,16,16,41582,-1.3400000000000318,-0.8400000000000318,-0.9600000000000364,-1.6200000000000045,-0.6399999999999864,-1.3400000000000318,,-2.0462,0.187,-1.687
2020-02-27 15-28-17,16,16,41583,-1,-0.6399999999999864,-0.7200000000000273,-1.5,-0.6399999999999864,-1.1200000000000045,,-2.0462,0.187,-1.687
2020-02-27 15-29-17,16,16,41584,-1.1200000000000045,-0.9600000000000364,-1.3799999999999955,-1.9800000000000182,-1.240000000000009,-1.0400000000000773,,-2.0462,0.25,-1.75
2020-02-27 15-30-17,16,16,41585,-1.3799999999999955,-0.5199999999999818,-1.32000000000005,-1.580000000000041,-1,-1.32000000000005,,-2.0462,0.25,-1.75
2020-02-27 15-31-18,16,16,41586,-1.1200000000000045,-0.7599999999999909,-1.4600000000000364,-1.8999999999999773,-0.6800000000000637,-1.2000000000000455,,-2.0462,0.25,-1.75
2020-02-27 15-32-18,16,16,41587,-1.1599999999999682,-0.7599999999999909,-1.0400000000000773,-1.580000000000041,-0.7599999999999909,-1.240000000000009,,-2.0462,0.187,-1.75
2020-02-27 15-33-17,16,16,41588,-0.8799999999999955,-0.6800000000000637,-1.7799999999999727,-1.8600000000000136,-0.6800000000000637,-1.1200000000000045,,-2.0462,0.187,-1.75
2020-02-27 15-35-17,16,16,41589,-1,-0.9200000000000728,-1.080000000000041,-1.6599999999999682,-0.7599999999999909,-1.4600000000000364,,-2.0462,0.187,-1.687
2020-02-27 15-36-17,16,16,41590,-1.0400000000000773,-0.7200000000000273,-1.2000000000000455,-1.8600000000000136,-0.7599999999999909,-0.8799999999999955,,-2.0462,0.187,-1.75
2020-02-27 15-37-18,16,16,41591,-1.1200000000000045,-0.8400000000000318,-1.3799999999999955,-1.580000000000041,-0.9600000000000364,-1.2799999999999727,,-2.0462,0.187,-1.687
2020-02-27 15-38-18,16,16,41592,-1.240000000000009,-0.32000000000005,-0.7200000000000273,-1.6599999999999682,-0.6000000000000227,-1.080000000000041,,-2.0462,0.187,-1.687
2020-02-27 15-39-18,16,16,41593,-1.1599999999999682,-0.4800000000000182,-1.2799999999999727,-1.7799999999999727,-1.080000000000041,-1.0400000000000773,,-2.0462,0.187,-1.687
2020-02-27 15-40-17,16,16,41594,-1.240000000000009,-0.44000000000005457,-1.4600000000000364,-1.3799999999999955,-0.9200000000000728,-1.080000000000041,,-2.0462,0.125,-1.75
2020-02-27 15-41-17,16,16,41595,-0.8799999999999955,-0.6800000000000637,-1.5400000000000773,-1.6200000000000045,-0.8000000000000682,-0.9200000000000728,,-2.0462,0.187,-1.687
2020-02-27 15-42-17,16,16,41596,-1.1200000000000045,-0.9600000000000364,-1.32000000000005,-1.9400000000000546,-1.0400000000000773,-1.080000000000041,,-2.0462,0.187,-1.687
2020-02-27 15-43-17,16,16,41597,-1.240000000000009,-0.8799999999999955,-1.080000000000041,-1.9800000000000182,-0.8000000000000682,-1.0400000000000773,,-2.0462,0.125,-1.687
2020-02-27 15-45-18,16,16,41599,-1.3799999999999955,-0.5600000000000591,-1.1599999999999682,-1.8999999999999773,-0.6800000000000637,-1.32000000000005,,-2.0462,0.125,-1.687
2020-02-27 15-46-17,16,16,41600,-1,-0.32000000000005,-1.3799999999999955,-1.740000000000009,-0.9200000000000728,-1.5,,-2.0462,0.187,-1.687
2020-02-27 15-47-17,16,16,41601,-1,-0.6399999999999864,-1.4600000000000364,-1.580000000000041,-0.8799999999999955,-0.6399999999999864,,-2.0462,0.187,-1.687
2020-02-27 15-48-17,16,16,41602,-1.1200000000000045,-1,-0.9200000000000728,-1.580000000000041,-0.6399999999999864,-1.1599999999999682,,-2.0462,0.187,-1.687
2020-02-27 15-49-17,16,16,41603,-1.080000000000041,-0.9200000000000728,-1.3400000000000318,-1.6599999999999682,-0.9200000000000728,-1.580000000000041,,-2.0462,0.187,-1.687
2020-02-27 15-50-18,16,16,41604,-1.4200000000000728,-1.1599999999999682,-1.2000000000000455,-2.1000000000000227,-1.1200000000000045,-1.3400000000000318,,-2.0462,0.125,-1.687
2020-02-27 15-51-18,16,16,41605,-1.5,-1.1200000000000045,-1.3400000000000318,-1.7799999999999727,-0.9600000000000364,-1.3799999999999955,,-2.0462,0.187,-1.75
2020-02-27 15-52-17,16,16,41606,-1.2799999999999727,-1.080000000000041,-1.1599999999999682,-1.580000000000041,-1.1599999999999682,-1.5,,-2.0462,0.125,-1.812
2020-02-27 15-53-17,16,16,41607,-1.4600000000000364,-0.7200000000000273,-1.7000000000000455,-1.8600000000000136,-0.8400000000000318,-1.3400000000000318,,-2.0462,0.125,-1.812
2020-02-27 15-54-17,16,16,41608,-1.2799999999999727,-1.080000000000041,-1.32000000000005,-1.4600000000000364,-1.1200000000000045,-1.5,,-2.0462,0.125,-1.812
2020-02-27 15-55-17,16,16,41609,-0.8799999999999955,-0.6800000000000637,-1.240000000000009,-1.8600000000000136,-0.6800000000000637,-1.5400000000000773,,-2.0462,0.125,-1.75
2020-02-27 15-56-17,16,16,41610,-0.8799999999999955,-1,-1.080000000000041,-1.8600000000000136,-0.8799999999999955,-1.1599999999999682,,-2.0462,0.125,-1.75
2020-02-27 15-57-18,16,16,41611,-1.4600000000000364,-0.4800000000000182,-0.9600000000000364,-1.4200000000000728,-0.9200000000000728,-1.5400000000000773,,-2.0462,0.125,-1.687
2020-02-27 15-58-18,16,16,41612,-1.4200000000000728,-0.7599999999999909,-1.740000000000009,-2.3799999999999955,-0.9600000000000364,-1.82000000000005,,-2.0462,0.125,-1.75
2020-02-27 15-59-17,16,16,41613,-1.3400000000000318,-0.7200000000000273,-1.2799999999999727,-1.9800000000000182,-1.240000000000009,-1.32000000000005,,-2.0462,0.187,-1.687
2020-02-27 16-00-17,16,16,41614,-1.2000000000000455,-1.4200000000000728,-1.080000000000041,-1.82000000000005,-0.6000000000000227,-1.5400000000000773,,-2.0462,0.125,-1.687
2020-02-27 16-01-17,16,16,41615,-1.1599999999999682,-0.9200000000000728,-0.8799999999999955,-1.740000000000009,-1.0400000000000773,-1.1599999999999682,,-2.0462,0.125,-1.625
2020-02-27 16-02-17,16,16,41616,-1.32000000000005,-0.9600000000000364,-1.3400000000000318,-2.300000000000068,-0.6800000000000637,-1.3400000000000318,,-2.0462,0.187,-1.562
2020-02-27 16-03-18,16,16,41617,-1.1200000000000045,-1.240000000000009,-2.1399999999999864,-1.8999999999999773,-0.8000000000000682,-1.3400000000000318,,-2.0462,0.125,-1.562
2020-02-27 16-04-18,16,16,41618,-1.2799999999999727,-0.9600000000000364,-1.9400000000000546,-2.060000000000059,-1.080000000000041,-1.080000000000041,,-2.0462,0.187,-1.562
2020-02-27 16-06-17,16,16,41619,-1.5,-0.5199999999999818,-1.580000000000041,-1.740000000000009,-0.8799999999999955,-1.32000000000005,,-2.0462,0.187,-1.687
2020-02-27 16-07-17,16,16,41620,-1.4600000000000364,-0.8799999999999955,-1.8600000000000136,-1.82000000000005,-0.9200000000000728,-1.240000000000009,,-2.0462,0.125,-1.75
2020-02-27 16-08-18,16,16,41621,-0.8799999999999955,-0.7200000000000273,-0.8400000000000318,-1.9800000000000182,-0.6000000000000227,-1.1599999999999682,,-2.0462,0.125,-1.812
2020-02-27 16-09-18,16,16,41622,-1.3799999999999955,-0.9600000000000364,-1,-1.7799999999999727,-0.9200000000000728,-1.080000000000041,,-2.0462,0.125,-1.75
2020-02-27 16-10-17,16,16,41623,-1.1200000000000045,-0.5199999999999818,-1.82000000000005,-2.1000000000000227,-1,-1.5400000000000773,,-2.0462,0.125,-1.75
2020-02-27 16-11-17,16,16,41624,-1.2000000000000455,-0.9200000000000728,-1.3400000000000318,-1.9800000000000182,-1.2000000000000455,-1.4200000000000728,,-2.0462,0.062,-1.687
2020-02-27 16-12-17,16,16,41625,-1.2799999999999727,-0.5199999999999818,-1.7000000000000455,-1.580000000000041,-1.1200000000000045,-1.3400000000000318,,-2.0462,0.125,-1.687
2020-02-27 16-13-17,16,16,41626,-0.8000000000000682,-1.0400000000000773,-1.5,-1.3799999999999955,-0.9200000000000728,-0.8000000000000682,,-2.0462,0.125,-1.687
2020-02-27 16-14-17,16,16,41627,-1.4200000000000728,-1.2799999999999727,-1.1599999999999682,-2.259999999999991,-1.080000000000041,-1.3799999999999955,,-2.0462,0.062,-1.625
2020-02-27 16-15-18,16,16,41628,-1.5,-0.01999999999998181,-1.080000000000041,-2.060000000000059,-0.9200000000000728,-1.2000000000000455,,-2.0462,0.062,-1.625
2020-02-27 16-16-17,16,16,41629,-1.2000000000000455,-1.2000000000000455,-1,-1.5,-0.8799999999999955,-1.1200000000000045,,-2.0462,0.062,-1.687
2020-02-27 16-17-17,16,16,41630,-1.1200000000000045,-1.4200000000000728,-1.3400000000000318,-1.580000000000041,-1.1200000000000045,-1.3799999999999955,,-2.0462,0.062,-1.687
2020-02-27 16-18-17,16,16,41631,-1.2799999999999727,-0.8000000000000682,-1.8600000000000136,-1.5400000000000773,-1.1599999999999682,-1.3400000000000318,,-2.0462,0.062,-1.687
2020-02-27 16-19-17,16,16,41632,-1.1599999999999682,-0.9200000000000728,-1.1599999999999682,-2.060000000000059,-0.9200000000000728,-1.080000000000041,,-2.0462,0.062,-1.812
2020-02-27 16-20-18,16,16,41633,-1.1599999999999682,-0.9200000000000728,-1.5400000000000773,-1.7799999999999727,-1.0400000000000773,-2.1000000000000227,,-2.0462,0.062,-1.812
2020-02-27 16-21-18,16,16,41634,-1.3400000000000318,-1.240000000000009,-1.3400000000000318,-1.8600000000000136,-1,-1.4200000000000728,,-2.0462,0,-1.875
2020-02-27 16-22-18,16,16,41635,-1.2000000000000455,-0.7599999999999909,-1.080000000000041,-2.1800000000000637,-1.0400000000000773,-1.1200000000000045,,-2.0462,0,-1.812
2020-02-27 16-23-17,16,16,41636,-1.2799999999999727,-1,-1.4200000000000728,-1.740000000000009,-1.4600000000000364,-1.4600000000000364,,-2.0462,0,-1.812
2020-02-27 16-24-17,16,16,41637,-1.1599999999999682,-1.1200000000000045,-1.080000000000041,-1.9800000000000182,-0.9600000000000364,-1.5,,-2.0462,0,-1.812
2020-02-27 16-26-17,16,16,41638,-1.1200000000000045,-1.1599999999999682,-1.5400000000000773,-1.7000000000000455,-1.0400000000000773,-1.080000000000041,,-2.0462,0,-1.937
2020-02-27 16-27-18,16,16,41639,-1.080000000000041,-0.7599999999999909,-0.9600000000000364,-1.580000000000041,-1.2000000000000455,-1.32000000000005,,-2.0462,0,-2
2020-02-27 16-28-18,16,16,41640,-0.6399999999999864,-1.1200000000000045,-1.4200000000000728,-1.7000000000000455,-1.3400000000000318,-1.2799999999999727,,-2.0462,0,-1.937
2020-02-27 16-29-18,16,16,41641,-1.3400000000000318,-1.1599999999999682,-1.3799999999999955,-2.340000000000032,-1.240000000000009,-1.3799999999999955,,-2.0462,0,-1.875
2020-02-27 16-30-17,16,16,41642,-1.2000000000000455,-1.4600000000000364,-1.5,-1.7799999999999727,-0.9600000000000364,-1.32000000000005,,-2.0462,0,-1.875
2020-02-27 16-31-17,16,16,41643,-1.2799999999999727,-1.080000000000041,-1.4200000000000728,-1.8600000000000136,-1.0400000000000773,-1.740000000000009,,-2.0462,0,-1.812
2020-02-27 16-32-17,16,16,41644,-1.2000000000000455,-1.1200000000000045,-1.0400000000000773,-1.82000000000005,-0.8400000000000318,-1.240000000000009,,-2.0462,0,-1.75
2020-02-27 16-34-18,16,16,41646,-1.080000000000041,-1.0400000000000773,-1.1200000000000045,-1.8999999999999773,-0.6800000000000637,-1.580000000000041,,-2.0462,0,-1.75
2020-02-27 16-35-18,16,16,41647,-1.32000000000005,-0.7200000000000273,-0.7200000000000273,-1.8999999999999773,-0.8000000000000682,-1.1599999999999682,,-2.0462,0.062,-1.625
2020-02-27 16-36-17,16,16,41648,-1.32000000000005,-1.4600000000000364,-1.5400000000000773,-2.2200000000000273,-0.8000000000000682,-1.3799999999999955,,-2.0462,0.062,-1.625
2020-02-27 16-37-17,16,16,41649,-1.1200000000000045,-0.9600000000000364,-1.580000000000041,-1.7000000000000455,-0.7200000000000273,-1.4200000000000728,,-2.0462,0.062,-1.625
2020-02-27 16-38-17,16,16,41650,-1.32000000000005,-1.2000000000000455,-1.2799999999999727,-1.9800000000000182,-1.080000000000041,-1.32000000000005,,-2.0462,0.062,-1.625
2020-02-27 16-39-17,16,16,41651,-1.4200000000000728,-1.3799999999999955,-1.32000000000005,-1.740000000000009,-0.8400000000000318,-0.8400000000000318,,-2.0462,0.062,-1.562
2020-02-27 16-40-18,16,16,41652,-1.1200000000000045,-0.7599999999999909,-1.240000000000009,-1.7799999999999727,-0.9200000000000728,-1.32000000000005,,-2.0462,0.062,-1.625
2020-02-27 16-41-18,16,16,41653,-1.2799999999999727,-1.4600000000000364,-1.6599999999999682,-1.9800000000000182,-0.8799999999999955,-1.7000000000000455,,-2.0462,0.062,-1.687
