Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-02-28 11-00-27,10,16,6576,,,,,,,,,0.375
2020-02-28 11-00-27,10,17,,60.23,110.89,120.65,,,,,,0.375
2020-02-28 11-00-27,10,18,,60.23,110.89,120.65,38.41,40.95,0.0,,,2.375
2020-02-28 11-01-14,10,16,6577,,,,,,,,,0.375
2020-02-28 11-01-14,10,17,,63.85,112.34,120.17,,,,,,0.375
2020-02-28 11-01-14,10,18,,63.85,112.34,120.17,38.3,40.95,0.0,,,2.375
2020-02-28 11-01-14,11,16,41856,,,,,,,,,0.375
2020-02-28 11-01-14,11,17,,3.23,4.53,3.25,,,,,,0.375
2020-02-28 11-01-14,11,18,,3.23,4.53,3.25,4.85,5.23,5.23,,,2.375
2020-02-28 11-01-14,11,19,,3.23,4.53,3.25,4.85,5.23,5.23,-39.389999999999986,-2.0462,2.375
2020-02-28 11-01-15,12,16,48134,,,,,,,,,0.375
2020-02-28 11-01-15,12,17,,5.63,3.79,4.45,,,,,,0.375
2020-02-28 11-01-15,12,18,,5.63,3.79,4.45,5.23,5.27,5.67,,,2.375
2020-02-28 11-01-15,12,19,,5.63,3.79,4.45,5.23,5.27,5.67,4.36,76.87276000450001,2.375
2020-02-28 11-01-15,13,16,48405,,,,,,,,,0.375
2020-02-28 11-01-15,13,17,,3.49,3.59,4.41,,,,,,0.375
2020-02-28 11-01-15,13,18,,3.49,3.59,4.41,4.85,5.41,5.77,,,2.375
2020-02-28 11-01-15,13,19,,3.49,3.59,4.41,4.85,5.41,5.77,3.28,80.2197464005,2.375
2020-02-28 11-01-16,14,16,48479,,,,,,,,,0.375
2020-02-28 11-01-16,14,17,,4.27,6.33,5.95,,,,,,0.375
2020-02-28 11-01-16,14,18,,4.27,6.33,5.95,5.89,6.07,1.79,,,2.375
2020-02-28 11-01-16,14,19,,4.27,6.33,5.95,5.89,6.07,1.79,4.44,78.49390742050001,2.375
2020-02-28 11-01-16,15,16,0,,,,,,,,,0.375
2020-02-28 11-01-16,15,17,,0.0,0.0,0.0,,,,,,0.375
2020-02-28 11-01-16,15,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,2.375
2020-02-28 11-01-16,15,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,2.375
2020-02-28 11-01-17,16,16,42731,,,,,,,,,0.375
2020-02-28 11-01-17,16,17,,1.01,1.29,0.55,,,,,,0.375
2020-02-28 11-01-17,16,18,,1.01,1.29,0.55,0.41,1.09,0.37,,,2.375
2020-02-28 11-01-17,16,19,,1.01,1.29,0.55,0.41,1.09,0.37,-39.389999999999986,-2.0462,2.375
2020-02-28 11-01-17,17,16,43027,,,,,,,,,0.375
2020-02-28 11-01-17,17,17,,4.49,2.55,3.41,,,,,,0.375
2020-02-28 11-01-17,17,18,,4.49,2.55,3.41,3.85,5.55,2.95,,,2.375
2020-02-28 11-01-17,17,19,,4.49,2.55,3.41,3.85,5.55,2.95,4.57,79.70320090450001,2.375
2020-02-28 11-01-18,18,16,0,,,,,,,,,0.375
2020-02-28 11-01-18,18,17,,0.0,0.0,0.0,,,,,,0.375
2020-02-28 11-01-18,18,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,2.375
2020-02-28 11-01-18,18,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,2.375
2020-02-28 11-01-18,19,16,46372,,,,,,,,,0.375
2020-02-28 11-01-18,19,17,,0.29,3.33,1.05,,,,,,0.375
2020-02-28 11-01-18,19,18,,0.29,3.33,1.05,-0.13999999999998636,0.43,-0.01999999999998181,,,2.375
2020-02-28 11-01-18,19,19,,0.29,3.33,1.05,-0.13999999999998636,0.43,-0.01999999999998181,3.56,79.84678947200001,2.375
2020-02-28 11-01-19,20,16,1010,,,,,,,,,0.375
2020-02-28 11-01-19,20,17,,2.31,0.55,0.25,,,,,,0.375
2020-02-28 11-01-19,20,18,,2.31,0.55,0.25,2.31,0.51,2.13,,,2.375
2020-02-28 11-01-19,20,19,,2.31,0.55,0.25,2.31,0.51,2.13,5.38,77.249989682,2.375
2020-02-28 11-01-19,21,16,45494,,,,,,,,,0.375
2020-02-28 11-01-19,21,17,,0.05,0.91,0.01,,,,,,0.375
2020-02-28 11-01-19,21,18,,0.05,0.91,0.01,-0.6800000000000637,-0.18000000000006366,0.01,,,2.375
2020-02-28 11-01-19,21,19,,0.05,0.91,0.01,-0.6800000000000637,-0.18000000000006366,0.01,3.77,84.34309769800001,2.375
2020-02-28 11-01-20,22,16,47313,,,,,,,,,0.375
2020-02-28 11-01-20,22,17,,-0.13999999999998636,0.29,-0.06000000000005912,,,,,,0.375
2020-02-28 11-01-20,22,18,,-0.13999999999998636,0.29,-0.06000000000005912,-0.13999999999998636,0.67,0.63,,,2.375
2020-02-28 11-01-20,22,19,,-0.13999999999998636,0.29,-0.06000000000005912,-0.13999999999998636,0.67,0.63,2.4,83.55209120200001,2.375
2020-02-28 11-01-20,23,16,39408,,,,,,,,,0.375
2020-02-28 11-01-20,23,17,,2.89,0.91,0.13,,,,,,0.375
2020-02-28 11-01-20,23,18,,2.89,0.91,0.13,0.09,0.55,-0.06000000000005912,,,2.375
2020-02-28 11-01-20,23,19,,2.89,0.91,0.13,0.09,0.55,-0.06000000000005912,4.1,83.6935258445,2.375
2020-02-28 11-01-21,25,16,39427,,,,,,,,,0.375
2020-02-28 11-01-21,25,17,,0.67,1.21,1.17,,,,,,0.375
2020-02-28 11-01-21,25,18,,0.67,1.21,1.17,0.21,0.55,0.09,,,2.375
2020-02-28 11-01-21,25,19,,0.67,1.21,1.17,0.21,0.55,0.09,-39.389999999999986,-2.0462,2.375
2020-02-28 11-02-14,10,16,6578,,,,,,,,,0.312
2020-02-28 11-02-14,10,17,,93.97,124.37,125.2,,,,,,0.312
2020-02-28 11-02-14,10,18,,93.97,124.37,125.2,38.43,40.95,0.0,,,2.437
2020-02-28 11-02-14,11,16,41857,,,,,,,,,0.312
