Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-02-28 03-00-14,10,16,6140,,,,,,,,,-1.875
2020-02-28 03-00-14,10,17,,59.84,111.13,119.73,,,,,,-1.875
2020-02-28 03-00-14,10,18,,59.84,111.13,119.73,37.5,40.95,40.96,,,1.437
2020-02-28 03-00-15,11,16,41383,,,,,,,,,-1.875
2020-02-28 03-00-15,11,17,,4.59,5.19,4.97,,,,,,-1.875
2020-02-28 03-00-15,11,18,,4.59,5.19,4.97,5.07,5.41,5.45,,,1.437
2020-02-28 03-00-15,11,19,,4.59,5.19,4.97,5.07,5.41,5.45,-39.389999999999986,-2.0462,1.437
2020-02-28 03-00-15,12,16,47740,,,,,,,,,-1.875
2020-02-28 03-00-15,12,17,,0.05,5.29,5.11,,,,,,-1.875
2020-02-28 03-00-15,12,18,,0.05,5.29,5.11,5.15,5.23,5.07,,,1.437
2020-02-28 03-00-15,12,19,,0.05,5.29,5.11,5.15,5.23,5.07,-0.40999999999996817,91.842286408,1.437
2020-02-28 03-00-16,13,16,48011,,,,,,,,,-1.875
2020-02-28 03-00-16,13,17,,5.27,5.77,5.27,,,,,,-1.875
2020-02-28 03-00-16,13,18,,5.27,5.77,5.27,5.49,4.97,5.15,,,1.437
2020-02-28 03-00-16,13,19,,5.27,5.77,5.27,5.49,4.97,5.15,-0.4700000000000273,93.368546248,1.437
2020-02-28 03-00-16,14,16,48006,,,,,,,,,-1.875
2020-02-28 03-00-16,14,17,,5.29,5.41,5.37,,,,,,-1.875
2020-02-28 03-00-16,14,18,,5.29,5.41,5.37,5.49,4.97,5.41,,,1.437
2020-02-28 03-00-16,14,19,,5.29,5.41,5.37,5.49,4.97,5.41,1.26,85.35643001800001,1.437
2020-02-28 03-00-17,15,16,0,,,,,,,,,-1.875
2020-02-28 03-00-17,15,17,,0.0,0.0,0.0,,,,,,-1.875
2020-02-28 03-00-17,15,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.437
2020-02-28 03-00-17,15,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,1.437
2020-02-28 03-00-17,16,16,42262,,,,,,,,,-1.875
2020-02-28 03-00-17,16,17,,-1.7799999999999727,-0.39999999999997726,-1.6200000000000045,,,,,,-1.875
2020-02-28 03-00-17,16,18,,-1.7799999999999727,-0.39999999999997726,-1.6200000000000045,-1.740000000000009,-1.5,-1.580000000000041,,,1.437
2020-02-28 03-00-17,16,19,,-1.7799999999999727,-0.39999999999997726,-1.6200000000000045,-1.740000000000009,-1.5,-1.580000000000041,-39.389999999999986,-2.0462,1.437
2020-02-28 03-00-18,17,16,42633,,,,,,,,,-1.875
2020-02-28 03-00-18,17,17,,-1.2000000000000455,0.01,-1.4600000000000364,,,,,,-1.875
2020-02-28 03-00-18,17,18,,-1.2000000000000455,0.01,-1.4600000000000364,-0.9600000000000364,-0.6000000000000227,-0.8000000000000682,,,1.437
2020-02-28 03-00-18,17,19,,-1.2000000000000455,0.01,-1.4600000000000364,-0.9600000000000364,-0.6000000000000227,-0.8000000000000682,-1.1700000000000728,99.1353320405,1.437
2020-02-28 03-00-18,18,16,0,,,,,,,,,-1.875
2020-02-28 03-00-18,18,17,,0.0,0.0,0.0,,,,,,-1.875
2020-02-28 03-00-18,18,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.437
2020-02-28 03-00-18,18,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,1.437
2020-02-28 03-00-19,19,16,45978,,,,,,,,,-1.875
2020-02-28 03-00-19,19,17,,-0.4800000000000182,-0.2799999999999727,-1.1599999999999682,,,,,,-1.875
2020-02-28 03-00-19,19,18,,-0.4800000000000182,-0.2799999999999727,-1.1599999999999682,-0.5199999999999818,-1.1599999999999682,-1.2799999999999727,,,1.437
