Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-02-27 23-00-14,10,16,5900,,,,,,,,,-1.5
2020-02-27 23-00-14,10,17,,102.81,118.67,123.84,,,,,,-1.5
2020-02-27 23-00-14,10,18,,102.81,118.67,123.84,38.61,40.95,40.96,,,0.5
2020-02-27 23-00-15,11,16,41143,,,,,,,,,-1.5
2020-02-27 23-00-15,11,17,,2.05,5.01,5.11,,,,,,-1.5
2020-02-27 23-00-15,11,18,,2.05,5.01,5.11,4.89,5.19,4.79,,,0.5
2020-02-27 23-00-15,11,19,,2.05,5.01,5.11,4.89,5.19,4.79,-39.389999999999986,-2.0462,0.5
2020-02-27 23-00-15,12,16,47504,,,,,,,,,-1.5
2020-02-27 23-00-15,12,17,,-0.06000000000005912,5.07,4.85,,,,,,-1.5
2020-02-27 23-00-15,12,18,,-0.06000000000005912,5.07,4.85,4.57,5.11,4.97,,,0.5
2020-02-27 23-00-15,12,19,,-0.06000000000005912,5.07,4.85,4.57,5.11,4.97,0.02,86.67316761250001,0.5
2020-02-27 23-00-16,13,16,47775,,,,,,,,,-1.5
2020-02-27 23-00-16,13,17,,5.07,4.79,4.05,,,,,,-1.5
2020-02-27 23-00-16,13,18,,5.07,4.79,4.05,4.63,5.05,5.01,,,0.5
2020-02-27 23-00-16,13,19,,5.07,4.79,4.05,4.63,5.05,5.01,-0.5500000000000682,91.07540387200001,0.5
2020-02-27 23-00-16,14,16,47766,,,,,,,,,-1.5
2020-02-27 23-00-16,14,17,,4.45,4.75,4.85,,,,,,-1.5
2020-02-27 23-00-16,14,18,,4.45,4.75,4.85,4.97,5.11,5.07,,,0.5
2020-02-27 23-00-16,14,19,,4.45,4.75,4.85,4.97,5.11,5.07,0.78,81.59214651250001,0.5
2020-02-27 23-00-17,15,16,0,,,,,,,,,-1.5
2020-02-27 23-00-17,15,17,,0.0,0.0,0.0,,,,,,-1.5
2020-02-27 23-00-17,15,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5
2020-02-27 23-00-17,15,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,0.5
2020-02-27 23-00-17,16,16,42026,,,,,,,,,-1.5
2020-02-27 23-00-17,16,17,,-1.740000000000009,-1.2000000000000455,-1.6200000000000045,,,,,,-1.5
2020-02-27 23-00-17,16,18,,-1.740000000000009,-1.2000000000000455,-1.6200000000000045,-1.9400000000000546,-1.6200000000000045,-1.82000000000005,,,0.5
2020-02-27 23-00-17,16,19,,-1.740000000000009,-1.2000000000000455,-1.6200000000000045,-1.9400000000000546,-1.6200000000000045,-1.82000000000005,-39.389999999999986,-2.0462,0.5
2020-02-27 23-00-18,17,16,42397,,,,,,,,,-1.5
2020-02-27 23-00-18,17,17,,-0.9600000000000364,-0.32000000000005,-1.1200000000000045,,,,,,-1.5
2020-02-27 23-00-18,17,18,,-0.9600000000000364,-0.32000000000005,-1.1200000000000045,-1.4200000000000728,-0.44000000000005457,-0.8000000000000682,,,0.5
2020-02-27 23-00-18,17,19,,-0.9600000000000364,-0.32000000000005,-1.1200000000000045,-1.4200000000000728,-0.44000000000005457,-0.8000000000000682,-0.8799999999999955,94.04668136050002,0.5
2020-02-27 23-00-18,18,16,0,,,,,,,,,-1.5
2020-02-27 23-00-18,18,17,,0.0,0.0,0.0,,,,,,-1.5
2020-02-27 23-00-18,18,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5
2020-02-27 23-00-18,18,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,0.5
2020-02-27 23-00-19,19,16,45742,,,,,,,,,-1.5
2020-02-27 23-00-19,19,17,,0.01,-0.4800000000000182,-1.740000000000009,,,,,,-1.5
2020-02-27 23-00-19,19,18,,0.01,-0.4800000000000182,-1.740000000000009,-0.6000000000000227,-1.2000000000000455,-1.7799999999999727,,,0.5
2020-02-27 23-00-19,19,19,,0.01,-0.4800000000000182,-1.740000000000009,-0.6000000000000227,-1.2000000000000455,-1.7799999999999727,-1.3500000000000227,80.0476794445,0.5
2020-02-27 23-00-19,20,16,380,,,,,,,,,-1.5
2020-02-27 23-00-19,20,17,,-1.3799999999999955,0.17,0.25,,,,,,-1.5
2020-02-27 23-00-19,20,18,,-1.3799999999999955,0.17,0.25,-1.2799999999999727,-0.9600000000000364,-1.5,,,0.5
2020-02-27 23-00-19,20,19,,-1.3799999999999955,0.17,0.25,-1.2799999999999727,-0.9600000000000364,-1.5,-1.0900000000000318,98.49891158450001,0.5
2020-02-27 23-00-20,21,16,44864,,,,,,,,,-1.5
2020-02-27 23-00-20,21,17,,-1.5,-0.39999999999997726,-1.0400000000000773,,,,,,-1.5
2020-02-27 23-00-20,21,18,,-1.5,-0.39999999999997726,-1.0400000000000773,-1.0,-0.2599999999999909,-2.1800000000000637,,,0.5
2020-02-27 23-00-20,21,19,,-1.5,-0.39999999999997726,-1.0400000000000773,-1.0,-0.2599999999999909,-2.1800000000000637,-1.5900000000000318,93.1239293845,0.5
2020-02-27 23-00-20,22,16,46680,,,,,,,,,-1.5
2020-02-27 23-00-20,22,17,,-1.7799999999999727,-1.82000000000005,-2.019999999999982,,,,,,-1.5
2020-02-27 23-00-20,22,18,,-1.7799999999999727,-1.82000000000005,-2.019999999999982,-2.4600000000000364,-1.3400000000000318,-1.3799999999999955,,,0.5
2020-02-27 23-00-20,22,19,,-1.7799999999999727,-1.82000000000005,-2.019999999999982,-2.4600000000000364,-1.3400000000000318,-1.3799999999999955,-1.4400000000000546,87.871667848,0.5
2020-02-27 23-00-21,23,16,38778,,,,,,,,,-1.5
2020-02-27 23-00-21,23,17,,-0.4800000000000182,-0.18000000000006366,-1.5400000000000773,,,,,,-1.5
2020-02-27 23-00-21,23,18,,-0.4800000000000182,-0.18000000000006366,-1.5400000000000773,-0.9600000000000364,-0.44000000000005457,0.75,,,0.5
2020-02-27 23-00-21,23,19,,-0.4800000000000182,-0.18000000000006366,-1.5400000000000773,-0.9600000000000364,-0.44000000000005457,0.75,-1.2000000000000455,94.1008460125,0.5
2020-02-27 23-00-22,25,16,38790,,,,,,,,,-1.5
2020-02-27 23-00-22,25,17,,-1.5400000000000773,-1.32000000000005,-1.3400000000000318,,,,,,-1.5
2020-02-27 23-00-22,25,18,,-1.5400000000000773,-1.32000000000005,-1.3400000000000318,-1.7000000000000455,-1.4600000000000364,-1.9400000000000546,,,0.5
2020-02-27 23-00-22,25,19,,-1.5400000000000773,-1.32000000000005,-1.3400000000000318,-1.7000000000000455,-1.4600000000000364,-1.9400000000000546,-39.389999999999986,-2.0462,0.5
2020-02-27 23-01-14,10,16,5901,,,,,,,,,-1.5
2020-02-27 23-01-14,10,17,,115.14,124.28,126.31,,,,,,-1.5
2020-02-27 23-01-14,10,18,,115.14,124.28,126.31,38.61,40.95,40.96,,,0.562
2020-02-27 23-01-15,11,16,41144,,,,,,,,,-1.5
2020-02-27 23-01-15,11,17,,1.41,4.97,5.07,,,,,,-1.5
2020-02-27 23-01-15,11,18,,1.41,4.97,5.07,4.97,4.81,4.93,,,0.562
2020-02-27 23-01-15,11,19,,1.41,4.97,5.07,4.97,4.81,4.93,-39.389999999999986,-2.0462,0.562
2020-02-27 23-01-15,12,16,47505,,,,,,,,,-1.5
2020-02-27 23-01-15,12,17,,-0.10000000000002274,5.23,4.67,,,,,,-1.5
2020-02-27 23-01-15,12,18,,-0.10000000000002274,5.23,4.67,4.57,4.81,4.75,,,0.562
2020-02-27 23-01-15,12,19,,-0.10000000000002274,5.23,4.67,4.57,4.81,4.75,0.02,87.00822632050001,0.562
2020-02-27 23-01-16,13,16,47776,,,,,,,,,-1.5
2020-02-27 23-01-16,13,17,,5.37,4.81,3.89,,,,,,-1.5
2020-02-27 23-01-16,13,18,,5.37,4.81,3.89,4.49,4.89,4.53,,,0.562
2020-02-27 23-01-16,13,19,,5.37,4.81,3.89,4.49,4.89,4.53,-0.5900000000000318,91.3769775125,0.562
2020-02-27 23-01-16,14,16,47767,,,,,,,,,-1.5
2020-02-27 23-01-16,14,17,,5.15,4.49,5.29,,,,,,-1.5
2020-02-27 23-01-16,14,18,,5.15,4.49,5.29,4.71,5.05,5.19,,,0.562
2020-02-27 23-01-16,14,19,,5.15,4.49,5.29,4.71,5.05,5.19,0.93,81.905619392,0.562
2020-02-27 23-01-17,15,16,0,,,,,,,,,-1.5
2020-02-27 23-01-17,15,17,,0.0,0.0,0.0,,,,,,-1.5
2020-02-27 23-01-17,15,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.562
2020-02-27 23-01-17,15,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,0.562
2020-02-27 23-01-17,16,16,42027,,,,,,,,,-1.5
2020-02-27 23-01-17,16,17,,-1.82000000000005,-1.4600000000000364,-1.9400000000000546,,,,,,-1.5
2020-02-27 23-01-17,16,18,,-1.82000000000005,-1.4600000000000364,-1.9400000000000546,-2.1000000000000227,-1.8999999999999773,-1.6200000000000045,,,0.562
