Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp,AirTemp_1
2020-02-14 23-00-18,18,16,23289,,,,,,,5.7,100.19194832050002,7.062,4.75
2020-02-14 23-01-18,18,16,23290,,,,,,,5.7,100.19194832050002,7.062,4.75
2020-02-14 23-02-18,18,16,23291,,,,,,,5.76,100.29732914050001,7.062,4.75
2020-02-14 23-03-18,18,16,23292,,,,,,,5.79,100.40265890450002,7.062,4.875
2020-02-14 23-04-18,18,16,23293,,,,,,,5.81,100.40265890450002,7.062,4.875
2020-02-14 23-05-19,18,16,23294,,,,,,,5.77,100.37633125,7.125,4.875
2020-02-14 23-06-19,18,16,23295,,,,,,,5.74,100.37633125,7.125,4.875
2020-02-14 23-07-18,18,16,23296,,,,,,,5.78,100.4553046405,7.125,4.875
2020-02-14 23-08-18,18,16,23297,,,,,,,5.75,100.4553046405,7.125,4.875
2020-02-14 23-09-18,18,16,23298,,,,,,,5.74,100.4553046405,7.125,4.875
2020-02-14 23-10-18,18,16,23299,,,,,,,5.72,100.50793761250002,7.125,4.812
2020-02-14 23-11-18,18,16,23300,,,,,,,5.72,100.61316526450001,7.125,4.812
2020-02-14 23-12-19,18,16,23301,,,,,,,5.72,100.74462803200001,7.125,4.875
2020-02-14 23-13-19,18,16,23302,,,,,,,5.73,100.87601102450002,7.187,4.875
2020-02-14 23-14-18,18,16,23303,,,,,,,5.75,101.0335653125,7.187,4.875
2020-02-14 23-15-18,18,16,23304,,,,,,,5.75,101.1910047245,7.187,4.937
2020-02-14 23-16-18,18,16,23305,,,,,,,5.78,101.37453884800001,7.187,5
2020-02-14 23-17-18,18,16,23306,,,,,,,5.81,101.4531484645,7.187,5
2020-02-14 23-18-19,18,16,23307,,,,,,,5.8,101.584100672,7.187,5
2020-02-14 23-19-19,18,16,23308,,,,,,,5.82,101.688805,7.187,5.062
2020-02-14 23-20-19,18,16,23309,,,,,,,5.83,101.8196136125,7.187,5.125
2020-02-14 23-21-18,18,16,23310,,,,,,,5.85,101.89806048800001,7.187,5.125
2020-02-14 23-22-19,18,16,23311,,,,,,,5.84,102.0287414605,7.125,5.187
2020-02-14 23-23-18,18,16,23312,,,,,,,5.86,102.1332288005,7.187,5.187
2020-02-14 23-24-18,18,16,23313,,,,,,,5.86,102.26376617800001,7.125,5.187
2020-02-14 23-25-19,18,16,23314,,,,,,,5.88,102.3942237805,7.187,5.187
2020-02-14 23-26-18,18,16,23315,,,,,,,5.88,102.49853242450001,7.187,5.25
2020-02-14 23-27-18,18,16,23316,,,,,,,5.88,102.62884643200002,7.187,5.25
2020-02-14 23-28-18,18,16,23317,,,,,,,5.89,102.7590806645,7.25,5.25
2020-02-14 23-29-18,18,16,23318,,,,,,,5.88,102.8111520205,7.25,5.25
2020-02-14 23-30-18,18,16,23319,,,,,,,5.88,102.9152564405,7.312,5.25
2020-02-14 23-31-19,18,16,23320,,,,,,,5.88,103.01930980450001,7.312,5.25
2020-02-14 23-32-19,18,16,23321,,,,,,,5.86,103.12331211250002,7.375,5.25
2020-02-14 23-33-18,18,16,23322,,,,,,,5.86,103.17529412050001,7.375,5.25
2020-02-14 23-34-18,18,16,23323,,,,,,,5.86,103.2272633645,7.437,5.25
2020-02-14 23-35-18,18,16,23324,,,,,,,5.9,103.2792198445,7.437,5.25
2020-02-14 23-36-18,18,16,23325,,,,,,,5.94,103.38309451250001,7.5,5.312
2020-02-14 23-37-19,18,16,23326,,,,,,,6.01,103.38309451250001,7.562,5.312
2020-02-14 23-38-19,18,16,23327,,,,,,,6.09,103.4869181245,7.562,5.5
2020-02-14 23-39-19,18,16,23328,,,,,,,6.18,103.43501270050001,7.562,5.625
2020-02-14 23-40-18,18,16,23329,,,,,,,6.2,103.4869181245,7.562,5.75
2020-02-14 23-41-18,18,16,23330,,,,,,,6.24,103.4869181245,7.562,5.875
2020-02-14 23-42-18,18,16,23331,,,,,,,6.24,103.4869181245,7.562,5.937
2020-02-14 23-43-18,18,16,23332,,,,,,,6.26,103.53881078450001,7.562,6
2020-02-14 23-44-19,18,16,23333,,,,,,,6.22,103.53881078450001,7.562,6
2020-02-14 23-45-19,18,16,23334,,,,,,,6.28,103.5906906805,7.562,6
2020-02-14 23-46-18,18,16,23335,,,,,,,6.21,103.5906906805,7.562,5.937
2020-02-14 23-47-18,18,16,23336,,,,,,,6.16,103.6425578125,7.562,5.875
2020-02-14 23-48-18,18,16,23337,,,,,,,6.08,103.6425578125,7.562,5.75
2020-02-14 23-49-18,18,16,23338,,,,,,,6.12,103.69441218050001,7.562,5.75
2020-02-14 23-50-19,18,16,23339,,,,,,,6.14,103.69441218050001,7.562,5.75
2020-02-14 23-51-19,18,16,23340,,,,,,,6.14,103.69441218050001,7.562,5.812
2020-02-14 23-52-18,18,16,23341,,,,,,,6.09,103.720334578,7.562,5.75
2020-02-14 23-53-18,18,16,23342,,,,,,,6.19,103.69441218050001,7.562,5.75
2020-02-14 23-54-18,18,16,23343,,,,,,,6.28,103.69441218050001,7.5,5.875
2020-02-14 23-55-18,18,16,23344,,,,,,,6.19,103.69441218050001,7.562,5.937
2020-02-14 23-56-18,18,16,23345,,,,,,,6.13,103.69441218050001,7.5,5.937
2020-02-14 23-57-19,18,16,23346,,,,,,,6.08,103.7462537845,7.5,5.75
2020-02-14 23-58-19,18,16,23347,,,,,,,6,103.7462537845,7.5,5.687
2020-02-14 23-59-18,18,16,23348,,,,,,,5.98,103.7462537845,7.437,5.687
2020-02-15 00-00-18,18,16,0,0,0,0,0,0,0,0,-2.0462,7.437,5.562
2020-02-15 00-00-20,18,16,23350,,,,,,,6,103.7462537845,7.437,5.562
2020-02-15 00-01-18,18,16,23351,,,,,,,5.94,103.79808262450001,7.437,5.5
2020-02-15 00-02-19,18,16,23352,,,,,,,5.74,103.7462537845,7.375,5.312
2020-02-15 00-03-19,18,16,23353,,,,,,,5.6,103.79808262450001,7.375,5.125
2020-02-15 00-04-19,18,16,23354,,,,,,,5.5,103.79808262450001,7.312,4.875
2020-02-15 00-05-17,18,16,23355,,,,,,,5.42,103.823992258,7.187,4.812
2020-02-15 00-06-18,18,16,23356,,,,,,,5.47,103.9534925605,7.125,4.75
2020-02-15 00-08-19,18,16,23358,,,,,,,5.36,103.9534925605,7,4.625
2020-02-15 00-09-19,18,16,23359,,,,,,,5.34,104.00527034450002,6.937,4.562
2020-02-15 00-10-18,18,16,23360,,,,,,,5.34,104.0570353645,6.875,4.562
2020-02-15 00-11-18,18,16,23361,,,,,,,5.28,104.0570353645,6.812,4.562
2020-02-15 00-12-18,18,16,23362,,,,,,,5.26,104.10878762050001,6.75,4.5
2020-02-15 00-13-18,18,16,23363,,,,,,,5.33,104.1605271125,6.687,4.5
2020-02-15 00-15-19,18,16,23365,,,,,,,5.48,104.1605271125,6.625,4.687
2020-02-15 00-16-18,18,16,23366,,,,,,,5.48,104.18639207200002,6.625,4.75
2020-02-15 00-17-18,18,16,23367,,,,,,,5.48,104.21225384050001,6.625,4.75
2020-02-15 00-18-18,18,16,23368,,,,,,,5.4,104.31566900450001,6.625,4.75
2020-02-15 00-19-18,18,16,23369,,,,,,,5.3,104.31566900450001,6.625,4.625
2020-02-15 00-20-18,18,16,23370,,,,,4.79,4.53,5.27,104.28982000000002,6.562,4.562
2020-02-15 00-21-19,18,16,23371,,,,,,4.57,5.25,104.31566900450001,6.562,4.5
2020-02-15 00-22-19,18,16,23372,,,,,,,5.26,104.36735744050002,6.562,4.5
2020-02-15 00-23-18,18,16,23373,,,,,,,5.32,104.47069602050001,6.562,4.5
2020-02-15 00-24-18,18,16,23374,,,,,,4.37,5.28,104.47069602050001,6.5,4.562
2020-02-15 00-25-18,18,16,23375,,,,,,,5.3,104.52234616450001,6.5,4.562
2020-02-15 00-26-18,18,16,23376,,,,,,,5.36,104.62560816050001,6.5,4.625
2020-02-15 00-27-20,18,16,23377,,,,,,,5.34,104.65141568200002,6.5,4.687
2020-02-15 00-28-19,18,16,23378,,,,,,,5.38,104.67722001250002,6.5,4.687
2020-02-15 00-29-18,18,16,23379,,,,,,,5.39,104.7288191005,6.5,4.687
2020-02-15 00-30-18,18,16,23380,,,,,,,5.4,104.7804054245,6.5,4.75
2020-02-15 00-31-18,18,16,23381,,,,,,,5.38,104.7804054245,6.5,4.75
2020-02-15 00-32-18,18,16,23382,,,,,,,5.43,104.85776097800002,6.562,4.812
2020-02-15 00-33-18,18,16,23383,,,,,,,5.46,104.8319789845,6.562,4.875
2020-02-15 00-34-19,18,16,23384,4.75,,,,,,5.42,104.8061938,6.625,4.875
2020-02-15 00-35-19,18,16,23385,,,,,,,5.44,104.8835397805,6.625,4.875
2020-02-15 00-36-18,18,16,23386,,,,,,,5.44,104.8319789845,6.687,4.875
2020-02-15 00-37-18,18,16,23387,,,,,,,5.4,104.8835397805,6.687,4.812
2020-02-15 00-38-18,18,16,23388,,,,,,,5.38,104.9350878125,6.687,4.75
2020-02-15 00-39-18,18,16,23389,,,,,,,5.4,104.98662308050001,6.75,4.75
2020-02-15 00-40-19,18,16,23390,,,,,,,5.52,104.96085704200001,6.75,4.875
2020-02-15 00-41-19,18,16,23391,,,,,,,5.5,104.98662308050001,6.75,4.937
2020-02-15 00-42-18,18,16,23392,,,,,,,5.48,104.98662308050001,6.75,4.937
2020-02-15 00-43-18,18,16,23393,,,,,,,5.47,104.98662308050001,6.75,4.937
2020-02-15 00-44-18,18,16,23394,,,,,,,5.67,104.98662308050001,6.75,5
2020-02-15 00-45-17,18,16,23395,,,,,,,5.64,104.8835397805,6.812,5.125
2020-02-15 00-46-19,18,16,23396,,,,,,,5.58,104.9350878125,6.875,5.125
2020-02-15 00-47-19,18,16,23397,,,,,,,5.58,104.98662308050001,6.875,5.062
2020-02-15 00-48-18,18,16,23398,,,,,,,5.53,105.03814558450001,6.937,5.062
