Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp,AirTemp_1
2020-02-27 15-00-21,22,16,46222,-1.9800000000000182,-1.5400000000000773,-1.6200000000000045,-2.2200000000000273,-0.6800000000000637,-1.080000000000041,-1.240000000000009,89.89282034450001,0.25,-1.562
2020-02-27 15-01-21,22,16,46223,-2.019999999999982,-1.7000000000000455,-1.4600000000000364,-2.1000000000000227,-1.080000000000041,-0.7599999999999909,-1.330000000000041,89.97551763200002,0.25,-1.625
2020-02-27 15-02-20,22,16,46224,-1.580000000000041,-1.2799999999999727,-2.019999999999982,-1.7799999999999727,-0.6800000000000637,-1.080000000000041,-1.3000000000000682,89.94795506050001,0.25,-1.625
2020-02-27 15-03-20,22,16,46225,-1.740000000000009,-1.3799999999999955,-1.3400000000000318,-1.9800000000000182,-0.7200000000000273,-0.7599999999999909,-1.32000000000005,89.94795506050001,0.187,-1.687
2020-02-27 15-04-20,22,16,46226,-1.5,-1.3799999999999955,-1.3400000000000318,-1.8600000000000136,-1.1599999999999682,-1.5400000000000773,-1.2900000000000773,89.920389298,0.187,-1.75
2020-02-27 15-05-21,22,16,46227,-1.2799999999999727,-1.2000000000000455,-1.580000000000041,-1.7799999999999727,-1.1200000000000045,-1.3400000000000318,-1.25,89.89282034450001,0.187,-1.75
2020-02-27 15-06-21,22,16,46228,-1.580000000000041,-1.1200000000000045,-1.9400000000000546,-1.4200000000000728,-0.7200000000000273,-1.2000000000000455,-1.259999999999991,89.94795506050001,0.187,-1.687
2020-02-27 15-07-20,22,16,46229,-1.580000000000041,-1.4600000000000364,-1.82000000000005,-1.9400000000000546,-0.7599999999999909,-1.080000000000041,-1.2699999999999818,89.89282034450001,0.125,-1.75
2020-02-27 15-10-19,22,16,46231,-1.5,-1.240000000000009,-1.7799999999999727,-1.7000000000000455,-0.6800000000000637,-0.8400000000000318,-1.2300000000000182,89.83767286450001,0.125,-1.687
2020-02-27 15-10-20,22,16,46231,-1.5,-1.240000000000009,-1.7799999999999727,-1.7000000000000455,-0.6800000000000637,-0.8400000000000318,-1.2300000000000182,89.83767286450001,0.125,-1.687
2020-02-27 15-11-20,22,16,46232,-1.5400000000000773,-1.1200000000000045,-1.6599999999999682,-2.060000000000059,-1.5,-0.7599999999999909,-1.25,89.8652482,0.187,-1.625
2020-02-27 15-12-21,22,16,46233,-1.7799999999999727,-1.3400000000000318,-1.3799999999999955,-1.5400000000000773,-1.240000000000009,-0.8799999999999955,-1.3000000000000682,89.83767286450001,0.187,-1.687
2020-02-27 15-13-21,22,16,46234,-1.6200000000000045,-1.0400000000000773,-1.3400000000000318,-1.32000000000005,-0.7599999999999909,-1.0400000000000773,-1.2100000000000364,89.83767286450001,0.187,-1.687
2020-02-27 15-14-19,22,16,46235,-1.6599999999999682,-1.580000000000041,-1.6200000000000045,-1.3400000000000318,-0.7200000000000273,-0.8799999999999955,-1.25,89.83767286450001,0.187,-1.625
2020-02-27 15-15-20,22,16,46236,-1.580000000000041,-1,-1.8999999999999773,-1.5400000000000773,-0.8799999999999955,-0.7200000000000273,-1.2900000000000773,89.89282034450001,0.187,-1.625
2020-02-27 15-16-20,22,16,46237,-1.7799999999999727,-1.3400000000000318,-1.3799999999999955,-1.5400000000000773,-0.39999999999997726,-0.8799999999999955,-1.1900000000000546,89.78251262050001,0.187,-1.687
2020-02-27 15-17-19,22,16,46238,-1.7000000000000455,-1.2799999999999727,-1.82000000000005,-1.7000000000000455,-1.0400000000000773,-1.1200000000000045,-1.25,89.78251262050001,0.187,-1.625
2020-02-27 15-18-21,22,16,46239,-1.7799999999999727,-1.5400000000000773,-1,-1.580000000000041,-0.8400000000000318,-0.9200000000000728,-1.2100000000000364,89.78251262050001,0.187,-1.562
2020-02-27 15-19-21,22,16,46240,-1.3400000000000318,-1.2799999999999727,-1.3799999999999955,-1.6599999999999682,-0.6399999999999864,-1.2799999999999727,-1.2699999999999818,89.78251262050001,0.187,-1.562
2020-02-27 15-20-21,22,16,46241,-1.740000000000009,-1.2000000000000455,-1.0400000000000773,-1.8600000000000136,-0.7599999999999909,-0.8799999999999955,-1.25,89.78251262050001,0.187,-1.562
2020-02-27 15-21-20,22,16,46242,-0.9200000000000728,-0.5199999999999818,-0.7599999999999909,-1.3799999999999955,-0.39999999999997726,-0.18000000000006366,-0.8799999999999955,89.50651994050001,0.187,-1.562
2020-02-27 15-22-20,22,16,46243,-1.6200000000000045,-0.9200000000000728,-1.4200000000000728,-1.8999999999999773,-0.6800000000000637,-0.8799999999999955,-1.009999999999991,89.7273396125,0.187,-1.562
2020-02-27 15-23-20,22,16,46244,-1.6200000000000045,-1.080000000000041,-1.32000000000005,-2.1000000000000227,-0.8799999999999955,-0.8799999999999955,-1.1100000000000136,89.7273396125,0.187,-1.5
2020-02-27 15-24-20,22,16,46245,-1.3400000000000318,-1.1200000000000045,-1.32000000000005,-1.580000000000041,-0.8400000000000318,-0.7200000000000273,-1.1299999999999955,89.67215384050002,0.25,-1.562
2020-02-27 15-25-21,22,16,46246,-1.6200000000000045,-1.0400000000000773,-1.580000000000041,-1.3400000000000318,-0.7200000000000273,-0.8400000000000318,-1.07000000000005,89.78251262050001,0.25,-1.562
2020-02-27 15-26-21,22,16,46247,-1.32000000000005,-1.4600000000000364,-1.580000000000041,-1.240000000000009,-0.9600000000000364,-0.8400000000000318,-1.1299999999999955,89.67215384050002,0.25,-1.562
2020-02-27 15-27-20,22,16,46248,-1.3799999999999955,-1.2799999999999727,-1.580000000000041,-2.1800000000000637,-0.9600000000000364,-0.6800000000000637,-1.1900000000000546,89.67215384050002,0.187,-1.687
2020-02-27 15-28-20,22,16,46249,-1.6599999999999682,-1.1200000000000045,-0.9200000000000728,-1.7000000000000455,-0.6399999999999864,-0.8400000000000318,-1.2100000000000364,89.67215384050002,0.187,-1.687
2020-02-27 15-29-20,22,16,46250,-1.7799999999999727,-1.5400000000000773,-1.7000000000000455,-1.7799999999999727,-1.2000000000000455,-1.3799999999999955,-1.2900000000000773,89.81009433800001,0.25,-1.75
2020-02-27 15-30-21,22,16,46251,-1.32000000000005,-1.3799999999999955,-1.240000000000009,-1.4600000000000364,-0.8799999999999955,-0.8000000000000682,-1.330000000000041,89.78251262050001,0.25,-1.75
2020-02-27 15-31-21,22,16,46252,-1.580000000000041,-1.1200000000000045,-1.580000000000041,-2.1399999999999864,-0.6000000000000227,-0.8000000000000682,-1.3100000000000591,89.754927712,0.25,-1.75
2020-02-27 15-32-21,22,16,46253,-1.7799999999999727,-1.4200000000000728,-1.5400000000000773,-1.9800000000000182,-0.8400000000000318,-1.32000000000005,-1.3700000000000045,89.78251262050001,0.187,-1.75
2020-02-27 15-33-20,22,16,46254,-1.6200000000000045,-0.8799999999999955,-1.5,-1.740000000000009,-0.8000000000000682,-0.8799999999999955,-1.330000000000041,89.7273396125,0.187,-1.75
2020-02-27 15-34-19,22,16,46255,-1.6599999999999682,-1,-1.6599999999999682,-1.5,-0.6399999999999864,-1.1599999999999682,-1.3000000000000682,89.67215384050002,0.187,-1.687
2020-02-27 15-35-20,22,16,46256,-1.580000000000041,-1,-1.080000000000041,-1.5,-0.8400000000000318,-0.7599999999999909,-1.2699999999999818,89.699748322,0.187,-1.687
2020-02-27 15-36-20,22,16,46257,-1.5,-1.1200000000000045,-1.4600000000000364,-1.5400000000000773,-0.32000000000005,-0.9600000000000364,-1.2200000000000273,89.61695530450001,0.187,-1.75
