TempPlant1,TempPlant4,TempPlant6,Air_temp_loc,Humedity,air_temp,Ambient_1_6,Date
2.81,2.85,2.09,,-2.0462,4,2.75,2020-03-02 00-00-18
2.69,2.69,2.25,,-2.0462,4,2.75,2020-03-02 00-01-22
2.61,2.61,2.35,,-2.0462,4.062,2.812,2020-03-02 00-02-22
2.81,2.05,2.39,,-2.0462,4.062,2.75,2020-03-02 00-03-22
2.77,2.31,2.17,,-2.0462,4.062,2.75,2020-03-02 00-04-22
2.69,2.27,2.13,,-2.0462,4.062,2.812,2020-03-02 00-05-22
2.65,2.95,1.79,,-2.0462,4.062,2.75,2020-03-02 00-06-22
2.73,2.21,2.17,,-2.0462,4.062,2.75,2020-03-02 00-07-22
2.61,2.43,1.89,,-2.0462,4.062,2.75,2020-03-02 00-08-22
2.35,2.25,1.93,,-2.0462,4.062,2.75,2020-03-02 00-09-22
2.61,1.97,2.01,,-2.0462,4.062,2.75,2020-03-02 00-10-22
2.43,2.51,1.85,,-2.0462,4.062,2.75,2020-03-02 00-11-21
2.39,2.21,1.85,,-2.0462,4.062,2.75,2020-03-02 00-12-22
2.31,2.13,1.71,,-2.0462,4.062,2.687,2020-03-02 00-13-22
2.55,2.01,1.71,,-2.0462,4.125,2.687,2020-03-02 00-14-22
2.59,2.55,2.05,,-2.0462,4.062,2.687,2020-03-02 00-15-22
2.39,2.31,1.97,,-2.0462,4.062,2.687,2020-03-02 00-16-22
2.47,2.27,1.71,,-2.0462,4.062,2.687,2020-03-02 00-17-22
2.31,2.21,1.83,,-2.0462,4,2.687,2020-03-02 00-18-22
2.13,1.89,1.55,,-2.0462,4.062,2.625,2020-03-02 00-19-22
1.89,1.89,1.37,,-2.0462,4.062,2.625,2020-03-02 00-20-22
2.21,1.59,1.67,,-2.0462,4,2.687,2020-03-02 00-21-22
1.89,1.67,1.33,,-2.0462,4,2.687,2020-03-02 00-22-22
1.93,1.67,1.25,,-2.0462,4,2.625,2020-03-02 00-23-22
1.89,2.51,1.41,,-2.0462,4,2.562,2020-03-02 00-24-21
2.25,2.27,1.01,,-2.0462,4,2.625,2020-03-02 00-25-22
2.01,1.97,1.01,,-2.0462,4,2.687,2020-03-02 00-26-22
1.83,1.71,1.13,,-2.0462,3.937,2.687,2020-03-02 00-27-22
1.51,1.79,1.21,,-2.0462,3.937,2.625,2020-03-02 00-28-22
1.79,1.67,0.97,,-2.0462,3.937,2.625,2020-03-02 00-29-22
1.75,2.01,0.91,,-2.0462,3.937,2.562,2020-03-02 00-31-22
1.29,1.25,0.97,,-2.0462,3.875,2.562,2020-03-02 00-32-22
1.59,1.21,0.63,,-2.0462,3.875,2.5,2020-03-02 00-33-22
1.47,1.09,1.21,,-2.0462,3.875,2.5,2020-03-02 00-34-22
2.05,,,,-2.0462,3.875,2.5,2020-03-02 00-35-22
1.55,1.37,1.05,,-2.0462,3.812,2.5,2020-03-02 00-36-18
1.55,1.37,1.05,,-2.0462,3.812,2.5,2020-03-02 00-36-21
2.01,1.67,1.47,,-2.0462,3.812,2.437,2020-03-02 00-37-22
2.13,1.47,1.25,,-2.0462,3.812,2.5,2020-03-02 00-38-22
2.39,2.05,1.41,,-2.0462,3.812,2.562,2020-03-02 00-39-22
2.13,2.05,1.21,,-2.0462,3.812,2.562,2020-03-02 00-40-22
1.89,1.43,1.41,,-2.0462,3.812,2.562,2020-03-02 00-41-22
2.25,2.47,1.71,,-2.0462,3.812,2.625,2020-03-02 00-42-21
2.43,1.83,1.71,,-2.0462,3.875,2.687,2020-03-02 00-44-22
2.51,2.05,1.71,,-2.0462,3.875,2.75,2020-03-02 00-45-21
2.25,2.13,1.85,,-2.0462,3.875,2.812,2020-03-02 00-46-22
2.35,2.13,1.79,,-2.0462,3.875,2.812,2020-03-02 00-47-22
2.17,1.97,1.71,,-2.0462,3.875,2.812,2020-03-02 00-48-22
2.27,1.93,1.33,,-2.0462,3.937,2.812,2020-03-02 00-49-21
2.27,1.79,1.55,,-2.0462,3.937,2.75,2020-03-02 00-50-22
2.25,1.79,0.79,,-2.0462,3.937,2.75,2020-03-02 00-51-22
2.31,1.93,1.43,,-2.0462,3.937,2.687,2020-03-02 00-52-22
2.13,1.47,1.59,,-2.0462,3.875,2.687,2020-03-02 00-53-22
2.43,2.05,1.85,,-2.0462,3.875,2.625,2020-03-02 00-54-22
2.05,1.97,1.71,,-2.0462,3.875,2.687,2020-03-02 00-55-22
2.31,2.05,1.17,,-2.0462,3.812,2.625,2020-03-02 00-56-22
2.13,1.85,1.67,,-2.0462,3.875,2.625,2020-03-02 00-57-22
2.31,1.89,1.71,,-2.0462,3.812,2.687,2020-03-02 00-58-22
2.17,1.67,1.37,,-2.0462,3.812,2.687,2020-03-02 00-59-22
2.35,2.39,1.51,,-2.0462,3.875,2.687,2020-03-02 01-00-22
2.39,1.63,1.67,,-2.0462,3.812,2.687,2020-03-02 01-01-22
2.01,1.97,1.37,,-2.0462,3.812,2.687,2020-03-02 01-02-22
2.25,2.01,1.55,,-2.0462,3.812,2.687,2020-03-02 01-03-22
2.55,2.51,1.55,,-2.0462,3.812,2.687,2020-03-02 01-04-21
2.13,2.01,1.59,,-2.0462,3.812,2.687,2020-03-02 01-05-22
2.39,2.01,1.33,,-2.0462,3.812,2.625,2020-03-02 01-06-22
2.05,1.83,1.67,,-2.0462,3.812,2.625,2020-03-02 01-07-22
2.09,2.17,1.55,,-2.0462,3.812,2.625,2020-03-02 01-08-21
2.27,1.71,1.55,,-2.0462,3.75,2.625,2020-03-02 01-10-18
2.05,1.63,1.59,,-2.0462,3.75,2.562,2020-03-02 01-11-22
2.27,1.89,1.21,,-2.0462,3.75,2.562,2020-03-02 01-12-21
2.35,1.97,1.25,,-2.0462,3.75,2.625,2020-03-02 01-13-22
2.17,1.89,1.71,,-2.0462,3.687,2.625,2020-03-02 01-14-22
2.35,2.09,1.63,,-2.0462,3.75,2.625,2020-03-02 01-15-22
2.27,2.17,1.63,,-2.0462,3.75,2.625,2020-03-02 01-16-22
2.13,1.43,1.47,,-2.0462,3.75,2.562,2020-03-02 01-17-22
2.25,1.97,1.41,,-2.0462,3.687,2.562,2020-03-02 01-18-22
1.97,1.71,1.51,,-2.0462,3.687,2.5,2020-03-02 01-19-22
1.93,1.83,1.47,,-2.0462,3.687,2.5,2020-03-02 01-20-22
2.05,1.71,1.43,,-2.0462,3.687,2.5,2020-03-02 01-21-21
2.35,1.51,1.33,,-2.0462,3.687,2.562,2020-03-02 01-22-22
1.71,1.85,1.21,,-2.0462,3.687,2.562,2020-03-02 01-23-22
2.59,1.67,1.51,,-2.0462,3.625,2.562,2020-03-02 01-24-22
2.05,1.97,1.29,,-2.0462,3.687,2.625,2020-03-02 01-25-22
1.93,1.63,1.25,,-2.0462,3.687,2.625,2020-03-02 01-26-22
2.01,1.41,1.51,,-2.0462,3.687,2.625,2020-03-02 01-27-21
2.17,1.43,1.21,,-2.0462,3.687,2.625,2020-03-02 01-28-22
1.89,1.47,1.47,,-2.0462,3.687,2.562,2020-03-02 01-29-22
2.01,1.85,1.37,,-2.0462,3.687,2.625,2020-03-02 01-31-22
