TempPlant2,TempPlant3,TempPlant4,Air_temp_loc,Humedity,air_temp,Ambient_1,time
3.85,3.97,4.07,3.75,91.185111688,5.062,3.875,2020-02-09T00:00:00.0
4.49,4.19,3.97,3.84,91.21253066450001,5.062,3.937,2020-02-09T00:01:00.0
4.27,4.45,4.41,3.86,91.1576895205,5.062,3.937,2020-02-09T00:02:00.0
4.01,4.01,3.67,3.8,91.10283561250002,5.062,3.937,2020-02-09T00:03:00.0
4.05,4.23,4.05,3.79,91.1576895205,5.062,3.937,2020-02-09T00:04:00.0
4.15,3.49,4.37,3.86,91.21253066450001,5.062,3.937,2020-02-09T00:05:00.0
4.31,4.01,4.07,3.85,91.21253066450001,5.062,3.937,2020-02-09T00:06:00.0
4.63,3.93,3.71,3.88,91.21253066450001,5.062,3.937,2020-02-09T00:07:00.0
4.11,3.81,3.97,3.88,91.23994645,5.062,3.937,2020-02-09T00:08:00.0
4.23,4.31,4.19,3.9,91.26735904450001,5.062,3.937,2020-02-09T00:09:00.0
4.15,4.27,4.37,3.9,91.21253066450001,5,3.875,2020-02-09T00:10:00.0
4.07,4.01,3.97,3.88,91.21253066450001,5.062,3.875,2020-02-09T00:11:00.0
4.11,4.45,4.49,3.92,91.26735904450001,5.062,3.875,2020-02-09T00:12:00.0
4.07,4.01,3.45,3.92,91.21253066450001,5.062,3.875,2020-02-09T00:13:00.0
4.19,3.75,3.97,3.9,91.21253066450001,5.062,3.875,2020-02-09T00:14:00.0
4.23,4.07,3.93,3.86,91.185111688,5.062,3.812,2020-02-09T00:15:00.0
4.37,3.81,4.41,3.9,91.26735904450001,5,3.812,2020-02-09T00:16:00.0
4.23,4.01,3.89,3.9,91.26735904450001,5,3.812,2020-02-09T00:17:00.0
4.11,4.01,4.31,3.88,91.26735904450001,5,3.75,2020-02-09T00:18:00.0
4.31,4.37,3.97,3.85,91.294768448,5,3.687,2020-02-09T00:19:00.0
4.33,4.27,3.71,3.81,91.32217466050001,4.937,3.687,2020-02-09T00:20:00.0
4.1899999999999995,4.06,3.8200000000000003,3.74,91.36327440625001,4.906000000000001,3.6559999999999997,2020-02-09T00:21:00.0
4.05,3.85,3.93,3.67,91.40437415200002,4.875,3.625,2020-02-09T00:22:00.0
3.89,4.15,3.59,3.61,91.5413094845,4.875,3.562,2020-02-09T00:23:00.0
3.97,3.59,4.01,3.54,91.678165042,4.812,3.5,2020-02-09T00:24:00.0
4.0200000000000005,3.54,3.91,3.5,91.80123452725002,4.781000000000001,3.5,2020-02-09T00:25:00.0
4.07,3.49,3.81,3.46,91.92430401250002,4.75,3.5,2020-02-09T00:26:00.0
4.31,3.53,3.97,3.48,91.9789664605,4.75,3.5,2020-02-09T00:27:00.0
3.85,3.45,3.89,3.43,92.006292898,4.75,3.5,2020-02-09T00:28:00.0
4.11,3.79,4.01,3.42,92.03361614450002,4.687,3.5,2020-02-09T00:29:00.0
3.93,2.95,3.49,3.42,92.08825306450001,4.687,3.5,2020-02-09T00:30:00.0
4.11,3.23,3.03,3.34,92.14287722050001,4.687,3.437,2020-02-09T00:31:00.0
3.81,3.79,3.55,3.26,92.1974886125,4.687,3.375,2020-02-09T00:32:00.0
3.7,3.6,3.5,3.23,92.27936740850001,4.687,3.375,2020-02-09T00:33:00.0
3.59,3.41,3.45,3.2,92.3612462045,4.687,3.375,2020-02-09T00:34:00.0
3.59,3.81,2.65,3.21,92.4158065405,4.687,3.437,2020-02-09T00:35:00.0
3.49,3.97,3.49,3.26,92.443081922,4.687,3.5,2020-02-09T00:36:00.0
3.71,3.67,3.85,3.32,92.4158065405,4.687,3.5,2020-02-09T00:37:00.0
3.93,3.75,3.55,3.32,92.33396125000002,4.687,3.562,2020-02-09T00:38:00.0
3.85,3.79,3.85,3.32,92.3066731045,4.687,3.625,2020-02-09T00:39:00.0
3.53,3.71,3.49,3.28,92.3066731045,4.687,3.625,2020-02-09T00:40:00.0
3.79,3.89,3.67,3.34,92.27938176800001,4.75,3.687,2020-02-09T00:41:00.0
3.59,3.67,3.49,3.35,92.1974886125,4.75,3.75,2020-02-09T00:42:00.0
3.37,3.79,3.75,3.34,92.170184512,4.812,3.812,2020-02-09T00:43:00.0
3.79,3.41,3.29,3.32,92.14287722050001,4.812,3.812,2020-02-09T00:44:00.0
3.37,3.25,2.99,3.34,92.1974886125,4.875,3.812,2020-02-09T00:45:00.0
