TempPlant1,TempPlant4,TempPlant6,Air_temp_loc,Humedity,air_temp,Ambient_1_6,Date
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.77,1.93,3.07,3.02,56.076640244500005,4.187,2.937,2020-01-30 00-00-20
2.51,2.65,3.29,3.06,56.076640244500005,4.187,3,2020-01-30 00-01-20
2.69,2.47,3.25,3.08,56.01415346450001,4.187,3,2020-01-30 00-02-21
2.77,3.03,3.25,3.12,55.982905288000005,4.187,3,2020-01-30 00-03-20
2.81,2.35,3.11,3.16,55.95165392050001,4.187,2.937,2020-01-30 00-04-20
2.55,2.43,2.89,3.14,55.95165392050001,4.25,2.937,2020-01-30 00-05-20
2.47,2.13,2.95,3.12,55.7640787045,4.187,2.875,2020-01-30 00-06-20
2.43,2.21,2.77,3.06,55.7640787045,4.187,2.875,2020-01-30 00-07-21
2.39,2.27,2.51,2.99,55.7640787045,4.187,2.75,2020-01-30 00-08-21
2.25,1.71,2.65,2.92,55.732805000000006,4.187,2.75,2020-01-30 00-09-21
2.25,2.09,2.55,2.88,55.732805000000006,4.187,2.687,2020-01-30 00-10-20
2.01,1.93,2.39,2.82,55.732805000000006,4.125,2.625,2020-01-30 00-11-20
2.09,1.83,2.39,2.77,55.70152810450001,4.125,2.625,2020-01-30 00-12-20
2.25,2.09,2.55,2.72,55.70152810450001,4.125,2.562,2020-01-30 00-13-20
2.01,1.97,2.27,2.67,55.67024801800001,4.125,2.5,2020-01-30 00-14-21
