TempPlant3,TempPlant5,TempPlant6,Air_temp_loc,Humedity,air_temp,Ambient_1_6,Date
2.85,2.43,2.39,2.94,54.165051250000005,4,2.75,2020-03-02 00-01-19
2.99,2.69,2.43,2.95,54.761737424500005,4.062,2.812,2020-03-02 00-02-19
3.15,2.91,2.47,2.9,55.419892450000006,4.062,2.75,2020-03-02 00-03-19
2.95,2.61,2.27,2.96,55.982905288000005,4.062,2.75,2020-03-02 00-04-19
2.73,2.77,2.65,2.92,55.920399362000005,4.062,2.812,2020-03-02 00-05-19
2.61,2.69,2.51,2.88,56.42008937800001,4.062,2.75,2020-03-02 00-06-19
2.85,2.35,2.47,2.9,56.856648032,4.062,2.75,2020-03-02 00-07-19
2.21,2.59,2.65,2.94,57.38591414050001,4.062,2.75,2020-03-02 00-08-19
2.99,2.27,2.43,2.89,58.06947781250001,4.062,2.75,2020-03-02 00-09-19
2.61,2.55,2.91,2.84,58.3796780125,4.062,2.75,2020-03-02 00-10-19
2.65,1.85,2.27,2.84,58.131543380500005,4.062,2.75,2020-03-02 00-11-18
2.77,2.31,2.39,2.77,57.85214780800001,4.062,2.75,2020-03-02 00-12-19
2.27,2.27,2.31,2.74,57.97635552800001,4.062,2.687,2020-03-02 00-13-19
2.51,1.89,2.59,2.69,58.2556362245,4.125,2.687,2020-03-02 00-14-19
2.55,2.51,2.31,2.76,57.85214780800001,4.062,2.687,2020-03-02 00-15-19
2.59,2.55,2.35,2.78,57.88320452450001,4.062,2.687,2020-03-02 00-16-19
2.59,2.25,2.43,2.8,58.41068048200001,4.062,2.687,2020-03-02 00-17-18
2.43,2.73,2.39,2.74,58.78246121800001,4,2.687,2020-03-02 00-18-19
2.55,2.13,2.17,2.7,58.78246121800001,4.062,2.625,2020-03-02 00-19-19
2.35,1.89,2.21,2.64,59.895046402,4.062,2.625,2020-03-02 00-20-19
2.61,2.31,2.05,2.6,60.819041632,4,2.687,2020-03-02 00-21-19
2.09,2.01,2.47,2.46,61.00349605,4,2.687,2020-03-02 00-22-19
1.97,2.27,2.01,2.46,60.84979201250001,4,2.625,2020-03-02 00-23-19
1.97,1.71,2.35,2.41,60.94202400800001,4,2.562,2020-03-02 00-24-18
2.43,2.21,2.25,2.4,61.402753200500015,4,2.625,2020-03-02 00-25-19
2.17,1.63,2.27,2.32,60.60369962050001,4,2.687,2020-03-02 00-26-19
1.97,2.05,2.05,2.35,60.3574030045,3.937,2.687,2020-03-02 00-27-19
2.35,1.93,2.27,2.32,60.141725938000015,3.937,2.625,2020-03-02 00-28-19
1.83,1.79,1.89,2.32,58.99912111250001,3.937,2.625,2020-03-02 00-29-19
2.01,1.59,1.97,2.26,58.6276084205,3.937,2.562,2020-03-02 00-30-19
2.09,1.67,2.17,2.17,57.6968163605,3.937,2.562,2020-03-02 00-31-19
1.83,1.97,2.17,2.2,56.5760749805,3.875,2.562,2020-03-02 00-32-19
1.83,2.13,1.89,2.14,56.48249319200001,3.875,2.5,2020-03-02 00-33-19
1.97,1.89,1.89,2.15,55.732805000000006,3.875,2.5,2020-03-02 00-34-19
1.93,2.25,2.05,2.29,54.91856864200001,3.875,2.5,2020-03-02 00-35-19
2.13,1.67,1.89,2.28,55.04397617800001,3.812,2.5,2020-03-02 00-36-18
1.93,2.39,2.01,2.28,54.6989826005,3.812,2.437,2020-03-02 00-37-19
2.35,2.25,2.25,2.46,55.26331651250001,3.812,2.5,2020-03-02 00-38-19
2.43,1.93,2.05,2.49,56.5136903125,3.812,2.562,2020-03-02 00-39-19
2.21,1.89,2.01,2.55,58.19359618450001,3.812,2.562,2020-03-02 00-40-19
1.93,1.83,2.51,2.5,59.70990272800001,3.812,2.562,2020-03-02 00-41-19
2.61,2.35,1.85,2.48,61.494812882,3.812,2.625,2020-03-02 00-42-18
