TempPlant1,TempPlant5,TempPlant6,Air_temp_loc,Humedity,air_temp,Ambient_1,time
11.93,12.17,12.19,,-2.0462,8.75,7.562,2020-02-09T06:05:00.0
11.79,11.41,11.75,,-2.0462,8.875,7.687,2020-02-09T06:06:00.0
10.61,10.41,10.71,,-2.0462,9.0,7.625,2020-02-09T06:07:00.0
10.31,9.95,10.27,,-2.0462,9.062,7.562,2020-02-09T06:08:00.0
9.99,9.63,9.81,,-2.0462,9.125,7.437,2020-02-09T06:09:00.0
9.53,9.33,9.21,,-2.0462,9.187,7.687,2020-02-09T06:10:00.0
9.57,8.93,9.19,,-2.0462,9.187,7.625,2020-02-09T06:11:00.0
9.81,8.61,8.83,,-2.0462,9.25,7.562,2020-02-09T06:12:00.0
10.17,9.15,8.69,,-2.0462,9.312,7.937,2020-02-09T06:13:00.0
10.19,9.19,8.69,,-2.0462,9.375,8.312,2020-02-09T06:14:00.0
9.49,9.15,8.41,,-2.0462,9.5,8.25,2020-02-09T06:15:00.0
10.03,8.87,8.45,,-2.0462,9.562,8.187,2020-02-09T06:16:00.0
10.23,9.03,8.69,,-2.0462,9.687,8.437,2020-02-09T06:17:00.0
10.23,8.84,8.58,,-2.0462,9.780999999999999,8.7495,2020-02-09T06:18:00.0
10.23,8.65,8.47,,-2.0462,9.875,9.062,2020-02-09T06:19:00.0
10.65,8.87,8.89,,-2.0462,10.062,9.312,2020-02-09T06:20:00.0
10.93,8.75,8.89,,-2.0462,10.25,9.625,2020-02-09T06:21:00.0
10.75,9.25,8.93,,-2.0462,10.5,9.812,2020-02-09T06:22:00.0
11.17,9.71,9.11,,-2.0462,10.687,10.062,2020-02-09T06:23:00.0
11.33,9.07,9.03,,-2.0462,10.812,10.187,2020-02-09T06:24:00.0
11.41,9.19,9.11,,-2.0462,-0.062,-0.062,2020-02-09T06:25:00.0
11.61,9.35,9.03,,-2.0462,11.187,10.25,2020-02-09T06:26:00.0
11.55,9.11,9.19,,-2.0462,11.375,10.437,2020-02-09T06:27:00.0
11.57,9.95,9.15,,-2.0462,11.5,10.437,2020-02-09T06:28:00.0
11.41,9.57,9.11,,-2.0462,11.687,10.437,2020-02-09T06:29:00.0
11.57,9.53,9.11,,-2.0462,11.75,10.437,2020-02-09T06:30:00.0
10.99,9.19,8.65,,-2.0462,11.75,9.75,2020-02-09T06:31:00.0
10.75,9.01,8.15,,-2.0462,11.687,9.375,2020-02-09T06:32:00.0
10.55,9.11,8.05,,-2.0462,11.562,8.937,2020-02-09T06:33:00.0
10.05,8.65,8.13,,-2.0462,11.375,8.687,2020-02-09T06:34:00.0
10.05,8.87,8.23,,-2.0462,11.25,8.437,2020-02-09T06:35:00.0
10.51,9.07,8.15,,-2.0462,11.125,8.312,2020-02-09T06:36:00.0
10.51,8.93,8.45,,-2.0462,11.062,8.437,2020-02-09T06:37:00.0
10.33,9.25,8.09,,-2.0462,10.937,8.687,2020-02-09T06:38:00.0
9.91,8.55,7.77,,-2.0462,10.937,8.5,2020-02-09T06:39:00.0
9.43,8.69,7.61,,-2.0462,10.875,8.125,2020-02-09T06:40:00.0
9.39,8.27,7.61,,-2.0462,10.687,7.875,2020-02-09T06:41:00.0
9.77,8.65,7.45,,-2.0462,10.625,7.687,2020-02-09T06:42:00.0
9.57,8.75,7.45,,-2.0462,10.437,7.687,2020-02-09T06:43:00.0
9.91,8.61,7.61,,-2.0462,10.375,7.75,2020-02-09T06:44:00.0
10.23,9.11,7.45,,-2.0462,10.312,7.937,2020-02-09T06:45:00.0
9.49,8.83,7.59,,-2.0462,10.312,7.937,2020-02-09T06:46:00.0
9.81,8.51,7.37,,-2.0462,10.312,7.75,2020-02-09T06:47:00.0
9.61,8.61,7.59,,-2.0462,10.375,7.625,2020-02-09T06:48:00.0
9.77,8.55,7.15,,-2.0462,10.312,7.562,2020-02-09T06:49:00.0
9.19,9.07,7.11,,-2.0462,10.25,7.5,2020-02-09T06:50:00.0
8.89,8.59,7.15,,-2.0462,10.125,7.437,2020-02-09T06:51:00.0
9.49,8.89,6.91,,-2.0462,10.062,7.312,2020-02-09T06:52:00.0
9.49,8.55,7.55,,-2.0462,10.062,7.25,2020-02-09T06:53:00.0
9.55,8.63,7.4399999999999995,,-2.0462,10.030999999999999,7.343500000000001,2020-02-09T06:54:00.0
9.61,8.71,7.33,,-2.0462,10.0,7.437,2020-02-09T06:55:00.0
9.67,9.01,7.51,,-2.0462,10.0,7.562,2020-02-09T06:56:00.0
9.85,8.79,7.19,,-2.0462,10.0,7.5,2020-02-09T06:57:00.0
9.91,9.25,7.47,,-2.0462,10.062,7.562,2020-02-09T06:58:00.0
9.91,9.21,7.45,,-2.0462,10.062,7.562,2020-02-09T06:59:00.0
10.37,9.63,7.51,,-2.0462,10.125,7.812,2020-02-09T07:00:00.0
10.13,9.35,7.61,,-2.0462,10.125,8.0,2020-02-09T07:01:00.0
10.09,9.35,7.65,,-2.0462,10.25,8.062,2020-02-09T07:02:00.0
10.05,9.75,8.01,,-2.0462,10.375,8.187,2020-02-09T07:03:00.0
10.13,9.71,7.73,,-2.0462,10.437,8.187,2020-02-09T07:04:00.0
10.37,9.75,7.97,,-2.0462,10.5,8.0,2020-02-09T07:05:00.0
9.77,9.49,7.83,,-2.0462,10.5,7.937,2020-02-09T07:06:00.0
10.23,9.19,7.69,,-2.0462,10.5,7.875,2020-02-09T07:07:00.0
9.89,9.29,7.83,,-2.0462,10.5,7.812,2020-02-09T07:08:00.0
9.95,9.91,7.79,,-2.0462,10.437,7.687,2020-02-09T07:09:00.0
9.77,9.95,8.01,,-2.0462,10.5,7.625,2020-02-09T07:10:00.0
10.09,9.57,7.95,,-2.0462,10.5,7.437,2020-02-09T07:11:00.0
9.89,9.47,7.77,,-2.0462,10.437,7.437,2020-02-09T07:12:00.0
9.81,9.49,8.19,,-2.0462,10.437,7.5,2020-02-09T07:13:00.0
10.19,9.95,7.97,,-2.0462,10.375,7.5,2020-02-09T07:14:00.0
9.89,10.13,8.41,,-2.0462,10.375,7.625,2020-02-09T07:15:00.0
9.99,10.13,8.33,,-2.0462,10.5,7.625,2020-02-09T07:16:00.0
9.75,9.95,8.41,,-2.0462,10.5,7.625,2020-02-09T07:17:00.0
9.61,10.37,8.61,,-2.0462,10.5,7.687,2020-02-09T07:18:00.0
9.77,10.69,9.01,,-2.0462,10.562,7.875,2020-02-09T07:19:00.0
10.17,10.41,8.51,,-2.0462,10.687,7.937,2020-02-09T07:20:00.0
10.19,10.69,8.69,,-2.0462,10.687,8.062,2020-02-09T07:21:00.0
10.23,10.75,8.93,,-2.0462,10.812,8.25,2020-02-09T07:22:00.0
10.17,10.95,9.15,,-2.0462,10.875,8.437,2020-02-09T07:23:00.0
10.05,11.07,9.15,,-2.0462,11.0,8.562,2020-02-09T07:24:00.0
10.27,10.99,9.75,,-2.0462,11.062,8.562,2020-02-09T07:25:00.0
10.51,10.85,9.49,,-2.0462,11.125,8.5,2020-02-09T07:26:00.0
10.33,11.21,9.77,,-2.0462,11.125,8.562,2020-02-09T07:27:00.0
10.43,11.31,9.61,,-2.0462,11.25,8.687,2020-02-09T07:28:00.0
10.33,10.99,9.85,,-2.0462,11.312,8.687,2020-02-09T07:29:00.0
10.05,11.47,10.03,,-2.0462,11.312,8.687,2020-02-09T07:30:00.0
10.23,11.45,9.99,,-2.0462,11.312,8.687,2020-02-09T07:31:00.0
10.05,11.47,9.95,,-2.0462,11.375,8.687,2020-02-09T07:32:00.0
10.27,11.23,10.09,,-2.0462,11.375,8.687,2020-02-09T07:33:00.0
10.61,11.41,10.05,,-2.0462,11.375,8.625,2020-02-09T07:34:00.0
10.55,11.85,10.13,,-2.0462,11.437,8.625,2020-02-09T07:35:00.0
10.61,12.23,10.65,,-2.0462,11.5,8.687,2020-02-09T07:36:00.0
11.13,11.89,10.71,,-2.0462,11.562,8.687,2020-02-09T07:37:00.0
11.33,12.13,10.65,,-2.0462,11.562,8.75,2020-02-09T07:38:00.0
11.27,11.89,10.93,,-2.0462,11.562,8.75,2020-02-09T07:39:00.0
11.61,12.03,10.51,,-2.0462,11.687,8.75,2020-02-09T07:40:00.0
11.47,12.43,10.89,,-2.0462,11.625,8.75,2020-02-09T07:41:00.0
11.45,12.03,10.55,,-2.0462,11.75,8.75,2020-02-09T07:42:00.0
11.71,12.03,10.83,,-2.0462,11.75,8.75,2020-02-09T07:43:00.0
12.13,11.99,11.23,,-2.0462,11.75,8.75,2020-02-09T07:44:00.0
12.43,12.33,10.99,,-2.0462,11.875,8.812,2020-02-09T07:45:00.0
11.79,12.19,11.17,,-2.0462,11.875,8.875,2020-02-09T07:46:00.0
12.27,12.39,10.85,,-2.0462,11.937,8.812,2020-02-09T07:47:00.0
12.43,12.39,10.85,,-2.0462,11.937,8.812,2020-02-09T07:48:00.0
12.51,12.67,11.03,,-2.0462,12.0,8.812,2020-02-09T07:49:00.0
12.39,12.51,10.85,,-2.0462,12.062,8.75,2020-02-09T07:50:00.0
12.37,12.37,11.33,,-2.0462,12.062,8.75,2020-02-09T07:51:00.0
12.53,12.39,11.23,,-2.0462,12.0,8.625,2020-02-09T07:52:00.0
13.15,12.71,10.89,,-2.0462,12.062,8.625,2020-02-09T07:53:00.0
12.37,12.51,10.89,,-2.0462,12.062,8.5,2020-02-09T07:54:00.0
12.77,12.43,10.89,,-2.0462,12.062,8.437,2020-02-09T07:55:00.0
12.75,12.69,11.05,,-2.0462,12.030999999999999,8.405999999999999,2020-02-09T07:56:00.0
12.73,12.95,11.21,,-2.0462,12.0,8.375,2020-02-09T07:57:00.0
13.21,12.97,10.71,,-2.0462,12.062,8.375,2020-02-09T07:58:00.0
12.91,13.15,11.23,,-2.0462,12.062,8.437,2020-02-09T07:59:00.0
13.07,13.01,11.13,,-2.0462,12.062,8.375,2020-02-09T08:00:00.0
13.15,12.91,11.13,,-2.0462,12.062,8.437,2020-02-09T08:01:00.0
13.17,12.81,11.09,,-2.0462,12.187,8.375,2020-02-09T08:02:00.0
13.07,12.39,10.83,,-2.0462,12.25,8.312,2020-02-09T08:03:00.0
12.73,12.61,10.95,,-2.0462,12.187,8.25,2020-02-09T08:04:00.0
13.07,12.95,11.09,,-2.0462,12.25,8.312,2020-02-09T08:05:00.0
13.31,12.47,11.21,,-2.0462,12.187,8.312,2020-02-09T08:06:00.0
13.06,12.43,10.96,,-2.0462,12.187,8.280999999999999,2020-02-09T08:07:00.0
12.81,12.39,10.71,,-2.0462,12.187,8.25,2020-02-09T08:08:00.0
13.17,12.71,10.93,,-2.0462,12.125,8.312,2020-02-09T08:09:00.0
13.01,12.71,10.83,,-2.0462,12.125,8.375,2020-02-09T08:10:00.0
13.45,12.81,10.75,,-2.0462,12.187,8.375,2020-02-09T08:11:00.0
13.75,12.63,11.27,,-2.0462,12.375,8.5,2020-02-09T08:12:00.0
13.27,12.33,10.99,,-2.0462,12.375,8.562,2020-02-09T08:13:00.0
13.51,12.469999999999999,11.15,,-2.0462,12.4375,8.562,2020-02-09T08:14:00.0
13.75,12.61,11.31,,-2.0462,12.5,8.562,2020-02-09T08:15:00.0
13.39,12.29,11.33,,-2.0462,12.5,8.625,2020-02-09T08:16:00.0
13.85,12.67,11.23,,-2.0462,12.5,8.625,2020-02-09T08:17:00.0
13.81,12.47,11.21,,-2.0462,12.5,8.687,2020-02-09T08:18:00.0
14.05,12.87,11.07,,-2.0462,12.625,8.687,2020-02-09T08:19:00.0
13.99,12.37,10.99,,-2.0462,12.562,8.875,2020-02-09T08:20:00.0
13.49,12.23,10.61,,-2.0462,12.625,8.875,2020-02-09T08:21:00.0
