TempPlant3,TempPlant5,TempPlant6,Air_temp_loc,Humedity,air_temp,Ambient_1,time
3.97,4.33,3.89,3.79,55.5137997205,5.062,3.875,2020-02-09T00:00:00.0
4.05,4.05,4.19,3.9,56.04539845000001,5.062,3.937,2020-02-09T00:01:00.0
3.63,4.23,4.01,3.87,56.88780686050001,5.062,3.937,2020-02-09T00:02:00.0
3.71,4.05,4.07,3.76,57.230343368,5.062,3.937,2020-02-09T00:03:00.0
3.75,4.33,3.93,3.77,56.700806024500004,5.062,3.937,2020-02-09T00:04:00.0
3.71,4.19,4.19,3.79,56.01415346450001,5.062,3.937,2020-02-09T00:05:00.0
4.15,3.93,4.05,3.9,56.13911426050001,5.062,3.937,2020-02-09T00:06:00.0
4.05,4.19,4.23,3.88,56.388882684500004,5.062,3.937,2020-02-09T00:07:00.0
4.41,4.23,4.23,3.88,56.388882684500004,5.062,3.937,2020-02-09T00:08:00.0
3.97,4.31,4.33,3.9,56.42008937800001,5.062,3.937,2020-02-09T00:09:00.0
3.79,4.27,4.23,3.85,56.66962805000001,5,3.875,2020-02-09T00:10:00.0
3.93,4.31,4.27,3.9,56.5760749805,5.062,3.875,2020-02-09T00:11:00.0
3.71,4.23,4.07,3.92,56.54488424200001,5.062,3.875,2020-02-09T00:12:00.0
4.19,4.15,4.49,3.92,56.981264200000005,5.062,3.875,2020-02-09T00:13:00.0
3.85,4.15,4.37,3.88,57.04355313800001,5.062,3.875,2020-02-09T00:14:00.0
3.75,4.23,4.07,3.84,57.105829312000004,5.062,3.812,2020-02-09T00:15:00.0
4.15,4.23,4.19,3.86,56.66962805000001,5,3.812,2020-02-09T00:16:00.0
3.89,4.27,4.15,3.87,56.700806024500004,5,3.812,2020-02-09T00:17:00.0
3.79,4.15,4.63,3.86,56.700806024500004,5,3.75,2020-02-09T00:18:00.0
3.81,4.11,4.33,3.85,56.66962805000001,5,3.687,2020-02-09T00:19:00.0
3.75,4.11,4.15,3.8,56.638446884500006,4.937,3.687,2020-02-09T00:20:00.0
3.89,4.11,4.23,3.76,56.88780686050001,4.937,3.687,2020-02-09T00:21:00.0
3.71,4.33,3.81,3.68,55.982905288000005,4.875,3.625,2020-02-09T00:22:00.0
3.59,4.15,4.05,3.59,54.667600402000005,4.875,3.562,2020-02-09T00:23:00.0
3.63,3.89,4.15,3.5,53.91347033800001,4.812,3.5,2020-02-09T00:24:00.0
3.65,3.95,3.87,3.4850000000000003,53.03007801000001,4.781000000000001,3.5,2020-02-09T00:25:00.0
3.67,4.01,3.59,3.47,52.146685682000005,4.75,3.5,2020-02-09T00:26:00.0
3.97,3.89,3.85,3.44,51.893470978,4.75,3.5,2020-02-09T00:27:00.0
3.07,3.97,3.75,3.5,51.92513398450001,4.75,3.5,2020-02-09T00:28:00.0
3.59,3.93,3.85,3.52,52.115045012500005,4.687,3.5,2020-02-09T00:29:00.0
3.67,3.79,4.11,3.3,52.146685682000005,4.687,3.5,2020-02-09T00:30:00.0
3.67,3.49,3.53,3.33,52.33646268800001,4.687,3.437,2020-02-09T00:31:00.0
3.49,3.97,3.79,3.29,51.57666540800001,4.687,3.375,2020-02-09T00:32:00.0
3.23,3.79,3.75,3.13,50.9103350405,4.687,3.375,2020-02-09T00:33:00.0
3.49,3.59,3.53,3.22,50.27442638050001,4.687,3.375,2020-02-09T00:34:00.0
3.37,3.67,3.89,3.34,49.413925000000006,4.687,3.437,2020-02-09T00:35:00.0
3.45,3.53,3.23,3.26,49.477745618,4.687,3.5,2020-02-09T00:36:00.0
3.41,3.81,3.41,3.22,50.21076531250001,4.687,3.5,2020-02-09T00:37:00.0
3.63,3.79,3.53,3.24,51.03736360450001,4.687,3.562,2020-02-09T00:38:00.0
3.55,3.55,3.97,3.24,51.95679380000001,4.687,3.625,2020-02-09T00:39:00.0
3.63,3.79,3.85,3.12,51.322991200000004,4.687,3.625,2020-02-09T00:40:00.0
3.29,3.53,3.59,3.54,51.00561125000001,4.75,3.687,2020-02-09T00:41:00.0
3.67,3.55,3.79,3.42,53.15750225800001,4.75,3.75,2020-02-09T00:42:00.0
3.45,3.55,3.81,3.38,53.91347033800001,4.812,3.812,2020-02-09T00:43:00.0
3.71,3.63,3.63,3.38,54.10217516800001,4.812,3.812,2020-02-09T00:44:00.0
3.33,3.49,3.63,3.36,53.850543200000004,4.875,3.812,2020-02-09T00:45:00.0
3.49,3.41,3.53,3.36,53.535716050000005,4.875,3.812,2020-02-09T00:46:00.0
4.07,3.75,3.59,3.42,53.75612856050001,4.875,3.812,2020-02-09T00:47:00.0
3.71,3.75,3.59,3.42,54.10217516800001,4.937,3.875,2020-02-09T00:48:00.0
3.79,3.41,3.55,3.44,55.012629080500005,4.937,3.937,2020-02-09T00:49:00.0
3.23,3.79,3.59,3.37,55.85788067200001,5,3.937,2020-02-09T00:50:00.0
3.29,3.75,3.49,3.3,55.419892450000006,5.062,3.937,2020-02-09T00:51:00.0
3.49,3.49,3.41,3.3,55.231991752000006,5.062,4,2020-02-09T00:52:00.0
3.53,3.41,3.63,3.38,54.761737424500005,5.125,4,2020-02-09T00:53:00.0
3.55,3.45,3.75,3.36,54.6989826005,5.187,4,2020-02-09T00:54:00.0
3.19,3.63,3.41,3.36,54.47924020000001,5.187,4,2020-02-09T00:55:00.0
3.15,3.75,3.53,3.24,54.604826432,5.187,4,2020-02-09T00:56:00.0
3.55,3.59,3.75,3.28,54.227914568,5.187,3.937,2020-02-09T00:57:00.0
