TempPlant3,TempPlant5,TempPlant6,Air_temp_loc,Humedity,air_temp,Ambient_1_6,Date
2.89,2.65,4.79,0.27,85.88957700050001,0,-1.937,2020-02-27 01-20-25
2.25,2.35,4.89,0.37,77.94499689800001,0,-1.625,2020-02-27 05-31-11
0.51,0.87,1.25,0.82,82.645020418,0.875,-1,2020-02-27 10-02-19
0.21,0.59,1.17,0.9,82.360890688,0.937,-0.937,2020-02-27 10-03-16
0.25,1.09,1.13,0.93,82.247149448,0.937,-0.937,2020-02-27 10-04-16
0.59,1.21,1.25,0.86,81.13549670450001,1.062,-0.937,2020-02-27 10-06-17
0.67,1.55,1.37,0.86,80.70664560200001,1,-0.937,2020-02-27 10-07-16
0.33,1.21,1.29,0.72,79.67447361800001,1.062,-0.937,2020-02-27 10-08-16
0.47,1.33,1.25,0.81,80.8496757445,1.062,-0.937,2020-02-27 10-09-16
0.55,1.01,1.47,0.86,81.1926226045,1.062,-0.937,2020-02-27 10-11-17
0.63,1.37,1.47,1.08,80.992626112,1.125,-0.875,2020-02-27 10-13-16
0.67,1.79,1.63,1.16,79.9329043205,1.187,-0.812,2020-02-27 10-15-17
0.75,1.85,2.01,1.16,79.1280488845,1.25,-0.812,2020-02-27 10-16-16
0.67,1.63,1.97,1.15,79.09925777800001,1.25,-0.812,2020-02-27 10-17-16
0.51,1.93,1.83,1.14,78.49390742050001,1.25,-0.812,2020-02-27 10-18-16
0.79,1.71,1.93,1.06,78.89763068450002,1.312,-0.812,2020-02-27 10-19-17
0.67,1.67,1.59,1.02,79.30072851250002,1.312,-0.75,2020-02-27 10-20-17
0.71,1.51,1.51,0.94,79.21440305800002,1.312,-0.812,2020-02-27 10-21-16
0.29,1.29,1.93,1.02,79.84678947200001,1.312,-0.75,2020-02-27 10-22-16
0.29,1.05,1.47,0.99,79.5307893205,1.312,-0.812,2020-02-27 10-24-17
0.41,1.47,1.71,0.97,79.6457431405,1.312,-0.812,2020-02-27 10-25-17
0.25,1.33,1.79,0.96,79.1856215245,1.25,-0.875,2020-02-27 10-26-16
0.59,1.55,1.43,0.89,79.9329043205,1.25,-0.875,2020-02-27 10-27-16
0.51,1.17,1.41,0.92,80.2197464005,1.25,-0.875,2020-02-27 10-29-17
0.37,1.41,1.83,0.98,81.02120661250001,1.187,-0.75,2020-02-27 10-30-16
0.13,1.25,1.43,0.92,79.6457431405,1.187,-0.812,2020-02-27 10-31-16
0.37,1.21,1.43,1,79.70320090450001,1.25,-0.75,2020-02-27 10-32-16
0.25,1.43,1.09,0.95,79.1856215245,1.187,-0.75,2020-02-27 10-33-16
0.29,1.17,1.63,0.88,78.34956896800001,1.187,-0.75,2020-02-27 10-34-17
0.05,1.13,1.41,0.84,78.11846151200001,1.187,-0.812,2020-02-27 10-35-17
0.43,1.25,1.75,0.91,78.14736111250001,1.187,-0.875,2020-02-27 10-36-16
0.41,1.41,1.43,0.98,78.55162046450002,1.187,-0.812,2020-02-27 10-37-16
0.25,1.29,1.43,1.06,78.176257522,1.187,-0.875,2020-02-27 10-38-16
0.71,1.43,1.71,1.17,78.522765538,1.187,-0.812,2020-02-27 10-39-16
0.63,1.33,2.17,1.28,79.15683680000001,1.25,-0.687,2020-02-27 10-40-17
0.59,1.43,1.75,1.16,77.62668008050001,1.25,-0.75,2020-02-27 10-41-17
0.55,1.51,1.63,1.1,77.1049651645,1.25,-0.75,2020-02-27 10-42-16
0.37,1.43,1.55,1.08,77.85822151250001,1.312,-0.75,2020-02-27 10-43-16
0.59,1.59,1.59,1.12,78.49390742050001,1.312,-0.812,2020-02-27 10-44-16
0.47,1.55,1.67,1.18,79.09925777800001,1.25,-0.75,2020-02-27 10-45-16
0.71,1.85,1.89,1.14,77.887149832,1.25,-0.812,2020-02-27 10-47-17
0.83,1.97,2.09,1.19,78.43618161250001,1.312,-0.812,2020-02-27 10-48-16
0.71,1.79,2.25,1.18,78.2629276045,1.312,-0.75,2020-02-27 10-49-16
0.43,1.51,2.17,1.16,78.060652738,1.312,-0.75,2020-02-27 10-50-16
0.41,1.51,1.71,1.06,78.49390742050001,1.312,-0.75,2020-02-27 10-51-16
0.43,1.47,1.63,1.03,79.387025248,1.312,-0.875,2020-02-27 10-52-16
0.43,1.47,1.79,0.88,79.15683680000001,1.312,-0.937,2020-02-27 10-53-17
0.55,1.29,1.25,0.78,79.5307893205,1.25,-1,2020-02-27 10-54-17
0.25,1.51,1.41,0.81,79.87549761250001,1.25,-1,2020-02-27 10-55-16
