Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp,AirTemp_1
2020-02-27 15-00-16,14,16,47293,0.59,-0.2799999999999727,-0.6399999999999864,-0.06000000000005912,0.05,0.01,-0.2400000000000091,89.28549604450001,0.25,-1.562
2020-02-27 15-01-17,14,16,47294,-0.01999999999998181,-0.36000000000001364,-0.5600000000000591,-0.4800000000000182,-0.13999999999998636,-0.2599999999999909,-0.3100000000000591,88.8982128125,0.25,-1.625
2020-02-27 15-02-16,14,16,47295,0.51,-0.2599999999999909,-0.39999999999997726,0.17,-0.10000000000002274,0.47,-0.2799999999999727,89.28549604450001,0.25,-1.625
2020-02-27 15-03-16,14,16,47296,0.17,-0.2599999999999909,-0.8799999999999955,-0.2799999999999727,-0.01999999999998181,0.05,-0.2699999999999818,89.50651994050001,0.187,-1.687
2020-02-27 15-04-16,14,16,47297,0.41,-0.6399999999999864,-0.6000000000000227,-0.2599999999999909,0.09,0.01,-0.2599999999999909,90.00307701250001,0.187,-1.75
2020-02-27 15-05-17,14,16,47298,0.33,-0.2599999999999909,-0.6399999999999864,-0.01999999999998181,-0.18000000000006366,0.09,-0.19000000000005457,90.44359312450001,0.187,-1.75
2020-02-27 15-06-17,14,16,47299,0.09,-0.10000000000002274,-0.5199999999999818,-0.06000000000005912,-0.18000000000006366,-0.13999999999998636,-0.2699999999999818,90.38857328450001,0.187,-1.687
2020-02-27 15-07-16,14,16,47300,-0.13999999999998636,-0.13999999999998636,-0.44000000000005457,-0.13999999999998636,-0.01999999999998181,0.51,-0.2900000000000773,90.49860020050001,0.125,-1.75
2020-02-27 15-08-16,14,16,47301,0.47,-0.39999999999997726,-0.7200000000000273,-0.06000000000005912,-0.01999999999998181,0.29,-0.3000000000000682,90.63606204800001,0.125,-1.75
2020-02-27 15-09-16,14,16,47302,0.47,-0.36000000000001364,-0.6399999999999864,-0.2799999999999727,0.17,-0.10000000000002274,-0.2300000000000182,90.855835072,0.125,-1.75
2020-02-27 15-10-16,14,16,47303,0.71,-0.5199999999999818,-0.8400000000000318,-0.10000000000002274,0.01,-0.10000000000002274,-0.2300000000000182,94.4255658805,0.125,-1.687
2020-02-27 15-11-16,14,16,47304,0.75,-0.10000000000002274,-0.5199999999999818,-0.2599999999999909,0.21,0.33,-0.2300000000000182,94.019594248,0.187,-1.625
2020-02-27 15-12-17,14,16,47305,0.13,-0.4800000000000182,-0.5199999999999818,-0.36000000000001364,-0.01999999999998181,0.01,-0.25,91.1576895205,0.187,-1.687
2020-02-27 15-13-17,14,16,47306,0.09,-0.39999999999997726,-0.6800000000000637,0.17,0.29,0.21,-0.2300000000000182,91.10283561250002,0.187,-1.687
2020-02-27 15-15-16,14,16,47307,0.13,-0.2599999999999909,-0.5600000000000591,-0.22000000000002728,-0.10000000000002274,-0.2799999999999727,-0.2900000000000773,90.60857606050001,0.187,-1.625
2020-02-27 15-16-16,14,16,47308,0.41,-0.18000000000006366,-0.7599999999999909,-0.2799999999999727,0.09,0.29,-0.2900000000000773,90.55359451250001,0.187,-1.687
2020-02-27 15-18-17,14,16,47309,0.47,-0.18000000000006366,-0.6800000000000637,-0.01999999999998181,0.17,0.05,-0.21000000000003638,90.96564500000001,0.187,-1.562
2020-02-27 15-19-17,14,16,47310,0.09,-0.01999999999998181,-0.2799999999999727,-0.06000000000005912,0.13,-0.2599999999999909,-0.20000000000004547,90.49860020050001,0.187,-1.562
2020-02-27 15-20-17,14,16,47311,0.17,-0.4800000000000182,-0.9600000000000364,-0.01999999999998181,-0.22000000000002728,0.09,-0.2400000000000091,90.66354484450001,0.187,-1.562
2020-02-27 15-21-16,14,16,47312,0.59,-0.06000000000005912,-0.39999999999997726,-0.2599999999999909,-0.01999999999998181,0.25,-0.13999999999998636,91.48654492450001,0.187,-1.562
2020-02-27 15-22-16,14,16,47313,0.21,-0.32000000000005,-0.6800000000000637,0.25,-0.01999999999998181,0.05,-0.09000000000003183,91.65080031250001,0.187,-1.562
2020-02-27 15-23-16,14,16,47314,0.33,-0.32000000000005,-0.10000000000002274,0.21,0.01,0.37,-0.10000000000002274,91.568686978,0.187,-1.5
2020-02-27 15-24-16,14,16,47315,0.25,-0.32000000000005,-0.5199999999999818,-0.22000000000002728,-0.22000000000002728,-0.13999999999998636,-0.21000000000003638,91.21253066450001,0.25,-1.562
2020-02-27 15-25-17,14,16,47316,0.37,-0.4800000000000182,-0.2599999999999909,-0.01999999999998181,-0.06000000000005912,0.17,-0.19000000000005457,91.7055265805,0.25,-1.562
2020-02-27 15-26-17,14,16,47317,0.55,-0.13999999999998636,-0.8000000000000682,-0.2599999999999909,0.21,-0.06000000000005912,-0.2300000000000182,92.14287722050001,0.25,-1.562
2020-02-27 15-27-16,14,16,47318,0.33,-0.44000000000005457,-0.32000000000005,-0.18000000000006366,0.09,-0.13999999999998636,-0.3300000000000409,92.52488892050002,0.187,-1.687
2020-02-27 15-28-16,14,16,47319,0.13,-0.22000000000002728,-0.8000000000000682,-0.18000000000006366,0.01,-0.18000000000006366,-0.3000000000000682,92.7973715005,0.187,-1.687
2020-02-27 15-29-16,14,16,47320,0.29,-0.8400000000000318,-1,-0.18000000000006366,-0.10000000000002274,0.13,-0.3100000000000591,92.96070788050001,0.25,-1.75
2020-02-27 15-30-16,14,16,47321,0.37,-0.2799999999999727,-0.8799999999999955,-0.10000000000002274,-0.10000000000002274,-0.22000000000002728,-0.3300000000000409,92.2520872405,0.25,-1.75
2020-02-27 15-31-17,14,16,47322,0.33,-0.36000000000001364,-0.9600000000000364,-0.5600000000000591,-0.22000000000002728,-0.13999999999998636,-0.3000000000000682,92.52488892050002,0.25,-1.75
2020-02-27 15-32-17,14,16,47323,0.71,-0.6800000000000637,-0.6000000000000227,-0.32000000000005,-0.06000000000005912,-0.10000000000002274,-0.34000000000003183,92.27938176800001,0.187,-1.75
2020-02-27 15-33-16,14,16,47324,0.13,-0.5600000000000591,-0.6800000000000637,-0.13999999999998636,0.33,0.01,-0.37000000000000455,92.3066731045,0.187,-1.75
2020-02-27 15-35-16,14,16,47325,0.01,-0.2799999999999727,-0.5199999999999818,-0.18000000000006366,-0.22000000000002728,-0.10000000000002274,-0.3300000000000409,92.9062751845,0.187,-1.687
2020-02-27 15-36-16,14,16,47326,0.25,-0.32000000000005,-0.8799999999999955,-0.5600000000000591,-0.10000000000002274,-0.01999999999998181,-0.38999999999998636,92.74290051250001,0.187,-1.75
2020-02-27 15-38-17,14,16,47328,0.01,-0.6000000000000227,-0.6800000000000637,-0.22000000000002728,-0.2799999999999727,-0.10000000000002274,-0.3000000000000682,92.715660232,0.187,-1.687
2020-02-27 15-39-17,14,16,47329,0.41,-0.7599999999999909,-0.5199999999999818,-0.4800000000000182,0.09,-0.2599999999999909,-0.3300000000000409,92.6884167605,0.187,-1.687
2020-02-27 15-40-16,14,16,47330,0.01,-0.2799999999999727,-0.44000000000005457,0.01,0.01,-0.13999999999998636,-0.37999999999999545,92.3066731045,0.125,-1.75
2020-02-27 15-41-16,14,16,47331,0.83,-0.44000000000005457,-0.7200000000000273,0.17,-0.32000000000005,0.21,-0.3100000000000591,92.52488892050002,0.187,-1.687
2020-02-27 15-42-16,14,16,47332,0.29,-0.2799999999999727,-0.39999999999997726,-0.06000000000005912,-0.13999999999998636,0.17,-0.2900000000000773,92.8518297245,0.187,-1.687
2020-02-27 15-43-16,14,16,47333,0.47,-0.44000000000005457,-0.7599999999999909,-0.10000000000002274,-0.06000000000005912,0.33,-0.2799999999999727,93.04233299200001,0.125,-1.687
2020-02-27 15-45-17,14,16,47335,0.47,-0.6800000000000637,-0.5600000000000591,-0.01999999999998181,-0.06000000000005912,0.05,-0.2799999999999727,92.52488892050002,0.125,-1.687
2020-02-27 15-46-16,14,16,47336,0.33,-0.6399999999999864,-0.7599999999999909,-0.39999999999997726,-0.39999999999997726,-0.06000000000005912,-0.2300000000000182,92.3612462045,0.187,-1.687
2020-02-27 15-47-16,14,16,47337,0.13,-0.32000000000005,-0.36000000000001364,-0.01999999999998181,-0.01999999999998181,-0.13999999999998636,-0.2300000000000182,92.2520872405,0.187,-1.687
2020-02-27 15-48-16,14,16,47338,-0.22000000000002728,-0.18000000000006366,-0.9600000000000364,0.13,-0.22000000000002728,0.13,-0.3000000000000682,92.2520872405,0.187,-1.687
2020-02-27 15-49-16,14,16,47339,0.29,-0.2799999999999727,-0.36000000000001364,0.05,0.13,0.09,-0.3300000000000409,92.74290051250001,0.187,-1.687
2020-02-27 15-50-17,14,16,47340,0.33,-0.5600000000000591,-1.1200000000000045,0.05,-0.2799999999999727,0.05,-0.2799999999999727,92.9062751845,0.125,-1.687
2020-02-27 15-51-17,14,16,47341,0.09,-0.39999999999997726,-0.7200000000000273,-0.18000000000006366,-0.18000000000006366,0.09,-0.2900000000000773,92.4158065405,0.187,-1.75
2020-02-27 15-52-16,14,16,47342,0.09,-0.36000000000001364,-0.7200000000000273,-0.2799999999999727,0.13,-0.06000000000005912,-0.37000000000000455,92.08825306450001,0.125,-1.812
2020-02-27 15-53-16,14,16,47343,-0.44000000000005457,-0.7599999999999909,-0.36000000000001364,-0.22000000000002728,-0.32000000000005,-0.10000000000002274,-0.43000000000006366,92.74290051250001,0.125,-1.812
2020-02-27 15-54-16,14,16,47344,-0.2599999999999909,-0.5199999999999818,-0.39999999999997726,0.17,-0.01999999999998181,-0.06000000000005912,-0.35000000000002274,94.1549979005,0.125,-1.812
2020-02-27 15-55-16,14,16,47345,0.01,-0.2599999999999909,-0.8799999999999955,-0.44000000000005457,-0.06000000000005912,0.13,-0.2900000000000773,94.127923552,0.125,-1.75
2020-02-27 15-56-16,14,16,47346,0.25,-0.2599999999999909,-0.39999999999997726,0.01,-0.18000000000006366,-0.06000000000005912,-0.3100000000000591,93.23267990050002,0.125,-1.75
2020-02-27 15-57-17,14,16,47347,0.17,-0.5600000000000591,-1.0400000000000773,-0.32000000000005,-0.10000000000002274,-0.18000000000006366,-0.2900000000000773,92.7973715005,0.125,-1.687
2020-02-27 15-58-17,14,16,47348,0.21,-0.5600000000000591,-0.7599999999999909,-0.18000000000006366,-0.2799999999999727,-0.36000000000001364,-0.3300000000000409,92.1974886125,0.125,-1.75
2020-02-27 15-59-16,14,16,47349,0.33,-0.39999999999997726,-0.9200000000000728,-0.2799999999999727,-0.06000000000005912,-0.10000000000002274,-0.3100000000000591,91.86962880050001,0.187,-1.687
2020-02-27 16-00-16,14,16,47350,0.13,-0.36000000000001364,-0.39999999999997726,-0.39999999999997726,-0.01999999999998181,0.05,-0.2300000000000182,91.5960612805,0.125,-1.687
2020-02-27 16-01-16,14,16,47351,0.29,-0.2599999999999909,-0.5600000000000591,-0.13999999999998636,-0.10000000000002274,0.17,-0.19000000000005457,91.5413094845,0.125,-1.625
2020-02-27 16-02-16,14,16,47352,0.05,-0.22000000000002728,-0.7200000000000273,-0.01999999999998181,-0.18000000000006366,-0.32000000000005,-0.2300000000000182,91.07540387200001,0.187,-1.562
2020-02-27 16-03-17,14,16,47353,0.37,-0.5199999999999818,-0.7200000000000273,-0.2599999999999909,0.17,-0.06000000000005912,-0.17000000000007276,90.91074641800002,0.125,-1.562
2020-02-27 16-04-17,14,16,47354,0.71,0.05,-0.6800000000000637,-0.2799999999999727,0.17,0.25,-0.2300000000000182,90.80091096200002,0.187,-1.562
2020-02-27 16-06-16,14,16,47355,-0.01999999999998181,-0.6000000000000227,-0.8799999999999955,-0.7200000000000273,-0.44000000000005457,-0.22000000000002728,-0.39999999999997726,91.81494082450001,0.187,-1.687
2020-02-27 16-07-16,14,16,47356,-0.22000000000002728,-0.5199999999999818,-0.5199999999999818,-0.36000000000001364,-0.10000000000002274,-0.13999999999998636,-0.4800000000000182,92.03361614450002,0.125,-1.75
2020-02-27 16-08-17,14,16,47357,-0.01999999999998181,-0.5199999999999818,-0.8400000000000318,-0.4800000000000182,-0.2599999999999909,-0.2799999999999727,-0.4700000000000273,92.82460220800002,0.125,-1.812
