TempPlant1,TempPlant2,TempPlant4,Air_temp_loc,Humedity,air_temp,Ambient_1_4,Date
3.23,3.45,2.73,3.05,46.914964978,4.375,3.125,2020-01-29 00-44-09
3.11,3.15,2.95,3.12,51.70342592800001,4.375,3.187,2020-01-29 00-46-19
3.53,3.55,3.03,3.08,51.44985383200001,4.375,3.187,2020-01-29 00-47-19
2.65,3.45,3.23,3.03,50.719696464500004,4.312,3.187,2020-01-29 00-48-19
3.15,3.15,2.89,2.97,49.222386562000004,4.312,3.125,2020-01-29 00-49-19
3.67,3.93,2.85,3.03,48.102789464500006,4.312,3.125,2020-01-29 00-50-19
3.19,3.49,3.33,3.1,48.07074353800001,4.312,3.125,2020-01-29 00-51-18
3.19,3.63,3.11,3.16,50.115249778000006,4.312,3.187,2020-01-29 00-52-19
2.77,3.71,3.19,3.18,50.5925402605,4.25,3.187,2020-01-29 00-53-19
3.41,3.23,3.15,3.16,50.719696464500004,4.25,3.187,2020-01-29 00-54-19
3.59,3.71,3.23,3.22,49.955993400500006,4.25,3.25,2020-01-29 00-55-19
3.41,3.15,3.29,3.2,48.2309412605,4.25,3.25,2020-01-29 00-56-19
3.07,3.37,2.55,3.1,42.4135650005,4.25,3.125,2020-01-29 00-58-19
3.25,3.29,3.23,3.08,40.156158482,4.25,3.125,2020-01-29 00-59-19
3.75,3.25,3.11,2.98,36.094406664500006,4.187,3.062,2020-01-29 01-01-19
3.67,3.67,2.69,3.14,34.6296985405,4.187,3.187,2020-01-29 01-02-18
3.67,3.67,2.91,3.12,33.96187988050001,4.25,3.187,2020-01-29 01-03-19
3.15,3.71,3.03,3.12,34.39610720000001,4.25,3.125,2020-01-29 01-04-19
3.59,3.03,3.19,3.14,34.52960711200001,4.187,3.125,2020-01-29 01-05-19
3.71,3.33,3.19,3.15,34.1623595005,4.25,3.187,2020-01-29 01-06-19
3.15,3.41,2.81,3.17,34.929800512,4.187,3.187,2020-01-29 01-07-19
3.37,3.19,3.19,3.16,35.262944002000005,4.25,3.125,2020-01-29 01-08-19
3.63,3.79,3.23,3.2,35.129724898,4.187,3.187,2020-01-29 01-09-18
2.81,3.59,3.15,3.16,36.19404816200001,4.25,3.125,2020-01-29 01-10-19
3.85,3.37,2.89,3.18,37.32131132800001,4.187,3.187,2020-01-29 01-11-19
3.19,3.93,3.23,3.17,35.5625003125,4.25,3.187,2020-01-29 01-12-19
3.07,3.75,2.39,3.19,33.2927848205,4.187,3.187,2020-01-29 01-13-19
3.37,3.59,3.25,3.14,31.816282760500002,4.187,3.187,2020-01-29 01-14-19
3.75,3.33,3.15,3.2,30.738582824500003,4.187,3.187,2020-01-29 01-15-19
3.71,3.59,3.59,3.22,29.9957686645,4.187,3.187,2020-01-29 01-16-19
3.41,3.79,3.25,3.22,29.556107072000003,4.187,3.187,2020-01-29 01-17-19
3.63,3.53,2.81,3.18,29.89435616200001,4.187,3.187,2020-01-29 01-18-19
3.45,3.93,3.15,3.22,30.434890978000002,4.187,3.187,2020-01-29 01-19-19
