TempPlant1,TempPlant2,TempPlant6,Air_temp_loc,Humedity,air_temp,Ambient_1_6,Date
1.17,1.29,0.87,,-2.0462,2,-0.062,2020-02-17 00-00-18
0.71,1.43,0.97,,-2.0462,2,-0.062,2020-02-17 00-01-18
1.01,1.01,1.17,,-2.0462,2,-0.062,2020-02-17 00-02-18
1.01,1.43,0.75,,-2.0462,2,0,2020-02-17 00-03-18
0.67,1.21,0.91,,-2.0462,2.062,-0.062,2020-02-17 00-04-18
0.75,1.01,0.95,,-2.0462,2.062,-0.062,2020-02-17 00-05-18
0.63,1.47,0.79,,-2.0462,2.062,-0.062,2020-02-17 00-06-18
0.63,0.01,0.67,,-2.0462,2.062,-0.125,2020-02-17 00-07-18
0.59,1.37,0.79,,-2.0462,2.062,-0.125,2020-02-17 00-08-18
1.05,0.97,0.79,,-2.0462,2,-0.125,2020-02-17 00-09-18
0.71,1.21,0.59,,-2.0462,2,-0.062,2020-02-17 00-10-18
0.87,1.41,0.63,,-2.0462,2,-0.062,2020-02-17 00-11-18
1.01,0.95,0.55,,-2.0462,2.062,-0.125,2020-02-17 00-12-18
1.13,1.41,0.63,,-2.0462,2,-0.062,2020-02-17 00-13-18
0.71,1.63,0.67,,-2.0462,2.062,-0.062,2020-02-17 00-14-18
0.55,1.21,0.95,,-2.0462,2,-0.062,2020-02-17 00-15-18
0.37,1.13,0.55,,-2.0462,2,-0.062,2020-02-17 00-16-18
1.25,0.95,0.95,,-2.0462,2.062,-0.062,2020-02-17 00-17-18
0.63,0.75,0.95,,-2.0462,2.062,-0.062,2020-02-17 00-18-18
0.91,1.93,0.63,,-2.0462,2,-0.062,2020-02-17 00-19-18
0.63,1.37,0.71,,-2.0462,2.062,-0.125,2020-02-17 00-20-18
0.59,1.83,1.01,,-2.0462,2,-0.062,2020-02-17 00-21-18
0.79,0.71,0.87,,-2.0462,2.062,-0.062,2020-02-17 00-22-18
0.51,1.63,0.47,,-2.0462,2.062,0,2020-02-17 00-23-18
0.87,2.01,0.63,,-2.0462,2.062,-0.062,2020-02-17 00-24-18
0.83,1.37,0.97,,-2.0462,2.062,-0.062,2020-02-17 00-25-18
0.67,0.95,0.91,,-2.0462,2.062,-0.062,2020-02-17 00-26-18
0.79,1.59,0.71,,-2.0462,2.062,-0.062,2020-02-17 00-27-18
0.51,1.51,0.71,,-2.0462,2.062,-0.125,2020-02-17 00-28-18
0.95,1.13,0.91,,-2.0462,2.062,-0.062,2020-02-17 00-29-18
0.67,1.41,0.97,,-2.0462,2.062,-0.062,2020-02-17 00-30-18
0.83,1.75,1.01,,-2.0462,2.062,-0.062,2020-02-17 00-31-18
1.01,1.29,0.41,,-2.0462,2.062,-0.062,2020-02-17 00-32-18
0.29,1.51,0.83,,-2.0462,2.062,-0.062,2020-02-17 00-33-18
0.29,1.79,0.97,,-2.0462,2.062,-0.062,2020-02-17 00-34-18
0.67,1.75,0.29,,-2.0462,2.062,-0.125,2020-02-17 00-35-18
0.51,1.67,0.59,,-2.0462,2,-0.125,2020-02-17 00-36-18
0.67,1.41,0.63,,-2.0462,2,-0.125,2020-02-17 00-37-18
0.71,1.21,0.67,,-2.0462,2,-0.125,2020-02-17 00-38-18
0.79,1.67,1.01,,-2.0462,1.937,-0.125,2020-02-17 00-39-18
0.83,1.09,1.17,,-2.0462,1.937,-0.125,2020-02-17 00-40-18
0.71,1.59,0.71,,-2.0462,2,-0.062,2020-02-17 00-41-18
1.13,0.37,0.71,,-2.0462,2,-0.125,2020-02-17 00-42-18
0.79,1.29,0.47,,-2.0462,1.937,-0.187,2020-02-17 00-43-18
1.13,1.09,0.79,,-2.0462,1.937,-0.187,2020-02-17 00-44-18
1.01,1.21,0.55,,-2.0462,1.937,-0.125,2020-02-17 00-45-18
0.97,0.87,0.67,,-2.0462,1.937,-0.125,2020-02-17 00-46-18
0.51,1.51,0.79,,-2.0462,1.937,-0.125,2020-02-17 00-47-18
1.33,1.47,0.75,,-2.0462,1.937,-0.125,2020-02-17 00-48-18
0.75,0.55,0.97,,-2.0462,1.937,-0.125,2020-02-17 00-49-18
1.09,1.43,0.63,,-2.0462,1.875,-0.125,2020-02-17 00-50-18
0.79,1.47,0.79,,-2.0462,1.875,-0.125,2020-02-17 00-51-18
0.87,1.25,0.75,,-2.0462,1.875,-0.125,2020-02-17 00-52-18
0.75,1.13,0.63,,-2.0462,1.937,-0.125,2020-02-17 00-53-18
0.41,1.51,0.87,,-2.0462,1.937,-0.125,2020-02-17 00-54-18
1.13,1.59,0.91,,-2.0462,1.937,-0.187,2020-02-17 00-55-18
1.01,1.09,0.83,,-2.0462,1.937,-0.187,2020-02-17 00-56-18
0.75,1.41,0.67,,-2.0462,2,-0.187,2020-02-17 00-57-18
0.97,1.01,1.01,,-2.0462,1.937,-0.125,2020-02-17 00-58-18
1.21,1.09,0.75,,-2.0462,2,-0.125,2020-02-17 00-59-18
1.29,1.01,0.59,,-2.0462,1.937,-0.125,2020-02-17 01-00-17
0.95,1.25,0.71,,-2.0462,1.937,-0.125,2020-02-17 01-01-17
1.33,0.91,0.67,,-2.0462,1.937,-0.187,2020-02-17 01-02-17
0.75,0.95,0.59,,-2.0462,1.937,-0.125,2020-02-17 01-03-17
0.59,0.97,0.79,,-2.0462,1.937,-0.125,2020-02-17 01-04-17
1.33,1.25,0.63,,-2.0462,1.937,-0.187,2020-02-17 01-05-17
0.33,1.85,0.71,,-2.0462,1.937,-0.187,2020-02-17 01-06-17
1.01,0.59,0.79,,-2.0462,1.937,-0.187,2020-02-17 01-07-17
1.09,1.37,0.95,,-2.0462,1.937,-0.187,2020-02-17 01-08-17
0.25,1.17,0.71,,-2.0462,1.937,-0.187,2020-02-17 01-09-17
0.95,1.05,0.67,,-2.0462,1.937,-0.187,2020-02-17 01-10-17
0.95,1.37,0.79,,-2.0462,1.937,-0.187,2020-02-17 01-11-17
1.13,0.83,0.59,,-2.0462,1.937,-0.125,2020-02-17 01-12-17
0.75,0.79,0.55,,-2.0462,1.937,-0.125,2020-02-17 01-13-17
0.75,1.55,0.91,,-2.0462,1.937,-0.125,2020-02-17 01-14-17
1.21,0.87,0.71,,-2.0462,1.937,-0.125,2020-02-17 01-15-17
1.21,1.29,0.87,,-2.0462,1.937,-0.125,2020-02-17 01-16-17
0.63,1.05,0.79,,-2.0462,1.875,-0.125,2020-02-17 01-17-17
0.55,1.79,0.41,,-2.0462,1.875,-0.125,2020-02-17 01-18-17
0.59,1.71,0.87,,-2.0462,1.875,-0.062,2020-02-17 01-19-17
0.87,1.09,0.71,,-2.0462,1.875,-0.062,2020-02-17 01-20-17
0.75,1.29,0.59,,-2.0462,1.875,-0.062,2020-02-17 01-21-17
0.79,1.67,0.71,,-2.0462,1.875,-0.062,2020-02-17 01-22-17
0.71,1.13,0.67,,-2.0462,1.875,-0.125,2020-02-17 01-23-17
0.97,1.55,0.83,,-2.0462,1.937,-0.125,2020-02-17 01-24-17
0.51,1.13,0.63,,-2.0462,1.937,-0.125,2020-02-17 01-25-17
0.29,1.17,0.59,,-2.0462,1.937,-0.125,2020-02-17 01-26-17
0.67,1.21,0.67,,-2.0462,1.937,-0.187,2020-02-17 01-27-17
0.87,1.47,0.79,,-2.0462,2,-0.125,2020-02-17 01-28-17
0.59,1.33,0.87,,-2.0462,2,-0.187,2020-02-17 01-29-17
0.59,1.51,0.43,,-2.0462,2.062,-0.125,2020-02-17 01-30-17
0.33,1.13,0.71,,-2.0462,2.062,-0.125,2020-02-17 01-31-17
1.01,1.43,0.47,,-2.0462,2.062,-0.125,2020-02-17 01-32-17
0.25,1.51,0.67,,-2.0462,2.062,-0.125,2020-02-17 01-33-17
0.29,1.05,0.37,,-2.0462,2.062,-0.187,2020-02-17 01-34-17
0.71,1.63,0.75,,-2.0462,2.062,-0.187,2020-02-17 01-35-17
0.01,0.97,0.43,,-2.0462,2.062,-0.187,2020-02-17 01-36-17
0.79,1.21,0.79,,-2.0462,2.062,-0.187,2020-02-17 01-37-17
