Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-02-24 02-00-14,10,16,319,,,,,,,,,0.187
2020-02-24 02-00-14,10,17,,84.73,120.65,123.45,,,,,,0.187
2020-02-24 02-00-14,10,18,,84.73,120.65,123.45,41.51,40.95,40.96,,,2.562
2020-02-24 02-00-15,11,16,36510,,,,,,,,,0.187
2020-02-24 02-00-15,11,17,,4.01,5.19,5.01,,,,,,0.187
2020-02-24 02-00-15,11,18,,4.01,5.19,5.01,5.41,5.07,5.33,,,2.562
2020-02-24 02-00-15,11,19,,4.01,5.19,5.01,5.41,5.07,5.33,-39.389999999999986,-2.0462,2.562
2020-02-24 02-00-15,12,16,44191,,,,,,,,,0.187
2020-02-24 02-00-16,12,17,,1.97,5.05,4.97,,,,,,0.187
2020-02-24 02-00-16,12,18,,1.97,5.05,4.97,4.57,5.01,4.85,,,2.562
2020-02-24 02-00-16,12,19,,1.97,5.05,4.97,4.57,5.01,4.85,1.84,72.95296440050001,2.562
2020-02-24 02-00-16,13,16,43887,,,,,,,,,0.187
2020-02-24 02-00-16,13,17,,5.37,5.51,2.91,,,,,,0.187
2020-02-24 02-00-16,13,18,,5.37,5.51,2.91,5.37,4.53,5.05,,,2.562
2020-02-24 02-00-16,13,19,,5.37,5.51,2.91,5.37,4.53,5.05,1.79,103.0713173405,2.562
2020-02-24 02-00-17,14,16,44450,,,,,,,,,0.187
2020-02-24 02-00-17,14,17,,5.19,4.79,5.01,,,,,,0.187
2020-02-24 02-00-17,14,18,,5.19,4.79,5.01,3.97,5.01,5.55,,,2.562
2020-02-24 02-00-17,14,19,,5.19,4.79,5.01,3.97,5.01,5.55,2.32,101.29590051250001,2.562
2020-02-24 02-00-17,15,16,0,,,,,,,,,0.187
2020-02-24 02-00-17,15,17,,-327.67,-327.67,-327.67,,,,,,0.187
2020-02-24 02-00-17,15,18,,-327.67,-327.67,-327.67,-327.67,-327.67,-327.67,,,2.562
2020-02-24 02-00-17,15,19,,-327.67,-327.67,-327.67,-327.67,-327.67,-327.67,0.0,-2.0462,2.562
2020-02-24 02-00-18,16,16,37395,,,,,,,,,0.187
2020-02-24 02-00-18,16,17,,0.95,1.71,0.55,,,,,,0.187
2020-02-24 02-00-18,16,18,,0.95,1.71,0.55,0.63,0.97,0.67,,,2.562
2020-02-24 02-00-18,16,19,,0.95,1.71,0.55,0.63,0.97,0.67,-39.389999999999986,-2.0462,2.562
2020-02-24 02-00-18,17,16,37764,,,,,,,,,0.187
2020-02-24 02-00-18,17,17,,0.95,1.01,0.59,,,,,,0.187
2020-02-24 02-00-18,17,18,,0.95,1.01,0.59,0.21,1.09,0.51,,,2.562
2020-02-24 02-00-18,17,19,,0.95,1.01,0.59,0.21,1.09,0.51,1.0,108.6636185845,2.562
2020-02-24 02-00-19,18,16,0,,,,,,,,,0.187
2020-02-24 02-00-19,18,17,,0.0,0.0,0.0,,,,,,0.187
2020-02-24 02-00-19,18,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,2.562
2020-02-24 02-00-19,18,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,2.562
2020-02-24 02-00-19,19,16,41251,,,,,,,,,0.187
2020-02-24 02-00-19,19,17,,1.01,1.17,0.25,,,,,,0.187
2020-02-24 02-00-19,19,18,,1.01,1.17,0.25,0.43,0.71,0.51,,,2.562
2020-02-24 02-00-19,19,19,,1.01,1.17,0.25,0.43,0.71,0.51,0.28,54.10217516800001,2.562
2020-02-24 02-00-20,20,16,62605,,,,,,,,,0.187
2020-02-24 02-00-20,20,17,,0.09,0.67,1.25,,,,,,0.187
2020-02-24 02-00-20,20,18,,0.09,0.67,1.25,0.43,1.41,0.43,,,2.562
2020-02-24 02-00-20,20,19,,0.09,0.67,1.25,0.43,1.41,0.43,1.0,108.91650842450002,2.562
2020-02-24 02-00-20,21,16,41554,,,,,,,,,0.187
2020-02-24 02-00-20,21,17,,0.41,0.97,0.29,,,,,,0.187
2020-02-24 02-00-20,21,18,,0.41,0.97,0.29,0.95,0.67,0.47,,,2.562
2020-02-24 02-00-20,21,19,,0.41,0.97,0.29,0.95,0.67,0.47,0.69,100.56055782050001,2.562
