Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-01-23 22-00-14,10,16,23052,,,,,,,,,4.312
2020-01-23 22-00-14,10,17,23052,73.66,116.49,122.44,,,,,,4.312
2020-01-23 22-00-14,10,18,,,,,44.08,40.95,81.92,,,6.75
2020-01-23 22-00-14,11,16,360,,,,,,,,,4.312
2020-01-23 22-00-14,11,17,,9.75,9.21,10.79,,,,,,4.312
2020-01-23 22-00-14,11,18,,9.75,9.21,10.79,9.43,9.19,9.77,,,6.75
2020-01-23 22-00-14,11,19,,9.75,9.21,10.79,9.43,9.19,9.77,5.86,90.80091096200002,6.75
2020-01-23 22-00-15,12,16,2859,,,,,,,,,4.312
2020-01-23 22-00-15,12,17,,9.91,9.21,9.39,,,,,,4.312
2020-01-23 22-00-15,12,18,,9.91,9.21,9.39,9.53,9.75,9.75,,,6.75
2020-01-23 22-00-15,12,19,,9.91,9.21,9.39,9.53,9.75,9.75,5.82,89.61695530450001,6.75
2020-01-23 22-00-15,13,16,2888,,,,,,,,,4.312
2020-01-23 22-00-15,13,17,,9.99,10.43,9.21,,,,,,4.312
2020-01-23 22-00-15,13,18,,9.99,10.43,9.21,9.67,10.27,10.33,,,6.75
2020-01-23 22-00-15,13,19,,9.99,10.43,9.21,9.67,10.27,10.33,5.68,89.94795506050001,6.75
2020-01-23 22-00-16,14,16,1697,,,,,,,,,4.312
2020-01-23 22-00-16,14,17,,9.61,9.57,9.61,,,,,,4.312
2020-01-23 22-00-16,14,18,,9.61,9.57,9.61,9.91,8.47,9.67,,,6.75
2020-01-23 22-00-16,14,19,,9.61,9.57,9.61,9.91,8.47,9.67,6.48,88.0662141125,6.75
2020-01-23 22-00-16,15,16,351,,,,,,,,,4.312
2020-01-23 22-00-16,15,17,,7.79,9.61,7.95,,,,,,4.312
2020-01-23 22-00-16,15,18,,7.79,9.61,7.95,9.85,9.15,9.29,,,6.75
2020-01-23 22-00-16,15,19,,7.79,9.61,7.95,9.85,9.15,9.29,6.0,88.95357728050001,6.75
2020-01-23 22-00-17,16,16,356,,,,,,,,,4.312
2020-01-23 22-00-17,16,17,,5.71,5.89,4.79,,,,,,4.312
2020-01-23 22-00-17,16,18,,5.71,5.89,4.79,4.85,5.45,5.29,,,6.75
2020-01-23 22-00-17,16,19,,5.71,5.89,4.79,4.85,5.45,5.29,5.24,91.5413094845,6.75
2020-01-23 22-00-17,17,16,353,,,,,,,,,4.312
2020-01-23 22-00-17,17,17,,5.49,5.55,5.67,,,,,,4.312
2020-01-23 22-00-17,17,18,,5.49,5.55,5.67,5.15,6.07,5.45,,,6.75
2020-01-23 22-00-17,17,19,,5.49,5.55,5.67,5.15,6.07,5.45,5.32,92.1974886125,6.75
2020-01-23 22-00-18,18,16,325,,,,,,,,,4.312
2020-01-23 22-00-18,18,17,,5.41,5.89,5.19,,,,,,4.312
2020-01-23 22-00-18,18,18,,5.41,5.89,5.19,4.89,5.59,4.97,,,6.75
2020-01-23 22-00-18,18,19,,5.41,5.89,5.19,4.89,5.59,4.97,5.37,92.74290051250001,6.75
2020-01-23 22-00-18,19,16,2886,,,,,,,,,4.312
2020-01-23 22-00-18,19,17,,5.81,5.59,5.33,,,,,,4.312
2020-01-23 22-00-18,19,18,,5.81,5.59,5.33,5.37,5.77,5.89,,,6.75
2020-01-23 22-00-18,19,19,,5.81,5.59,5.33,5.37,5.77,5.89,4.86,88.34386611250001,6.75
2020-01-23 22-00-19,20,16,24995,,,,,,,,,4.312
2020-01-23 22-00-19,20,17,,5.45,5.77,5.49,,,,,,4.312
2020-01-23 22-00-19,20,18,,5.45,5.77,5.49,5.41,6.07,5.93,,,6.75
2020-01-23 22-00-19,20,19,,5.45,5.77,5.49,5.41,6.07,5.93,5.39,92.006292898,6.75
2020-01-23 22-00-19,21,16,2893,,,,,,,,,4.312
2020-01-23 22-00-19,21,17,,5.29,6.21,5.07,,,,,,4.312
2020-01-23 22-00-19,21,18,,5.29,6.21,5.07,5.85,5.37,5.29,,,6.75
2020-01-23 22-00-19,21,19,,5.29,6.21,5.07,5.85,5.37,5.29,5.0,87.14769849800001,6.75
2020-01-23 22-00-20,22,16,2831,,,,,,,,,4.312
2020-01-23 22-00-20,22,17,,4.93,5.29,5.05,,,,,,4.312
2020-01-23 22-00-20,22,18,,4.93,5.29,5.05,4.93,5.15,5.55,,,6.75
2020-01-23 22-00-20,22,19,,4.93,5.29,5.05,4.93,5.15,5.55,5.58,90.66354484450001,6.75
2020-01-23 22-00-20,23,16,355,,,,,,,,,4.312
2020-01-23 22-00-20,23,17,,5.71,6.57,5.81,,,,,,4.312
