Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-02-11 21-00-12,10,16,48261,,,,,,,,,4.312
2020-02-11 21-00-12,10,17,,122.2,126.26,127.32,,,,,,4.312
2020-02-11 21-00-12,10,18,,122.2,126.26,127.32,45.29,40.95,81.92,,,5.75
2020-02-11 21-00-12,11,16,19003,,,,,,,,,4.312
2020-02-11 21-00-12,11,17,,7.37,7.69,9.57,,,,,,4.312
2020-02-11 21-00-12,11,18,,7.37,7.69,9.57,7.65,7.91,7.51,,,5.75
2020-02-11 21-00-12,11,19,,7.37,7.69,9.57,7.65,7.91,7.51,-39.389999999999986,-2.0462,5.75
2020-02-11 21-00-14,18,16,18890,,,,,,,,,4.312
2020-02-11 21-00-14,18,17,,5.49,5.67,5.71,,,,,,4.312
2020-02-11 21-00-14,18,18,,5.49,5.67,5.71,5.19,5.41,5.11,,,5.75
2020-02-11 21-00-14,18,19,,5.49,5.67,5.71,5.19,5.41,5.11,5.28,101.11229937800002,5.75
2020-02-11 21-00-16,21,16,25187,,,,,,,,,4.312
2020-02-11 21-00-16,21,17,,5.51,5.73,5.59,,,,,,4.312
2020-02-11 21-00-16,21,18,,5.51,5.73,5.59,5.71,5.27,5.15,,,5.75
2020-02-11 21-00-16,21,19,,5.51,5.73,5.59,5.71,5.27,5.15,5.12,95.26229873800001,5.75
2020-02-11 21-00-18,23,16,19102,,,,,,,,,4.312
2020-02-11 21-00-18,23,17,,6.21,6.47,5.51,,,,,,4.312
2020-02-11 21-00-18,23,18,,6.21,6.47,5.51,5.33,5.77,5.81,,,5.75
2020-02-11 21-00-18,23,19,,6.21,6.47,5.51,5.33,5.77,5.81,5.18,100.29732914050001,5.75
2020-02-11 21-00-18,25,16,20096,,,,,,,,,4.312
2020-02-11 21-00-18,25,17,,5.37,5.63,5.77,,,,,,4.312
