Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-02-25 07-00-15,17,16,39505,,,,,,,,,-0.687
2020-02-25 07-00-15,17,17,,-0.18000000000006366,1.13,0.33,,,,,,-0.687
2020-02-25 07-00-15,17,18,,-0.18000000000006366,1.13,0.33,0.01,-0.22000000000002728,0.29,,,2.562
2020-02-25 07-00-15,17,19,,-0.18000000000006366,1.13,0.33,0.01,-0.22000000000002728,0.29,0.98,97.96715716450001,2.562
2020-02-25 07-00-18,22,16,43063,,,,,,,,,-0.687
2020-02-25 07-00-18,22,17,,-1.2799999999999727,0.47,0.37,,,,,,-0.687
2020-02-25 07-00-18,22,18,,-1.2799999999999727,0.47,0.37,-0.6800000000000637,-0.39999999999997726,-0.22000000000002728,,,2.562
2020-02-25 07-00-18,22,19,,-1.2799999999999727,0.47,0.37,-0.6800000000000637,-0.39999999999997726,-0.22000000000002728,1.33,89.920389298,2.562
2020-02-25 07-00-19,13,16,44884,,,,,,,,,-0.687
2020-02-25 07-00-19,13,17,,6.33,6.33,6.53,,,,,,-0.687
2020-02-25 07-00-19,13,18,,6.33,6.33,6.53,6.69,6.61,6.53,,,2.562
2020-02-25 07-00-19,13,19,,6.33,6.33,6.53,6.69,6.61,6.53,1.34,101.4531484645,2.562
2020-02-25 07-00-20,19,16,42851,,,,,,,,,-0.687
2020-02-25 07-00-20,19,17,,0.51,0.37,0.33,,,,,,-0.687
2020-02-25 07-00-20,19,18,,0.51,0.37,0.33,0.75,0.55,0.47,,,2.562
2020-02-25 07-00-20,19,19,,0.51,0.37,0.33,0.75,0.55,0.47,0.27,47.910466040500005,2.562
2020-02-25 07-00-22,16,16,39135,,,,,,,,,-0.687
2020-02-25 07-00-22,16,17,,-0.10000000000002274,0.17,-0.9600000000000364,,,,,,-0.687
2020-02-25 07-00-22,16,18,,-0.10000000000002274,0.17,-0.9600000000000364,-1.32000000000005,0.01,0.17,,,2.562
