Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-02-07 16-00-23,22,16,18754,,,,,,,,,6.875
2020-02-07 16-00-23,22,17,18754,17.51,18.01,21.67,,,,,,6.875
2020-02-07 16-00-23,22,18,18754,17.51,18.01,21.67,17.09,21.55,17.53,,,22.062
2020-02-07 16-00-23,22,19,18754,17.51,18.01,21.67,17.09,21.55,17.53,10.72,66.000767602,22.062
2020-02-07 16-00-27,10,16,42199,,,,,,,,,6.937
2020-02-07 16-00-27,10,17,,129.01,128.68,128.39,,,,,,6.937
2020-02-07 16-00-27,10,18,,129.01,128.68,128.39,58.91,40.95,0.0,,,21.75
2020-02-07 16-01-15,10,16,42200,,,,,,,,,6.875
2020-02-07 16-01-15,10,17,,81.69,119.1,122.39,,,,,,6.875
2020-02-07 16-01-15,10,18,,81.69,119.1,122.39,58.89,40.95,0.0,,,21.625
2020-02-07 16-01-15,11,16,13278,,,,,,,,,6.875
2020-02-07 16-01-15,11,17,,24.41,17.17,19.73,,,,,,6.875
2020-02-07 16-01-15,11,18,,24.41,17.17,19.73,13.45,16.79,13.79,,,21.625
2020-02-07 16-01-15,11,19,,24.41,17.17,19.73,13.45,16.79,13.79,-39.389999999999986,-2.0462,21.625
2020-02-07 16-01-16,12,16,21351,,,,,,,,,6.875
2020-02-07 16-01-16,12,17,,21.55,27.95,28.31,,,,,,6.875
2020-02-07 16-01-16,12,18,,21.55,27.95,28.31,28.57,25.17,27.11,,,21.625
2020-02-07 16-01-16,12,19,,21.55,27.95,28.31,28.57,25.17,27.11,23.3,31.109410738000005,21.625
2020-02-07 16-01-16,13,16,21605,,,,,,,,,6.875
2020-02-07 16-01-16,13,17,,24.23,24.77,25.17,,,,,,6.875
2020-02-07 16-01-16,13,18,,24.23,24.77,25.17,16.59,19.63,21.01,,,21.625
2020-02-07 16-01-16,13,19,,24.23,24.77,25.17,16.59,19.63,21.01,24.25,31.782654098000005,21.625
2020-02-07 16-01-17,14,16,21886,,,,,,,,,6.875
2020-02-07 16-01-17,14,17,,15.37,17.53,18.75,,,,,,6.875
2020-02-07 16-01-17,14,18,,15.37,17.53,18.75,26.35,21.63,17.79,,,21.625
2020-02-07 16-01-17,14,19,,15.37,17.53,18.75,26.35,21.63,17.79,17.58,43.55281865800001,21.625
2020-02-07 16-01-17,15,16,0,,,,,,,,,6.875
2020-02-07 16-01-17,15,17,,0.0,0.0,0.0,,,,,,6.875
2020-02-07 16-01-17,15,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,21.625
2020-02-07 16-01-17,15,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,21.625
2020-02-07 16-01-18,16,16,14858,,,,,,,,,6.875
2020-02-07 16-01-18,16,17,,14.21,19.79,19.29,,,,,,6.875
2020-02-07 16-01-18,16,18,,14.21,19.79,19.29,21.77,23.69,21.95,,,21.625
2020-02-07 16-01-18,16,19,,14.21,19.79,19.29,21.77,23.69,21.95,12.59,59.92589251250001,21.625
2020-02-07 16-01-18,17,16,14799,,,,,,,,,6.875
2020-02-07 16-01-18,17,17,,24.17,20.39,16.59,,,,,,6.875
