Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-02-01 13-00-48,10,16,33631,,,,,,,,,6.062
2020-02-01 13-00-48,10,17,,116.2,124.04,126.02,,,,,,6.062
2020-02-01 13-00-48,10,18,,116.2,124.04,126.02,49.14,40.95,40.96,,,10.625
2020-02-01 13-01-03,10,16,33632,,,,,,,,,6.125
2020-02-01 13-01-03,10,17,33632,117.22,124.91,126.84,,,,,,6.125
2020-02-01 13-01-03,10,18,33632,117.22,124.91,126.84,49.15,40.95,40.96,,,10.562
2020-02-01 13-01-15,10,16,33633,,,,,,,,,6.125
2020-02-01 13-01-15,10,17,,97.35,125.24,126.02,,,,,,6.125
2020-02-01 13-01-15,10,18,,97.35,125.24,126.02,49.14,40.95,40.96,,,10.562
2020-02-01 13-01-15,11,16,5252,,,,,,,,,6.125
2020-02-01 13-01-15,11,17,,11.27,10.33,12.43,,,,,,6.125
2020-02-01 13-01-15,11,18,,11.27,10.33,12.43,10.57,9.71,9.89,,,10.562
2020-02-01 13-01-15,11,19,,11.27,10.33,12.43,10.57,9.71,9.89,-39.389999999999986,-2.0462,10.562
2020-02-01 13-01-16,12,16,13888,,,,,,,,,6.125
2020-02-01 13-01-16,12,17,,9.03,8.65,10.43,,,,,,6.125
2020-02-01 13-01-16,12,18,,9.03,8.65,10.43,10.17,11.07,10.37,,,10.562
2020-02-01 13-01-16,12,19,,9.03,8.65,10.43,10.17,11.07,10.37,8.9,66.93572901250002,10.562
2020-02-01 13-01-16,13,16,14964,,,,,,,,,6.125
2020-02-01 13-01-16,13,17,,10.99,11.95,12.33,,,,,,6.125
2020-02-01 13-01-16,13,18,,10.99,11.95,12.33,10.83,11.23,11.21,,,10.562
2020-02-01 13-01-16,13,19,,10.99,11.95,12.33,10.83,11.23,11.21,9.2,70.8825262405,10.562
2020-02-01 13-01-17,14,16,14009,,,,,,,,,6.125
2020-02-01 13-01-17,14,17,,9.61,12.09,11.23,,,,,,6.125
2020-02-01 13-01-17,14,18,,9.61,12.09,11.23,12.05,10.41,10.75,,,10.562
2020-02-01 13-01-17,14,19,,9.61,12.09,11.23,12.05,10.41,10.75,9.86,69.364218322,10.562
2020-02-01 13-01-17,15,16,0,,,,,,,,,6.125
2020-02-01 13-01-17,15,17,,0.0,0.0,0.0,,,,,,6.125
2020-02-01 13-01-17,15,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,10.562
2020-02-01 13-01-17,15,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,10.562
2020-02-01 13-01-18,16,16,7366,,,,,,,,,6.125
2020-02-01 13-01-18,16,17,,11.17,11.55,9.47,,,,,,6.125
2020-02-01 13-01-18,16,18,,11.17,11.55,9.47,10.23,10.43,9.95,,,10.562
2020-02-01 13-01-18,16,19,,11.17,11.55,9.47,10.23,10.43,9.95,8.45,75.47524034050001,10.562
2020-02-01 13-01-18,17,16,7135,,,,,,,,,6.125
2020-02-01 13-01-18,17,17,,10.75,12.17,10.57,,,,,,6.125
2020-02-01 13-01-18,17,18,,10.75,12.17,10.57,10.19,10.71,10.47,,,10.562
2020-02-01 13-01-18,17,19,,10.75,12.17,10.57,10.19,10.71,10.47,9.56,71.20891628800001,10.562
2020-02-01 13-01-19,18,16,6270,,,,,,,,,6.125
2020-02-01 13-01-19,18,17,,9.61,10.61,9.39,,,,,,6.125
2020-02-01 13-01-19,18,18,,9.61,10.61,9.39,9.33,10.47,9.39,,,10.562
2020-02-01 13-01-19,18,19,,9.61,10.61,9.39,9.33,10.47,9.39,8.43,75.15393993800001,10.562
2020-02-01 13-01-19,19,16,11312,,,,,,,,,6.125
2020-02-01 13-01-19,19,17,,11.51,10.61,11.89,,,,,,6.125
2020-02-01 13-01-19,19,18,,11.51,10.61,11.89,12.37,13.27,11.55,,,10.562
2020-02-01 13-01-19,19,19,,11.51,10.61,11.89,12.37,13.27,11.55,8.78,71.682976192,10.562
2020-02-01 13-01-20,20,16,33489,,,,,,,,,6.125
2020-02-01 13-01-20,20,17,,11.67,12.05,11.55,,,,,,6.125
2020-02-01 13-01-20,20,18,,11.67,12.05,11.55,11.45,12.37,11.81,,,10.562
2020-02-01 13-01-20,20,19,,11.67,12.05,11.55,11.45,12.37,11.81,9.98,70.37734580000001,10.562
2020-02-01 13-01-20,21,16,12935,,,,,,,,,6.125
2020-02-01 13-01-20,21,17,,10.95,10.85,10.61,,,,,,6.125
2020-02-01 13-01-20,21,18,,10.95,10.85,10.61,10.95,10.99,13.21,,,10.562
2020-02-01 13-01-20,21,19,,10.95,10.85,10.61,10.95,10.99,13.21,9.3,69.0356520125,10.562
2020-02-01 13-01-21,22,16,11515,,,,,,,,,6.125
2020-02-01 13-01-21,22,17,,9.63,9.57,9.47,,,,,,6.125
2020-02-01 13-01-21,22,18,,9.63,9.57,9.47,8.79,9.21,9.47,,,10.562
2020-02-01 13-01-21,22,19,,9.63,9.57,9.47,8.79,9.21,9.47,9.83,71.20891628800001,10.562
2020-02-01 13-01-21,23,16,5084,,,,,,,,,6.125
2020-02-01 13-01-21,23,17,,10.13,11.67,11.93,,,,,,6.125
2020-02-01 13-01-21,23,18,,10.13,11.67,11.93,11.33,11.75,10.51,,,10.562
2020-02-01 13-01-21,23,19,,10.13,11.67,11.93,11.33,11.75,10.51,9.08,73.453425352,10.562
2020-02-01 13-01-22,25,16,0,,,,,,,,,6.125
