Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-02-17 11-00-08,10,16,56301,,,,,,,,,2.25
2020-02-17 11-00-08,10,17,,118.14,124.81,126.79,,,,,,2.25
2020-02-17 11-00-08,10,18,,118.14,124.81,126.79,43.14,40.95,81.92,,,9.375
2020-02-17 11-00-13,20,16,53445,,,,,,,,,2.25
2020-02-17 11-00-13,20,17,,11.03,12.17,13.59,,,,,,2.25
2020-02-17 11-00-13,20,18,,11.03,12.17,13.59,8.55,10.23,12.61,,,9.375
2020-02-17 11-00-13,20,19,,11.03,12.17,13.59,8.55,10.23,12.61,8.96,77.1629845445,9.375
2020-02-17 11-00-17,14,16,35118,,,,,,,,,2.25
2020-02-17 11-00-17,14,17,,7.37,9.89,10.13,,,,,,2.25
2020-02-17 11-00-17,14,18,,7.37,9.89,10.13,12.73,12.13,13.49,,,9.375
2020-02-17 11-00-17,14,19,,7.37,9.89,10.13,12.73,12.13,13.49,8.17,74.24637964450001,9.375
2020-02-17 11-00-19,16,16,27976,,,,,,,,,2.25
2020-02-17 11-00-19,16,17,,7.19,9.61,7.91,,,,,,2.25
2020-02-17 11-00-19,16,18,,7.19,9.61,7.91,9.29,8.69,8.01,,,9.375
2020-02-17 11-00-19,16,19,,7.19,9.61,7.91,9.29,8.69,8.01,-39.389999999999986,-2.0462,9.375
2020-02-17 11-00-19,22,16,32206,,,,,,,,,2.25
2020-02-17 11-00-19,22,17,,8.45,8.41,4.45,,,,,,2.25
2020-02-17 11-00-19,22,18,,8.45,8.41,4.45,4.01,8.75,8.27,,,9.375
2020-02-17 11-00-19,22,19,,8.45,8.41,4.45,4.01,8.75,8.27,5.34,-2.0462,9.375
2020-02-17 11-00-21,17,16,28421,,,,,,,,,2.25
2020-02-17 11-00-21,17,17,,12.97,13.75,10.13,,,,,,2.25
2020-02-17 11-00-21,17,18,,12.97,13.75,10.13,12.81,8.71,10.41,,,9.375
2020-02-17 11-00-21,17,19,,12.97,13.75,10.13,12.81,8.71,10.41,8.02,77.51083278050001,9.375
2020-02-17 11-00-21,19,16,31904,,,,,,,,,2.25
2020-02-17 11-00-21,19,17,,8.27,10.09,13.21,,,,,,2.25
2020-02-17 11-00-21,19,18,,8.27,10.09,13.21,11.57,8.09,6.79,,,9.375
2020-02-17 11-00-21,19,19,,8.27,10.09,13.21,11.57,8.09,6.79,9.34,67.4772026005,9.375
2020-02-17 11-00-21,12,16,34903,,,,,,,,,2.25
2020-02-17 11-00-21,12,17,,9.81,9.75,11.07,,,,,,2.25
2020-02-17 11-00-21,12,18,,9.81,9.75,11.07,8.69,8.01,7.95,,,9.375
2020-02-17 11-00-21,12,19,,9.81,9.75,11.07,8.69,8.01,7.95,10.74,64.06082405000001,9.375
2020-02-17 11-00-21,13,16,34599,,,,,,,,,2.25
2020-02-17 11-00-21,13,17,,13.11,13.05,10.41,,,,,,2.25
2020-02-17 11-00-21,13,18,,13.11,13.05,10.41,8.75,9.61,8.13,,,9.375
2020-02-17 11-00-21,13,19,,13.11,13.05,10.41,8.75,9.61,8.13,10.63,66.000767602,9.375
2020-02-17 11-00-23,11,16,27014,,,,,,,,,2.25
2020-02-17 11-00-23,11,17,,8.75,11.13,13.27,,,,,,2.25
