Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-01-29 07-00-14,10,16,30720,,,,,,,,,2.437
2020-01-29 07-00-14,10,17,,110.98,122.58,125.1,,,,,,2.437
2020-01-29 07-00-14,10,18,,110.98,122.58,125.1,40.55,40.95,0.0,,,3.812
2020-01-29 07-00-14,11,16,2870,,,,,,,,,2.437
2020-01-29 07-00-15,11,17,,3.53,4.01,3.75,,,,,,2.437
2020-01-29 07-00-15,11,18,,3.53,4.01,3.75,4.23,3.81,3.11,,,3.812
2020-01-29 07-00-15,11,19,,3.53,4.01,3.75,4.23,3.81,3.11,-39.389999999999986,-2.0462,3.812
2020-01-29 07-00-15,12,16,9480,,,,,,,,,2.437
2020-01-29 07-00-15,12,17,,4.01,3.45,3.23,,,,,,2.437
2020-01-29 07-00-15,12,18,,4.01,3.45,3.23,2.95,3.41,2.81,,,3.812
2020-01-29 07-00-15,12,19,,4.01,3.45,3.23,2.95,3.41,2.81,3.76,46.6253741605,3.812
2020-01-29 07-00-16,13,16,10316,,,,,,,,,2.437
2020-01-29 07-00-16,13,17,,3.97,4.33,3.29,,,,,,2.437
2020-01-29 07-00-16,13,18,,3.97,4.33,3.29,3.81,3.79,3.45,,,3.812
2020-01-29 07-00-16,13,19,,3.97,4.33,3.29,3.81,3.79,3.45,3.38,102.7590806645,3.812
2020-01-29 07-00-16,14,16,9359,,,,,,,,,2.437
2020-01-29 07-00-16,14,17,,3.29,3.81,3.63,,,,,,2.437
2020-01-29 07-00-16,14,18,,3.29,3.81,3.63,4.11,3.55,3.59,,,3.812
2020-01-29 07-00-16,14,19,,3.29,3.81,3.63,4.11,3.55,3.59,3.54,101.66263370450001,3.812
2020-01-29 07-00-17,15,16,0,,,,,,,,,2.437
2020-01-29 07-00-17,15,17,,-327.67,-327.67,-327.67,,,,,,2.437
2020-01-29 07-00-17,15,18,,-327.67,-327.67,-327.67,-327.67,-327.67,-327.67,,,3.812
2020-01-29 07-00-17,15,19,,-327.67,-327.67,-327.67,-327.67,-327.67,-327.67,0.0,-2.0462,3.812
2020-01-29 07-00-17,16,16,2729,,,,,,,,,2.437
2020-01-29 07-00-17,16,17,,3.49,3.15,3.19,,,,,,2.437
2020-01-29 07-00-17,16,18,,3.49,3.15,3.19,2.47,3.19,3.25,,,3.812
2020-01-29 07-00-17,16,19,,3.49,3.15,3.19,2.47,3.19,3.25,3.2,106.7312276125,3.812
2020-01-29 07-00-18,17,16,2742,,,,,,,,,2.437
2020-01-29 07-00-18,17,17,,3.71,4.45,3.33,,,,,,2.437
2020-01-29 07-00-18,17,18,,3.71,4.45,3.33,3.11,3.55,3.29,,,3.812
2020-01-29 07-00-18,17,19,,3.71,4.45,3.33,3.11,3.55,3.29,3.52,107.5471123805,3.812
2020-01-29 07-00-18,18,16,2857,,,,,,,,,2.437
2020-01-29 07-00-18,18,17,,2.77,3.49,2.99,,,,,,2.437
2020-01-29 07-00-18,18,18,,2.77,3.49,2.99,2.89,3.19,3.03,,,3.812
2020-01-29 07-00-18,18,19,,2.77,3.49,2.99,2.89,3.19,3.03,3.23,107.8522267445,3.812
2020-01-29 07-00-19,19,16,9363,,,,,,,,,2.437
2020-01-29 07-00-19,19,17,,3.67,3.63,3.29,,,,,,2.437
2020-01-29 07-00-19,19,18,,3.67,3.63,3.29,3.41,3.67,2.95,,,3.812
2020-01-29 07-00-19,19,19,,3.67,3.63,3.29,3.41,3.67,2.95,2.98,9.5700980845,3.812
2020-01-29 07-00-19,20,16,31482,,,,,,,,,2.437
2020-01-29 07-00-19,20,17,,-327.67,-327.67,-327.67,,,,,,2.437
2020-01-29 07-00-19,20,18,,-327.67,-327.67,-327.67,-327.67,-327.67,-327.67,,,3.812
2020-01-29 07-00-19,20,19,,-327.67,-327.67,-327.67,-327.67,-327.67,-327.67,3.34,106.62901226450002,3.812
2020-01-29 07-00-19,22,16,9395,,,,,,,,,2.437
2020-01-29 07-00-19,22,17,,2.55,2.89,3.07,,,,,,2.437
2020-01-29 07-00-19,22,18,,2.55,2.89,3.07,2.65,3.15,3.25,,,3.812
2020-01-29 07-00-19,22,19,,2.55,2.89,3.07,2.65,3.15,3.25,2.94,73.04134805000001,3.812
2020-01-29 07-00-20,21,16,10311,,,,,,,,,2.437
2020-01-29 07-00-20,21,17,,3.07,3.59,3.63,,,,,,2.437
2020-01-29 07-00-20,21,18,,3.07,3.59,3.63,3.97,3.55,2.65,,,3.812
2020-01-29 07-00-20,21,19,,3.07,3.59,3.63,3.97,3.55,2.65,3.24,99.0823672045,3.812
2020-01-29 07-00-20,22,16,9395,,,,,,,,,2.437
2020-01-29 07-00-20,22,17,,2.55,2.89,3.07,,,,,,2.437
2020-01-29 07-00-20,22,18,,2.55,2.89,3.07,2.65,3.15,3.25,,,3.812
2020-01-29 07-00-20,22,19,,2.55,2.89,3.07,2.65,3.15,3.25,2.94,73.04134805000001,3.812
2020-01-29 07-00-21,23,16,2872,,,,,,,,,2.437
2020-01-29 07-00-21,23,17,,3.55,3.67,3.23,,,,,,2.437
2020-01-29 07-00-21,23,18,,3.55,3.67,3.23,3.19,3.41,2.99,,,3.812
2020-01-29 07-00-21,23,19,,3.55,3.67,3.23,3.19,3.41,2.99,3.25,105.06390205000001,3.812
2020-01-29 07-00-22,25,16,0,,,,,,,,,2.437
2020-01-29 07-00-22,25,17,,0.0,0.0,0.0,,,,,,2.437
2020-01-29 07-00-22,25,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,3.812
2020-01-29 07-00-22,25,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,3.812
2020-01-29 07-01-14,10,16,30721,,,,,,,,,2.437
2020-01-29 07-01-14,10,17,,65.69,112.48,120.41,,,,,,2.437
2020-01-29 07-01-14,10,18,,65.69,112.48,120.41,40.52,40.95,0.0,,,3.812
2020-01-29 07-01-15,11,16,2871,,,,,,,,,2.437
2020-01-29 07-01-15,11,17,,3.29,4.37,4.01,,,,,,2.437
2020-01-29 07-01-15,11,18,,3.29,4.37,4.01,4.15,4.27,3.15,,,3.812
2020-01-29 07-01-15,11,19,,3.29,4.37,4.01,4.15,4.27,3.15,-39.389999999999986,-2.0462,3.812
2020-01-29 07-01-15,12,16,9481,,,,,,,,,2.437
2020-01-29 07-01-15,12,17,,3.71,2.95,3.11,,,,,,2.437
2020-01-29 07-01-15,12,18,,3.71,2.95,3.11,2.91,3.11,2.81,,,3.812
2020-01-29 07-01-15,12,19,,3.71,2.95,3.11,2.91,3.11,2.81,3.76,46.6253741605,3.812
2020-01-29 07-01-16,13,16,10317,,,,,,,,,2.437
2020-01-29 07-01-16,13,17,,4.15,4.23,3.19,,,,,,2.437
2020-01-29 07-01-16,13,18,,4.15,4.23,3.19,3.55,3.79,3.55,,,3.812
2020-01-29 07-01-16,13,19,,4.15,4.23,3.19,3.55,3.79,3.55,3.36,102.8111520205,3.812
2020-01-29 07-01-16,14,16,9360,,,,,,,,,2.437
2020-01-29 07-01-16,14,17,,3.37,3.63,3.23,,,,,,2.437
2020-01-29 07-01-16,14,18,,3.37,3.63,3.23,4.07,3.67,3.55,,,3.812
2020-01-29 07-01-16,14,19,,3.37,3.63,3.23,4.07,3.67,3.55,3.51,101.7149731045,3.812
2020-01-29 07-01-17,15,16,0,,,,,,,,,2.437
2020-01-29 07-01-17,15,17,,-327.67,-327.67,-327.67,,,,,,2.437
2020-01-29 07-01-17,15,18,,-327.67,-327.67,-327.67,-327.67,-327.67,-327.67,,,3.812
2020-01-29 07-01-17,15,19,,-327.67,-327.67,-327.67,-327.67,-327.67,-327.67,0.0,-2.0462,3.812
2020-01-29 07-01-17,16,16,2730,,,,,,,,,2.437
2020-01-29 07-01-17,16,17,,3.25,3.89,2.95,,,,,,2.437
2020-01-29 07-01-17,16,18,,3.25,3.89,2.95,2.61,3.33,3.03,,,3.812
2020-01-29 07-01-17,16,19,,3.25,3.89,2.95,2.61,3.33,3.03,3.2,106.7823161405,3.812
2020-01-29 07-01-18,17,16,2743,,,,,,,,,2.437
2020-01-29 07-01-18,17,17,,3.41,4.15,3.49,,,,,,2.437
2020-01-29 07-01-18,17,18,,3.41,4.15,3.49,3.11,3.25,3.33,,,3.812
2020-01-29 07-01-18,17,19,,3.41,4.15,3.49,3.11,3.25,3.33,3.51,107.5471123805,3.812
2020-01-29 07-01-18,18,16,2858,,,,,,,,,2.437
2020-01-29 07-01-18,18,17,,3.07,3.37,3.71,,,,,,2.437
2020-01-29 07-01-18,18,18,,3.07,3.37,3.71,2.99,3.29,2.95,,,3.812
2020-01-29 07-01-18,18,19,,3.07,3.37,3.71,2.99,3.29,2.95,3.2,107.80140626050002,3.812
2020-01-29 07-01-19,19,16,9364,,,,,,,,,2.437
2020-01-29 07-01-19,19,17,,3.29,3.67,3.37,,,,,,2.437
2020-01-29 07-01-19,19,18,,3.29,3.67,3.37,3.25,3.15,3.25,,,3.812
2020-01-29 07-01-19,19,19,,3.29,3.67,3.37,3.25,3.15,3.25,2.98,9.534420800000001,3.812
2020-01-29 07-01-19,20,16,31483,,,,,,,,,2.437
2020-01-29 07-01-19,20,17,,-327.67,-327.67,-327.67,,,,,,2.437
2020-01-29 07-01-19,20,18,,-327.67,-327.67,-327.67,-327.67,-327.67,-327.67,,,3.812
