Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp
2020-02-03 17-00-14,10,16,36757,,,,,,,,,5.0
2020-02-03 17-00-14,10,17,,81.69,119.06,123.12,,,,,,5.0
2020-02-03 17-00-14,10,18,,81.69,119.06,123.12,48.62,40.95,81.92,,,9.437
2020-02-03 17-00-14,11,16,8342,,,,,,,,,5.0
2020-02-03 17-00-14,11,17,,13.65,8.01,7.83,,,,,,5.0
2020-02-03 17-00-14,11,18,,13.65,8.01,7.83,7.65,9.49,10.95,,,9.437
2020-02-03 17-00-14,11,19,,13.65,8.01,7.83,7.65,9.49,10.95,-39.389999999999986,-2.0462,9.437
2020-02-03 17-00-15,12,16,16943,,,,,,,,,5.0
2020-02-03 17-00-15,12,17,,11.47,9.03,7.95,,,,,,5.0
2020-02-03 17-00-15,12,18,,11.47,9.03,7.95,11.09,10.51,12.39,,,9.437
2020-02-03 17-00-15,12,19,,11.47,9.03,7.95,11.09,10.51,12.39,10.28,56.60726252800001,9.437
2020-02-03 17-00-15,13,16,17531,,,,,,,,,5.0
2020-02-03 17-00-15,13,17,,8.55,8.55,11.65,,,,,,5.0
2020-02-03 17-00-15,13,18,,8.55,8.55,11.65,10.95,10.23,11.71,,,9.437
2020-02-03 17-00-15,13,19,,8.55,8.55,11.65,10.95,10.23,11.71,8.64,62.93333180050001,9.437
2020-02-03 17-00-16,14,16,17101,,,,,,,,,5.0
2020-02-03 17-00-16,14,17,,9.61,10.37,11.31,,,,,,5.0
2020-02-03 17-00-16,14,18,,9.61,10.37,11.31,11.37,8.87,8.23,,,9.437
2020-02-03 17-00-16,14,19,,9.61,10.37,11.31,11.37,8.87,8.23,9.49,61.494812882,9.437
2020-02-03 17-00-16,15,16,0,,,,,,,,,5.0
2020-02-03 17-00-16,15,17,,0.0,0.0,0.0,,,,,,5.0
2020-02-03 17-00-16,15,18,,0.0,0.0,0.0,0.0,0.0,0.0,,,9.437
2020-02-03 17-00-16,15,19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0462,9.437
2020-02-03 17-00-17,16,16,10452,,,,,,,,,5.0
2020-02-03 17-00-17,16,17,,7.15,7.77,6.53,,,,,,5.0
2020-02-03 17-00-17,16,18,,7.15,7.77,6.53,7.29,8.05,6.87,,,9.437
2020-02-03 17-00-17,16,19,,7.15,7.77,6.53,7.29,8.05,6.87,7.74,70.82314111250001,9.437
2020-02-03 17-00-17,17,16,9997,,,,,,,,,5.0
2020-02-03 17-00-17,17,17,,10.51,9.25,8.29,,,,,,5.0
2020-02-03 17-00-17,17,18,,10.51,9.25,8.29,8.83,11.13,8.93,,,9.437
2020-02-03 17-00-17,17,19,,10.51,9.25,8.29,8.83,11.13,8.93,9.55,63.7565272,9.437
2020-02-03 17-00-18,18,16,9125,,,,,,,,,5.0
2020-02-03 17-00-18,18,17,,9.33,8.45,6.39,,,,,,5.0
2020-02-03 17-00-18,18,18,,9.33,8.45,6.39,7.65,7.15,7.55,,,9.437
2020-02-03 17-00-18,18,19,,9.33,8.45,6.39,7.65,7.15,7.55,8.36,65.456479552,9.437
2020-02-03 17-00-18,19,16,14104,,,,,,,,,5.0
2020-02-03 17-00-18,19,17,,11.13,11.23,7.37,,,,,,5.0
2020-02-03 17-00-18,19,18,,11.13,11.23,7.37,10.47,12.91,11.79,,,9.437
2020-02-03 17-00-18,19,19,,11.13,11.23,7.37,10.47,12.91,11.79,9.59,60.326601568,9.437
2020-02-03 17-00-19,20,16,36561,,,,,,,,,5.0
2020-02-03 17-00-19,20,17,,10.71,9.01,8.01,,,,,,5.0
2020-02-03 17-00-19,20,18,,10.71,9.01,8.01,10.43,11.89,9.21,,,9.437
2020-02-03 17-00-19,20,19,,10.71,9.01,8.01,10.43,11.89,9.21,9.33,62.44441460050001,9.437
2020-02-03 17-00-19,22,16,14111,,,,,,,,,5.0
2020-02-03 17-00-19,22,17,,6.03,7.65,7.95,,,,,,5.0
2020-02-03 17-00-19,22,18,,6.03,7.65,7.95,6.83,7.91,6.79,,,9.437
2020-02-03 17-00-19,22,19,,6.03,7.65,7.95,6.83,7.91,6.79,7.05,73.4828355125,9.437
2020-02-03 17-00-19,21,16,15502,,,,,,,,,5.0
2020-02-03 17-00-19,21,17,,11.07,11.75,9.39,,,,,,5.0
2020-02-03 17-00-19,21,18,,11.07,11.75,9.39,9.25,11.37,10.79,,,9.437
2020-02-03 17-00-19,21,19,,11.07,11.75,9.39,9.25,11.37,10.79,9.48,59.80248892450001,9.437
2020-02-03 17-00-20,22,16,14111,,,,,,,,,5.0
2020-02-03 17-00-20,22,17,,6.03,7.65,7.95,,,,,,5.0
2020-02-03 17-00-20,22,18,,6.03,7.65,7.95,6.83,7.91,6.79,,,9.437
2020-02-03 17-00-20,22,19,,6.03,7.65,7.95,6.83,7.91,6.79,7.05,73.4828355125,9.437
2020-02-03 17-00-20,23,16,8173,,,,,,,,,5.0
2020-02-03 17-00-20,23,17,,9.81,10.19,10.43,,,,,,5.0
2020-02-03 17-00-20,23,18,,9.81,10.19,10.43,11.37,6.73,8.15,,,9.437
2020-02-03 17-00-20,23,19,,9.81,10.19,10.43,11.37,6.73,8.15,9.96,59.277454082000006,9.437
2020-02-03 17-00-21,25,16,9609,,,,,,,,,5.0
2020-02-03 17-00-21,25,17,,7.55,-327.67,-327.67,,,,,,5.0
2020-02-03 17-00-21,25,18,,7.55,-327.67,-327.67,-327.67,7.55,5.99,,,9.437
2020-02-03 17-00-21,25,19,,7.55,-327.67,-327.67,-327.67,7.55,5.99,6.2,80.01899045,9.437
2020-02-03 17-01-14,10,16,36758,,,,,,,,,4.875
2020-02-03 17-01-14,10,17,,95.8,125.82,125.92,,,,,,4.875
2020-02-03 17-01-14,10,18,,95.8,125.82,125.92,48.61,40.95,81.92,,,9.25
2020-02-03 17-01-14,11,16,8343,,,,,,,,,4.875
2020-02-03 17-01-14,11,17,,14.51,8.45,8.93,,,,,,4.875
2020-02-03 17-01-14,11,18,,14.51,8.45,8.93,8.89,10.09,11.55,,,9.25
2020-02-03 17-01-14,11,19,,14.51,8.45,8.93,8.89,10.09,11.55,-39.389999999999986,-2.0462,9.25
2020-02-03 17-01-15,12,16,16944,,,,,,,,,4.875
2020-02-03 17-01-15,12,17,,11.81,9.99,8.55,,,,,,4.875
2020-02-03 17-01-15,12,18,,11.81,9.99,8.55,11.99,11.03,12.95,,,9.25
2020-02-03 17-01-15,12,19,,11.81,9.99,8.55,11.99,11.03,12.95,10.32,57.41701872200001,9.25
2020-02-03 17-01-15,13,16,17532,,,,,,,,,4.875
2020-02-03 17-01-15,13,17,,9.63,8.65,12.17,,,,,,4.875
2020-02-03 17-01-15,13,18,,9.63,8.65,12.17,11.93,11.07,13.17,,,9.25
2020-02-03 17-01-15,13,19,,9.63,8.65,12.17,11.93,11.07,13.17,9.38,62.963862002,9.25
2020-02-03 17-01-16,14,16,17102,,,,,,,,,4.875
2020-02-03 17-01-16,14,17,,10.17,10.89,11.79,,,,,,4.875
2020-02-03 17-01-16,14,18,,10.17,10.89,11.79,11.65,8.87,8.51,,,9.25
2020-02-03 17-01-16,14,19,,10.17,10.89,11.79,11.65,8.87,8.51,9.43,62.32205766050001,9.25
