TempPlant1,TempPlant4,TempPlant6,Air_temp_loc,Humedity,air_temp,Ambient_1_6,Date
1.05,0.59,0.51,,-2.0462,3.062,0,2020-03-09 00-00-21
1.05,0.79,0.63,,-2.0462,3.125,0,2020-03-09 00-01-22
1.25,0.63,0.55,,-2.0462,3.125,0,2020-03-09 00-02-22
1.17,0.67,0.83,,-2.0462,3.125,0,2020-03-09 00-03-22
0.97,0.79,0.95,,-2.0462,3.125,0,2020-03-09 00-04-22
1.33,0.71,0.67,,-2.0462,3.125,0,2020-03-09 00-05-22
0.95,0.75,0.51,,-2.0462,3.125,0,2020-03-09 00-06-22
0.91,0.67,0.95,,-2.0462,3.187,0.062,2020-03-09 00-07-22
1.01,1.29,0.71,,-2.0462,3.187,0,2020-03-09 00-08-22
0.95,1.43,0.59,,-2.0462,3.187,0.062,2020-03-09 00-09-22
1.29,0.79,0.75,,-2.0462,3.187,0.062,2020-03-09 00-10-22
0.97,1.17,0.75,,-2.0462,3.187,0.062,2020-03-09 00-11-22
1.33,1.21,0.79,,-2.0462,3.187,0.062,2020-03-09 00-12-22
1.01,0.95,0.71,,-2.0462,3.125,0.062,2020-03-09 00-13-22
0.95,0.97,1.01,,-2.0462,3.125,0.062,2020-03-09 00-14-22
1.05,0.97,0.79,,-2.0462,3.125,0.125,2020-03-09 00-15-22
0.97,0.95,0.95,,-2.0462,3.062,0.062,2020-03-09 00-16-22
1.33,0.51,0.83,,-2.0462,3.062,0.125,2020-03-09 00-17-22
1.05,1.13,0.95,,-2.0462,3.062,0.125,2020-03-09 00-18-22
0.97,0.79,0.79,,-2.0462,3.062,0.125,2020-03-09 00-19-22
1.01,0.91,0.95,,-2.0462,3,0.125,2020-03-09 00-20-21
0.95,1.13,0.63,,-2.0462,3.062,0.125,2020-03-09 00-21-22
1.41,0.55,0.67,,-2.0462,3.062,0.187,2020-03-09 00-22-22
1.21,0.87,0.87,,-2.0462,3.062,0.187,2020-03-09 00-23-22
1.25,1.13,0.79,,-2.0462,3.062,0.125,2020-03-09 00-24-22
1.47,1.05,0.97,,-2.0462,3.062,0.125,2020-03-09 00-25-21
1.21,0.55,0.63,,-2.0462,3.062,0.187,2020-03-09 00-26-22
1.37,0.97,0.87,,-2.0462,3,0.187,2020-03-09 00-27-22
1.13,0.95,0.67,,-2.0462,3,0.187,2020-03-09 00-28-22
0.83,1.33,0.87,,-2.0462,3,0.125,2020-03-09 00-29-22
1.01,1.17,0.67,,-2.0462,3.062,0.187,2020-03-09 00-30-22
1.51,1.41,0.67,,-2.0462,3,0.187,2020-03-09 00-31-22
1.47,0.83,0.83,,-2.0462,3,0.187,2020-03-09 00-33-22
0.79,0.83,0.55,,-2.0462,3.062,0.187,2020-03-09 00-34-21
1.41,0.83,0.63,,-2.0462,3.062,0.187,2020-03-09 00-35-22
