TempPlant2,TempPlant3,TempPlant4,Air_temp_loc,Humedity,air_temp,Ambient_1_4,Date
1.93,1.97,2.35,,-2.0462,3.937,1.562,2020-02-20 00-00-15
1.93,1.71,1.97,,-2.0462,3.937,1.562,2020-02-20 00-01-15
1.79,1.85,1.71,,-2.0462,3.937,1.625,2020-02-20 00-02-14
2.05,1.71,1.93,,-2.0462,3.937,1.625,2020-02-20 00-04-15
2.01,1.93,2.21,,-2.0462,3.937,1.625,2020-02-20 00-05-15
1.63,2.09,2.27,,-2.0462,3.937,1.562,2020-02-20 00-06-15
2.17,1.85,2.09,,-2.0462,3.937,1.625,2020-02-20 00-07-15
1.83,1.93,2.25,,-2.0462,3.937,1.625,2020-02-20 00-08-14
1.93,1.85,2.09,,-2.0462,3.875,1.562,2020-02-20 00-09-14
2.09,1.83,1.93,,-2.0462,3.937,1.625,2020-02-20 00-10-14
1.97,1.85,2.17,,-2.0462,3.937,1.625,2020-02-20 00-11-15
1.85,1.67,2.27,,-2.0462,3.937,1.562,2020-02-20 00-12-15
2.09,1.89,2.25,,-2.0462,3.937,1.562,2020-02-20 00-13-15
1.89,1.47,2.43,,-2.0462,3.937,1.562,2020-02-20 00-14-15
2.13,1.71,2.51,,-2.0462,3.937,1.562,2020-02-20 00-15-13
1.55,1.75,2.17,,-2.0462,3.937,1.562,2020-02-20 00-16-15
2.13,1.85,2.31,,-2.0462,3.937,1.562,2020-02-20 00-17-15
2.13,1.97,2.21,,-2.0462,3.937,1.562,2020-02-20 00-18-15
1.93,1.83,2.17,,-2.0462,3.937,1.562,2020-02-20 00-19-15
2.05,2.01,2.39,,-2.0462,3.875,1.625,2020-02-20 00-20-15
2.05,1.83,2.21,,-2.0462,3.875,1.625,2020-02-20 00-21-14
1.55,1.63,1.97,,-2.0462,3.875,1.625,2020-02-20 00-22-15
2.17,1.85,2.13,,-2.0462,3.875,1.625,2020-02-20 00-23-15
2.01,1.85,2.13,,-2.0462,3.875,1.625,2020-02-20 00-24-15
2.09,2.09,2.43,,-2.0462,3.875,1.625,2020-02-20 00-25-15
2.09,2.01,2.39,,-2.0462,3.812,1.625,2020-02-20 00-26-15
2.25,1.85,2.25,,-2.0462,3.75,1.625,2020-02-20 00-27-14
2.25,1.89,2.31,,-2.0462,3.75,1.625,2020-02-20 00-28-14
1.89,1.97,2.09,,-2.0462,3.687,1.625,2020-02-20 00-29-15
2.27,2.01,2.47,,-2.0462,3.687,1.625,2020-02-20 00-30-15
2.17,1.93,2.39,,-2.0462,3.687,1.625,2020-02-20 00-31-15
1.83,2.05,2.35,,-2.0462,3.687,1.625,2020-02-20 00-32-15
2.13,1.71,2.39,,-2.0462,3.75,1.562,2020-02-20 00-33-15
2.09,1.75,2.31,,-2.0462,3.687,1.562,2020-02-20 00-34-14
2.09,1.75,2.39,,-2.0462,3.75,1.625,2020-02-20 00-35-15
2.09,1.85,2.21,,-2.0462,3.75,1.625,2020-02-20 00-36-15
2.27,1.55,2.43,,-2.0462,3.75,1.625,2020-02-20 00-37-15
2.21,1.97,2.39,,-2.0462,3.75,1.625,2020-02-20 00-38-15
1.93,1.79,2.43,,-2.0462,3.75,1.625,2020-02-20 00-39-15
2.25,2.09,2.31,,-2.0462,3.812,1.625,2020-02-20 00-40-14
