TempPlant2,TempPlant4,TempPlant6,Air_temp_loc,Humedity,air_temp,Ambient_1,time
5.49,4.37,5.01,4.64,105.3470125645,6.562,3.062,2020-01-24T06:05:00.0
5.45,4.89,5.29,4.62,105.3984457205,6.562,3.062,2020-01-24T06:06:00.0
5.81,4.23,5.11,4.68,105.3984457205,6.5,3.062,2020-01-24T06:07:00.0
5.45,4.89,5.01,4.72,105.44986611250002,6.562,3.062,2020-01-24T06:08:00.0
5.81,4.93,5.07,4.76,105.47557152200001,6.5,3.062,2020-01-24T06:09:00.0
5.51,4.81,5.29,4.7,106.3220598845,6.5,3.062,2020-01-24T06:10:00.0
6.13,4.71,5.29,4.9,105.14115230050001,6.5,3.187,2020-01-24T06:11:00.0
5.45,5.01,5.19,4.96,105.218373832,6.562,3.25,2020-01-24T06:12:00.0
5.73,5.01,5.15,4.94,105.24410796050002,6.562,3.25,2020-01-24T06:13:00.0
5.73,4.79,5.41,4.84,105.1926365125,6.625,3.25,2020-01-24T06:14:00.0
5.85,5.19,5.15,4.88,105.14115230050001,6.625,3.25,2020-01-24T06:15:00.0
5.89,4.89,5.05,4.86,105.24410796050002,6.625,3.187,2020-01-24T06:16:00.0
5.93,5.27,5.55,4.78,105.24410796050002,6.625,3.125,2020-01-24T06:17:00.0
5.85,5.27,5.29,4.76,105.1926365125,6.625,3.062,2020-01-24T06:18:00.0
5.33,5.11,5.33,4.7,105.1926365125,6.625,3.0,2020-01-24T06:19:00.0
5.51,5.07,5.33,4.72,105.24410796050002,6.625,3.0,2020-01-24T06:20:00.0
5.19,5.23,5.15,4.7,105.0896553245,6.625,3.0,2020-01-24T06:21:00.0
5.11,5.23,5.27,4.7,105.24410796050002,6.625,3.0,2020-01-24T06:22:00.0
5.55,4.97,5.29,4.72,105.1926365125,6.625,2.937,2020-01-24T06:23:00.0
5.59,5.27,5.71,4.69,105.16689600200002,6.625,2.937,2020-01-24T06:24:00.0
5.390000000000001,5.21,5.52,4.725,105.12827566325001,6.625,2.937,2020-01-24T06:25:00.0
5.19,5.15,5.33,4.76,105.0896553245,6.625,2.937,2020-01-24T06:26:00.0
5.51,5.05,5.29,4.72,105.0896553245,6.625,2.937,2020-01-24T06:27:00.0
5.59,5.07,5.37,4.71,105.115405408,6.625,2.937,2020-01-24T06:28:00.0
5.29,4.79,5.41,4.68,105.0896553245,6.625,2.937,2020-01-24T06:29:00.0
5.49,4.97,5.73,4.78,105.03814558450001,6.687,2.937,2020-01-24T06:30:00.0
5.67,5.07,5.49,4.82,105.03814558450001,6.687,3.0,2020-01-24T06:31:00.0
5.77,5.23,5.51,4.89,105.0896553245,6.687,3.062,2020-01-24T06:32:00.0
5.27,5.11,5.55,4.81,105.03814558450001,6.687,3.062,2020-01-24T06:33:00.0
5.37,5.15,5.49,4.83,105.012385928,6.687,3.062,2020-01-24T06:34:00.0
5.37,5.29,5.45,4.72,104.8835397805,6.687,3.062,2020-01-24T06:35:00.0
5.27,5.37,5.37,4.77,104.909315392,6.75,3.125,2020-01-24T06:36:00.0
5.34,5.32,5.35,4.805,104.97373048825,6.75,3.0934999999999997,2020-01-24T06:37:00.0
5.41,5.27,5.33,4.84,105.03814558450001,6.75,3.062,2020-01-24T06:38:00.0
5.27,5.07,5.59,4.86,104.8319789845,6.75,3.125,2020-01-24T06:39:00.0
5.11,5.19,5.49,4.83,104.8319789845,6.75,3.125,2020-01-24T06:40:00.0
5.99,5.37,5.77,4.78,104.8319789845,6.812,3.062,2020-01-24T06:41:00.0
5.63,5.33,5.51,4.81,104.7804054245,6.75,3.125,2020-01-24T06:42:00.0
5.11,5.37,5.37,4.84,104.8319789845,6.812,3.125,2020-01-24T06:43:00.0
5.5,5.220000000000001,5.46,4.85,104.79329642125,6.781000000000001,3.1559999999999997,2020-01-24T06:44:00.0
5.89,5.07,5.55,4.86,104.75461385800001,6.75,3.187,2020-01-24T06:45:00.0
5.81,5.51,5.41,4.9,104.67722001250002,6.75,3.187,2020-01-24T06:46:00.0
5.59,5.29,5.51,4.92,104.7804054245,6.75,3.187,2020-01-24T06:47:00.0
5.73,5.49,5.71,4.93,104.7288191005,6.75,3.187,2020-01-24T06:48:00.0
5.85,5.15,5.51,5.02,104.8319789845,6.75,3.187,2020-01-24T06:49:00.0
5.99,5.41,5.45,5.08,104.62560816050001,6.687,3.125,2020-01-24T06:50:00.0
5.85,5.15,5.45,5.06,104.62560816050001,6.75,3.062,2020-01-24T06:51:00.0
6.13,5.49,5.55,5.08,104.57398354450001,6.75,3.0,2020-01-24T06:52:00.0
5.71,5.19,5.73,5.0,104.36735744050002,6.75,3.0,2020-01-24T06:53:00.0
5.93,5.37,5.41,4.98,104.10878762050001,6.75,3.0,2020-01-24T06:54:00.0
5.37,5.63,5.85,5.02,104.21225384050001,6.75,3.0,2020-01-24T06:55:00.0
5.73,5.67,5.67,4.96,104.21225384050001,6.812,3.0,2020-01-24T06:56:00.0
5.89,5.71,5.93,5.05,104.21225384050001,6.75,3.062,2020-01-24T06:57:00.0
5.15,5.99,5.93,5.12,104.36735744050002,6.812,3.125,2020-01-24T06:58:00.0
5.95,5.99,5.73,5.26,104.31566900450001,6.812,3.187,2020-01-24T06:59:00.0
6.13,6.35,5.85,5.31,104.28982000000002,6.875,3.187,2020-01-24T07:00:00.0
6.25,6.11,6.29,5.28,103.9534925605,6.812,3.25,2020-01-24T07:01:00.0
6.07,5.93,5.73,5.33,103.823992258,6.875,3.25,2020-01-24T07:02:00.0
6.07,5.73,6.25,5.42,104.1605271125,6.875,3.25,2020-01-24T07:03:00.0
6.13,5.89,6.13,5.43,104.238112418,6.875,3.312,2020-01-24T07:04:00.0
6.61,5.81,6.13,5.54,103.79808262450001,6.875,3.312,2020-01-24T07:05:00.0
6.39,5.95,6.03,5.54,104.34151481800001,6.937,3.375,2020-01-24T07:06:00.0
6.75,6.29,6.21,5.57,103.7462537845,6.875,3.375,2020-01-24T07:07:00.0
