Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp,AirTemp_1
2020-02-27 15-00-15,12,16,47035,0.63,-0.6800000000000637,-1,-1.240000000000009,-0.6399999999999864,-0.7200000000000273,0.05,87.95506396450001,0.25,-1.562
2020-02-27 15-01-16,12,16,47036,0.75,-0.6000000000000227,-1.0400000000000773,-1.2799999999999727,-1,-0.7200000000000273,-0.009999999999990905,87.593473378,0.25,-1.625
2020-02-27 15-02-15,12,16,47037,0.41,-0.5600000000000591,-0.8799999999999955,-1.3799999999999955,-0.8400000000000318,-0.6000000000000227,-0.09000000000003183,88.0106454205,0.25,-1.625
2020-02-27 15-03-15,12,16,47038,0.37,-0.39999999999997726,-0.9600000000000364,-1.5,-1,-0.5600000000000591,-0.07000000000005002,88.28836124050001,0.187,-1.687
2020-02-27 15-04-15,12,16,47039,0.67,-0.8799999999999955,-1.080000000000041,-1.5400000000000773,-0.5600000000000591,-0.8799999999999955,-0.09000000000003183,88.8982128125,0.187,-1.75
2020-02-27 15-05-16,12,16,47040,0.83,-0.8400000000000318,-0.7200000000000273,-1.4200000000000728,-0.9200000000000728,-0.6000000000000227,-0.08000000000004093,89.58935125,0.187,-1.75
2020-02-27 15-06-16,12,16,47041,0.63,-0.8000000000000682,-1.240000000000009,-1.2799999999999727,-0.7200000000000273,-0.6000000000000227,-0.14999999999997726,89.39603352050001,0.187,-1.687
2020-02-27 15-07-15,12,16,47042,0.71,-0.6000000000000227,-1.0400000000000773,-1.5400000000000773,-0.7200000000000273,-0.6000000000000227,-0.10000000000002274,89.50651994050001,0.125,-1.75
2020-02-27 15-08-15,12,16,47043,0.51,-0.6800000000000637,-1.1200000000000045,-1.4600000000000364,-0.6000000000000227,-0.8000000000000682,-0.09000000000003183,89.56174400450001,0.125,-1.75
2020-02-27 15-09-15,12,16,47044,0.75,-0.5600000000000591,-1,-1.2000000000000455,-0.6800000000000637,-0.6399999999999864,-0.09000000000003183,89.920389298,0.125,-1.75
2020-02-27 15-10-15,12,16,47045,0.59,-0.6000000000000227,-0.8799999999999955,-1.1599999999999682,-0.6800000000000637,-0.5199999999999818,-0.01999999999998181,89.81009433800001,0.125,-1.687
2020-02-27 15-11-15,12,16,47046,0.55,-0.6399999999999864,-0.8000000000000682,-1.4200000000000728,-0.8799999999999955,-0.7599999999999909,0.04,89.89282034450001,0.187,-1.625
2020-02-27 15-12-16,12,16,47047,0.71,-0.44000000000005457,-0.9600000000000364,-1.580000000000041,-0.8799999999999955,-0.8799999999999955,-0.029999999999972715,89.11959410050001,0.187,-1.687
2020-02-27 15-13-16,12,16,47048,0.47,-0.44000000000005457,-0.8000000000000682,-1.4200000000000728,-0.8000000000000682,-0.7599999999999909,-0.09000000000003183,89.67215384050002,0.187,-1.687
2020-02-27 15-15-15,12,16,47049,0.29,-0.5600000000000591,-1.0400000000000773,-1.6599999999999682,-0.8799999999999955,-0.7599999999999909,-0.09000000000003183,88.84283558050001,0.187,-1.625
2020-02-27 15-16-15,12,16,47050,0.63,-0.6800000000000637,-1,-1.32000000000005,-0.8000000000000682,-0.8000000000000682,-0.12999999999999545,89.03660005,0.187,-1.687
2020-02-27 15-18-16,12,16,47051,0.67,-0.7200000000000273,-0.7200000000000273,-1.3400000000000318,-0.6800000000000637,-0.8799999999999955,-0.01999999999998181,89.699748322,0.187,-1.562
2020-02-27 15-19-16,12,16,47052,0.67,-0.6399999999999864,-0.9600000000000364,-1.580000000000041,-0.8400000000000318,-0.8400000000000318,0,89.11959410050001,0.187,-1.562
2020-02-27 15-20-16,12,16,47053,0.71,-0.32000000000005,-0.8400000000000318,-1.4200000000000728,-0.8799999999999955,-0.7599999999999909,-0.01999999999998181,89.423659912,0.187,-1.562
2020-02-27 15-21-15,12,16,47054,0.83,-0.8000000000000682,-0.5600000000000591,-1.4200000000000728,-0.5600000000000591,-0.7200000000000273,0.01,90.44359312450001,0.187,-1.562
2020-02-27 15-22-15,12,16,47055,0.75,-0.5600000000000591,-0.9200000000000728,-1.3799999999999955,-1.0400000000000773,-0.5199999999999818,0,90.60857606050001,0.187,-1.562
2020-02-27 15-23-15,12,16,47056,0.75,-0.6000000000000227,-0.9200000000000728,-1.1599999999999682,-0.5199999999999818,-0.5199999999999818,0.03,90.44359312450001,0.187,-1.5
2020-02-27 15-24-15,12,16,47057,0.95,-0.8000000000000682,-1.1200000000000045,-1.3799999999999955,-0.5600000000000591,-0.7200000000000273,0.04,89.8652482,0.25,-1.562
2020-02-27 15-25-16,12,16,47058,0.51,-0.7599999999999909,-1.0400000000000773,-1.1200000000000045,-0.6399999999999864,-0.8000000000000682,0.03,90.80091096200002,0.25,-1.562
2020-02-27 15-26-16,12,16,47059,0.63,-0.6000000000000227,-1.32000000000005,-1.32000000000005,-0.6800000000000637,-0.5199999999999818,-0.009999999999990905,91.130264162,0.25,-1.562
2020-02-27 15-27-15,12,16,47060,0.41,-0.6000000000000227,-1.32000000000005,-1.5400000000000773,-0.8400000000000318,-0.6800000000000637,-0.07000000000005002,91.32217466050001,0.187,-1.687
2020-02-27 15-28-15,12,16,47061,0.59,-0.7599999999999909,-0.6800000000000637,-1.1599999999999682,-0.6800000000000637,-0.7200000000000273,-0.11000000000001364,91.78759205,0.187,-1.687
2020-02-27 15-29-15,12,16,47062,0.55,-0.8799999999999955,-1.080000000000041,-1.5,-0.9200000000000728,-0.6399999999999864,-0.05000000000006821,91.842286408,0.25,-1.75
2020-02-27 15-30-15,12,16,47063,0.55,-0.6399999999999864,-0.9600000000000364,-1.3400000000000318,-0.8799999999999955,-0.8400000000000318,-0.11000000000001364,90.855835072,0.25,-1.75
2020-02-27 15-31-16,12,16,47064,0.37,-0.36000000000001364,-1.1200000000000045,-1.5400000000000773,-0.7200000000000273,-0.8400000000000318,-0.05000000000006821,91.32217466050001,0.25,-1.75
2020-02-27 15-32-16,12,16,47065,0.37,-0.8799999999999955,-1.1599999999999682,-1.3799999999999955,-1.0400000000000773,-0.6800000000000637,-0.17000000000007276,90.855835072,0.187,-1.75
