Date,NodeID,FrameID,MeasurementCounter,PlantTemp1,PlantTemp2,PlantTemp3,PlantTemp4,PlantTemp5,PlantTemp6,AirTempLoc,Humidity,AirTemp,AirTemp_1
2020-02-27 15-00-16,13,16,47306,0.43,0.79,-0.8400000000000318,-0.7599999999999909,-0.18000000000006366,-0.36000000000001364,-0.34000000000003183,91.43176760050001,0.25,-1.562
2020-02-27 15-01-16,13,16,47307,0.29,0.79,-0.6800000000000637,-0.9600000000000364,-0.2599999999999909,-0.5600000000000591,-0.38999999999998636,91.32217466050001,0.25,-1.625
2020-02-27 15-02-16,13,16,47308,-0.01999999999998181,0.97,-0.8799999999999955,-0.8000000000000682,-0.22000000000002728,-0.7200000000000273,-0.39999999999997726,91.62343239200001,0.25,-1.625
2020-02-27 15-03-16,13,16,47309,0.51,0.97,-1.240000000000009,-0.44000000000005457,-0.06000000000005912,-0.32000000000005,-0.43000000000006366,91.86962880050001,0.187,-1.687
2020-02-27 15-04-16,13,16,47310,0.21,0.97,-0.8799999999999955,-0.6800000000000637,-0.10000000000002274,-0.7200000000000273,-0.4600000000000364,92.4703541125,0.187,-1.75
2020-02-27 15-05-16,13,16,47311,0.29,1.01,-0.9200000000000728,-0.44000000000005457,-0.01999999999998181,-0.06000000000005912,-0.37000000000000455,92.987919442,0.187,-1.75
2020-02-27 15-06-16,13,16,47312,0.41,0.83,-1.1200000000000045,-0.8799999999999955,0.01,-0.32000000000005,-0.42000000000007276,93.0151278125,0.187,-1.687
2020-02-27 15-07-15,13,16,47313,0.51,0.79,-1.080000000000041,-0.6000000000000227,-0.18000000000006366,-0.7200000000000273,-0.40999999999996817,93.1239293845,0.125,-1.75
2020-02-27 15-08-15,13,16,47314,0.43,0.97,-0.6399999999999864,-0.44000000000005457,-0.06000000000005912,-0.2599999999999909,-0.38999999999998636,93.04233299200001,0.125,-1.75
2020-02-27 15-09-16,13,16,47315,0.17,1.05,-1.1200000000000045,-0.9200000000000728,0.01,-0.2799999999999727,-0.36000000000001364,93.1239293845,0.125,-1.75
2020-02-27 15-10-16,13,16,47316,0.41,0.75,-0.6000000000000227,-0.8400000000000318,0.29,-0.22000000000002728,-0.3300000000000409,93.06953498050001,0.125,-1.687
2020-02-27 15-11-16,13,16,47317,0.25,1.01,-0.8000000000000682,-0.8000000000000682,0.25,-0.36000000000001364,-0.2900000000000773,93.1239293845,0.187,-1.625
2020-02-27 15-12-16,13,16,47318,0.59,1.01,-0.6800000000000637,-0.6000000000000227,0.05,-0.36000000000001364,-0.35000000000002274,92.770137602,0.187,-1.687
2020-02-27 15-13-16,13,16,47319,0.59,0.63,-0.9200000000000728,-0.5600000000000591,0.09,-0.39999999999997726,-0.35000000000002274,92.8518297245,0.187,-1.687
2020-02-27 15-15-16,13,16,47320,0.09,1.13,-0.8400000000000318,-0.36000000000001364,-0.2599999999999909,-0.36000000000001364,-0.38999999999998636,92.8518297245,0.187,-1.625
2020-02-27 15-16-16,13,16,47321,0.37,0.87,-1,-0.8799999999999955,0.29,-0.44000000000005457,-0.44000000000005457,92.82460220800002,0.187,-1.687
2020-02-27 15-18-16,13,16,47322,0.43,1.17,-0.5600000000000591,-0.32000000000005,-0.01999999999998181,-0.4800000000000182,-0.37000000000000455,93.04233299200001,0.187,-1.562
2020-02-27 15-19-16,13,16,47323,0.13,0.63,-0.7200000000000273,-0.36000000000001364,0.17,-0.5600000000000591,-0.37000000000000455,92.8518297245,0.187,-1.562
2020-02-27 15-20-16,13,16,47324,0.37,0.79,-1,-0.6800000000000637,0.17,-0.18000000000006366,-0.37000000000000455,92.8518297245,0.187,-1.562
