TempPlant2,TempPlant3,TempPlant4,Air_temp_loc,Humedity,air_temp,Ambient_1,time
5.41,4.67,4.79,4.2,99.1882841125,6.562,3.062,2020-01-24T06:05:00.0
5.41,4.85,5.01,4.24,99.1882841125,6.562,3.062,2020-01-24T06:06:00.0
5.27,4.57,4.81,4.27,99.161809672,6.5,3.062,2020-01-24T06:07:00.0
5.85,5.11,4.89,4.35,99.1882841125,6.562,3.062,2020-01-24T06:08:00.0
5.19,5.29,4.37,4.4,99.1353320405,6.5,3.062,2020-01-24T06:09:00.0
5.45,5.05,4.63,4.46,99.1353320405,6.5,3.062,2020-01-24T06:10:00.0
5.93,4.59,4.93,4.5,99.108851218,6.5,3.187,2020-01-24T06:11:00.0
5.33,5.33,4.93,4.53,99.0823672045,6.562,3.25,2020-01-24T06:12:00.0
5.45,5.07,5.11,4.6,99.0823672045,6.562,3.25,2020-01-24T06:13:00.0
5.89,5.37,5.27,4.56,99.0823672045,6.625,3.25,2020-01-24T06:14:00.0
5.59,5.23,4.89,4.51,99.1353320405,6.625,3.25,2020-01-24T06:15:00.0
4.89,4.97,5.29,4.46,99.1353320405,6.625,3.187,2020-01-24T06:16:00.0
5.33,4.97,5.05,4.4,99.1353320405,6.625,3.125,2020-01-24T06:17:00.0
5.33,5.07,5.23,4.38,99.1353320405,6.625,3.062,2020-01-24T06:18:00.0
5.23,5.15,4.85,4.4,99.161809672,6.625,3.0,2020-01-24T06:19:00.0
5.51,5.15,5.27,4.38,99.1882841125,6.625,3.0,2020-01-24T06:20:00.0
5.33,5.23,5.33,4.38,99.161809672,6.625,3.0,2020-01-24T06:21:00.0
5.33,5.29,5.49,4.4,99.1353320405,6.625,3.0,2020-01-24T06:22:00.0
5.23,5.15,5.15,4.34,99.1353320405,6.625,2.937,2020-01-24T06:23:00.0
5.49,5.41,5.27,4.36,99.1353320405,6.625,2.937,2020-01-24T06:24:00.0
5.01,4.79,5.37,4.36,99.1353320405,-0.062,2.937,2020-01-24T06:25:00.0
5.37,5.27,5.33,4.39,99.1353320405,6.625,2.937,2020-01-24T06:26:00.0
5.27,5.33,5.23,4.34,99.1353320405,6.625,2.937,2020-01-24T06:27:00.0
5.37,5.23,5.49,4.33,99.1353320405,6.625,2.937,2020-01-24T06:28:00.0
5.33,5.29,5.15,4.36,99.1353320405,6.625,2.937,2020-01-24T06:29:00.0
5.23,5.27,5.11,4.38,99.108851218,6.687,2.937,2020-01-24T06:30:00.0
5.85,5.45,5.07,4.4,99.108851218,6.687,3.0,2020-01-24T06:31:00.0
5.41,5.11,5.37,4.45,99.108851218,6.687,3.062,2020-01-24T06:32:00.0
5.55,5.67,5.37,4.46,99.0823672045,6.687,3.062,2020-01-24T06:33:00.0
5.59,5.67,5.37,4.5,99.0823672045,6.687,3.062,2020-01-24T06:34:00.0
5.67,5.19,5.71,4.47,99.0823672045,6.687,3.062,2020-01-24T06:35:00.0
5.85,5.15,5.63,4.56,99.0823672045,6.75,3.125,2020-01-24T06:36:00.0
5.27,5.23,5.11,4.68,99.02938960450001,6.75,3.125,2020-01-24T06:37:00.0
6.11,5.37,5.07,4.7,99.002896018,6.75,3.062,2020-01-24T06:38:00.0
5.81,5.15,5.19,4.74,98.9763992405,6.75,3.125,2020-01-24T06:39:00.0
5.85,5.55,5.27,4.72,98.9763992405,6.75,3.125,2020-01-24T06:40:00.0
5.49,5.49,5.41,4.73,98.9763992405,6.812,3.062,2020-01-24T06:41:00.0
5.73,5.85,5.85,4.77,98.9763992405,6.75,3.125,2020-01-24T06:42:00.0
5.67,5.71,5.55,4.8,98.94989927200001,6.812,3.125,2020-01-24T06:43:00.0
6.13,5.33,5.29,4.8,98.94989927200001,6.75,3.125,2020-01-24T06:44:00.0
5.77,5.27,5.29,4.82,98.92339611250001,6.75,3.187,2020-01-24T06:45:00.0
5.81,5.41,5.51,4.86,98.92339611250001,6.75,3.187,2020-01-24T06:46:00.0
5.67,5.49,5.55,4.9,98.92339611250001,6.75,3.187,2020-01-24T06:47:00.0
5.81,5.49,5.19,4.92,98.92339611250001,6.75,3.187,2020-01-24T06:48:00.0
6.11,5.71,5.63,4.88,98.896889762,6.75,3.187,2020-01-24T06:49:00.0
5.99,5.77,5.89,4.87,98.87038022050001,6.687,3.125,2020-01-24T06:50:00.0
5.85,5.45,5.49,4.83,98.87038022050001,6.75,3.062,2020-01-24T06:51:00.0
5.85,5.19,5.41,4.8,98.87038022050001,6.75,3.0,2020-01-24T06:52:00.0
6.47,6.03,5.07,4.86,98.87038022050001,6.75,3.0,2020-01-24T06:53:00.0
6.29,5.41,5.33,4.92,98.87038022050001,6.75,3.0,2020-01-24T06:54:00.0
5.93,6.29,5.63,4.97,98.87038022050001,6.75,3.0,2020-01-24T06:55:00.0
5.89,5.59,5.59,5.02,98.84386748800001,6.812,3.0,2020-01-24T06:56:00.0
6.35,6.13,5.81,5.08,98.81735156450002,6.75,3.062,2020-01-24T06:57:00.0
6.13,5.81,5.89,5.1,98.81735156450002,6.812,3.125,2020-01-24T06:58:00.0
6.51,5.95,5.73,5.2,98.73778464800002,6.812,3.187,2020-01-24T06:59:00.0
6.53,6.21,5.59,5.23,98.684724082,6.875,3.187,2020-01-24T07:00:00.0
6.53,6.03,5.63,5.09,98.6581890125,6.812,3.25,2020-01-24T07:01:00.0
6.65,5.93,5.85,5.06,98.6581890125,6.875,3.25,2020-01-24T07:02:00.0
6.35,5.99,5.77,5.06,98.7112559605,6.875,3.25,2020-01-24T07:03:00.0
6.79,6.33,5.89,5.12,98.7112559605,6.875,3.312,2020-01-24T07:04:00.0
6.11,6.07,6.13,5.16,98.7112559605,6.875,3.312,2020-01-24T07:05:00.0
6.25,6.13,6.07,5.19,98.7112559605,6.937,3.375,2020-01-24T07:06:00.0
6.3,6.35,6.25,5.225,98.6847224865,6.937,3.375,2020-01-24T07:07:00.0
6.35,6.57,6.43,5.26,98.6581890125,6.937,3.375,2020-01-24T07:08:00.0
