TempPlant3,TempPlant4,TempPlant5,Air_temp_loc,Humedity,air_temp,Ambient_1_5,Date
2.65,2.85,2.89,2.58,102.57673040200001,4.375,1.687,2020-01-25 00-00-17
2.51,2.27,3.03,2.54,102.524601608,4.375,1.687,2020-01-25 00-01-18
2.21,2.43,2.99,2.59,102.49853242450001,4.437,1.687,2020-01-25 00-02-17
2.85,1.89,2.73,2.54,102.55066760050002,4.375,1.687,2020-01-25 00-03-17
2.51,2.13,2.77,2.59,102.60279001250001,4.375,1.687,2020-01-25 00-04-17
2.81,2.13,2.73,2.56,102.55066760050002,4.375,1.687,2020-01-25 00-05-18
2.17,1.93,2.85,2.53,102.6548996605,4.375,1.687,2020-01-25 00-06-18
2.51,2.25,2.89,2.56,102.7069965445,4.375,1.687,2020-01-25 00-07-17
2.01,2.31,3.25,2.62,102.7590806645,4.375,1.687,2020-01-25 00-08-17
2.39,2.31,3.07,2.57,102.7069965445,4.375,1.687,2020-01-25 00-09-17
2.73,2.21,2.81,2.56,102.55066760050002,4.375,1.687,2020-01-25 00-10-18
2.39,2.39,2.91,2.56,102.7590806645,4.312,1.687,2020-01-25 00-11-18
2.25,2.39,3.07,2.56,102.7069965445,4.312,1.687,2020-01-25 00-12-17
2.39,2.21,2.69,2.54,102.7069965445,4.312,1.687,2020-01-25 00-13-17
2.65,2.31,3.07,2.56,102.8111520205,4.312,1.625,2020-01-25 00-14-17
2.05,2.69,2.81,2.58,102.86321061250001,4.312,1.687,2020-01-25 00-15-17
2.27,1.89,3.19,2.54,102.680949698,4.312,1.625,2020-01-25 00-16-17
2.01,2.17,3.29,2.5,102.7590806645,4.25,1.625,2020-01-25 00-17-18
2.43,2.17,3.03,2.5,102.83718291200002,4.25,1.625,2020-01-25 00-18-18
2.51,2.05,3.07,2.49,102.94127456800001,4.187,1.625,2020-01-25 00-19-17
2.25,2.01,3.11,2.5,102.9152564405,4.25,1.687,2020-01-25 00-20-17
2.59,2.59,2.81,2.6,103.01930980450001,4.187,1.687,2020-01-25 00-21-16
2.35,2.13,2.73,2.6,103.01930980450001,4.25,1.687,2020-01-25 00-22-17
2.05,2.25,2.89,2.58,103.01930980450001,4.25,1.687,2020-01-25 00-23-18
2.73,2.25,2.99,2.56,103.01930980450001,4.187,1.75,2020-01-25 00-24-18
2.25,2.25,2.91,2.58,103.045315168,4.25,1.687,2020-01-25 00-25-18
2.13,2.27,3.03,2.44,103.12331211250002,4.187,1.687,2020-01-25 00-26-17
2.55,2.17,2.85,2.5,103.17529412050001,4.187,1.687,2020-01-25 00-27-17
2.35,2.61,2.85,2.48,103.33116356050002,4.25,1.687,2020-01-25 00-28-17
1.97,2.27,2.91,2.47,103.43501270050001,4.187,1.625,2020-01-25 00-29-17
2.35,2.27,2.91,2.42,103.43501270050001,4.125,1.625,2020-01-25 00-30-18
2.51,1.89,2.89,2.4,103.53881078450001,4.125,1.625,2020-01-25 00-31-17
2.81,2.09,2.99,2.43,103.4869181245,4.125,1.625,2020-01-25 00-32-17
2.39,2.05,2.73,2.42,103.53881078450001,4.125,1.562,2020-01-25 00-33-17
1.97,2.01,2.95,2.32,103.53881078450001,4.125,1.562,2020-01-25 00-34-17
2.31,2.09,3.11,2.39,103.66848659200001,4.125,1.562,2020-01-25 00-35-17
2.43,2.43,2.91,2.37,103.69441218050001,4.125,1.562,2020-01-25 00-36-17
3.07,2.13,2.61,2.48,103.6425578125,4.125,1.562,2020-01-25 00-38-17
3.37,2.55,2.59,2.4,103.46096700800001,4.187,1.562,2020-01-25 00-42-17
